	chromosome	start	end	cluster	left_exon_count	left_genes	right_exon_count	right_genes	genes	n_genes	genes_cluster	n_genes_cluster	annotated	gene_id	original_cluster	n_start	strand	cluster_type	psi_a	psi_b	delta_psi	lfc_psi	abs_delta_psi	abs_lfc_psi
0	chr1	10035164	10037662	19	7	['ENSMUSG00000025917']	1	['ENSMUSG00000025917']	['ENSMUSG00000025917']	1	['ENSMUSG00000025917']	1	True	ENSMUSG00000025917	19	1	-	shared_acceptor	0.07660356180291661	0.12582583748172896	-0.04922227567881235	-0.7159448137108138	0.04922227567881235	0.7159448137108138
1	chr1	10035164	10037670	19	7	['ENSMUSG00000025917']	4	['ENSMUSG00000025917']	['ENSMUSG00000025917']	1	['ENSMUSG00000025917']	1	True	ENSMUSG00000025917	19	1	-	shared_acceptor	0.9233964381970833	0.8741741625182711	0.04922227567881221	0.07902942960942648	0.04922227567881221	0.07902942960942648
2	chr1	16585432	16597951	38	4	['ENSMUSG00000025939']	7	['ENSMUSG00000025939']	['ENSMUSG00000025939']	1	['ENSMUSG00000025939']	1	True	ENSMUSG00000025939	38	1	-	shared_acceptor	0.8125070734488522	0.8985569123605136	-0.0860498389116614	-0.14522951041159177	0.0860498389116614	0.14522951041159177
3	chr1	16585432	16602262	38	4	['ENSMUSG00000025939']	7	['ENSMUSG00000025939']	['ENSMUSG00000025939']	1	['ENSMUSG00000025939']	1	False	ENSMUSG00000025939	38	1	-	shared_acceptor	0.18749292655114777	0.10144308763948652	0.08604983891166125	0.8861655994990718	0.08604983891166125	0.8861655994990718
4	chr1	16648008	16656822	42	10	['ENSMUSG00000079658']	5	['ENSMUSG00000079658']	['ENSMUSG00000079658']	1	['ENSMUSG00000079658']	1	True	ENSMUSG00000079658	42	1	-	shared_acceptor	0.7445130133768194	0.7478054911136117	-0.0032924777367923097	-0.006365998933483885	0.0032924777367923097	0.006365998933483885
5	chr1	16648008	16656862	42	10	['ENSMUSG00000079658']	0	[]	['ENSMUSG00000079658']	1	['ENSMUSG00000079658']	1	False	ENSMUSG00000079658	42	1	-	shared_acceptor	0.08528413166558192	0.05258594826197762	0.0326981834036043	0.6975999802126069	0.0326981834036043	0.6975999802126069
6	chr1	16648008	16656912	42	10	['ENSMUSG00000079658']	1	['ENSMUSG00000079658']	['ENSMUSG00000079658']	1	['ENSMUSG00000079658']	1	True	ENSMUSG00000079658	42	1	-	shared_acceptor	0.03736233098276947	0.025248767889901463	0.012113563092868006	0.5653714592591239	0.012113563092868006	0.5653714592591239
7	chr1	16648008	16656992	42	10	['ENSMUSG00000079658']	3	['ENSMUSG00000079658']	['ENSMUSG00000079658']	1	['ENSMUSG00000079658']	1	True	ENSMUSG00000079658	42	1	-	shared_acceptor	0.1328405239748292	0.17435979273450908	-0.04151926875967987	-0.39237207273840147	0.04151926875967987	0.39237207273840147
8	chr1	37995842	37996893	95	6	['ENSMUSG00000058407']	1	['ENSMUSG00000058407']	['ENSMUSG00000058407']	1	['ENSMUSG00000058407']	1	True	ENSMUSG00000058407	95	1	-	shared_acceptor	0.2079004949594903	0.15443411395669673	0.05346638100279358	0.428901716388709	0.05346638100279358	0.428901716388709
9	chr1	37995842	37997109	95	6	['ENSMUSG00000058407']	2	['ENSMUSG00000058407']	['ENSMUSG00000058407']	1	['ENSMUSG00000058407']	1	True	ENSMUSG00000058407	95	1	-	shared_acceptor	0.551470979076273	0.6822591967457393	-0.13078821766946636	-0.3070349698227256	0.13078821766946636	0.3070349698227256
