cluster	gene_id	gene_name	p_value_adj	max_abs_delta_psi	Annotated	Region	diff_exp_rank	p_value	chromosome	start	end
20561	ENSMUSG00000074457	S100a16	2.1513372112247977e-40	0.685	True	5' UTR	1077.0	1.7074104850990457e-42	chr3	[90537418 90541318]	[90541994]
13884	ENSMUSG00000038587	Akap12	4.054682484633429e-40	0.777	True	CDS	302.0	6.436003943862582e-42	chr10	[4313858 4334710]	[4353142]
23084	ENSMUSG00000042079	Hnrnpf	2.1219926816786185e-21	0.445	True	5' UTR	8787.0	5.799111937543045e-23	chr6	[117906840 117907209 117907880 117907919]	[117917470]
1417	ENSMUSG00000090841	Myl6	2.1219926816786185e-21	0.359	True	CDS	2049.0	6.736484703741644e-23	chr10	[128491034]	[128491720 128492059]
18591	ENSMUSG00000024395	Lims2	4.892088371736918e-18	0.595	True	5' UTR	137.0	1.941304909419412e-19	chr18	[31922477 31931551]	[31941740]
16501	ENSMUSG00000025290	Rps24	5.39648941966043e-15	0.144	True	CDS	487.0	2.5697568665049667e-16	chr14	[24493494 24494070]	[24495430]
12083	ENSMUSG00000031996	Aplp2	6.901362772712051e-11	0.31	True	CDS	194.0	3.834090429284473e-12	chr9	[31164674]	[31167561 31168708]
20797	ENSMUSG00000078578	Ube2d3	3.2988648220304e-08	0.194	True	5' UTR	2898.0	2.0945173473208885e-09	chr3	[135438353 135438433 135438699 135438865]	[135439644]
14052	ENSMUSG00000004207	Psap	1.1513008878827395e-07	0.083	True	CDS	1932.0	8.373202333671869e-09	chr10	[60296003 60297546]	[60299098]
1672	ENSMUSG00000020358	Hnrnpab	1.1513008878827395e-07	0.196	True	CDS	2704.0	9.137308633989996e-09	chr11	[51601479]	[51601750 51602593]
10691	ENSMUSG00000030605	Mfge8	1.3638039218007653e-07	0.109	True	CDS	5318.0	1.1906224714133664e-08	chr7	[79143051]	[79143278 79145247]
12082	ENSMUSG00000031996	Aplp2	4.632636266062135e-07	0.222	True	CDS	194.0	4.4120345391067947e-08	chr9	[31153500]	[31156190 31157695]
25020	ENSMUSG00000025810	Nrp1	3.7018053354155762e-06	0.218	False	CDS	104.0	3.8193229651113075e-07	chr8	[128480969 128480990]	[128487897]
16502	ENSMUSG00000025290	Rps24	8.657588403738099e-06	0.123	True	CDS	487.0	9.619542670820109e-07	chr14	[24493494 24495450]	[24495775]
13174	ENSMUSG00000037447	Arid5a	2.772234802744031e-05	0.235	True	CDS	5870.0	3.300279527076227e-06	chr1	[36316328 36317663]	[36318084]
13941	ENSMUSG00000019970	Sgk1	4.718468612562134e-05	0.122	True	CDS	849.0	5.9917061746820745e-06	chr10	[21994182 21994826]	[21994966]
1652	ENSMUSG00000015837	Sqstm1	4.8556713521256105e-05	0.071	True	CDS	594.0	6.551302617947251e-06	chr11	[50200948]	[50202399 50202513]
4713	ENSMUSG00000022890	Atp5j	0.002505644511661116	0.07	True	5' UTR	3741.0	0.000357949215951588	chr16	[84831508]	[84833820 84834809]
12449	ENSMUSG00000062270	Morf4l1	0.004651425216019911	0.073	True	CDS	1457.0	0.0008121536091463336	chr9	[90102387]	[90103655 90107235]
9247	ENSMUSG00000029422	Rsrc2	0.007941019543079297	0.111	True	CDS	8894.0	0.0015125751510627233	chr5	[123745112]	[123745497 123749289]
12803	ENSMUSG00000016534	Lamp2	0.02085012734280465	0.125	False	CDS	4450.0	0.004302407229467626	chrX	[38405572]	[38421641 38424267]
3158	ENSMUSG00000021546	Hnrnpk	0.036305592518557715	0.063	True	5' UTR	2716.0	0.007986896368427972	chr13	[58400418]	[58402064 58402393]
7009	ENSMUSG00000027620	Rbm39	0.036305592518557715	0.079	True	CDS	4023.0	0.008067909448568378	chr2	[156177386]	[156178880 156179177]
17339	ENSMUSG00000023048	Prr13	0.04281837469172523	0.16	True	5' UTR	515.0	0.009855022746508188	chr15	[102459256 102459582]	[102460108]
