cluster	gene_id	gene_name	p_value	p_value_adj	max_abs_delta_psi	Annotated	Region	diff_exp_rank	coordinates
101	ENSMUSG00000074457	S100a16	1.5321223585166927e-42	1.884510500975532e-40	0.692	True	5' UTR	1077.0	['chr3:90537418-90541994' 'chr3:90541318-90541994']
63	ENSMUSG00000038587	Akap12	6.343780641090682e-42	3.901425094270768e-40	0.783	True	CDS	302.0	['chr10:4313858-4353142' 'chr10:4334710-4353142']
109	ENSMUSG00000042079	Hnrnpf	5.726734230183002e-23	2.0671401158384946e-21	0.45	True	5' UTR	8787.0	['chr6:117906840-117917470' 'chr6:117907209-117917470' 'chr6:117907880-117917470' 'chr6:117907919-117917470']
4	ENSMUSG00000090841	Myl6	6.72240688077559e-23	2.0671401158384946e-21	0.361	True	CDS	2049.0	['chr10:128491034-128491720' 'chr10:128491034-128492059']
88	ENSMUSG00000024395	Lims2	1.9237206719399538e-19	4.7323528529722865e-18	0.6	True	5' UTR	137.0	['chr18:31922477-31941740' 'chr18:31931551-31941740']
76	ENSMUSG00000025290	Rps24	2.549529239034182e-16	5.226534940020074e-15	0.141	True	CDS	487.0	['chr14:24493494-24495430' 'chr14:24494070-24495430']
52	ENSMUSG00000031996	Aplp2	3.81989806751367e-12	6.712106604345449e-11	0.312	True	CDS	194.0	['chr9:31164674-31167561' 'chr9:31164674-31168708']
103	ENSMUSG00000078578	Ube2d3	2.0477770250368182e-09	3.148457175994107e-08	0.196	True	5' UTR	2898.0	['chr3:135438353-135439644' 'chr3:135438433-135439644' 'chr3:135438699-135439644' 'chr3:135438865-135439644']
65	ENSMUSG00000004207	Psap	8.32872280094616e-09	1.122527201250326e-07	0.082	True	CDS	1932.0	['chr10:60296003-60299098' 'chr10:60297546-60299098']
8	ENSMUSG00000020358	Hnrnpab	9.126237408539235e-09	1.122527201250326e-07	0.197	True	CDS	2704.0	['chr11:51601479-51601750' 'chr11:51601479-51602593']
46	ENSMUSG00000030605	Mfge8	1.1424500575512068e-08	1.277466882534531e-07	0.108	True	CDS	5318.0	['chr7:79143051-79143278' 'chr7:79143051-79145247']
51	ENSMUSG00000031996	Aplp2	4.3952434459150966e-08	4.505124532062975e-07	0.223	True	CDS	194.0	['chr9:31153500-31156190' 'chr9:31153500-31157695']
118	ENSMUSG00000025810	Nrp1	3.8023210633760047e-07	3.5975806984249883e-06	0.219	False	CDS	104.0	['chr8:128480969-128487897' 'chr8:128480990-128487897']
77	ENSMUSG00000025290	Rps24	9.614239734363516e-07	8.446796338047948e-06	0.123	True	CDS	487.0	['chr14:24493494-24495775' 'chr14:24495450-24495775']
58	ENSMUSG00000037447	Arid5a	3.293712907358307e-06	2.700844584033812e-05	0.236	True	CDS	5870.0	['chr1:36316328-36318084' 'chr1:36317663-36318084']
64	ENSMUSG00000019970	Sgk1	5.9707678634777525e-06	4.590027795048522e-05	0.122	True	CDS	849.0	['chr10:21994182-21994966' 'chr10:21994826-21994966']
6	ENSMUSG00000015837	Sqstm1	6.545994619006814e-06	4.73621963610493e-05	0.071	True	CDS	594.0	['chr11:50200948-50202399' 'chr11:50200948-50202513']
22	ENSMUSG00000022890	Atp5j	0.000353760689093813	0.0024173647088077217	0.069	True	5' UTR	3741.0	['chr16:84831508-84833820' 'chr16:84831508-84834809']
53	ENSMUSG00000062270	Morf4l1	0.0007931714385098393	0.004434549406214103	0.072	True	CDS	1457.0	['chr9:90102387-90103655' 'chr9:90102387-90107235']
37	ENSMUSG00000029422	Rsrc2	0.0014922137548096885	0.007647595493399653	0.112	True	CDS	8894.0	['chr5:123745112-123745497' 'chr5:123745112-123749289']
55	ENSMUSG00000016534	Lamp2	0.004273802481417779	0.02021837327747641	0.126	False	CDS	4450.0	['chrX:38405572-38421641' 'chrX:38405572-38424267']
16	ENSMUSG00000021546	Hnrnpk	0.007980979967936655	0.03539610368330348	0.063	True	5' UTR	2716.0	['chr13:58400418-58402064' 'chr13:58400418-58402393']
33	ENSMUSG00000027620	Rbm39	0.008057649618963394	0.03539610368330348	0.08	True	CDS	4023.0	['chr2:156177386-156178880' 'chr2:156177386-156179177']
80	ENSMUSG00000023048	Prr13	0.009853301710285749	0.04179159001259127	0.161	True	5' UTR	515.0	['chr15:102459256-102460108' 'chr15:102459582-102460108']
