	chromosome	start	end	cluster	left_exon_count	left_genes	right_exon_count	right_genes	genes	n_genes	genes_cluster	n_genes_cluster	annotated	gene_id	original_cluster	n_start	strand	cluster_type	psi_a	psi_b	delta_psi	lfc_psi	abs_delta_psi	abs_lfc_psi
0	chr1	16648008	16656822	0	10	['ENSMUSG00000079658']	5	['ENSMUSG00000079658']	['ENSMUSG00000079658']	1	['ENSMUSG00000079658']	1	True	ENSMUSG00000079658	42	1	-	shared_acceptor	0.7057410542399332	0.5883421081109163	0.11739894612901691	0.2624836414433719	0.11739894612901691	0.2624836414433719
1	chr1	16648008	16656912	0	10	['ENSMUSG00000079658']	1	['ENSMUSG00000079658']	['ENSMUSG00000079658']	1	['ENSMUSG00000079658']	1	True	ENSMUSG00000079658	42	1	-	shared_acceptor	0.0520154933097821	0.0641828747734645	-0.012167381463682403	-0.3032469969110765	0.012167381463682403	0.3032469969110765
2	chr1	16648008	16656992	0	10	['ENSMUSG00000079658']	3	['ENSMUSG00000079658']	['ENSMUSG00000079658']	1	['ENSMUSG00000079658']	1	True	ENSMUSG00000079658	42	1	-	shared_acceptor	0.24224345245028475	0.34747501711561934	-0.10523156466533459	-0.5204515804994494	0.10523156466533459	0.5204515804994494
3	chr1	86358224	86358567	1	4	['ENSMUSG00000026234']	1	['ENSMUSG00000026234']	['ENSMUSG00000026234']	1	['ENSMUSG00000026234']	1	True	ENSMUSG00000026234	329	1	-	shared_acceptor	0.003565808229062584	0.016681231841375932	-0.013115423612313347	-2.22592449048791	0.013115423612313347	2.22592449048791
4	chr1	86358224	86359206	1	4	['ENSMUSG00000026234']	3	['ENSMUSG00000026234']	['ENSMUSG00000026234']	1	['ENSMUSG00000026234']	1	True	ENSMUSG00000026234	329	1	-	shared_acceptor	0.9964341917709374	0.9833187681586242	0.013115423612313215	0.019115348009118807	0.013115423612313215	0.019115348009118807
5	chr10	23786005	23786625	2	9	['ENSMUSG00000061983']	3	['ENSMUSG00000061983']	['ENSMUSG00000061983']	1	['ENSMUSG00000061983']	1	True	ENSMUSG00000061983	896	1	-	shared_acceptor	0.002445552693793255	0.015012524232544478	-0.012566971538751222	-2.6179336252798624	0.012566971538751222	2.6179336252798624
6	chr10	23786005	23786764	2	9	['ENSMUSG00000061983']	8	['ENSMUSG00000061983']	['ENSMUSG00000061983']	1	['ENSMUSG00000061983']	1	True	ENSMUSG00000061983	896	1	-	shared_acceptor	0.9975544473062068	0.9849874757674556	0.012566971538751193	0.018290206248279442	0.012566971538751193	0.018290206248279442
7	chr10	68135107	68136486	3	5	['ENSMUSG00000019947']	3	['ENSMUSG00000019947']	['ENSMUSG00000019947']	1	['ENSMUSG00000019947']	1	True	ENSMUSG00000019947	1055	1	-	shared_acceptor	0.931575854524992	0.9169300795260681	0.014645774998923944	0.022861521506786636	0.014645774998923944	0.022861521506786636
8	chr10	68135107	68186026	3	5	['ENSMUSG00000019947']	4	['ENSMUSG00000019947']	['ENSMUSG00000019947']	1	['ENSMUSG00000019947']	1	True	ENSMUSG00000019947	1055	1	-	shared_acceptor	0.06842414547500804	0.08306992047393193	-0.014645774998923888	-0.2798206571674009	0.014645774998923888	0.2798206571674009
9	chr10	128491034	128491720	4	11	['ENSMUSG00000090841']	1	['ENSMUSG00000090841']	['ENSMUSG00000090841']	1	['ENSMUSG00000090841']	1	True	ENSMUSG00000090841	1417	1	-	shared_acceptor	0.346448018253888	0.7079105350358667	-0.36146251678197866	-1.03092813968868	0.36146251678197866	1.03092813968868
