cluster	gene_id	gene_name	p_value	p_value_adj	max_abs_delta_psi	Annotated	Region	diff_exp_rank	coordinates
1139	ENSMUSG00000029761	Cald1	1.210206516102967e-174	1.5744786774499602e-171	0.614	True	CDS	14253.0	['chr6:34686075-34741789' 'chr6:34709698-34741789']
575	ENSMUSG00000032366	Tpm1	1.1124314189596077e-146	7.236366380332249e-144	0.783	True	CDS	273.0	['chr9:67036129-67043578' 'chr9:67036129-67047786' 'chr9:67036129-67048124' 'chr9:67036129-67049019']
682	ENSMUSG00000019929	Dcn	1.5135542885942495e-137	6.563780431537063e-135	0.24	True	5' UTR	152.0	['chr10:97479790-97483339' 'chr10:97482548-97483339']
966	ENSMUSG00000026879	Gsn	3.048040197039135e-93	9.913750740869786e-91	0.367	True	5' UTR	190.0	['chr2:35256474-35283905' 'chr2:35266904-35283905' 'chr2:35282602-35283905' 'chr2:35282722-35283905']
574	ENSMUSG00000032366	Tpm1	5.386046085114878e-89	1.4014491913468913e-86	0.582	True	CDS	273.0	['chr9:67031515-67031951' 'chr9:67031515-67032466' 'chr9:67031515-67032794']
279	ENSMUSG00000024501	Dpysl3	2.9016232462163124e-78	6.291686405545704e-76	0.679	True	CDS	974.0	['chr18:43363592-43392990' 'chr18:43363592-43437830']
60	ENSMUSG00000090841	Myl6	3.618233510856662e-76	6.7247454251778814e-74	0.256	True	CDS	685.0	['chr10:128491034-128491290' 'chr10:128491034-128491720' 'chr10:128491034-128492059']
26	ENSMUSG00000026670	Uap1	7.459045965474178e-76	1.2130273501352383e-73	0.346	True	CDS	3233.0	['chr1:170143464-170147996' 'chr1:170143464-170149271']
789	ENSMUSG00000025290	Rps24	9.889697385318235e-65	1.4296106998110027e-62	0.319	True	CDS	1632.0	['chr14:24493494-24495775' 'chr14:24495450-24495775']
412	ENSMUSG00000029322	Plac8	1.776587414262744e-60	2.31134022595583e-58	0.791	True	5' UTR	251.0	['chr5:100562763-100562841' 'chr5:100562763-100572145']
788	ENSMUSG00000025290	Rps24	1.4638621060758398e-57	1.7313496363678797e-55	0.197	True	CDS	1632.0	['chr14:24493494-24495430' 'chr14:24494070-24495430']
1140	ENSMUSG00000029761	Cald1	1.4721606693079507e-43	1.5960675256413703e-41	0.412	True	CDS	14253.0	['chr6:34746016-34753443' 'chr6:34746640-34753443' 'chr6:34747970-34753443']
1049	ENSMUSG00000073889	Il11ra1	1.4368434357167962e-42	1.4379486998981168e-40	0.228	True	5' UTR	281.0	['chr4:41760552-41763582' 'chr4:41762424-41763582']
437	ENSMUSG00000009281	Rarres2	5.227462379549919e-41	4.857806111281744e-39	0.768	True	5' UTR	20.0	['chr6:48572291-48572594' 'chr6:48572291-48572740']
518	ENSMUSG00000030695	Aldoa	1.5747664168908127e-37	1.3658474055832983e-35	0.192	True	CDS	1221.0	['chr7:126797777-126797974' 'chr7:126797777-126799045' 'chr7:126797777-126800002' 'chr7:126797777-126800288']
948	ENSMUSG00000025026	Add3	7.85302399683343e-37	6.385490137425184e-35	0.802	True	5' UTR	1181.0	['chr19:53140715-53216801' 'chr19:53143090-53216801']
92	ENSMUSG00000018736	Ndel1	1.11105469373618e-36	8.502836215004531e-35	0.393	True	CDS	7284.0	['chr11:68822666-68826170' 'chr11:68822666-68829915']
903	ENSMUSG00000024381	Bin1	1.2588459586292915e-36	9.098658845426158e-35	0.826	True	CDS	8081.0	['chr18:32424968-32431671' 'chr18:32426353-32431671']
61	ENSMUSG00000090841	Myl6	1.1080568026012312e-33	7.587273158864222e-32	0.075	True	CDS	685.0	['chr10:128492746-128492939' 'chr10:128492746-128493334' 'chr10:128492746-128493539']
41	ENSMUSG00000019947	Arid5b	2.6666075596063207e-33	1.734628217523912e-31	0.42	True	CDS	7862.0	['chr10:68135107-68136486' 'chr10:68135107-68186026']
298	ENSMUSG00000025781	Atp5c1	6.073430489528727e-33	3.7626347937508923e-31	0.118	True	CDS	3578.0	['chr2:10056162-10056770' 'chr2:10056162-10058996']
18	ENSMUSG00000026389	Steap3	7.912689314394108e-33	4.6792767263757885e-31	0.838	False	CDS	134.0	['chr1:120244268-120258761' 'chr1:120244268-120265232']
851	ENSMUSG00000060636	Rpl35a	1.4720423876904626e-32	8.326639766892574e-31	0.147	True	5' UTR	1066.0	['chr16:33056511-33057136' 'chr16:33056556-33057136' 'chr16:33056618-33057136']
297	ENSMUSG00000002107	Celf2	4.088257069838855e-31	2.2161760199418125e-29	0.73	True	CDS	431.0	['chr2:6721614-6872356' 'chr2:6721614-6962379']
1166	ENSMUSG00000042079	Hnrnpf	1.9788986191884421e-29	9.902104244477552e-28	0.301	False	5' UTR	742.0	['chr6:117906840-117917470' 'chr6:117907209-117917470' 'chr6:117907880-117917470' 'chr6:117907919-117917470' 'chr6:117917072-117917470']
719	ENSMUSG00000018217	Pmp22	2.934457461076595e-29	1.4139737618002408e-27	0.167	False	5' UTR	503.0	['chr11:63129151-63133125' 'chr11:63131655-63133125']
196	ENSMUSG00000022565	Plec	1.4195730131281816e-28	6.595944607427727e-27	0.383	True	CDS	3061.0	['chr15:76194813-76195424' 'chr15:76194813-76197980' 'chr15:76194813-76199549' 'chr15:76194813-76205598' 'chr15:76194813-76229358']
661	ENSMUSG00000004207	Psap	1.5500864044039338e-26	6.722208040431724e-25	0.063	True	CDS	857.0	['chr10:60296003-60299098' 'chr10:60297546-60299098']
786	ENSMUSG00000039197	Adk	1.8093683625345302e-26	7.593510450507819e-25	0.414	True	CDS	10712.0	['chr14:21052701-21092367' 'chr14:21076322-21092367']
171	ENSMUSG00000042354	Gnl3	2.038176942772528e-26	8.286463132959558e-25	0.258	True	CDS	3757.0	['chr14:31017414-31017808' 'chr14:31017414-31018929']
114	ENSMUSG00000025162	Csnk1d	1.568640795916304e-25	6.184247501476094e-24	0.4	True	CDS	14213.0	['chr11:120963907-120964948' 'chr11:120963907-120967995']
457	ENSMUSG00000030315	Vgll4	1.6291738817721402e-25	6.2339859417222176e-24	0.658	True	CDS	10056.0	['chr6:114890807-114921317' 'chr6:114890807-114957936']
268	ENSMUSG00000036438	Calm2	4.77765764566375e-24	1.7759235991452968e-22	0.059	True	CDS	920.0	['chr17:87435935-87442696' 'chr17:87435935-87446793']
720	ENSMUSG00000033066	Gas7	2.3286471144157744e-22	8.41547193293034e-21	0.768	False	CDS	323.0	['chr11:67455775-67603108' 'chr11:67571351-67603108']
912	ENSMUSG00000062210	Tnfaip8	3.5899756307756424e-22	1.2623130528754353e-20	0.593	True	CDS	2186.0	['chr18:49979627-50090200' 'chr18:50031364-50090200' 'chr18:50053620-50090200']
153	ENSMUSG00000021585	Cast	9.1673280584945e-22	3.1386036326582485e-20	0.289	True	CDS	3630.0	['chr13:74748244-74748805' 'chr13:74748244-74754311']
138	ENSMUSG00000060147	Serpinb6a	7.670258121001169e-21	2.49475145385563e-19	0.128	True	CDS	353.0	['chr13:33931647-33935569' 'chr13:33931647-33935573' 'chr13:33931647-33935922' 'chr13:33931647-33996243']
159	ENSMUSG00000041417	Pik3r1	1.0615428003932793e-19	3.368456544662576e-18	0.534	True	CDS	11348.0	['chr13:101690584-101692183' 'chr13:101690584-101694376' 'chr13:101690584-101701447']
913	ENSMUSG00000054072	Iigp1	1.170652004442833e-19	3.6262339470955376e-18	0.604	True	5' UTR	906.0	['chr18:60376131-60389792' 'chr18:60382795-60389792']
534	ENSMUSG00000031586	Rbpms	1.6473269386527758e-19	4.984121737644795e-18	0.144	True	CDS	2146.0	['chr8:33834455-33844152' 'chr8:33834455-33844619' 'chr8:33834455-33862986']
425	ENSMUSG00000001847	Rac1	3.0436682074217326e-19	8.999573495126534e-18	0.063	True	CDS	10543.0	['chr5:143508159-143509597' 'chr5:143508159-143514669']
613	ENSMUSG00000037447	Arid5a	4.548768852709442e-19	1.3150996171944412e-17	0.366	True	CDS	4435.0	['chr1:36316328-36318084' 'chr1:36317663-36318084']
166	ENSMUSG00000012405	Rpl15	8.89425925047348e-19	2.5155285401882603e-17	0.13	True	5' UTR	890.0	['chr14:18270461-18270823' 'chr14:18270461-18270845' 'chr14:18270461-18270959']
1284	ENSMUSG00000007815	Rhoa	2.3784872969123225e-18	6.58385526230411e-17	0.052	True	5' UTR	2149.0	['chr9:108306554-108315308' 'chr9:108307077-108315308']
72	ENSMUSG00000020315	Sptbn1	4.1696106920257935e-18	1.1301382313178244e-16	0.328	True	CDS	346.0	['chr11:30159446-30197724' 'chr11:30159446-30219579']
856	ENSMUSG00000022708	Zbtb20	1.1883143518667164e-17	3.155095860772649e-16	0.371	True	5' UTR	426.0	['chr16:43302616-43462947' 'chr16:43363177-43462947']
228	ENSMUSG00000022892	App	1.6225513985067535e-17	4.2218787389145726e-16	0.194	True	CDS	3265.0	['chr16:84965771-84971408' 'chr16:84965771-84978064']
1224	ENSMUSG00000031565	Fgfr1	1.90167460387093e-17	4.81095036075387e-16	0.24	True	CDS	1139.0	['chr8:25563525-25566711' 'chr8:25564485-25566711']
1195	ENSMUSG00000066406	Akap13	1.9229009896940903e-17	4.81095036075387e-16	0.5	True	CDS	558.0	['chr7:75615049-75663412' 'chr7:75643465-75663412']
904	ENSMUSG00000024381	Bin1	2.5686536060964888e-17	6.305317625531192e-16	0.487	True	CDS	8081.0	['chr18:32424968-32431983' 'chr18:32431743-32431983']
863	ENSMUSG00000055447	Cd47	6.131519307780966e-17	1.4772419665598213e-15	0.174	True	CDS	230.0	['chr16:49868113-49884165' 'chr16:49869081-49884165']
30	ENSMUSG00000056050	Mia3	9.194423395392936e-17	2.174899061346584e-15	0.448	True	CDS	1642.0	['chr1:183344386-183345186' 'chr1:183344386-183350964']
456	ENSMUSG00000030067	Foxp1	1.5767252585471742e-16	3.663070645303347e-15	0.454	True	CDS	2003.0	['chr6:99016666-99028164' 'chr6:99016666-99075854']
927	ENSMUSG00000034006	Slc66a2	2.1177058042457683e-16	4.833570616357447e-15	0.302	True	CDS	565.0	['chr18:80263554-80283276' 'chr18:80272516-80283276']
1156	ENSMUSG00000056737	Capg	4.735275492245217e-16	1.0441683754933945e-14	0.233	True	5' UTR	5707.0	['chr6:72544467-72555273' 'chr6:72549502-72555273' 'chr6:72549869-72555273']
163	ENSMUSG00000094870	Zfp131	6.905660425413233e-16	1.497377368910436e-14	0.469	False	5' UTR	9090.0	['chr13:119790288-119790505' 'chr13:119790288-119790779' 'chr13:119790288-119790820' 'chr13:119790288-119791211']
75	ENSMUSG00000015837	Sqstm1	7.748279748214098e-16	1.6525429430207446e-14	0.079	True	CDS	11925.0	['chr11:50200948-50202399' 'chr11:50200948-50202513']
359	ENSMUSG00000062006	Rpl34	2.1621184127385543e-15	4.5369613789884834e-14	0.078	True	5' UTR	1326.0	['chr3:130729303-130730121' 'chr3:130729303-130730189' 'chr3:130729303-130730318']
866	ENSMUSG00000022744	Cldnd1	2.3144246335332108e-15	4.779470552740805e-14	0.155	True	5' UTR	3959.0	['chr16:58728085-58729438' 'chr16:58729224-58729438']
128	ENSMUSG00000021186	Fbln5	4.3045929518018035e-15	8.750430359834602e-14	0.352	True	CDS	80.0	['chr12:101814597-101818233' 'chr12:101814597-101818734']
126	ENSMUSG00000021131	Erh	1.4197597180724369e-14	2.798647565473092e-13	0.076	True	CDS	642.0	['chr12:80641045-80642789' 'chr12:80641045-80643764']
802	ENSMUSG00000036461	Elf1	2.662116300758251e-14	5.169273592964903e-13	0.238	True	5' UTR	11263.0	['chr14:79481638-79536123' 'chr14:79515771-79536123']
492	ENSMUSG00000019539	Rcn3	2.870591717032356e-14	5.492117388028081e-13	0.071	True	5' UTR	483.0	['chr7:45091689-45092096' 'chr7:45091689-45092105' 'chr7:45091689-45092160']
71	ENSMUSG00000001891	Ugp2	2.5440166649153314e-13	4.7967618566012265e-12	0.334	True	CDS	1032.0	['chr11:21354407-21370187' 'chr11:21354407-21371015']
232	ENSMUSG00000022951	Rcan1	3.501175565624171e-13	6.5071848726814965e-12	0.33	True	CDS	8959.0	['chr16:92397437-92399896' 'chr16:92397437-92465833']
1278	ENSMUSG00000035274	Tpbg	5.455494505683239e-13	9.996617397033651e-12	0.458	True	5' UTR	11915.0	['chr9:85842593-85843651' 'chr9:85842956-85843651']
154	ENSMUSG00000021585	Cast	6.64044723376799e-13	1.183455048100295e-11	0.329	True	CDS	3630.0	['chr13:74754371-74770546' 'chr13:74754371-74780503']
884	ENSMUSG00000071172	Srsf3	1.2888133142860364e-12	2.265873137683964e-11	0.131	True	CDS	588.0	['chr17:29038625-29040775' 'chr17:29039910-29040775']
759	ENSMUSG00000010608	Rbm25	1.772405767261768e-12	3.074533204276747e-11	0.285	True	5' UTR	2257.0	['chr12:83632418-83642629' 'chr12:83639192-83642629' 'chr12:83642520-83642629']
