cluster	gene_id	gene_name	p_value	p_value_adj	max_abs_delta_psi	Annotated	Region	diff_exp_rank	coordinates
6327	ENSMUSG00000032503	Arpp21	0.0	0.0	0.256	True	5' UTR	13205.0	['chr9:112187767-112187854' 'chr9:112187767-112187861' 'chr9:112187767-112187903' 'chr9:112187767-112188021' 'chr9:112187767-112188124' 'chr9:112187767-112206245' 'chr9:112187767-112219803' 'chr9:112187767-112228864' 'chr9:112187767-112230916' 'chr9:112187767-112232335' 'chr9:112187767-112233092' 'chr9:112187767-112233646' 'chr9:112187767-112234310' 'chr9:112187767-112235646' 'chr9:112187767-112235650']
5559	ENSMUSG00000030695	Aldoa	0.0	0.0	0.131	True	CDS	93.0	['chr7:126797777-126797974' 'chr7:126797777-126799045' 'chr7:126797777-126800002' 'chr7:126797777-126800288']
1444	ENSMUSG00000057531	Dtnbp1	0.0	0.0	0.353	False	CDS	778.0	['chr13:44931152-44946172' 'chr13:44931152-44946865' 'chr13:44931152-44946869' 'chr13:44931152-44948505' 'chr13:44931152-44953172' 'chr13:44931152-44970046']
2289	ENSMUSG00000022523	Fgf12	8.510091009191234e-206	2.847263699400157e-202	0.112	True	CDS	1744.0	['chr16:28398389-28444993' 'chr16:28398389-28564240' 'chr16:28398389-28564575' 'chr16:28398389-28752834' 'chr16:28398389-28753146']
8879	ENSMUSG00000008658	Rbfox1	1.9006888587809863e-179	5.087383799413189e-176	0.215	False	CDS	971.0	['chr16:6809249-7224311' 'chr16:7039201-7224311' 'chr16:7040026-7224311' 'chr16:7193878-7224311' 'chr16:7217830-7224311']
8370	ENSMUSG00000021759	Plpp1	4.502012419802015e-168	1.0041738702368396e-164	0.387	False	CDS	1736.0	['chr13:112801267-112856746' 'chr13:112835014-112856746' 'chr13:112841066-112856746' 'chr13:112851555-112856746']
8877	ENSMUSG00000008658	Rbfox1	4.100719862530116e-137	7.839990560034365e-134	0.215	False	5' UTR	971.0	['chr16:6173668-6487819' 'chr16:6348855-6487819' 'chr16:6349228-6487819' 'chr16:6349232-6487819' 'chr16:6365605-6487819']
100	ENSMUSG00000060424	Pantr1	2.8400030529618674e-133	4.750970107223582e-130	0.347	True	Non-coding	1061.0	['chr1:42667004-42687111' 'chr1:42667004-42688714' 'chr1:42667004-42692941' 'chr1:42667004-42694396' 'chr1:42667004-42694747' 'chr1:42667004-42694790' 'chr1:42667004-42697173' 'chr1:42667004-42697504' 'chr1:42667004-42697758' 'chr1:42667004-42698585']
9156	ENSMUSG00000024158	Hagh	3.025038324753552e-129	4.4982319889085326e-126	0.051	True	5' UTR	1959.0	['chr17:24840282-24852731' 'chr17:24850209-24852731' 'chr17:24850669-24852731']
12666	ENSMUSG00000036564	Ndrg4	2.866853597594647e-128	3.8367101696609156e-125	0.108	True	CDS	2300.0	['chr8:95711145-95713178' 'chr8:95712364-95713178']
