	chromosome	start	end	cluster	left_exon_count	left_genes	right_exon_count	right_genes	genes	n_genes	genes_cluster	n_genes_cluster	annotated	gene_id	original_cluster	n_start	strand	cluster_type	psi_a	psi_b	delta_psi	lfc_psi	abs_delta_psi	abs_lfc_psi
0	chr1	16463195	16486020	0	31	['ENSMUSG00000025920']	14	['ENSMUSG00000025920']	['ENSMUSG00000025920']	1	['ENSMUSG00000025920']	1	True	ENSMUSG00000025920	36	1	-	shared_acceptor	0.3773212712381578	0.5099605187288265	-0.13263924749066874	-0.43459212317809803	0.13263924749066874	0.43459212317809803
1	chr1	16463195	16509342	0	31	['ENSMUSG00000025920']	22	['ENSMUSG00000025920']	['ENSMUSG00000025920']	1	['ENSMUSG00000025920']	1	True	ENSMUSG00000025920	36	1	-	shared_acceptor	0.6226787287618422	0.49003948127117347	0.1326392474906687	0.34559000744471313	0.1326392474906687	0.34559000744471313
2	chr1	16648008	16656822	1	10	['ENSMUSG00000079658']	5	['ENSMUSG00000079658']	['ENSMUSG00000079658']	1	['ENSMUSG00000079658']	1	True	ENSMUSG00000079658	42	1	-	shared_acceptor	0.7243291838646192	0.7267976079349747	-0.002468424070355524	-0.004908167384322981	0.002468424070355524	0.004908167384322981
3	chr1	16648008	16656862	1	10	['ENSMUSG00000079658']	0	[]	['ENSMUSG00000079658']	1	['ENSMUSG00000079658']	1	False	ENSMUSG00000079658	42	1	-	shared_acceptor	0.045947775775387216	0.06601765709306712	-0.0200698813176799	-0.5228569042775644	0.0200698813176799	0.5228569042775644
4	chr1	16648008	16656912	1	10	['ENSMUSG00000079658']	1	['ENSMUSG00000079658']	['ENSMUSG00000079658']	1	['ENSMUSG00000079658']	1	True	ENSMUSG00000079658	42	1	-	shared_acceptor	0.07091972031771225	0.042349640797469244	0.028570079520243007	0.7438371001326542	0.028570079520243007	0.7438371001326542
5	chr1	16648008	16656992	1	10	['ENSMUSG00000079658']	3	['ENSMUSG00000079658']	['ENSMUSG00000079658']	1	['ENSMUSG00000079658']	1	True	ENSMUSG00000079658	42	1	-	shared_acceptor	0.15880332004228143	0.1648350941744889	-0.006031774132207485	-0.053782356829822575	0.006031774132207485	0.053782356829822575
6	chr1	30831560	30837105	2	6	['ENSMUSG00000048874']	6	['ENSMUSG00000048874']	['ENSMUSG00000048874']	1	['ENSMUSG00000048874']	1	True	ENSMUSG00000048874	56	1	-	shared_acceptor	0.7510864054952384	0.8322993212450518	-0.08121291574981337	-0.14812357449681512	0.08121291574981337	0.14812357449681512
7	chr1	30831560	30862987	2	6	['ENSMUSG00000048874']	9	['ENSMUSG00000048874']	['ENSMUSG00000048874']	1	['ENSMUSG00000048874']	1	True	ENSMUSG00000048874	56	1	-	shared_acceptor	0.24891359450476155	0.16770067875494832	0.08121291574981324	0.56975649486249	0.08121291574981324	0.56975649486249
8	chr1	36542866	36546910	3	7	['ENSMUSG00000079610']	3	['ENSMUSG00000079610']	['ENSMUSG00000079610']	1	['ENSMUSG00000079610']	1	True	ENSMUSG00000079610	76	1	-	shared_acceptor	0.5681302047874951	0.5254056016704962	0.04272460311699888	0.11279002405472904	0.04272460311699888	0.11279002405472904
9	chr1	36542866	36547086	3	7	['ENSMUSG00000079610']	4	['ENSMUSG00000079610']	['ENSMUSG00000079610']	1	['ENSMUSG00000079610']	1	True	ENSMUSG00000079610	76	1	-	shared_acceptor	0.4318697952125049	0.4745943983295038	-0.04272460311699888	-0.13609865349890815	0.04272460311699888	0.13609865349890815
10	chr1	37995842	37996893	4	6	['ENSMUSG00000058407']	1	['ENSMUSG00000058407']	['ENSMUSG00000058407']	1	['ENSMUSG00000058407']	1	True	ENSMUSG00000058407	95	1	-	shared_acceptor	0.23108767214670148	0.1641615682655212	0.06692610388118028	0.493323877287287	0.06692610388118028	0.493323877287287
11	chr1	37995842	37997109	4	6	['ENSMUSG00000058407']	2	['ENSMUSG00000058407']	['ENSMUSG00000058407']	1	['ENSMUSG00000058407']	1	True	ENSMUSG00000058407	95	1	-	shared_acceptor	0.5719363680970991	0.6306515158746046	-0.058715147777505416	-0.14098837760921545	0.058715147777505416	0.14098837760921545
12	chr1	37995842	37997164	4	6	['ENSMUSG00000058407']	2	['ENSMUSG00000058407']	['ENSMUSG00000058407']	1	['ENSMUSG00000058407']	1	True	ENSMUSG00000058407	95	1	-	shared_acceptor	0.1969759597561995	0.20518691585987422	-0.008210956103674727	-0.058919172929941865	0.008210956103674727	0.058919172929941865
13	chr1	52925735	52952615	5	7	['ENSMUSG00000043629']	1	['ENSMUSG00000043629']	['ENSMUSG00000043629']	1	['ENSMUSG00000043629']	1	True	ENSMUSG00000043629	156	1	-	shared_acceptor	0.6581645514960703	0.6795135219924326	-0.021348970496362307	-0.04605393462393925	0.021348970496362307	0.04605393462393925
14	chr1	52925735	52953197	5	7	['ENSMUSG00000043629']	1	['ENSMUSG00000043629']	['ENSMUSG00000043629']	1	['ENSMUSG00000043629']	1	True	ENSMUSG00000043629	156	1	-	shared_acceptor	0.14519807789243036	0.18344605946295678	-0.03824798157052642	-0.33733355754097216	0.03824798157052642	0.33733355754097216
15	chr1	52925735	52971971	5	7	['ENSMUSG00000043629']	1	['ENSMUSG00000043629']	['ENSMUSG00000043629']	1	['ENSMUSG00000043629']	1	True	ENSMUSG00000043629	156	1	-	shared_acceptor	0.19663737061149925	0.1370404185446105	0.05959695206688875	0.5209360636081093	0.05959695206688875	0.5209360636081093
16	chr1	55086942	55087779	6	3	['ENSMUSG00000025980']	1	['ENSMUSG00000025980']	['ENSMUSG00000025980']	1	['ENSMUSG00000025980']	1	True	ENSMUSG00000025980	165	1	-	shared_acceptor	0.759592813887297	0.7530343609915009	0.006558452895796152	0.012510560309426377	0.006558452895796152	0.012510560309426377
17	chr1	55086942	55087989	6	3	['ENSMUSG00000025980']	1	['ENSMUSG00000025980']	['ENSMUSG00000025980']	1	['ENSMUSG00000025980']	1	True	ENSMUSG00000025980	165	1	-	shared_acceptor	0.24040718611270295	0.24696563900849908	-0.006558452895796124	-0.038830308683760695	0.006558452895796124	0.038830308683760695
18	chr1	58419734	58420121	7	8	['ENSMUSG00000026034']	3	['ENSMUSG00000026034']	['ENSMUSG00000026034']	1	['ENSMUSG00000026034']	1	True	ENSMUSG00000026034	181	1	-	shared_acceptor	0.6943122222785706	0.7767428316346322	-0.08243060935606161	-0.1618524538689075	0.08243060935606161	0.1618524538689075
19	chr1	58419734	58421083	7	8	['ENSMUSG00000026034']	7	['ENSMUSG00000026034']	['ENSMUSG00000026034']	1	['ENSMUSG00000026034']	1	True	ENSMUSG00000026034	181	1	-	shared_acceptor	0.3056877777214294	0.22325716836536788	0.08243060935606153	0.4533523702298832	0.08243060935606153	0.4533523702298832
20	chr1	63170915	63172154	8	8	['ENSMUSG00000025968']	2	['ENSMUSG00000025968']	['ENSMUSG00000025968']	1	['ENSMUSG00000025968']	1	True	ENSMUSG00000025968	214	1	-	shared_acceptor	0.15749939351878062	0.18466469880295824	-0.027165305284177627	-0.22956182707734207	0.027165305284177627	0.22956182707734207
21	chr1	63170915	63176428	8	8	['ENSMUSG00000025968']	4	['ENSMUSG00000025968']	['ENSMUSG00000025968']	1	['ENSMUSG00000025968']	1	True	ENSMUSG00000025968	214	1	-	shared_acceptor	0.2521115254870629	0.2657958987705163	-0.0136843732834534	-0.07625677001143183	0.0136843732834534	0.07625677001143183
22	chr1	63170915	63176586	8	8	['ENSMUSG00000025968']	4	['ENSMUSG00000025968']	['ENSMUSG00000025968']	1	['ENSMUSG00000025968']	1	True	ENSMUSG00000025968	214	1	-	shared_acceptor	0.5903890809941564	0.5495394024265254	0.040849678567631	0.10344311210305424	0.040849678567631	0.10344311210305424
23	chr1	75274211	75274397	9	2	['ENSMUSG00000033061']	4	['ENSMUSG00000033061']	['ENSMUSG00000033061']	1	['ENSMUSG00000033061']	1	True	ENSMUSG00000033061	281	1	-	shared_acceptor	0.9922459093604881	0.9956817055214383	-0.003435796160950244	-0.004986912980491555	0.003435796160950244	0.004986912980491555
24	chr1	75274211	75274402	9	2	['ENSMUSG00000033061']	0	[]	['ENSMUSG00000033061']	1	['ENSMUSG00000033061']	1	False	ENSMUSG00000033061	281	1	-	shared_acceptor	0.007754090639511966	0.004318294478561654	0.0034357961609503117	0.8444958223914973	0.0034357961609503117	0.8444958223914973
