cluster	gene_id	gene_name	p_value	p_value_adj	max_abs_delta_psi	Annotated	Region	diff_exp_rank	coordinates
66	ENSMUSG00000090841	Myl6	4.865796063478081e-46	6.101708263601512e-43	0.286	True	CDS	977.0	['chr10:128491034-128491290' 'chr10:128491034-128491720' 'chr10:128491034-128492059']
766	ENSMUSG00000025290	Rps24	1.6630626465799645e-38	1.0427402794056375e-35	0.313	True	CDS	130.0	['chr14:24493494-24495775' 'chr14:24495450-24495775']
1159	ENSMUSG00000031596	Slc7a2	1.549239461364081e-37	6.47582094850186e-35	0.513	True	CDS	43.0	['chr8:40908196-40910995' 'chr8:40908535-40910995']
1040	ENSMUSG00000057530	Ece1	3.0830200594419142e-27	9.6652678863504e-25	0.377	False	5' UTR	13977.0	['chr4:137862382-137913768' 'chr4:137905156-137913768' 'chr4:137905422-137913768']
647	ENSMUSG00000004207	Psap	5.854924053080785e-24	1.468414952512661e-21	0.161	True	CDS	2289.0	['chr10:60296003-60299098' 'chr10:60297546-60299098']
330	ENSMUSG00000027506	Tpd52	1.383000705658241e-23	2.8904714748257236e-21	0.303	True	CDS	9149.0	['chr3:8935041-8936439' 'chr3:8935041-8944611']
845	ENSMUSG00000055447	Cd47	5.198890960021408e-23	9.313441805524066e-21	0.259	True	CDS	13876.0	['chr16:49906813-49910869' 'chr16:49908079-49910869' 'chr16:49908736-49910869']
1056	ENSMUSG00000029162	Khk	9.19778986939802e-23	1.4417535620281398e-20	0.607	True	CDS	5449.0	['chr5:30924856-30928443' 'chr5:30926823-30928443' 'chr5:30927157-30928443']
630	ENSMUSG00000053332	Gas5	2.5873440891280553e-22	3.60503276418509e-20	0.243	True	Non-coding	263.0	['chr1:161036853-161037288' 'chr1:161037165-161037288']
326	ENSMUSG00000027620	Rbm39	6.00774016578383e-22	7.533706167892922e-20	0.192	True	CDS	2415.0	['chr2:156177386-156178880' 'chr2:156177386-156179177']
27	ENSMUSG00000013593	Ndufs2	3.0367497077601904e-16	3.4618946668466174e-14	0.111	False	CDS	12731.0	['chr1:171237270-171237350' 'chr1:171237270-171237945']
212	ENSMUSG00000022523	Fgf12	1.4025531019093574e-13	1.4656679914952786e-11	0.323	True	CDS	1313.0	['chr16:28398389-28444993' 'chr16:28398389-28752834']
1079	ENSMUSG00000029462	Vps29	1.3920887252584273e-12	1.3428302011338985e-10	0.192	True	CDS	4516.0	['chr5:122354477-122360013' 'chr5:122356806-122360013']
943	ENSMUSG00000026827	Gpd2	3.94432897471101e-12	3.532991810205433e-10	0.293	False	5' UTR	11141.0	['chr2:57211744-57267973' 'chr2:57238568-57267973']
288	ENSMUSG00000026797	Stxbp1	8.101684873902025e-12	6.773008554582093e-10	0.18	True	CDS	3925.0	['chr2:32815028-32816897' 'chr2:32815028-32817286']
945	ENSMUSG00000005232	G6pc2	2.703507367707492e-11	1.9942342582971734e-09	0.244	True	CDS	646.0	['chr2:69220893-69226568' 'chr2:69223044-69226568' 'chr2:69225928-69226568']
495	ENSMUSG00000030516	Tjp1	1.134619318009673e-10	7.48848749886384e-09	0.359	True	CDS	8151.0	['chr7:65354889-65370810' 'chr7:65354889-65513199']
