cluster	gene_id	gene_name	p_value	p_value_adj	max_abs_delta_psi	Annotated	Region	diff_exp_rank	coordinates
2	ENSMUSG00000026395	Ptprc	1.0351384339091938e-177	2.77417100287664e-175	0.805	True	CDS	1434.0	['chr1:138117026-138117754' 'chr1:138117026-138120020' 'chr1:138117026-138126303']
3	ENSMUSG00000026395	Ptprc	2.0380214305753633e-114	2.7309487169709863e-112	0.837	True	CDS	1434.0	['chr1:138120167-138122456' 'chr1:138120167-138126303']
114	ENSMUSG00000030220	Arhgdib	5.966089646207498e-49	5.329706750612032e-47	0.094	True	5' UTR	10696.0	['chr6:136933774-136941438' 'chr6:136933774-136941651' 'chr6:136933774-136941813']
155	ENSMUSG00000040345	Arhgap9	4.5955518753157584e-24	3.079019756461558e-22	0.559	True	CDS	449.0	['chr10:127322891-127325119' 'chr10:127323831-127325119' 'chr10:127324460-127325119']
267	ENSMUSG00000040990	Sh3kbp1	7.6722274429815e-18	4.1123139094380845e-16	0.36	True	CDS	761.0	['chrX:159683702-159764012' 'chrX:159708744-159764012']
85	ENSMUSG00000028649	Macf1	1.2415122709251462e-15	5.545421476798986e-14	0.465	True	CDS	10722.0	['chr4:123554366-123564463' 'chr4:123554366-123572617']
210	ENSMUSG00000025026	Add3	3.180771154123499e-14	1.2177809561501398e-12	0.442	False	5' UTR	6480.0	['chr19:53140715-53216801' 'chr19:53143090-53216801' 'chr19:53194454-53216801']
252	ENSMUSG00000066406	Akap13	7.837676100292525e-13	2.6256214935979963e-11	0.408	True	CDS	1642.0	['chr7:75697435-75704365' 'chr7:75702153-75704365']
218	ENSMUSG00000027763	Mbnl1	6.0865395808707466e-12	1.8124362307481773e-10	0.257	True	5' UTR	939.0	['chr3:60473174-60528756' 'chr3:60501424-60528756']
109	ENSMUSG00000030067	Foxp1	6.094785835381359e-11	1.4849114580747316e-09	0.193	True	CDS	677.0	['chr6:99016666-99028164' 'chr6:99016666-99075854']
137	ENSMUSG00000002015	Bcap31	1.5990787502397794e-09	3.5712758755355077e-08	0.133	False	5' UTR	9132.0	['chrX:73714929-73716118' 'chrX:73714929-73717661']
172	ENSMUSG00000021895	Arhgef3	2.221581743495946e-09	4.5798762096685657e-08	0.425	True	CDS	2704.0	['chr14:27265586-27362790' 'chr14:27336270-27362790']
177	ENSMUSG00000059895	Ptp4a3	1.68794326973361e-08	3.2312056877757677e-07	0.28	True	CDS	319.0	['chr15:73724849-73751129' 'chr15:73748466-73751129']
157	ENSMUSG00000000378	Ccm2	2.101779339934506e-08	3.7551790873496493e-07	0.29	True	CDS	3764.0	['chr11:6547030-6569964' 'chr11:6561242-6569964']
251	ENSMUSG00000040940	Arhgef1	2.0134321038908e-07	3.3724987740170896e-06	0.137	True	CDS	1505.0	['chr7:24918001-24919631' 'chr7:24919352-24919631']
77	ENSMUSG00000002458	Rgs19	1.1713981071085754e-06	1.7440816261394345e-05	0.277	True	CDS	9148.0	['chr2:181691596-181693363' 'chr2:181691596-181693879']
132	ENSMUSG00000032312	Csk	6.552809433820641e-06	9.242910148757535e-05	0.195	False	5' UTR	970.0	['chr9:57631444-57633995' 'chr9:57631444-57644995' 'chr9:57631444-57651832']
243	ENSMUSG00000042079	Hnrnpf	7.6235962378263035e-06	0.00010215618958687249	0.071	True	5' UTR	1053.0	['chr6:117900507-117917470' 'chr6:117906840-117917470' 'chr6:117907209-117917470' 'chr6:117907880-117917470' 'chr6:117907919-117917470' 'chr6:117917072-117917470']
89	ENSMUSG00000028675	Pnrc2	8.122278494649796e-06	0.00010285995840487144	0.184	False	5' UTR	4542.0	['chr4:135873100-135873264' 'chr4:135873100-135873277' 'chr4:135873100-135873674']
175	ENSMUSG00000036461	Elf1	8.443727928758102e-06	0.00010285995840487144	0.164	False	5' UTR	2850.0	['chr14:79515771-79536123' 'chr14:79535629-79536123']
119	ENSMUSG00000030629	Zfand6	1.5024044540707526e-05	0.0001750627798656355	0.169	True	5' UTR	2546.0	['chr7:84634410-84679310' 'chr7:84634410-84689746']
168	ENSMUSG00000036006	Ripor2	5.270933089435288e-05	0.0005885875283202737	0.141	True	CDS	3037.0	['chr13:24614748-24669960' 'chr13:24638937-24669960']
211	ENSMUSG00000025026	Add3	6.21281910730669e-05	0.0006660142083032769	0.245	True	CDS	6480.0	['chr19:53242628-53244998' 'chr19:53244406-53244998']
135	ENSMUSG00000031157	Pqbp1	6.568403185709058e-05	0.000677050789911549	0.196	True	5' UTR	1351.0	['chrX:7898637-7898771' 'chrX:7898637-7899169']
186	ENSMUSG00000022841	Ap2m1	0.0005183407893806115	0.005145012279777921	0.139	True	CDS	5104.0	['chr16:20540416-20540975' 'chr16:20540814-20540975']
133	ENSMUSG00000032436	Cmtm7	0.0006144455227214655	0.005881121431762599	0.099	True	CDS	1196.0	['chr9:114758887-114761907' 'chr9:114758887-114763219']
54	ENSMUSG00000052142	Rasal3	0.0016687630042130385	0.01542167190100325	0.138	True	CDS	668.0	['chr17:32399430-32402436' 'chr17:32399430-32403056']
13	ENSMUSG00000059534	Uqcr10	0.002163054785742461	0.019323289419299318	0.07	True	CDS	4076.0	['chr11:4702221-4703904' 'chr11:4702221-4704157']
219	ENSMUSG00000027763	Mbnl1	0.0025470730231262648	0.02201985710315609	0.149	True	5' UTR	939.0	['chr3:60473174-60595594' 'chr3:60529805-60595594']
123	ENSMUSG00000038650	Rnh1	0.00302624143142011	0.02513862879672304	0.22	True	CDS	6838.0	['chr7:141166788-141168676' 'chr7:141166788-141172742']
154	ENSMUSG00000035011	Zbtb7a	0.0030954281727308213	0.02513862879672304	0.203	True	5' UTR	4909.0	['chr10:81136660-81143962' 'chr10:81136700-81143962' 'chr10:81138071-81143962']
237	ENSMUSG00000029106	Add1	0.003477794471866129	0.02673723754911186	0.108	True	CDS	1692.0	['chr5:34620135-34625279' 'chr5:34620919-34625279']
164	ENSMUSG00000021134	Srsf5	0.004307981996054855	0.03207053263729725	0.091	True	5' UTR	3203.0	['chr12:80945669-80946576' 'chr12:80945673-80946576' 'chr12:80945799-80946576']
103	ENSMUSG00000004980	Hnrnpa2b1	0.0045966235825396825	0.03329446270596311	0.223	True	3' UTR	10899.0	['chr6:51461434-51461920' 'chr6:51461434-51463411']
50	ENSMUSG00000022940	Pigp	0.004736921021985602	0.0334077587866353	0.226	True	CDS	2663.0	['chr16:94370193-94370366' 'chr16:94370193-94370605']
66	ENSMUSG00000058835	Abi1	0.006034068359080435	0.04146488000598862	0.149	True	CDS	4023.0	['chr2:22962502-22963214' 'chr2:22962502-22971083']
229	ENSMUSG00000028788	Ptp4a2	0.00668521640048904	0.044790949883276567	0.151	True	5' UTR	5101.0	['chr4:129820602-129838978' 'chr4:129820800-129838978']
147	ENSMUSG00000090394	4930523C07Rik	0.007574021197572877	0.04669621474202462	0.076	False	5' UTR	2084.0	['chr1:160044754-160075031' 'chr1:160070804-160075031']
