cluster	gene_id	gene_name	p_value_adj	max_abs_delta_psi	Annotated	Region	diff_exp_rank	p_value	chromosome	start	end
3139	ENSMUSG00000015937	Macroh2a1	4.021849361958519e-61	0.5	True	CDS	6198.0	1.1033880279721585e-63	chr13	[56084286]	[56088252 56089758 56096124]
17037	ENSMUSG00000022587	Ly6e	1.0095227164770754e-35	0.183	False	5' UTR	205.0	4.154414471099076e-38	chr15	[74955336 74955718 74956714 74957303 74957464]	[74957777]
600	ENSMUSG00000026721	Rabgap1l	2.0121140965893568e-29	0.678	True	CDS	347.0	1.104040656564805e-31	chr1	[160257536]	[160307176 160342036]
533	ENSMUSG00000026395	Ptprc	5.892687053217203e-29	0.481	True	CDS	683.0	4.041623493290263e-31	chr1	[138117026]	[138117754 138120020 138126303]
10111	ENSMUSG00000030220	Arhgdib	1.5949840127258672e-19	0.158	True	5' UTR	453.0	1.3127440433957755e-21	chr6	[136933774]	"[136935032 136939413 136939436 136939454 136939511 136940908 136941438
 136941651 136941813]"
17038	ENSMUSG00000022587	Ly6e	1.7616457352028215e-16	0.089	False	5' UTR	205.0	1.7597455543798084e-18	chr15	[74955718 74957303]	[74957780]
18766	ENSMUSG00000053477	Tcf4	1.5124391530537043e-12	0.313	True	CDS	102.0	1.8672088309304987e-14	chr18	[69564685 69593585]	[69633577]
8396	ENSMUSG00000003644	Rps6ka1	1.6456549222309096e-11	0.323	True	CDS	292.0	2.257414159438833e-13	chr4	[133872004]	[133872844 133874608 133874883 133880917]
18692	ENSMUSG00000062210	Tnfaip8	8.344227871122613e-11	0.264	True	CDS	3375.0	1.294748433880185e-12	chr18	[49979627 50031364 50053620]	[50090200]
20402	ENSMUSG00000027763	Mbnl1	8.344227871122613e-11	0.323	True	5' UTR	212.0	1.3735354520366443e-12	chr3	[60473174 60501095 60501424 60529805]	[60595594]
20401	ENSMUSG00000027763	Mbnl1	1.1322217995099123e-10	0.171	True	5' UTR	212.0	2.0190512199765247e-12	chr3	[60473174 60501095 60501424]	[60528756]
13205	ENSMUSG00000073702	Rpl31	1.139748832945066e-09	0.084	True	5' UTR	118.0	2.1888180605255038e-11	chr1	[39367935 39368007 39368012]	[39368149]
15405	ENSMUSG00000057322	Rpl38	9.223158933401242e-09	0.099	True	5' UTR	2538.0	1.897769327860338e-10	chr11	[114668610 114668627 114668686]	[114668781]
8264	ENSMUSG00000028649	Macf1	1.4796063699482318e-08	0.238	True	CDS	469.0	3.2474213880893977e-10	chr4	[123554366]	[123564463 123572617 123664466]
9143	ENSMUSG00000048163	Selplg	4.724338562860418e-08	0.158	True	5' UTR	226.0	1.1016976072514008e-09	chr5	[113820249]	[113830349 113832429]
11366	ENSMUSG00000031516	Dctn6	4.9403457860216266e-08	0.212	True	CDS	671.0	1.2198384656843525e-09	chr8	[34106407]	[34107575 34108419]
16502	ENSMUSG00000025290	Rps24	2.9246684263683066e-07	0.109	True	CDS	1945.0	7.622592606446891e-09	chr14	[24493494 24495450]	[24495775]
1873	ENSMUSG00000078812	Eif5a	7.728788087789402e-07	0.062	True	5' UTR	10421.0	2.1203808196953088e-08	chr11	[69919337]	[69919449 69920341 69920801 69921024 69921163 69921187]
10654	ENSMUSG00000052040	Klf13	6.968580704915366e-06	0.143	True	CDS	3977.0	2.1030010357769283e-07	chr7	[63891798]	[63936230 63937663 63937967]
11162	ENSMUSG00000038650	Rnh1	1.4102543206582007e-05	0.306	True	CDS	16755.0	4.4493620542028283e-07	chr7	[141166788]	[141168574 141168676 141172742]
24443	ENSMUSG00000039328	Rnf122	2.5440315278245443e-05	0.176	False	CDS	131.0	8.375412437282452e-07	chr8	[31112173 31115176]	[31118431]
20404	ENSMUSG00000027763	Mbnl1	9.930554318579577e-05	0.105	True	CDS	212.0	3.5417614853644576e-06	chr3	[60613521 60614737]	[60615620]
7925	ENSMUSG00000028465	Tln1	9.947740584392991e-05	0.057	False	5' UTR	1395.0	3.6843483645899963e-06	chr4	[43556784]	[43558085 43562130]
11512	ENSMUSG00000058833	Rex1bd	0.00014124847886226352	0.14	True	CDS	16002.0	5.425181629826308e-06	chr8	[70505961]	[70506292 70506497]
22882	ENSMUSG00000056737	Capg	0.00026137114684858124	0.238	True	5' UTR	6709.0	1.0397480464484027e-05	chr6	[72544467 72549502 72549869]	[72555273]
17591	ENSMUSG00000060636	Rpl35a	0.0002803984888776775	0.074	True	5' UTR	2187.0	1.1539032464101954e-05	chr16	[33056511 33056556 33056618]	[33057136]
23744	ENSMUSG00000051504	Siglech	0.00032278008163634915	0.165	True	CDS	2.0	1.3725901962588236e-05	chr7	[55768722 55769166]	[55769332]
532	ENSMUSG00000026395	Ptprc	0.0005489535174887044	0.06	True	CDS	683.0	2.4221728696829278e-05	chr1	[138115643]	[138116954 138126303]
8697	ENSMUSG00000039968	Rsbn1l	0.0005489535174887044	0.118	True	CDS	11408.0	2.484974770524999e-05	chr5	[20927731]	[20945280 20951257]
19544	ENSMUSG00000026879	Gsn	0.0006430788326062612	0.196	True	5' UTR	701.0	2.9992702755298876e-05	chr2	[35256474 35266904 35282602]	[35283905]
10596	ENSMUSG00000030798	Cd37	0.0006588864470784591	0.063	True	CDS	13321.0	3.2174407358035806e-05	chr7	[45238573]	[45238660 45238694 45238960]
2469	ENSMUSG00000025144	Cenpx	0.0006588864470784591	0.09	False	CDS	16724.0	3.2537602324862184e-05	chr11	[120711757]	[120711844 120713693]
28	ENSMUSG00000025935	Tram1	0.0011648221101696553	0.09	False	CDS	518.0	6.024685757485818e-05	chr1	[13572075]	[13573858 13576368]
3853	ENSMUSG00000003882	Il7r	0.0011648221101696553	0.095	True	CDS	166.0	6.071775059869259e-05	chr15	[9525193]	[9529661 9530041]
7194	ENSMUSG00000027506	Tpd52	0.0014751661819699658	0.052	True	CDS	344.0	7.891835541403108e-05	chr3	[8953800]	[8963847 9004405]
15702	ENSMUSG00000021000	Mia2	0.0020877706487941283	0.181	True	CDS	2618.0	0.00011741919972641872	chr12	[59137787 59144771 59146363]	[59146847]
17034	ENSMUSG00000059895	Ptp4a3	0.004862647929944322	0.125	True	CDS	2138.0	0.00028682285457833464	chr15	[73724849 73748466 73749389]	[73751129]
13009	ENSMUSG00000031431	Tsc22d3	0.005893080774083543	0.072	True	CDS	2205.0	0.00038150574730541663	chrX	[140542157]	[140542511 140542846 140598128]
20797	ENSMUSG00000078578	Ube2d3	0.005893080774083543	0.108	True	5' UTR	1987.0	0.0003880217793635255	chr3	[135438353 135438433 135438699 135438865 135438871]	[135439644]
3409	ENSMUSG00000049960	Mrps16	0.0069573462058097136	0.092	True	CDS	15719.0	0.0004867279238632309	chr14	[20392154]	[20393178 20393481]
2718	ENSMUSG00000021131	Erh	0.010159789505569372	0.071	True	CDS	1514.0	0.000766513611531297	chr12	[80641045]	[80642789 80643764]
25563	ENSMUSG00000048758	Rpl29	0.011764932130562298	0.068	True	5' UTR	7050.0	0.0009360302655317057	chr9	[106429577 106429640 106429814]	[106429970]
13663	ENSMUSG00000053332	Gas5	0.012008634102859085	0.105	True	Non-coding	1495.0	0.0009718921976250836	chr1	[161036853 161037165]	[161037288]
19146	ENSMUSG00000025014	Dntt	0.013387074219223987	0.066	True	CDS	165.0	0.0011018168081665834	chr19	[41055844 41058627]	[41059066]
20069	ENSMUSG00000027593	Raly	0.015124996959667604	0.06	True	CDS	2058.0	0.0012656033121258214	chr2	[154859751 154859959]	[154861840]
3393	ENSMUSG00000012405	Rpl15	0.015975359015297046	0.052	True	5' UTR	17350.0	0.0013586725088455649	chr14	[18270461]	[18270823 18270845 18270959]
19007	ENSMUSG00000034445	Cyb561a3	0.016210050313554072	0.115	True	5' UTR	125.0	0.0014008685456157839	chr19	[10577564 10577894 10578084]	[10578982]
14834	ENSMUSG00000010142	Tnfrsf13b	0.01886715574819329	0.053	True	CDS	446.0	0.001682256685367029	chr11	[61141492 61142530]	[61146841]
12864	ENSMUSG00000002015	Bcap31	0.020003366037759412	0.08	False	5' UTR	9883.0	0.0018268216300530394	chrX	[73714929]	[73716118 73717661]
7917	ENSMUSG00000028459	Cd72	0.020978826580708945	0.115	True	CDS	15595.0	0.0020056378168584405	chr4	[43452640]	[43453083 43454242 43454446]
6644	ENSMUSG00000076437	Selenoh	0.020978826580708945	0.117	True	CDS	5170.0	0.002014427792386318	chr2	[84669398]	[84669987 84670012]
20140	ENSMUSG00000035268	Pkig	0.03469080688255513	0.134	True	5' UTR	869.0	0.0038069472573448704	chr2	[163658493 163658660 163659236 163661607]	[163703486]
9690	ENSMUSG00000004980	Hnrnpa2b1	0.04060577417059439	0.186	True	3' UTR	16870.0	0.004677233985019311	chr6	[51461434]	[51461920 51461983 51463411]
14684	ENSMUSG00000020376	Rnf130	0.042841630582602486	0.067	True	CDS	5225.0	0.005112787188870256	chr11	[50095981 50099340]	[50104549]
3591	ENSMUSG00000060373	Hnrnpc	0.0434264906519942	0.084	True	5' UTR	10992.0	0.005242155250172139	chr14	[52084392]	[52097322 52098015 52103889]
15788	ENSMUSG00000021134	Srsf5	0.043539388500738734	0.096	True	5' UTR	3344.0	0.0053155083354811325	chr12	[80945669 80945673 80945799]	[80946576]
10548	ENSMUSG00000008140	Emc10	0.04777764523432534	0.118	True	CDS	1737.0	0.006029551936293458	chr7	[44490971]	[44491163 44491955]
