cluster	gene_id	gene_name	p_value	p_value_adj	max_abs_delta_psi	Annotated	Region	diff_exp_rank	coordinates
389	ENSMUSG00000055447	Cd47	2.3170683952332154e-128	1.3091436433067667e-125	0.868	True	CDS	2104.0	['chr16:49906813-49910869' 'chr16:49908079-49910869' 'chr16:49908736-49910869']
31	ENSMUSG00000090841	Myl6	1.4738516945707514e-101	4.163631037162373e-99	0.53	True	CDS	455.0	['chr10:128491034-128491290' 'chr10:128491034-128491720' 'chr10:128491034-128492059']
491	ENSMUSG00000029462	Vps29	7.924508687800094e-81	1.4924491362023515e-78	0.855	True	CDS	11205.0	['chr5:122354477-122360013' 'chr5:122356806-122360013']
351	ENSMUSG00000025290	Rps24	3.439730503848176e-51	4.858619336685548e-49	0.517	True	CDS	11128.0	['chr14:24493494-24495775' 'chr14:24495450-24495775']
318	ENSMUSG00000020612	Prkar1a	2.334897712972969e-43	2.6384344156594544e-41	0.495	True	5' UTR	3225.0	['chr11:109649528-109653779' 'chr11:109650625-109653779' 'chr11:109651074-109653779']
154	ENSMUSG00000027506	Tpd52	6.36502673945782e-43	5.993733512989447e-41	0.601	True	CDS	2348.0	['chr3:8935041-8936439' 'chr3:8935041-8944611']
292	ENSMUSG00000004207	Psap	1.046240304365188e-42	8.444653885233304e-41	0.196	True	CDS	11239.0	['chr10:60296003-60299098' 'chr10:60297546-60299098']
21	ENSMUSG00000019947	Arid5b	4.4536149489748496e-42	3.1453655577134876e-40	0.793	True	CDS	1562.0	['chr10:68135107-68136486' 'chr10:68135107-68186026']
195	ENSMUSG00000053768	Chchd3	9.75695953258489e-39	6.125202373233847e-37	0.634	True	CDS	13599.0	['chr6:32892376-32893392' 'chr6:32892376-32968201']
383	ENSMUSG00000022708	Zbtb20	1.188467356543815e-38	6.714840564472553e-37	0.59	False	5' UTR	764.0	['chr16:43146944-43302569' 'chr16:43193539-43302569' 'chr16:43232821-43302569' 'chr16:43236078-43302569' 'chr16:43283006-43302569']
550	ENSMUSG00000032294	Pkm	6.403923709085209e-35	3.289288086939221e-33	0.461	True	CDS	860.0	['chr9:59675196-59678044' 'chr9:59675735-59678044']
244	ENSMUSG00000008892	Vdac3	3.936302779579177e-31	1.8533425587185292e-29	0.377	True	CDS	3402.0	['chr8:22583737-22587550' 'chr8:22583737-22587553']
86	ENSMUSG00000058690	Ccser2	9.774186116947762e-27	4.248011658519605e-25	0.728	True	CDS	2710.0	['chr14:36918597-36919225' 'chr14:36918597-36926839']
322	ENSMUSG00000059248	Septin9	5.695388176772981e-26	2.2984959427690956e-24	0.71	True	CDS	1158.0	['chr11:117291037-117351429' 'chr11:117332471-117351429']
439	ENSMUSG00000027624	Epb41l1	4.678694020742811e-22	1.762308081146459e-20	0.672	True	5' UTR	1388.0	['chr2:156438634-156493904' 'chr2:156476007-156493904']
90	ENSMUSG00000105703	Gm43305	8.241221886582979e-21	2.9101814786996145e-19	0.686	False	Non-coding	413.0	['chr14:54293534-54295881' 'chr14:54293534-54297281']
331	ENSMUSG00000021000	Mia2	1.2834935474413191e-20	4.1310533206853715e-19	0.369	True	CDS	13403.0	['chr12:59137787-59146847' 'chr12:59144771-59146847' 'chr12:59146363-59146847']
201	ENSMUSG00000029810	Tmem176b	1.3160877835811803e-20	4.1310533206853715e-19	0.238	True	5' UTR	218.0	['chr6:48838366-48840361' 'chr6:48838366-48840996']
428	ENSMUSG00000027012	Dync1i2	2.0616201636631663e-20	6.130607328787838e-19	0.537	True	CDS	13545.0	['chr2:71228691-71235915' 'chr2:71233709-71235915']
290	ENSMUSG00000053332	Gas5	1.942489601573305e-19	5.487533124444586e-18	0.337	True	Non-coding	4649.0	['chr1:161036853-161037288' 'chr1:161037165-161037288']
70	ENSMUSG00000015937	Macroh2a1	3.156622841045707e-17	8.492818596146784e-16	0.394	True	CDS	3732.0	['chr13:56084286-56088252' 'chr13:56084286-56089758']
239	ENSMUSG00000030695	Aldoa	3.864631425590563e-17	9.925076161175764e-16	0.089	True	CDS	1104.0	['chr7:126797777-126799045' 'chr7:126797777-126800002' 'chr7:126797777-126800288']
10	ENSMUSG00000013593	Ndufs2	1.164755814942187e-16	2.861247980184068e-15	0.128	False	CDS	10207.0	['chr1:171237270-171237350' 'chr1:171237270-171237945']
246	ENSMUSG00000031586	Rbpms	1.3343285332867495e-16	3.141231755445889e-15	0.334	False	CDS	3537.0	['chr8:33795151-33800229' 'chr8:33795151-33806717']
311	ENSMUSG00000070394	Tmem256	3.191137949346632e-14	6.677751634743878e-13	0.226	True	CDS	1986.0	['chr11:69838574-69838920' 'chr11:69838599-69838920' 'chr11:69838650-69838920']
457	ENSMUSG00000028478	Clta	4.094968621639852e-14	8.263061682951844e-13	0.112	True	CDS	7919.0	['chr4:44025561-44032401' 'chr4:44031436-44032401']
200	ENSMUSG00000029810	Tmem176b	6.341231346037817e-14	1.2354467967280575e-12	0.242	True	5' UTR	218.0	['chr6:48838363-48840361' 'chr6:48838363-48840996']
151	ENSMUSG00000027620	Rbm39	2.7411055792085394e-13	5.162415507509416e-12	0.173	True	CDS	9127.0	['chr2:156177386-156178880' 'chr2:156177386-156179177']
306	ENSMUSG00000020376	Rnf130	4.0197227638483833e-13	7.326268908304312e-12	0.234	True	CDS	2325.0	['chr11:50095981-50104549' 'chr11:50099340-50104549']
334	ENSMUSG00000021033	Gstz1	5.542110482781587e-13	9.78528882116124e-12	0.285	False	5' UTR	4358.0	['chr12:87147509-87157893' 'chr12:87147845-87157893' 'chr12:87157661-87157893']
78	ENSMUSG00000021585	Cast	7.447912255276454e-13	1.2751728558276351e-11	0.503	True	CDS	997.0	['chr13:74754371-74770546' 'chr13:74754371-74780503']
36	ENSMUSG00000078974	Sec61g	1.0632654377949823e-12	1.76689697751225e-11	0.082	True	CDS	1836.0	['chr11:16506473-16507980' 'chr11:16506473-16508079' 'chr11:16506473-16508100' 'chr11:16506473-16508104']
446	ENSMUSG00000000827	Tpd52l2	1.666171248724639e-12	2.689676444369775e-11	0.321	True	CDS	7409.0	['chr2:181508268-181513039' 'chr2:181511616-181513039']
540	ENSMUSG00000056608	Chd9	6.7545006890944455e-12	1.0600813581495448e-10	0.291	False	5' UTR	13840.0	['chr8:90849760-90890977' 'chr8:90876709-90890977' 'chr8:90887966-90890977' 'chr8:90888194-90890977']
377	ENSMUSG00000022841	Ap2m1	7.2424403085892994e-12	1.105940209284582e-10	0.16	True	CDS	2824.0	['chr16:20540416-20540975' 'chr16:20540814-20540975']
221	ENSMUSG00000074227	Spint2	1.288065594855051e-11	1.915150160771326e-10	0.053	True	CDS	3284.0	['chr7:29260431-29263595' 'chr7:29260431-29281512']
486	ENSMUSG00000057315	Arhgap24	1.5932032102560073e-11	2.3081020866529337e-10	0.479	True	CDS	2071.0	['chr5:102841413-102860330' 'chr5:102846170-102860330']
258	ENSMUSG00000031996	Aplp2	3.566764894656347e-11	5.03805541370209e-10	0.213	True	CDS	233.0	['chr9:31164674-31167561' 'chr9:31164674-31168708']
112	ENSMUSG00000022940	Pigp	4.3858636784779204e-11	6.043934093512255e-10	0.194	True	CDS	13221.0	['chr16:94370193-94370366' 'chr16:94370193-94370605' 'chr16:94370193-94370741' 'chr16:94370193-94370895']
450	ENSMUSG00000042747	Krtcap2	6.210972285278698e-11	8.355236526624916e-10	0.112	False	5' UTR	4251.0	['chr3:89243953-89246778' 'chr3:89246516-89246778' 'chr3:89246594-89246778']
223	ENSMUSG00000001247	Lsr	9.372040330452615e-11	1.231442508536216e-09	0.271	True	CDS	1492.0	['chr7:30959315-30962098' 'chr7:30959315-30965969']
480	ENSMUSG00000029162	Khk	1.6022227488803626e-10	2.05739966617592e-09	0.422	True	CDS	4691.0	['chr5:30924856-30928443' 'chr5:30926823-30928443' 'chr5:30927157-30928443']
