cluster	gene_id	gene_name	p_value	p_value_adj	max_abs_delta_psi	Annotated	Region	diff_exp_rank	coordinates
937	ENSMUSG00000004207	Psap	0.0	0.0	0.314	True	CDS	14214.0	['chr10:60296003-60299098' 'chr10:60297546-60299098']
819	ENSMUSG00000032366	Tpm1	1.5416622226070348e-270	1.4268083870228108e-267	0.82	True	CDS	7049.0	['chr9:67031515-67031951' 'chr9:67031515-67032466']
1373	ENSMUSG00000026879	Gsn	7.944297829668882e-198	4.9016317609057004e-195	0.382	True	5' UTR	2151.0	['chr2:35256474-35283905' 'chr2:35266904-35283905' 'chr2:35282602-35283905' 'chr2:35282722-35283905']
108	ENSMUSG00000020315	Sptbn1	9.072384521292879e-193	4.198245937228279e-190	0.865	True	CDS	708.0	['chr11:30159446-30197724' 'chr11:30159446-30219579']
1400	ENSMUSG00000027455	Nsfl1c	7.297423982455639e-190	2.7015063583050777e-187	0.906	True	CDS	3059.0	['chr2:151500790-151503014' 'chr2:151502461-151503014']
1353	ENSMUSG00000025026	Add3	9.136150316512586e-186	2.818502372644133e-183	0.745	True	CDS	1278.0	['chr19:53242628-53244998' 'chr19:53244406-53244998']
1115	ENSMUSG00000025290	Rps24	3.76749187905787e-166	9.962324954480163e-164	0.333	True	CDS	2644.0	['chr14:24493494-24495775' 'chr14:24495450-24495775']
223	ENSMUSG00000021585	Cast	3.164169431525748e-158	7.321097022192699e-156	0.743	True	CDS	1107.0	['chr13:74798719-74807819' 'chr13:74798719-74808436']
1352	ENSMUSG00000025026	Add3	2.79198986271016e-147	5.742192484307231e-145	0.728	True	5' UTR	1278.0	['chr19:53140715-53216801' 'chr19:53143090-53216801' 'chr19:53203476-53216801']
1298	ENSMUSG00000062210	Tnfaip8	2.5987753310273473e-139	4.810333137731619e-137	0.817	True	CDS	203.0	['chr18:49979627-50090200' 'chr18:50031364-50090200' 'chr18:50053620-50090200']
904	ENSMUSG00000026305	Lrrfip1	1.025403299674725e-125	1.7254740979071967e-123	0.828	False	CDS	441.0	['chr1:90998894-91068563' 'chr1:91044580-91068563' 'chr1:91053724-91068563']
593	ENSMUSG00000035325	Sec31a	2.453602883868476e-125	3.784682448367124e-123	0.747	False	CDS	1275.0	['chr5:100368353-100369596' 'chr5:100368353-100373380' 'chr5:100368353-100373425' 'chr5:100368353-100375208']
1545	ENSMUSG00000040407	Akap9	2.9699310317209375e-124	4.228724876704196e-122	0.813	True	CDS	11753.0	['chr5:3951735-3954792' 'chr5:3954451-3954792']
1046	ENSMUSG00000059248	Septin9	1.506356073343968e-122	1.991617922685489e-120	1.0	True	CDS	14207.0	['chr11:117218932-117290398' 'chr11:117232720-117290398' 'chr11:117266596-117290398']
957	ENSMUSG00000036499	Eea1	8.39035309391347e-117	1.0353695717889224e-114	0.859	True	CDS	9596.0	['chr10:95974079-95989562' 'chr10:95978287-95989562']
92	ENSMUSG00000090841	Myl6	8.876314913310754e-105	1.0268786815336378e-102	0.275	True	CDS	1919.0	['chr10:128491034-128491290' 'chr10:128491034-128491720' 'chr10:128491034-128492059']
670	ENSMUSG00000030315	Vgll4	1.0277881739601917e-103	1.1190799470590088e-101	0.886	True	CDS	5787.0	['chr6:114890807-114921317' 'chr6:114890807-114957936']
1534	ENSMUSG00000039953	Clstn1	4.031808781679534e-102	4.1460433638271207e-100	0.967	False	CDS	12388.0	['chr4:149638396-149643195' 'chr4:149641715-149643195']
328	ENSMUSG00000022940	Pigp	2.1406540592494688e-101	2.085447717721457e-99	0.544	True	CDS	5230.0	['chr16:94370193-94370366' 'chr16:94370193-94370605' 'chr16:94370193-94370741' 'chr16:94370193-94370895' 'chr16:94370193-94371744']
70	ENSMUSG00000001435	Col18a1	9.835369187883441e-99	9.102634183386126e-97	0.976	True	CDS	11849.0	['chr10:77096536-77112218' 'chr10:77096536-77112959' 'chr10:77096536-77166290']
918	ENSMUSG00000053332	Gas5	2.1143987022352767e-98	1.8636914275416653e-96	0.356	True	Non-coding	2120.0	['chr1:161036853-161037288' 'chr1:161037165-161037288']
