cluster	gene_id	gene_name	p_value	p_value_adj	max_abs_delta_psi	Annotated	Region	diff_exp_rank	coordinates
122	ENSMUSG00000018819	Lsp1	5.246762653838889e-82	6.768323823452166e-80	0.829	True	CDS	151.0	['chr7:142460967-142484479' 'chr7:142472365-142484479' 'chr7:142475418-142484479' 'chr7:142477367-142484479']
72	ENSMUSG00000025290	Rps24	1.9507700366458687e-74	1.2582466736365852e-72	0.672	True	CDS	869.0	['chr14:24493494-24495775' 'chr14:24495450-24495775']
4	ENSMUSG00000090841	Myl6	2.2366323426835363e-60	9.617519073539206e-59	0.27	True	CDS	2120.0	['chr10:128491034-128491290' 'chr10:128491034-128491720' 'chr10:128491034-128492059']
1	ENSMUSG00000026395	Ptprc	2.1379784205413075e-27	6.894980406245718e-26	0.836	True	CDS	95.0	['chr1:138117026-138117754' 'chr1:138117026-138126303']
94	ENSMUSG00000026879	Gsn	2.3030062450476257e-24	5.941756112222874e-23	0.604	True	5' UTR	468.0	['chr2:35266904-35283905' 'chr2:35282602-35283905']
31	ENSMUSG00000025781	Atp5c1	1.912383394066234e-14	4.1116242972424014e-13	0.262	True	CDS	8353.0	['chr2:10056162-10056770' 'chr2:10056162-10058996']
55	ENSMUSG00000025283	Sat1	1.050221719130823e-10	1.6934825220984518e-09	0.21	True	CDS	11048.0	['chrX:155214135-155215121' 'chrX:155214135-155215601']
41	ENSMUSG00000029810	Tmem176b	1.8438941614966892e-10	2.642914964811921e-09	0.4	True	5' UTR	966.0	['chr6:48838363-48840361' 'chr6:48838363-48840996']
42	ENSMUSG00000029810	Tmem176b	2.1472380707664267e-09	2.7699371112886895e-08	0.297	True	5' UTR	966.0	['chr6:48838366-48840361' 'chr6:48838366-48840996' 'chr6:48838366-48841348']
15	ENSMUSG00000015937	Macroh2a1	3.76116733793914e-08	4.043254888284576e-07	0.302	True	CDS	609.0	['chr13:56084286-56088252' 'chr13:56084286-56089758']
88	ENSMUSG00000024610	Cd74	1.9768182714773355e-07	1.961611977081356e-06	0.059	True	CDS	111.0	['chr18:60810419-60811859' 'chr18:60811486-60811859']
101	ENSMUSG00000027940	Tpm3	7.705280930595165e-07	7.0998660003341154e-06	0.12	True	CDS	1192.0	['chr3:90090080-90099528' 'chr3:90091092-90099528']
125	ENSMUSG00000032294	Pkm	1.279181255035521e-06	1.100095879330548e-05	0.173	True	CDS	7260.0	['chr9:59675196-59678044' 'chr9:59675735-59678044']
114	ENSMUSG00000029860	Zyx	6.405485278748848e-06	4.8606329468153025e-05	0.145	True	CDS	818.0	['chr6:42351149-42351475' 'chr6:42351363-42351475']
71	ENSMUSG00000015396	Cd83	2.6538925930981664e-05	0.00019019563583870197	0.128	False	CDS	99.0	['chr13:43797722-43799602' 'chr13:43797729-43799602']
