	chromosome	start	end	cluster	left_exon_count	left_genes	right_exon_count	right_genes	genes	n_genes	genes_cluster	n_genes_cluster	annotated	gene_id	original_cluster	n_start	strand	cluster_type	psi_a	psi_b	delta_psi	lfc_psi	abs_delta_psi	abs_lfc_psi
0	chr1	16648008	16656822	42	10	['ENSMUSG00000079658']	5	['ENSMUSG00000079658']	['ENSMUSG00000079658']	1	['ENSMUSG00000079658']	1	True	ENSMUSG00000079658	42	1	-	shared_acceptor	0.7231038795469198	0.7493851893904399	-0.026281309843520062	-0.05150454838577512	0.026281309843520062	0.05150454838577512
1	chr1	16648008	16656862	42	10	['ENSMUSG00000079658']	0	[]	['ENSMUSG00000079658']	1	['ENSMUSG00000079658']	1	False	ENSMUSG00000079658	42	1	-	shared_acceptor	0.036208581287715265	0.05655413241354924	-0.02034555112583397	-0.643300780801912	0.02034555112583397	0.643300780801912
2	chr1	16648008	16656912	42	10	['ENSMUSG00000079658']	1	['ENSMUSG00000079658']	['ENSMUSG00000079658']	1	['ENSMUSG00000079658']	1	True	ENSMUSG00000079658	42	1	-	shared_acceptor	0.01640369575030011	0.02694400475529332	-0.010540309004993212	-0.7159433732798322	0.010540309004993212	0.7159433732798322
3	chr1	16648008	16656992	42	10	['ENSMUSG00000079658']	3	['ENSMUSG00000079658']	['ENSMUSG00000079658']	1	['ENSMUSG00000079658']	1	True	ENSMUSG00000079658	42	1	-	shared_acceptor	0.22428384341506485	0.16711667344071757	0.05716716997434729	0.4244700154319081	0.05716716997434729	0.4244700154319081
4	chr1	37995842	37996893	95	6	['ENSMUSG00000058407']	1	['ENSMUSG00000058407']	['ENSMUSG00000058407']	1	['ENSMUSG00000058407']	1	True	ENSMUSG00000058407	95	1	-	shared_acceptor	0.15541875224863733	0.159779340783354	-0.004360588534716686	-0.039920297412727734	0.004360588534716686	0.039920297412727734
5	chr1	37995842	37997109	95	6	['ENSMUSG00000058407']	2	['ENSMUSG00000058407']	['ENSMUSG00000058407']	1	['ENSMUSG00000058407']	1	True	ENSMUSG00000058407	95	1	-	shared_acceptor	0.6154702806822403	0.6739069675695134	-0.058436686887273104	-0.13086024708054445	0.058436686887273104	0.13086024708054445
6	chr1	37995842	37997164	95	6	['ENSMUSG00000058407']	2	['ENSMUSG00000058407']	['ENSMUSG00000058407']	1	['ENSMUSG00000058407']	1	True	ENSMUSG00000058407	95	1	-	shared_acceptor	0.22911096706912246	0.16631369164713258	0.06279727542198987	0.46213957447466925	0.06279727542198987	0.46213957447466925
7	chr1	55086942	55087779	165	3	['ENSMUSG00000025980']	1	['ENSMUSG00000025980']	['ENSMUSG00000025980']	1	['ENSMUSG00000025980']	1	True	ENSMUSG00000025980	165	1	-	shared_acceptor	0.7799374773365426	0.6732212211816386	0.10671625615490399	0.2122778227555731	0.10671625615490399	0.2122778227555731
8	chr1	55086942	55087989	165	3	['ENSMUSG00000025980']	1	['ENSMUSG00000025980']	['ENSMUSG00000025980']	1	['ENSMUSG00000025980']	1	True	ENSMUSG00000025980	165	1	-	shared_acceptor	0.22006252266345733	0.32677877881836137	-0.10671625615490404	-0.5704008243616683	0.10671625615490404	0.5704008243616683
9	chr1	58419734	58420121	181	8	['ENSMUSG00000026034']	3	['ENSMUSG00000026034']	['ENSMUSG00000026034']	1	['ENSMUSG00000026034']	1	True	ENSMUSG00000026034	181	1	-	shared_acceptor	0.6496483249639611	0.939808283076557	-0.2901599581125959	-0.5327075290944845	0.2901599581125959	0.5327075290944845
10	chr1	58419734	58421083	181	8	['ENSMUSG00000026034']	7	['ENSMUSG00000026034']	['ENSMUSG00000026034']	1	['ENSMUSG00000026034']	1	True	ENSMUSG00000026034	181	1	-	shared_acceptor	0.35035167503603903	0.06019171692344303	0.290159958112596	2.5411668997122763	0.290159958112596	2.5411668997122763
11	chr1	63170915	63172154	214	8	['ENSMUSG00000025968']	2	['ENSMUSG00000025968']	['ENSMUSG00000025968']	1	['ENSMUSG00000025968']	1	True	ENSMUSG00000025968	214	1	-	shared_acceptor	0.15208347075329093	0.127664017538903	0.02441945321438793	0.2525114052445874	0.02441945321438793	0.2525114052445874
12	chr1	63170915	63176428	214	8	['ENSMUSG00000025968']	4	['ENSMUSG00000025968']	['ENSMUSG00000025968']	1	['ENSMUSG00000025968']	1	True	ENSMUSG00000025968	214	1	-	shared_acceptor	0.32795125808633224	0.2936161410194013	0.03433511706693093	0.1595501290894401	0.03433511706693093	0.1595501290894401
13	chr1	63170915	63176586	214	8	['ENSMUSG00000025968']	4	['ENSMUSG00000025968']	['ENSMUSG00000025968']	1	['ENSMUSG00000025968']	1	True	ENSMUSG00000025968	214	1	-	shared_acceptor	0.5199652711603768	0.5787198414416956	-0.05875457028131881	-0.15444983968029669	0.05875457028131881	0.15444983968029669
14	chr1	73953951	73962911	253	15	['ENSMUSG00000055322']	1	['ENSMUSG00000055322']	['ENSMUSG00000055322']	1	['ENSMUSG00000055322']	1	True	ENSMUSG00000055322	253	1	-	shared_acceptor	0.13572712224439423	0.44493804349635296	-0.3092109212519587	-1.712895408837392	0.3092109212519587	1.712895408837392
15	chr1	73953951	73980914	253	15	['ENSMUSG00000055322']	14	['ENSMUSG00000055322']	['ENSMUSG00000055322']	1	['ENSMUSG00000055322']	1	True	ENSMUSG00000055322	253	1	-	shared_acceptor	0.8642728777556058	0.5550619565036471	0.3092109212519587	0.6388380716164896	0.3092109212519587	0.6388380716164896
16	chr1	74295440	74295525	259	6	['ENSMUSG00000006301']	1	['ENSMUSG00000006301']	['ENSMUSG00000006301']	1	['ENSMUSG00000006301']	1	True	ENSMUSG00000006301	259	1	-	shared_acceptor	0.008188274148940487	0.047670889251208944	-0.039482615102268456	-2.5414770810325304	0.039482615102268456	2.5414770810325304
