cluster	gene_id	gene_name	p_value_adj	max_abs_delta_psi	Annotated	Region	diff_exp_rank	p_value	chromosome	start	end
12347	ENSMUSG00000032366	Tpm1	5.741242980203546e-254	0.81	True	CDS	284.0	6.379158866892829e-257	chr9	[67036129]	[67043578 67047786 67048124]
19544	ENSMUSG00000026879	Gsn	6.259763328762222e-199	0.836	True	5' UTR	2510.0	1.391058517502716e-201	chr2	[35266904 35282602 35282722]	[35283905]
1420	ENSMUSG00000090841	Myl6	3.8569819433669943e-162	0.162	True	CDS	328.0	1.2856606477889977e-164	chr10	[128492746]	[128492939 128493539]
16501	ENSMUSG00000025290	Rps24	8.755770253681054e-150	0.836	True	CDS	1845.0	3.891453446080467e-152	chr14	[24493494 24494070]	[24495430]
1417	ENSMUSG00000090841	Myl6	1.0724050720721168e-138	0.588	True	CDS	328.0	5.957805955956204e-141	chr10	[128491034]	[128491290 128491720 128492059]
18258	ENSMUSG00000039601	Rcan2	6.042694245414681e-120	0.873	True	CDS	1371.0	4.028462830276455e-122	chr17	[43836498 43953538]	[44017767]
15121	ENSMUSG00000020486	Septin4	1.4771241501978986e-105	0.637	True	CDS	2643.0	1.1488743390428103e-107	chr11	[87578538 87579029 87581099 87581226 87583365 87583615]	[87583921]
11197	ENSMUSG00000025147	Mob2	1.9090006593377782e-95	0.733	True	CDS	370.0	1.6968894749669136e-97	chr7	[142016506]	[142025830 142060985]
6038	ENSMUSG00000025006	Sorbs1	4.2707276796159084e-95	0.673	False	CDS	355.0	4.270727679615908e-97	chr19	[40352566]	[40356587 40363202]
25338	ENSMUSG00000032294	Pkm	6.439499352168526e-82	0.615	True	CDS	2912.0	7.154999280187251e-84	chr9	[59675196 59675735]	[59678044]
23376	ENSMUSG00000040811	Eml2	1.5512351397399863e-80	0.932	True	CDS	1262.0	1.8959540596822053e-82	chr7	[19179856 19181224]	[19181709]
1458	ENSMUSG00000020439	Smtn	2.4915625980504573e-79	0.677	True	CDS	249.0	3.3220834640672774e-81	chr11	[3517828]	[3520752 3521817]
15389	ENSMUSG00000020612	Prkar1a	1.643754431163791e-67	0.473	True	5' UTR	911.0	2.374311956125476e-69	chr11	[109650625 109651074]	[109653779]
11634	ENSMUSG00000031708	Tecr	1.478932451776498e-66	0.232	False	CDS	1161.0	2.3005615916523296e-68	chr8	[83572456]	[83572549 83572841 83573028]
21570	ENSMUSG00000028745	Capzb	2.179981162287906e-64	0.61	True	CDS	707.0	3.6333019371465106e-66	chr4	[139287833 139288974]	[139291003]
12082	ENSMUSG00000031996	Aplp2	1.6342606540334497e-63	0.448	True	CDS	4170.0	2.9053522738372447e-65	chr9	[31153500]	[31156190 31157695]
25665	ENSMUSG00000033392	Clasp2	6.219406120751826e-57	0.624	True	CDS	5212.0	1.1747767116975671e-58	chr9	[113786635 113793467 113812767]	[113813142]
4721	ENSMUSG00000022892	App	8.623355789335637e-55	0.568	True	CDS	788.0	1.7246711578671274e-56	chr16	[85030366]	[85040251 85043576 85056324]
14036	ENSMUSG00000019920	Lims1	3.270264864596669e-52	0.391	True	CDS	743.0	6.903892491926302e-54	chr10	[58323688 58394601]	[58399021]
21895	ENSMUSG00000029106	Add1	1.5349301075444545e-51	0.789	True	CDS	3947.0	3.4109557945432326e-53	chr5	[34628514 34629173 34630285]	[34630470]
4676	ENSMUSG00000022748	Cmss1	5.420404622335513e-50	0.947	False	CDS	366.0	1.2647610785449534e-51	chr16	[57323544]	[57353046 57606666]
25192	ENSMUSG00000032135	Mcam	7.33928241745268e-49	0.373	False	CDS	408.0	1.794046813155099e-50	chr9	[44140504 44140694]	[44140845]
22710	ENSMUSG00000029761	Cald1	2.483293307923025e-47	0.736	True	CDS	168.0	6.346194009136618e-49	chr6	[34746016 34747970]	[34753443]
16253	ENSMUSG00000021458	Aopep	6.70920340721588e-47	0.436	True	CDS	421.0	1.7891209085909016e-48	chr13	[63240332 63273350 63273409 63279191]	[63282142]
20408	ENSMUSG00000027827	Kcnab1	4.1461609689623426e-39	0.943	True	CDS	156.0	1.1517113802673171e-40	chr3	[64977798 65109993]	[65266491]
