cluster	gene_id	gene_name	p_value	p_value_adj	max_abs_delta_psi	Annotated	Region	diff_exp_rank	coordinates
8580	ENSMUSG00000008658	Rbfox1	0.0	0.0	0.441	False	CDS	1102.0	['chr16:6809249-7224311' 'chr16:7039201-7224311' 'chr16:7040026-7224311' 'chr16:7193878-7224311' 'chr16:7217830-7224311']
3649	ENSMUSG00000033981	Gria2	2.7204441677377545e-270	1.7582230656089105e-266	0.577	True	CDS	541.0	['chr3:80689352-80690404' 'chr3:80689352-80691320']
5399	ENSMUSG00000025468	Caly	1.7580736322798668e-247	7.574953256949851e-244	0.355	True	5' UTR	5100.0	['chr7:140074101-140081381' 'chr7:140074101-140081393' 'chr7:140074101-140082093' 'chr7:140074101-140082462']
10218	ENSMUSG00000028161	Ppp3ca	8.044200564525725e-246	2.5994834124264884e-242	0.178	True	CDS	64.0	['chr3:136928620-136935029' 'chr3:136932041-136935029']
8152	ENSMUSG00000040640	Erc2	2.5244092602106e-212	6.526102819496442e-209	0.58	True	CDS	162.0	['chr14:27777243-27876587' 'chr14:27798647-27876587' 'chr14:27876203-27876587']
6090	ENSMUSG00000032503	Arpp21	2.4572786127406523e-198	5.2937972247142795e-195	0.326	True	5' UTR	127.0	['chr9:112187767-112187854' 'chr9:112187767-112187861' 'chr9:112187767-112187903' 'chr9:112187767-112188021' 'chr9:112187767-112188124' 'chr9:112187767-112206245' 'chr9:112187767-112219803' 'chr9:112187767-112228864' 'chr9:112187767-112230916' 'chr9:112187767-112232335' 'chr9:112187767-112233092' 'chr9:112187767-112233646' 'chr9:112187767-112234310' 'chr9:112187767-112235646' 'chr9:112187767-112235650']
9344	ENSMUSG00000024921	Smarca2	1.173057608291463e-175	2.1661346635393504e-172	0.521	True	CDS	294.0	['chr19:26720948-26751824' 'chr19:26722223-26751824' 'chr19:26748299-26751824' 'chr19:26748341-26751824' 'chr19:26748953-26751824' 'chr19:26749943-26751824' 'chr19:26749948-26751824' 'chr19:26750011-26751824' 'chr19:26751157-26751824']
1389	ENSMUSG00000057531	Dtnbp1	5.446915728278482e-169	8.800854087965958e-166	0.359	False	CDS	582.0	['chr13:44931152-44946172' 'chr13:44931152-44946865' 'chr13:44931152-44946869' 'chr13:44931152-44948505' 'chr13:44931152-44953172' 'chr13:44931152-44970046']
2171	ENSMUSG00000013539	Tango2	3.388625375468814e-147	4.8668190670344323e-144	0.364	True	CDS	5134.0	['chr16:18316735-18319744' 'chr16:18316735-18324357' 'chr16:18316735-18343798' 'chr16:18316735-18347871']
12494	ENSMUSG00000032336	Nptn	3.0581556419757474e-137	3.952971982817851e-134	0.316	True	CDS	942.0	['chr9:58582527-58623687' 'chr9:58582707-58623687' 'chr9:58619011-58623687' 'chr9:58621578-58623687']
10800	ENSMUSG00000029095	Ablim2	3.6848666588158124e-136	4.330053311986653e-133	0.528	True	CDS	279.0	['chr5:35812220-35824025' 'chr5:35814664-35824025']
4916	ENSMUSG00000038077	Kcna6	4.38877318529755e-133	4.72744018276301e-130	0.433	False	3' UTR	380.0	['chr6:126708708-126712560' 'chr6:126708708-126712586' 'chr6:126708708-126715063' 'chr6:126708708-126727480' 'chr6:126708708-126735215' 'chr6:126708708-126737281']
6089	ENSMUSG00000032503	Arpp21	9.325516912703024e-132	9.272433201046102e-129	0.085	True	5' UTR	127.0	['chr9:112185770-112185908' 'chr9:112185770-112185987' 'chr9:112185770-112186464' 'chr9:112185770-112187470' 'chr9:112185770-112187590']
9812	ENSMUSG00000027273	Snap25	7.115260818693257e-129	6.131457422828602e-126	0.127	True	CDS	6791.0	['chr2:136769861-136773895' 'chr2:136770175-136773895']
