cluster	gene_id	gene_name	p_value	p_value_adj	max_abs_delta_psi	Annotated	Region	diff_exp_rank	coordinates
134	ENSMUSG00000025290	Rps24	1.2524979065656211e-89	2.7930703316413355e-87	0.47	True	CDS	218.0	['chr14:24493494-24495775' 'chr14:24495450-24495775']
2	ENSMUSG00000026395	Ptprc	4.1698026200759094e-85	4.6493299213846385e-83	0.896	True	CDS	100.0	['chr1:138117026-138117754' 'chr1:138117026-138120020' 'chr1:138117026-138126303']
214	ENSMUSG00000018819	Lsp1	8.833014251885075e-78	6.565873927234573e-76	0.705	True	CDS	682.0	['chr7:142460967-142484479' 'chr7:142472365-142484479' 'chr7:142475418-142484479' 'chr7:142477367-142484479']
158	ENSMUSG00000024381	Bin1	1.7262700263254472e-72	9.62395539676437e-71	0.972	False	CDS	5008.0	['chr18:32377491-32406100' 'chr18:32397712-32406100']
9	ENSMUSG00000090841	Myl6	8.253884595521882e-40	3.68123252960276e-38	0.175	True	CDS	1953.0	['chr10:128491034-128491290' 'chr10:128491034-128491720' 'chr10:128491034-128492059']
3	ENSMUSG00000026395	Ptprc	9.117759225749463e-35	3.388767178903551e-33	0.882	True	CDS	100.0	['chr1:138120167-138122456' 'chr1:138120167-138126303']
135	ENSMUSG00000036461	Elf1	8.80972047424079e-31	2.806525236793852e-29	0.756	True	5' UTR	2592.0	['chr14:79481638-79536123' 'chr14:79515771-79536123']
160	ENSMUSG00000024610	Cd74	8.653587320402584e-30	2.4121874655622204e-28	0.088	True	CDS	74.0	['chr18:60810419-60811859' 'chr18:60811486-60811859']
84	ENSMUSG00000030067	Foxp1	1.7897913792047435e-26	4.434705306251753e-25	0.787	True	5' UTR	484.0	['chr6:99260420-99266347' 'chr6:99260420-99308344']
93	ENSMUSG00000030695	Aldoa	2.4471979822718543e-24	5.457251500466236e-23	0.165	True	CDS	13436.0	['chr7:126797777-126797974' 'chr7:126797777-126799045' 'chr7:126797777-126800002' 'chr7:126797777-126800288']
180	ENSMUSG00000027763	Mbnl1	7.251866942209572e-20	1.4701512073752137e-18	0.611	True	5' UTR	4588.0	['chr3:60473174-60528756' 'chr3:60501424-60528756']
202	ENSMUSG00000056737	Capg	1.3090363654227428e-19	2.432625912410597e-18	0.29	True	5' UTR	9423.0	['chr6:72544467-72555273' 'chr6:72549502-72555273' 'chr6:72549869-72555273']
174	ENSMUSG00000026879	Gsn	3.1880953400792304e-16	5.4688096987512946e-15	0.526	True	5' UTR	337.0	['chr2:35266904-35283905' 'chr2:35282602-35283905']
82	ENSMUSG00000030067	Foxp1	7.94560956533453e-16	1.2656220950497145e-14	0.49	True	CDS	484.0	['chr6:99016666-99028164' 'chr6:99016666-99075854']
53	ENSMUSG00000025781	Atp5c1	2.9855013832887203e-15	4.4384453898225636e-14	0.159	True	CDS	7121.0	['chr2:10056162-10056770' 'chr2:10056162-10058996']
86	ENSMUSG00000030220	Arhgdib	9.683301683052496e-15	1.3496101720754413e-13	0.158	True	5' UTR	76.0	['chr6:136933774-136941438' 'chr6:136933774-136941651' 'chr6:136933774-136941813']
137	ENSMUSG00000059895	Ptp4a3	3.884464759029132e-14	5.095503772138215e-13	0.441	True	CDS	550.0	['chr15:73724849-73751129' 'chr15:73748466-73751129']
92	ENSMUSG00000052040	Klf13	2.2624701280530759e-13	2.802949103087977e-12	0.221	True	CDS	6187.0	['chr7:63891798-63936230' 'chr7:63891798-63937967']
159	ENSMUSG00000024381	Bin1	3.3241108531642945e-13	3.9014564223980935e-12	0.326	False	CDS	5008.0	['chr18:32424968-32431983' 'chr18:32426353-32431983' 'chr18:32431743-32431983']
177	ENSMUSG00000035268	Pkig	1.1524731266368626e-12	1.2850075362001019e-11	0.389	True	5' UTR	1080.0	['chr2:163658493-163703486' 'chr2:163658660-163703486' 'chr2:163659236-163703486']
203	ENSMUSG00000042079	Hnrnpf	3.655500843044373e-12	3.881793752375692e-11	0.273	True	5' UTR	1020.0	['chr6:117906840-117917470' 'chr6:117907209-117917470' 'chr6:117907880-117917470' 'chr6:117907919-117917470' 'chr6:117917072-117917470']
96	ENSMUSG00000002885	Adgre5	5.9169203522472365e-12	5.997605629777881e-11	0.413	True	CDS	1486.0	['chr8:83729526-83730111' 'chr8:83729526-83733414']
1	ENSMUSG00000026395	Ptprc	9.373945453576925e-12	9.08865146151154e-11	0.106	True	CDS	100.0	['chr1:138115643-138116954' 'chr1:138115643-138126303']
170	ENSMUSG00000024675	Ms4a4c	9.921323684583631e-11	9.218563256925624e-10	0.141	False	5' UTR	220.0	['chr19:11404798-11414792' 'chr19:11407768-11414792']
113	ENSMUSG00000053332	Gas5	3.186455126513123e-10	2.842317972849706e-09	0.32	True	Non-coding	10658.0	['chr1:161036853-161037288' 'chr1:161037165-161037288']
210	ENSMUSG00000040940	Arhgef1	3.4362605913015637e-10	2.947254276385572e-09	0.4	True	CDS	1318.0	['chr7:24918001-24919631' 'chr7:24919352-24919631']
26	ENSMUSG00000015937	Macroh2a1	8.192878401329865e-09	6.766710679616889e-08	0.312	True	CDS	9501.0	['chr13:56084286-56088252' 'chr13:56084286-56089758']
217	ENSMUSG00000032294	Pkm	2.602972453718746e-08	2.0015960592388984e-07	0.128	True	CDS	11777.0	['chr9:59675196-59678044' 'chr9:59675735-59678044']
181	ENSMUSG00000042747	Krtcap2	1.2094411872289045e-07	8.700173701678894e-07	0.107	False	CDS	2891.0	['chr3:89246516-89246778' 'chr3:89246594-89246778']
216	ENSMUSG00000055148	Klf2	1.2762497283790687e-07	8.893865294641632e-07	0.092	False	CDS	9132.0	['chr8:72319150-72320744' 'chr8:72320243-72320744']
163	ENSMUSG00000036908	Unc93b1	3.5159747023648904e-07	2.375946541295062e-06	0.078	True	CDS	1385.0	['chr19:3936423-3941885' 'chr19:3941682-3941885']
106	ENSMUSG00000037447	Arid5a	4.7171045214263524e-07	3.019453863672562e-06	0.273	True	CDS	3973.0	['chr1:36316328-36318084' 'chr1:36317663-36318084']
147	ENSMUSG00000022884	Eif4a2	8.022158094337558e-07	4.9692812639924316e-06	0.288	False	CDS	9232.0	['chr16:23111897-23113167' 'chr16:23112458-23113167' 'chr16:23112462-23113167']
199	ENSMUSG00000029076	Sdf4	2.1089281165955867e-06	1.2710566756778807e-05	0.091	True	5' UTR	3334.0	['chr4:155993335-155996189' 'chr4:155993570-155996189']
156	ENSMUSG00000041881	Ndufa7	2.4541699655040303e-06	1.4402102692299966e-05	0.074	True	CDS	5726.0	['chr17:33824681-33829667' 'chr17:33825651-33829667']
99	ENSMUSG00000062270	Morf4l1	5.6017535711282015e-06	3.203053965029715e-05	0.07	True	CDS	3767.0	['chr9:90102387-90103655' 'chr9:90102387-90107235']
