cluster	gene_id	gene_name	p_value_adj	max_abs_delta_psi	Annotated	Region	diff_exp_rank	p_value	chromosome	start	end
14052	ENSMUSG00000004207	Psap	3.1729212175216042e-65	0.298	True	CDS	4076.0	1.5912343116958896e-68	chr10	[60296003 60297546]	[60299098]
8966	ENSMUSG00000059325	Hopx	2.7694084820368234e-37	0.354	True	5' UTR	8579.0	2.777741707158299e-40	chr5	[77095023]	[77095151 77114847]
19544	ENSMUSG00000026879	Gsn	1.9619155144767966e-33	0.279	True	5' UTR	80.0	2.9517284570864543e-36	chr2	[35266904 35282602 35282722]	[35283905]
21308	ENSMUSG00000006390	Elovl1	1.9522661643544465e-30	0.281	True	5' UTR	226.0	3.91628117222557e-33	chr4	[118428216 118429831]	[118430496]
25186	ENSMUSG00000032013	Trim29	2.0820247377254124e-28	0.062	False	CDS	214.0	5.220724016362617e-31	chr9	[43329616 43330939]	[43332310]
11162	ENSMUSG00000038650	Rnh1	8.099574083082378e-24	0.136	True	CDS	106.0	2.84338107229572e-26	chr7	[141166788]	[141168574 141168676 141172742]
19062	ENSMUSG00000032702	Kank1	3.5547194129151283e-22	0.364	False	CDS	13670.0	1.6044370469526656e-24	chr19	[25378531 25383791 25407034 25407038 25407191]	[25409086]
857	ENSMUSG00000019820	Utrn	7.498109696874136e-20	0.533	True	CDS	9008.0	3.7603358560050835e-22	chr10	[12765333]	[12826769 12861568]
8209	ENSMUSG00000033295	Ptprf	5.00539707350589e-17	0.463	True	CDS	731.0	3.263297991754091e-19	chr4	[118226572]	[118227819 118230695]
5346	ENSMUSG00000024096	Ralbp1	4.3177708014263406e-16	0.149	True	5' UTR	237.0	3.031534163488905e-18	chr17	[65867831]	[65884222 65884678 65885182 65885186]
1055	ENSMUSG00000019947	Arid5b	6.660741334063678e-15	0.244	True	CDS	2653.0	5.344626948095227e-17	chr10	[68135107]	[68136486 68186026]
8608	ENSMUSG00000029059	Prxl2b	1.095370187499818e-13	0.13	False	CDS	316.0	9.887995674521928e-16	chr4	[154897159]	[154897349 154897506]
6946	ENSMUSG00000032046	Abhd12	1.1725638842724496e-13	0.281	False	CDS	1604.0	1.1172875527169777e-15	chr2	[150858485]	[150858771 150904357]
10991	ENSMUSG00000030695	Aldoa	9.103323974155568e-13	0.05	True	CDS	805.0	9.130716122523137e-15	chr7	[126797777]	[126797974 126799045 126800002 126800288]
6953	ENSMUSG00000027459	Fam110a	1.0228062986985909e-12	0.452	True	5' UTR	2126.0	1.077178148077754e-14	chr2	[151970925]	[151973610 151979993]
25189	ENSMUSG00000032010	Usp2	1.568223940703807e-12	0.336	True	CDS	9599.0	1.765027994633571e-14	chr9	[44076223 44085336]	[44089132]
8210	ENSMUSG00000033295	Ptprf	1.568223940703807e-12	0.148	False	5' UTR	731.0	1.8088841843624657e-14	chr4	[118284853]	[118287648 118291180]
4440	ENSMUSG00000000326	Comt	1.782656623500555e-12	0.132	False	CDS	3452.0	2.1598771409626912e-14	chr16	[18411321]	[18411690 18424304]
15560	ENSMUSG00000039230	Tbcd	4.076129028887206e-12	0.404	True	CDS	1386.0	5.3149124749783026e-14	chr11	[121597393 121601838]	[121601957]
26111	ENSMUSG00000031379	Pir	8.183181929556962e-12	0.07	False	CDS	148.0	1.1080537216551554e-13	chrX	[164330100 164342519]	[164358148]
4033	ENSMUSG00000022565	Plec	2.509534571544443e-11	0.128	True	CDS	268.0	3.649774452095729e-13	chr15	[76194813]	[76195424 76197980 76199549 76205598]
965	ENSMUSG00000019866	Crybg1	3.342115710999151e-11	0.47	False	CDS	12063.0	5.028258341523296e-13	chr10	[44004891]	[44022092 44065725]
3285	ENSMUSG00000021662	Arhgef28	3.419673940958416e-11	0.368	True	CDS	4395.0	5.316443940306464e-13	chr13	[97996934]	[98016015 98029377]
12498	ENSMUSG00000032475	Nck1	1.7604891908400097e-10	0.399	True	CDS	5383.0	2.9135478083109488e-12	chr9	[100497971]	[100506726 100508429]
8378	ENSMUSG00000066043	Phactr4	2.308792200945788e-10	0.469	True	CDS	841.0	3.936757012645777e-12	chr4	[132387066]	[132397952 132413070]
25388	ENSMUSG00000032373	Car12	9.626395545332554e-10	0.276	True	CDS	1259.0	1.7862419015912962e-11	chr9	[66753822 66762433]	[66763247]
25150	ENSMUSG00000041444	Arhgap32	1.0858674217633946e-09	0.287	True	CDS	1078.0	2.0693561698600297e-11	chr9	[32208266 32224588]	[32239262]
14327	ENSMUSG00000019929	Dcn	2.700969101779513e-09	0.13	True	5' UTR	248.0	5.282737962357122e-11	chr10	[97479790 97479871 97479968 97482548]	[97483339]
17591	ENSMUSG00000060636	Rpl35a	3.589989643172472e-09	0.061	True	5' UTR	1638.0	7.201584038460324e-11	chr16	[33056511 33056556 33056618]	[33057136]
23084	ENSMUSG00000042079	Hnrnpf	5.643134340102172e-09	0.089	False	5' UTR	2247.0	1.1603235102517004e-10	chr6	[117906840 117907209 117907880 117907919 117917072]	[117917470]
2136	ENSMUSG00000038615	Nfe2l1	6.048045970488695e-09	0.236	True	5' UTR	1651.0	1.2739113879665257e-10	chr11	[96828224]	[96829411 96829819]
19216	ENSMUSG00000025025	Mxi1	1.0601361535454246e-08	0.296	True	CDS	4023.0	2.286151183673684e-10	chr19	[53310974 53329721]	[53331351]
9947	ENSMUSG00000030315	Vgll4	1.0700297681391089e-08	0.226	True	5' UTR	4704.0	2.3611489367161883e-10	chr6	[114958012]	[114968860 114969713]
1591	ENSMUSG00000020315	Sptbn1	1.1684379960088712e-08	0.148	True	CDS	8849.0	2.6368961795586363e-10	chr11	[30159446]	[30197724 30219579]
19266	ENSMUSG00000026655	Fam107b	1.4571398242622584e-08	0.251	False	CDS	11946.0	3.395308591118672e-10	chr2	[3713637 3749392]	[3772796]
15535	ENSMUSG00000025142	Aspscr1	1.4571398242622584e-08	0.091	False	CDS	8743.0	3.4345823340183625e-10	chr11	[120704125 120708280]	[120708658]
15517	ENSMUSG00000025372	Baiap2	1.930382686556013e-08	0.138	True	CDS	433.0	4.74366858782571e-10	chr11	[119999298 120000587 120003082 120003086]	[120006359]
16842	ENSMUSG00000033060	Lmo7	3.4670858618867955e-08	0.32	True	CDS	4609.0	8.693796042845523e-10	chr14	[101884415 101888707]	[101896467]
6158	ENSMUSG00000025085	Ablim1	4.4273598657696573e-08	0.236	True	CDS	384.0	1.154577296991084e-09	chr19	[57083604]	[57118752 57132862]
8711	ENSMUSG00000062604	Srpk2	5.208857893726007e-08	0.297	True	CDS	9465.0	1.3845008443705036e-09	chr5	[23565266]	[23616327 23675720]
22371	ENSMUSG00000049327	Kmt5a	9.242500104614028e-08	0.105	True	CDS	1675.0	2.5029839801863463e-09	chr5	[124440016 124445729 124446085]	[124447214]
8612	ENSMUSG00000029055	Plch2	1.434962818726029e-07	0.359	False	5' UTR	9895.0	3.958021816947422e-09	chr4	[155054750]	[155056678 155063989]
17748	ENSMUSG00000022744	Cldnd1	2.321829287139945e-07	0.088	True	5' UTR	3380.0	6.870006416311773e-09	chr16	[58728085 58729224]	[58729438]
6721	ENSMUSG00000005087	Cd44	2.7596989228838897e-07	0.191	False	CDS	1752.0	8.304008795036781e-09	chr2	[102845411]	[102846403 102853015]
10730	ENSMUSG00000030629	Zfand6	3.164213286725237e-07	0.167	True	5' UTR	1266.0	9.838576919607058e-09	chr7	[84634410]	[84679310 84689746]
3015	ENSMUSG00000060147	Serpinb6a	3.969644360225821e-07	0.232	True	CDS	96.0	1.2573286210036814e-08	chr13	[33931647]	[33935922 33996243]
2588	ENSMUSG00000047446	Arl4a	3.969644360225821e-07	0.075	True	5' UTR	642.0	1.2741085208347667e-08	chr12	[40036834]	[40037263 40037838]
19342	ENSMUSG00000036617	Etl4	4.6444001398805026e-07	0.386	True	CDS	571.0	1.5139719613451987e-08	chr2	[20713449 20737556]	[20743459]
7518	ENSMUSG00000028108	Ecm1	5.09514358411244e-07	0.103	False	CDS	680.0	1.6864567530161535e-08	chr3	[95735420]	[95735847 95736472]
14438	ENSMUSG00000040054	Baz2a	7.775712081500156e-07	0.24	False	CDS	3400.0	2.6127016522593303e-08	chr10	[128096524 128097061]	[128108894]
11197	ENSMUSG00000025147	Mob2	8.879227214739158e-07	0.096	True	CDS	9606.0	3.028021316962201e-08	chr7	[142016506]	[142025830 142060985]
24589	ENSMUSG00000007888	Crlf1	1.13445886760669e-06	0.055	True	5' UTR	939.0	3.925660073463471e-08	chr8	[70492711 70493401 70498879]	[70499093]
23553	ENSMUSG00000060962	Dmkn	1.712616714977664e-06	0.143	True	CDS	13.0	6.012195087684879e-08	chr7	[30765474 30766518]	[30767160]
19107	ENSMUSG00000024805	Pcgf5	3.4873801359078528e-06	0.352	True	5' UTR	9789.0	1.2767239213704779e-07	chr19	[36348570 36409910]	[36411956]
5936	ENSMUSG00000034659	Tmem109	3.6351404619712235e-06	0.092	True	CDS	2070.0	1.3490491182842053e-07	chr19	[10874487]	[10880180 10881652]
7277	ENSMUSG00000037174	Elf2	3.91828350904466e-06	0.213	True	CDS	6260.0	1.4737776488382626e-07	chr3	[51266867]	[51277205 51308050]
13881	ENSMUSG00000040653	Ppp1r14c	4.5279913758084144e-06	0.352	False	5' UTR	3192.0	1.7430896641736933e-07	chr10	[3352397 3366970]	[3423494]
9895	ENSMUSG00000030067	Foxp1	4.5279913758084144e-06	0.202	True	CDS	8774.0	1.7485222464255162e-07	chr6	[99016666]	[99028164 99075854]
26110	ENSMUSG00000031379	Pir	5.861362392980502e-06	0.066	False	5' UTR	148.0	2.3222047595058156e-07	chrX	[164269678 164271732]	[164280129]
5593	ENSMUSG00000024456	Diaph1	6.170763889537159e-06	0.178	True	CDS	1356.0	2.475732754077095e-07	chr18	[37905160]	[37906388 37935202]
5884	ENSMUSG00000024969	Mark2	7.135947944693347e-06	0.18	True	CDS	1533.0	2.8987551831502573e-07	chr19	[7278087]	[7279986 7280998]
9351	ENSMUSG00000029705	Cux1	8.515580367583196e-06	0.072	True	CDS	12379.0	3.5320943999129076e-07	chr5	[136485852]	[136565380 136567178]
17957	ENSMUSG00000024158	Hagh	8.515580367583196e-06	0.11	True	5' UTR	3176.0	3.5445996515015305e-07	chr17	[24840282 24850669]	[24852731]
4764	ENSMUSG00000022940	Pigp	8.823699887258837e-06	0.093	True	CDS	12114.0	3.717105268454074e-07	chr16	[94370193]	[94370366 94370605 94370741 94370895 94371744]
22091	ENSMUSG00000029407	Uso1	1.0655241425984778e-05	0.302	False	CDS	8746.0	4.5421039177969216e-07	chr5	[92182110 92183503]	[92187235]
