cluster	gene_id	gene_name	p_value	p_value_adj	max_abs_delta_psi	Annotated	Region	diff_exp_rank	coordinates
1319	ENSMUSG00000018819	Lsp1	0.0	0.0	0.949	True	CDS	478.0	['chr7:142460967-142484479' 'chr7:142472365-142484479' 'chr7:142475418-142484479' 'chr7:142477367-142484479']
863	ENSMUSG00000025290	Rps24	0.0	0.0	0.808	True	CDS	6847.0	['chr14:24493494-24495775' 'chr14:24495450-24495775']
1042	ENSMUSG00000026879	Gsn	6.423865572642489e-232	3.0234993961903984e-229	0.79	True	5' UTR	1520.0	['chr2:35266904-35283905' 'chr2:35282602-35283905']
367	ENSMUSG00000028041	Adam15	8.257270253498874e-207	2.9148163994851023e-204	0.863	True	CDS	4656.0	['chr3:89340180-89340401' 'chr3:89340180-89341508']
1092	ENSMUSG00000027763	Mbnl1	1.2526264528727295e-205	3.537417102912588e-203	0.895	True	5' UTR	1963.0	['chr3:60473174-60528756' 'chr3:60501424-60528756' 'chr3:60528524-60528756']
83	ENSMUSG00000090841	Myl6	2.314771782808866e-182	5.4474295955435314e-180	0.339	True	CDS	6413.0	['chr10:128491034-128491290' 'chr10:128491034-128491720' 'chr10:128491034-128492059']
1070	ENSMUSG00000027455	Nsfl1c	5.737741308946235e-127	1.1573843897474406e-124	0.89	True	CDS	13280.0	['chr2:151500790-151503014' 'chr2:151502461-151503014']
1294	ENSMUSG00000066406	Akap13	2.672421646072888e-116	4.716824205318647e-114	0.719	True	CDS	16039.0	['chr7:75697435-75704365' 'chr7:75702153-75704365']
1355	ENSMUSG00000031851	Ntpcr	1.4660799885938227e-114	2.300116604327198e-112	0.919	True	CDS	305.0	['chr8:125733232-125736068' 'chr8:125734350-125736068']
1093	ENSMUSG00000027763	Mbnl1	3.766250559693267e-106	5.317945790286893e-104	0.501	True	5' UTR	1963.0	['chr3:60473174-60595594' 'chr3:60501424-60595594' 'chr3:60529805-60595594']
571	ENSMUSG00000048779	P2ry6	1.0854276737039023e-105	1.3932944320635547e-103	0.908	True	5' UTR	129.0	['chr7:100940019-100964219' 'chr7:100940019-100974515']
321	ENSMUSG00000058835	Abi1	4.3659047251854676e-96	5.137214559968233e-94	0.694	True	CDS	1507.0	['chr2:22946762-22950184' 'chr2:22946762-22953435' 'chr2:22946762-22957018']
531	ENSMUSG00000015766	Eps8	1.4440707453124113e-88	1.568482994139327e-86	0.729	True	5' UTR	5099.0	['chr6:137539402-137570702' 'chr6:137539402-137591418']
771	ENSMUSG00000018217	Pmp22	2.930410615975074e-74	2.955528421254861e-72	0.292	False	5' UTR	2670.0	['chr11:63129151-63133125' 'chr11:63131655-63133125']
1247	ENSMUSG00000056737	Capg	1.8786627815029446e-73	1.7684478983214373e-71	0.467	True	5' UTR	1436.0	['chr6:72544467-72555273' 'chr6:72549502-72555273' 'chr6:72549869-72555273']
877	ENSMUSG00000036461	Elf1	1.3917368995155247e-72	1.2282078138224502e-70	0.675	False	5' UTR	4382.0	['chr14:79481638-79536123' 'chr14:79515771-79536123' 'chr14:79535629-79536123']
1301	ENSMUSG00000032812	Arap1	1.3778340525650218e-67	1.1444127542481242e-65	0.901	True	CDS	2562.0	['chr7:101393630-101394734' 'chr7:101394468-101394734']
1192	ENSMUSG00000039191	Rbpj	2.3647699457599314e-67	1.8550306463405682e-65	0.432	False	5' UTR	510.0	['chr5:53466229-53627383' 'chr5:53590487-53627383' 'chr5:53590725-53627383']
794	ENSMUSG00000038811	Gngt2	8.580933661872515e-66	6.058139165281996e-64	0.474	True	5' UTR	3931.0	['chr11:95842427-95843812' 'chr11:95842796-95843812' 'chr11:95843393-95843812']
