cluster	gene_id	gene_name	p_value	p_value_adj	max_abs_delta_psi	Annotated	Region	diff_exp_rank	coordinates
1481	ENSMUSG00000074457	S100a16	0.0	0.0	0.841	True	5' UTR	760.0	['chr3:90537418-90541994' 'chr3:90539466-90541994' 'chr3:90541191-90541994' 'chr3:90541195-90541994' 'chr3:90541318-90541994']
1324	ENSMUSG00000024395	Lims2	6.658223503855982e-253	6.26205920537655e-250	0.762	True	5' UTR	73.0	['chr18:31922477-31941740' 'chr18:31931551-31941740' 'chr18:31937526-31941740']
1663	ENSMUSG00000064080	Fbln2	9.954506066358863e-252	6.241475303607008e-249	0.895	True	CDS	5536.0	['chr6:91257827-91263339' 'chr6:91259771-91263339']
962	ENSMUSG00000038587	Akap12	3.841374107651922e-200	1.8064061741233163e-197	0.738	True	CDS	14207.0	['chr10:4313858-4353142' 'chr10:4334710-4353142']
1603	ENSMUSG00000034842	Art3	4.210342384949505e-124	1.5839308052180037e-121	0.805	True	5' UTR	1591.0	['chr5:92332983-92388134' 'chr5:92377051-92388134' 'chr5:92386992-92388134' 'chr5:92387816-92388134']
848	ENSMUSG00000031996	Aplp2	8.792717507597681e-124	2.756516938631872e-121	0.298	True	CDS	688.0	['chr9:31153500-31156190' 'chr9:31153500-31157695']
347	ENSMUSG00000002504	Slc9a3r2	1.5364693149758165e-120	4.128712544956444e-118	0.243	True	CDS	81.0	['chr17:24642371-24644819' 'chr17:24642371-24647527']
1189	ENSMUSG00000059895	Ptp4a3	4.0190568546113855e-109	9.449807429405022e-107	0.614	True	CDS	687.0	['chr15:73724849-73751129' 'chr15:73748466-73751129']
25	ENSMUSG00000040181	Fmo1	6.708072485034884e-107	1.4019871493722908e-104	0.701	True	5' UTR	283.0	['chr1:162859563-162859801' 'chr1:162859563-162866239']
1688	ENSMUSG00000003549	Ercc1	6.033682059251042e-91	1.1349355953451214e-88	0.502	False	CDS	3926.0	['chr7:19348617-19350161' 'chr7:19349565-19350161']
849	ENSMUSG00000031996	Aplp2	2.8036630400627713e-89	4.79426379850734e-87	0.334	True	CDS	688.0	['chr9:31164674-31167561' 'chr9:31164674-31168708']
898	ENSMUSG00000016382	Pls3	1.2781749200577136e-77	2.003539187190466e-75	0.266	True	5' UTR	1733.0	['chrX:75826954-75842904' 'chrX:75826954-75874338' 'chrX:75826954-75875048']
819	ENSMUSG00000002885	Adgre5	7.190625613550614e-75	1.0404282137760543e-72	0.596	True	CDS	12581.0	['chr8:83730258-83731903' 'chr8:83730258-83733414']
285	ENSMUSG00000022565	Plec	2.8605959874857955e-74	3.843415037471988e-72	0.623	True	CDS	9831.0	['chr15:76194813-76195424' 'chr15:76194813-76197980' 'chr15:76194813-76199549' 'chr15:76194813-76205598' 'chr15:76194813-76229358']
49	ENSMUSG00000019820	Utrn	3.7282042238443575e-74	4.675168096700826e-72	0.693	True	CDS	666.0	['chr10:12765333-12813446' 'chr10:12765333-12861568']
60	ENSMUSG00000020099	Unc5b	9.075542730952475e-71	1.0669434923076e-68	0.577	True	CDS	11245.0	['chr10:60775161-60777185' 'chr10:60775161-60777390']
288	ENSMUSG00000009035	Tmem184b	1.3925501140658238e-67	1.540815743857538e-65	0.554	True	5' UTR	2744.0	['chr15:79378714-79396676' 'chr15:79378714-79403185']
788	ENSMUSG00000065954	Tacc1	6.40475225451856e-66	6.692966105971897e-64	0.521	True	CDS	14273.0	['chr8:25177995-25181823' 'chr8:25177995-25201122' 'chr8:25177995-25240794' 'chr8:25177995-25256362']
1695	ENSMUSG00000040940	Arhgef1	1.6244103010172131e-65	1.608166198007041e-63	0.664	True	CDS	11946.0	['chr7:24918001-24919631' 'chr7:24919352-24919631']
1714	ENSMUSG00000066406	Akap13	2.143337794901505e-65	2.015809196104865e-63	0.638	True	CDS	998.0	['chr7:75615049-75663412' 'chr7:75643465-75663412']
1799	ENSMUSG00000058173	Smco4	3.82730899029992e-65	3.428175338454357e-63	0.367	False	5' UTR	241.0	['chr9:15488657-15525628' 'chr9:15493074-15525628' 'chr9:15493630-15525628' 'chr9:15494150-15525628']
1637	ENSMUSG00000029761	Cald1	7.225505383875864e-65	6.177807103213864e-63	0.39	True	CDS	5381.0	['chr6:34686075-34741789' 'chr6:34709698-34741789']
546	ENSMUSG00000028559	Osbpl9	8.725043083958597e-62	7.135567843880922e-60	0.541	True	CDS	8858.0	['chr4:109102593-109117895' 'chr4:109102593-109133744']
967	ENSMUSG00000019978	Epb41l2	4.772311321127939e-61	3.7402989979340222e-59	0.904	True	CDS	1288.0	['chr10:25489094-25501824' 'chr10:25495592-25501824' 'chr10:25501632-25501824']
818	ENSMUSG00000002885	Adgre5	8.999276481436557e-61	6.771055624632867e-59	0.43	True	CDS	12581.0	['chr8:83729526-83730111' 'chr8:83729526-83733414']
1554	ENSMUSG00000057530	Ece1	8.237535361171733e-60	5.959540005524627e-58	0.627	True	5' UTR	1789.0	['chr4:137862382-137913768' 'chr4:137905156-137913768' 'chr4:137913630-137913768']
1147	ENSMUSG00000021895	Arhgef3	8.765870914317263e-60	6.1068900703076946e-58	0.856	True	CDS	3686.0	['chr14:27208956-27265523' 'chr14:27238154-27265523']
1390	ENSMUSG00000039844	Rapgef1	2.8453663212898473e-59	1.9114764465522157e-57	0.802	True	CDS	392.0	['chr2:29620064-29679133' 'chr2:29643915-29679133']
1041	ENSMUSG00000017774	Myo1c	4.602410657003518e-59	2.9852187744219375e-57	0.685	True	CDS	3037.0	['chr11:75650765-75657492' 'chr11:75651666-75657492' 'chr11:75656202-75657492']
1081	ENSMUSG00000017446	C1qtnf1	5.4972723047579675e-59	3.4467897350832454e-57	0.663	True	5' UTR	2012.0	['chr11:118428569-118443692' 'chr11:118433903-118443692']
1611	ENSMUSG00000029344	Tpst2	7.670657635915395e-59	4.654357101018341e-57	0.457	True	5' UTR	1391.0	['chr5:112276772-112303900' 'chr5:112288813-112303900']
746	ENSMUSG00000030605	Mfge8	1.8766040155407428e-53	1.0696642888582234e-51	0.119	True	CDS	8254.0	['chr7:79143051-79143278' 'chr7:79143051-79145247']
1052	ENSMUSG00000018845	Unc45b	2.8745205754025373e-53	1.5902862359800507e-51	0.457	True	CDS	80.0	['chr11:82929562-82933832' 'chr11:82933653-82933832']
813	ENSMUSG00000037148	Arhgap10	4.82483502553939e-53	2.5930041951541686e-51	0.82	False	CDS	15903.0	['chr8:77259210-77276817' 'chr8:77259210-77277148']
976	ENSMUSG00000035863	Palm	3.5536555129726185e-48	1.856785005528193e-46	0.311	True	CDS	14928.0	['chr10:79793741-79806640' 'chr10:79806078-79806640']
1205	ENSMUSG00000037003	Tns2	3.867319260637024e-48	1.96606149439412e-46	0.337	False	5' UTR	14035.0	['chr15:102098639-102104530' 'chr15:102100553-102104530' 'chr15:102102274-102104530' 'chr15:102103162-102104530']
434	ENSMUSG00000025781	Atp5c1	2.056776307486966e-47	1.0181042722060483e-45	0.237	True	CDS	5353.0	['chr2:10056162-10056770' 'chr2:10056162-10058996']
191	ENSMUSG00000021087	Rtn1	5.5471379999167855e-47	2.675427327652173e-45	0.867	True	CDS	15992.0	['chr12:72223540-72236529' 'chr12:72223540-72303657']
711	ENSMUSG00000003123	Lipe	2.9483656355307137e-46	1.3864689401083177e-44	0.739	True	CDS	489.0	['chr7:25388654-25390062' 'chr7:25388654-25395501']
1167	ENSMUSG00000036461	Elf1	5.136057935271222e-45	2.356323164937846e-43	0.408	False	5' UTR	12304.0	['chr14:79481638-79536123' 'chr14:79515771-79536123' 'chr14:79535629-79536123']
1060	ENSMUSG00000038811	Gngt2	5.4207627725911374e-45	2.4277273274390306e-43	0.317	True	5' UTR	199.0	['chr11:95842427-95843812' 'chr11:95842796-95843812' 'chr11:95843393-95843812']
1178	ENSMUSG00000022272	Myo10	7.215091521631076e-44	3.156183058648384e-42	0.724	True	CDS	62.0	['chr15:25744257-25776021' 'chr15:25774309-25776021']
1791	ENSMUSG00000025810	Nrp1	1.6843567964871439e-43	7.200625304982539e-42	0.174	False	CDS	207.0	['chr8:128480969-128487897' 'chr8:128480990-128487897']
1293	ENSMUSG00000007039	Ddah2	4.9171520209043755e-43	2.0553695447380288e-41	0.177	True	5' UTR	1511.0	['chr17:35059273-35060103' 'chr17:35059965-35060103']
1334	ENSMUSG00000062210	Tnfaip8	6.057168160904626e-43	2.4768550675351303e-41	0.599	True	CDS	7931.0	['chr18:49979627-50090200' 'chr18:50031364-50090200' 'chr18:50053620-50090200']
430	ENSMUSG00000025085	Ablim1	1.9893624311920794e-42	7.961682410792131e-41	0.555	False	CDS	849.0	['chr19:57134709-57134850' 'chr19:57134709-57152273']
752	ENSMUSG00000097162	2310010J17Rik	3.887052339436074e-42	1.5232386355165114e-40	0.583	False	Non-coding	12755.0	['chr7:90125033-90126928' 'chr7:90125033-90129872' 'chr7:90125033-90131066']
691	ENSMUSG00000030168	Adipor2	8.056326162258474e-42	3.092642757389426e-40	0.674	True	5' UTR	2072.0	['chr6:119370409-119388482' 'chr6:119370409-119417420']
600	ENSMUSG00000029228	Lnx1	1.0601298189044124e-41	3.9882083787184006e-40	0.903	True	CDS	335.0	['chr5:74628362-74677508' 'chr5:74628362-74685396']
1672	ENSMUSG00000042079	Hnrnpf	1.9657458080031594e-41	7.250133068341061e-40	0.227	True	5' UTR	1619.0	['chr6:117906840-117917470' 'chr6:117907209-117917470' 'chr6:117907880-117917470' 'chr6:117907919-117917470' 'chr6:117917072-117917470']
217	ENSMUSG00000060147	Serpinb6a	5.925759558761876e-39	2.143529563467517e-37	0.265	True	CDS	884.0	['chr13:33931647-33935569' 'chr13:33931647-33935573' 'chr13:33931647-33935619' 'chr13:33931647-33935627' 'chr13:33931647-33935767' 'chr13:33931647-33935922' 'chr13:33931647-33996243']
1079	ENSMUSG00000059248	Septin9	4.80961122479364e-38	1.7069582478937428e-36	0.632	True	CDS	11167.0	['chr11:117232720-117290398' 'chr11:117266596-117290398']
570	ENSMUSG00000003644	Rps6ka1	4.902192054293836e-38	1.7075968989123523e-36	0.765	True	CDS	14790.0	['chr4:133872004-133874608' 'chr4:133872004-133880917']
553	ENSMUSG00000028649	Macf1	1.6305090483153091e-37	5.5763409452383565e-36	0.607	True	CDS	13615.0	['chr4:123554366-123572617' 'chr4:123554366-123664466' 'chr4:123554366-123683970']
47	ENSMUSG00000015305	Sash1	1.1444059929630072e-34	3.843977987077529e-33	0.635	False	CDS	1475.0	['chr10:8756762-8757414' 'chr10:8756762-8762095' 'chr10:8756762-8780519']
1713	ENSMUSG00000066406	Akap13	1.8567510935046846e-34	6.1272786085654604e-33	0.574	True	CDS	998.0	['chr7:75611549-75614921' 'chr7:75612441-75614921']
915	ENSMUSG00000026131	Dst	8.283858506158455e-34	2.686541008635182e-32	0.74	True	CDS	14683.0	['chr1:33968904-34006191' 'chr1:34006009-34006191']
1830	ENSMUSG00000011958	Bnip2	2.9182333854631896e-33	9.303723725519084e-32	0.342	True	CDS	11415.0	['chr9:70003668-70007064' 'chr9:70004342-70007064']
1285	ENSMUSG00000024011	Pi16	3.2540398190031186e-32	1.020141483257478e-30	0.339	True	CDS	736.0	['chr17:29326363-29327838' 'chr17:29326947-29327838' 'chr17:29327634-29327838']
243	ENSMUSG00000034751	Mast4	3.5460645789296747e-32	1.0934667988470032e-30	0.867	True	CDS	12787.0	['chr13:102853920-102905649' 'chr13:102853920-103025522']
1786	ENSMUSG00000031841	Cdh13	3.90383851536979e-32	1.1843742334533184e-30	0.19	True	CDS	137.0	['chr8:119242444-119288586' 'chr8:119277510-119288586']
598	ENSMUSG00000029207	Apbb2	1.151846364910731e-31	3.4390841466620396e-30	0.538	True	CDS	284.0	['chr5:66313430-66323602' 'chr5:66313430-66362718']
1031	ENSMUSG00000018217	Pmp22	1.660949154637631e-31	4.881633374802163e-30	0.249	False	5' UTR	114.0	['chr11:63129151-63133125' 'chr11:63131655-63133125']
30	ENSMUSG00000026670	Uap1	2.1832815981138123e-31	6.31808105546474e-30	0.459	True	CDS	1246.0	['chr1:170143464-170147996' 'chr1:170143464-170149271']
1445	ENSMUSG00000035268	Pkig	1.5834961449804003e-30	4.512964013194141e-29	0.359	True	5' UTR	3232.0	['chr2:163658493-163703486' 'chr2:163658660-163703486' 'chr2:163659236-163703486' 'chr2:163694157-163703486']
1879	ENSMUSG00000031432	Prps1	1.839112005110645e-30	5.163238330765857e-29	0.45	False	5' UTR	15549.0	['chrX:140445916-140465231' 'chrX:140456864-140465231']
1472	ENSMUSG00000028059	Arhgef2	4.0308475131016126e-30	1.1150035547270786e-28	0.576	True	CDS	11427.0	['chr3:88616655-88629787' 'chr3:88621322-88629787']
29	ENSMUSG00000040723	Rcsd1	4.532787016629097e-30	1.2356771562723666e-28	0.454	True	CDS	8931.0	['chr1:165659445-165663566' 'chr1:165659445-165664949']
207	ENSMUSG00000021266	Wars	5.852682085621915e-30	1.5726992861506887e-28	0.324	True	5' UTR	4974.0	['chr12:108888549-108893160' 'chr12:108888549-108894069']
