cluster	gene_id	gene_name	p_value	p_value_adj	max_abs_delta_psi	Annotated	Region	diff_exp_rank	coordinates
474	ENSMUSG00000034842	Art3	3.008339862853266e-45	1.6846703231978292e-42	0.52	True	5' UTR	64.0	['chr5:92332983-92388134' 'chr5:92377051-92388134' 'chr5:92386992-92388134' 'chr5:92387816-92388134']
268	ENSMUSG00000032366	Tpm1	5.570618335401478e-37	1.5597731339124139e-34	0.275	True	CDS	650.0	['chr9:67036129-67043578' 'chr9:67036129-67047786' 'chr9:67036129-67048124']
379	ENSMUSG00000022836	Mylk	4.4635239812256085e-28	8.331911431621133e-26	0.714	True	CDS	57.0	['chr16:34929951-34938926' 'chr16:34930420-34938926']
488	ENSMUSG00000029761	Cald1	4.172733938875913e-27	5.841827514426278e-25	0.367	True	CDS	144.0	['chr6:34686075-34741789' 'chr6:34709698-34741789']
429	ENSMUSG00000035268	Pkig	2.378863174306176e-26	2.664326755222917e-24	0.447	True	5' UTR	245.0	['chr2:163658493-163703486' 'chr2:163658660-163703486' 'chr2:163659236-163703486' 'chr2:163694157-163703486']
297	ENSMUSG00000019978	Epb41l2	1.6110247051955955e-19	1.5036230581825554e-17	0.365	True	5' UTR	607.0	['chr10:25359982-25441573' 'chr10:25432863-25441573' 'chr10:25432884-25441573' 'chr10:25437155-25441573']
192	ENSMUSG00000009281	Rarres2	3.0860723500367566e-18	2.4688578800294056e-16	0.114	True	5' UTR	284.0	['chr6:48572291-48572594' 'chr6:48572291-48572740']
235	ENSMUSG00000030605	Mfge8	7.55489540881978e-14	5.2884267861738466e-12	0.134	True	CDS	99.0	['chr7:79143051-79143278' 'chr7:79143051-79145247']
58	ENSMUSG00000034520	Gjc1	3.955875073256535e-13	2.344168982165135e-11	0.301	True	5' UTR	56.0	['chr11:102802917-102818970' 'chr11:102802917-102819504']
239	ENSMUSG00000030695	Aldoa	4.186016039580598e-13	2.344168982165135e-11	0.127	True	CDS	298.0	['chr7:126797777-126797974' 'chr7:126797777-126799045' 'chr7:126797777-126800002' 'chr7:126797777-126800288']
84	ENSMUSG00000004558	Ndrg2	6.11427054260054e-13	3.1127195489602766e-11	0.226	True	CDS	620.0	['chr14:51910786-51911086' 'chr14:51910786-51911466']
439	ENSMUSG00000027750	Postn	9.760521422114262e-13	4.5549099969866564e-11	0.162	True	CDS	65.0	['chr3:54385286-54389339' 'chr3:54385755-54389339']
105	ENSMUSG00000002504	Slc9a3r2	5.172422266846028e-12	2.2281203611029051e-10	0.158	True	CDS	5832.0	['chr17:24642371-24644819' 'chr17:24642371-24647527']
313	ENSMUSG00000040280	Ndufa4l2	9.818810301331117e-12	3.927524120532447e-10	0.051	True	CDS	60.0	['chr10:127515039-127516265' 'chr10:127515488-127516265']
312	ENSMUSG00000040280	Ndufa4l2	4.815922900175986e-11	1.7979445493990348e-09	0.056	False	CDS	60.0	['chr10:127515039-127515399' 'chr10:127515232-127515399']
438	ENSMUSG00000027750	Postn	2.50150301390206e-10	8.75526054865721e-09	0.182	True	CDS	65.0	['chr3:54377607-54383388' 'chr3:54380493-54383388']
414	ENSMUSG00000026879	Gsn	7.261374434071003e-10	2.367314200222334e-08	0.201	True	5' UTR	937.0	['chr2:35266904-35283905' 'chr2:35282602-35283905']
357	ENSMUSG00000025290	Rps24	7.609224215000358e-10	2.367314200222334e-08	0.227	True	CDS	372.0	['chr14:24493494-24495430' 'chr14:24494070-24495430']
325	ENSMUSG00000005417	Mprip	5.353871544261721e-09	1.577983191992928e-07	0.219	True	CDS	268.0	['chr11:59771703-59775516' 'chr11:59772218-59775516']
262	ENSMUSG00000031996	Aplp2	1.582061432532121e-08	4.429772011089939e-07	0.136	True	CDS	10787.0	['chr9:31153500-31156190' 'chr9:31153500-31157695']
496	ENSMUSG00000042079	Hnrnpf	6.292325318866946e-08	1.6779534183645188e-06	0.269	True	5' UTR	5836.0	['chr6:117906840-117917470' 'chr6:117907209-117917470' 'chr6:117907880-117917470' 'chr6:117907919-117917470' 'chr6:117917072-117917470']
158	ENSMUSG00000028464	Tpm2	1.1133577643354157e-07	2.8340015819446937e-06	0.105	True	CDS	82.0	['chr4:43518465-43518644' 'chr4:43518465-43519003']
226	ENSMUSG00000036570	Fxyd1	1.7614786701558272e-07	4.288817631683754e-06	0.087	True	5' UTR	13212.0	['chr7:31054371-31054673' 'chr7:31054371-31054765' 'chr7:31054371-31055318' 'chr7:31054371-31055551']
430	ENSMUSG00000035268	Pkig	1.895118095957581e-07	4.4219422239010215e-06	0.103	False	5' UTR	245.0	['chr2:163658493-163721128' 'chr2:163694157-163721128' 'chr2:163703556-163721128']
69	ENSMUSG00000060147	Serpinb6a	7.900021915595021e-07	1.7696049090932845e-05	0.167	True	CDS	2005.0	['chr13:33931647-33935569' 'chr13:33931647-33935573' 'chr13:33931647-33935619' 'chr13:33931647-33935627' 'chr13:33931647-33935767' 'chr13:33931647-33935922' 'chr13:33931647-33996243']
234	ENSMUSG00000030551	Nr2f2	8.774023505498949e-07	1.8413754058959694e-05	0.186	True	CDS	102.0	['chr7:70358291-70359888' 'chr7:70358291-70366093']
476	ENSMUSG00000034842	Art3	8.878059992712714e-07	1.8413754058959694e-05	0.118	True	CDS	64.0	['chr5:92411196-92414242' 'chr5:92412195-92414242']
