	chromosome	start	end	cluster	left_exon_count	left_genes	right_exon_count	right_genes	genes	n_genes	genes_cluster	n_genes_cluster	annotated	gene_id	original_cluster	n_start	strand	cluster_type	psi_a	psi_b	delta_psi	lfc_psi	abs_delta_psi	abs_lfc_psi
0	chr1	13579567	13579690	0	5	['ENSMUSG00000025935']	3	['ENSMUSG00000025935']	['ENSMUSG00000025935']	1	['ENSMUSG00000025935']	1	True	ENSMUSG00000025935	29	1	-	shared_acceptor	0.9999999999493987	0.9853390785529568	0.014660921396441928	0.021307819191647943	0.014660921396441928	0.021307819191647943
1	chr1	13579567	13581023	0	5	['ENSMUSG00000025935']	4	['ENSMUSG00000025935']	['ENSMUSG00000025935']	1	['ENSMUSG00000025935']	1	True	ENSMUSG00000025935	29	1	-	shared_acceptor	5.060140585412835e-11	0.014660921447043292	-0.014660921396441887	-23.734257122982594	0.014660921396441887	23.734257122982594
2	chr1	16648008	16656822	1	10	['ENSMUSG00000079658']	5	['ENSMUSG00000079658']	['ENSMUSG00000079658']	1	['ENSMUSG00000079658']	1	True	ENSMUSG00000079658	42	1	-	shared_acceptor	0.6571596481084753	0.7589507584636064	-0.10179111035513111	-0.20776238827979615	0.10179111035513111	0.20776238827979615
3	chr1	16648008	16656862	1	10	['ENSMUSG00000079658']	0	[]	['ENSMUSG00000079658']	1	['ENSMUSG00000079658']	1	False	ENSMUSG00000079658	42	1	-	shared_acceptor	0.053415006642423046	0.04220352604458909	0.011211480597833959	0.3398815695662085	0.011211480597833959	0.3398815695662085
4	chr1	16648008	16656912	1	10	['ENSMUSG00000079658']	1	['ENSMUSG00000079658']	['ENSMUSG00000079658']	1	['ENSMUSG00000079658']	1	True	ENSMUSG00000079658	42	1	-	shared_acceptor	0.06486319308244412	0.036087250186186005	0.028775942896258115	0.8459108132882585	0.028775942896258115	0.8459108132882585
5	chr1	16648008	16656992	1	10	['ENSMUSG00000079658']	3	['ENSMUSG00000079658']	['ENSMUSG00000079658']	1	['ENSMUSG00000079658']	1	True	ENSMUSG00000079658	42	1	-	shared_acceptor	0.22456215216665754	0.16275846530561852	0.061803686861039014	0.46438221112165534	0.061803686861039014	0.46438221112165534
6	chr1	51763965	51766822	2	10	['ENSMUSG00000018417']	6	['ENSMUSG00000018417']	['ENSMUSG00000018417']	1	['ENSMUSG00000018417']	1	True	ENSMUSG00000018417	148	1	-	shared_acceptor	0.7519936065253444	0.6959955105683726	0.055998095956971805	0.11164239577862178	0.055998095956971805	0.11164239577862178
7	chr1	51763965	51769004	2	10	['ENSMUSG00000018417']	10	['ENSMUSG00000018417']	['ENSMUSG00000018417']	1	['ENSMUSG00000018417']	1	True	ENSMUSG00000018417	148	1	-	shared_acceptor	0.24800639347465553	0.3040044894316274	-0.05599809595697186	-0.29371531495628345	0.05599809595697186	0.29371531495628345
8	chr1	55086942	55087779	3	3	['ENSMUSG00000025980']	1	['ENSMUSG00000025980']	['ENSMUSG00000025980']	1	['ENSMUSG00000025980']	1	True	ENSMUSG00000025980	165	1	-	shared_acceptor	0.8837243977176243	0.7412910989958811	0.14243329872174326	0.25355632562832253	0.14243329872174326	0.25355632562832253
9	chr1	55086942	55087989	3	3	['ENSMUSG00000025980']	1	['ENSMUSG00000025980']	['ENSMUSG00000025980']	1	['ENSMUSG00000025980']	1	True	ENSMUSG00000025980	165	1	-	shared_acceptor	0.11627560228237563	0.25870890100411886	-0.14243329872174323	-1.1537812719330476	0.14243329872174323	1.1537812719330476
