cluster	gene_id	gene_name	p_value_adj	max_abs_delta_psi	Annotated	Region	diff_exp_rank	p_value	chromosome	start	end
22095	ENSMUSG00000034842	Art3	1.8216148300318352e-42	0.512	True	5' UTR	64.0	3.17354500005546e-45	chr5	[92332983 92377051 92386992 92387816]	[92388134]
12347	ENSMUSG00000032366	Tpm1	2.6678970422979567e-34	0.272	True	CDS	650.0	9.295808509748979e-37	chr9	[67036129]	[67043578 67047786 67048124]
17617	ENSMUSG00000022836	Mylk	1.250491943260255e-25	0.707	True	CDS	57.0	6.535672177318407e-28	chr16	[34929951 34930420]	[34938926]
22708	ENSMUSG00000029761	Cald1	6.010633538528315e-25	0.364	True	CDS	144.0	4.188594800368165e-27	chr6	[34686075 34709698]	[34741789]
20140	ENSMUSG00000035268	Pkig	2.7770966910922555e-24	0.44	True	5' UTR	245.0	2.4190737727284452e-26	chr2	[163658493 163658660 163659236 163694157]	[163703486]
13952	ENSMUSG00000019978	Epb41l2	1.7548918115663687e-17	0.359	True	5' UTR	607.0	1.8343816845641488e-19	chr10	[25359982 25432863 25432884 25437155]	[25441573]
9667	ENSMUSG00000009281	Rarres2	2.544858425825162e-16	0.114	True	5' UTR	284.0	3.1034858851526374e-18	chr6	[48572291]	[48572594 48572740]
10691	ENSMUSG00000030605	Mfge8	5.4678257968508436e-12	0.134	True	CDS	99.0	7.620663131499435e-14	chr7	[79143051]	[79143278 79145247]
2265	ENSMUSG00000034520	Gjc1	2.4744953950980928e-11	0.299	True	5' UTR	56.0	4.04099865204806e-13	chr11	[102802917]	[102818970 102819504]
10991	ENSMUSG00000030695	Aldoa	2.4744953950980928e-11	0.128	True	CDS	298.0	4.3109675872789066e-13	chr7	[126797777]	[126797974 126799045 126800002 126800288]
3582	ENSMUSG00000004558	Ndrg2	3.201217601957387e-11	0.225	True	CDS	620.0	6.134737564726701e-13	chr14	[51910786]	[51911086 51911466]
20375	ENSMUSG00000027750	Postn	4.7535685924187096e-11	0.162	True	CDS	65.0	9.937774060805669e-13	chr3	[54385286 54385755]	[54389339]
4904	ENSMUSG00000002504	Slc9a3r2	3.08818538887076e-10	0.159	True	CDS	5832.0	6.994148093261304e-12	chr17	[24642371]	[24644819 24647527]
14426	ENSMUSG00000040280	Ndufa4l2	4.222363598850927e-10	0.054	True	CDS	60.0	1.0298447802075432e-11	chr10	[127515039 127515488]	[127516265]
14425	ENSMUSG00000040280	Ndufa4l2	2.2210498759056567e-09	0.059	False	CDS	60.0	5.8041373063736675e-11	chr10	[127515039 127515232]	[127515399]
20374	ENSMUSG00000027750	Postn	9.026933699441328e-09	0.181	True	CDS	65.0	2.516218452805945e-10	chr3	[54377607 54380493]	[54383388]
19544	ENSMUSG00000026879	Gsn	2.4290037991074142e-08	0.205	True	5' UTR	937.0	7.23865750630466e-10	chr2	[35266904 35282602 35282722]	[35283905]
16501	ENSMUSG00000025290	Rps24	2.4290037991074142e-08	0.227	True	CDS	372.0	7.617085084308962e-10	chr14	[24493494 24494070]	[24495430]
14810	ENSMUSG00000005417	Mprip	1.6618795069169288e-07	0.217	True	CDS	268.0	5.500994883522935e-09	chr11	[59771703 59772218]	[59775516]
12082	ENSMUSG00000031996	Aplp2	4.595330355061513e-07	0.136	True	CDS	10787.0	1.6011604024604574e-08	chr9	[31153500]	[31156190 31157695]
23084	ENSMUSG00000042079	Hnrnpf	3.099944586266736e-06	0.264	True	5' UTR	5836.0	1.1446352832885781e-07	chr6	[117906840 117907209 117907880 117907919 117917072]	[117917470]
7923	ENSMUSG00000028464	Tpm2	3.099944586266736e-06	0.105	True	CDS	82.0	1.1881320713914314e-07	chr4	[43518465]	[43518644 43519003]
20141	ENSMUSG00000035268	Pkig	5.21864019328666e-06	0.102	False	5' UTR	245.0	2.091092760376188e-07	chr2	[163658493 163694157 163703556]	[163721128]
10496	ENSMUSG00000036570	Fxyd1	9.824327558257773e-06	0.089	True	5' UTR	13212.0	4.1077327769718905e-07	chr7	[31054371]	[31054673 31054765 31055318 31055551]
10680	ENSMUSG00000030551	Nr2f2	2.031402186642765e-05	0.184	True	CDS	102.0	8.847570499315177e-07	chr7	[70358291]	[70359888 70366093]
22097	ENSMUSG00000034842	Art3	2.098147394479125e-05	0.117	True	CDS	64.0	9.503803528999521e-07	chr5	[92411196 92412195]	[92414242]
3015	ENSMUSG00000060147	Serpinb6a	2.2629256258546138e-05	0.163	True	CDS	2005.0	1.0644423675622748e-06	chr13	[33931647]	[33935569 33935573 33935619 33935627 33935767 33935922 33996243]
10111	ENSMUSG00000030220	Arhgdib	2.5848352877709923e-05	0.129	True	5' UTR	140.0	1.260895262327313e-06	chr6	[136933774]	[136941438 136941651 136941813]
13009	ENSMUSG00000031431	Tsc22d3	6.369727099455524e-05	0.108	True	CDS	1525.0	3.2181548063451262e-06	chrX	[140542157]	[140542511 140542846 140598128]
17610	ENSMUSG00000022817	Itgb5	0.00015387629283105089	0.065	True	CDS	754.0	8.310392121537594e-06	chr16	[33885122 33892050]	[33899241]
658	ENSMUSG00000026674	Ddr2	0.0001816689312824154	0.283	True	5' UTR	5573.0	1.0127884670796677e-05	chr1	[170088945]	[170110262 170110367 170110622 170111133]
10114	ENSMUSG00000015766	Eps8	0.00031881230523399826	0.113	True	5' UTR	197.0	1.8328930440282127e-05	chr6	[137539402]	[137570702 137591418]
1003	ENSMUSG00000020099	Unc5b	0.00041457941392770514	0.168	True	CDS	547.0	2.455696876923689e-05	chr10	[60775161]	[60777185 60777390]
17324	ENSMUSG00000037003	Tns2	0.0010656843609793978	0.127	False	5' UTR	898.0	6.683734668163469e-05	chr15	[102098639 102100553 102102274 102103162]	[102104530]
23792	ENSMUSG00000066406	Akap13	0.0011018322432426574	0.19	True	CDS	6138.0	7.102402961668698e-05	chr7	[75615049 75643465]	[75663412]
24766	ENSMUSG00000056608	Chd9	0.0019866848667154887	0.169	False	5' UTR	4731.0	0.00013707581614810443	chr8	[90849760 90876709 90887966 90888194]	[90890977]
12083	ENSMUSG00000031996	Aplp2	0.0019866848667154887	0.159	True	CDS	10787.0	0.00014043611747097638	chr9	[31164674]	[31167561 31168708]
21038	ENSMUSG00000028333	Anp32b	0.003120123700354497	0.07	False	CDS	4006.0	0.00022830173417228022	chr4	[46451350 46452544]	[46460090]
6211	ENSMUSG00000025781	Atp5c1	0.003137425274552716	0.126	True	CDS	2825.0	0.00023503360070691075	chr2	[10056162]	[10056770 10058996]
14036	ENSMUSG00000019920	Lims1	0.003685833014966629	0.065	True	CDS	193.0	0.00028253772240162314	chr10	[58323688 58394601]	[58399021]
11361	ENSMUSG00000031586	Rbpms	0.007711745330760336	0.107	True	CDS	214.0	0.0006156661584648765	chr8	[33795151]	[33806717 33834304]
6562	ENSMUSG00000026970	Rbms1	0.007711745330760336	0.159	True	CDS	469.0	0.0006180144341724309	chr2	[60842473]	[60881118 60962691]
3583	ENSMUSG00000004558	Ndrg2	0.008625833719616643	0.14	True	5' UTR	620.0	0.0007062964892369029	chr14	[51911547]	[51913323 51913924]
16502	ENSMUSG00000025290	Rps24	0.011957917373103377	0.12	True	CDS	372.0	0.0009999652158692721	chr14	[24493494 24495450]	[24495775]
165	ENSMUSG00000025980	Hspd1	0.018532762585140417	0.141	True	5' UTR	5468.0	0.0016089514553089465	chr1	[55086942]	[55087779 55087989]
17749	ENSMUSG00000022744	Cldnd1	0.018532762585140417	0.117	True	CDS	8699.0	0.0016143521415627538	chr16	[58731413 58732719]	[58732839]
13654	ENSMUSG00000090394	4930523C07Rik	0.019159441512856173	0.109	False	5' UTR	746.0	0.0017023197162990677	chr1	[160044754 160070804]	[160075031]
22882	ENSMUSG00000056737	Capg	0.020497090990263343	0.204	True	5' UTR	12704.0	0.0018794425764521378	chr6	[72544467 72549502 72549869]	[72555273]
18571	ENSMUSG00000024277	Mapre2	0.020497090990263343	0.183	True	CDS	991.0	0.0018925885409128175	chr18	[23772660 23804222]	[23832853]
3344	ENSMUSG00000021760	Gpx8	0.021913135738633096	0.088	True	CDS	727.0	0.002061514511996842	chr13	[113043300]	[113045432 113045535 113046172]
25193	ENSMUSG00000032135	Mcam	0.027732564397353658	0.093	True	CDS	72.0	0.002657301466645386	chr9	[44140993 44141393]	[44141784]
25338	ENSMUSG00000032294	Pkm	0.030253011716969532	0.1	True	CDS	1435.0	0.0030042189335666605	chr9	[59675196 59675735]	[59678044]
17558	ENSMUSG00000022528	Hes1	0.03373588004004379	0.071	True	CDS	788.0	0.003466107669506689	chr16	[30066251 30066543]	[30066872]
6675	ENSMUSG00000002108	Nr1h3	0.03373588004004379	0.17	False	5' UTR	304.0	0.003467625300283247	chr2	[91193697]	[91194731 91194965 91195033 91195139]
11642	ENSMUSG00000002885	Adgre5	0.03620243178908827	0.173	True	CDS	516.0	0.003784226319416892	chr8	[83730258]	[83731903 83733414]
22096	ENSMUSG00000034842	Art3	0.03895207359413918	0.059	True	CDS	64.0	0.004139506078819669	chr5	[92404867 92405980]	[92409270]
3530	ENSMUSG00000041028	Ghitm	0.04063975978228307	0.068	True	5' UTR	11686.0	0.004389660464288415	chr14	[37133804]	[37134787 37134965 37135195]
11383	ENSMUSG00000045636	Mtus1	0.04769403656130472	0.108	True	CDS	336.0	0.005317801985929446	chr8	[41022595]	[41041473 41048048]
