	chromosome	start	end	cluster	left_exon_count	left_genes	right_exon_count	right_genes	genes	n_genes	genes_cluster	n_genes_cluster	annotated	gene_id	original_cluster	n_start	strand	cluster_type	psi_a	psi_b	delta_psi	lfc_psi	abs_delta_psi	abs_lfc_psi
0	chr1	4782734	4783951	3	8	['ENSMUSG00000033845']	7	['ENSMUSG00000033845']	['ENSMUSG00000033845']	1	['ENSMUSG00000033845']	1	True	ENSMUSG00000033845	3	1	-	shared_acceptor	0.9607348593896565	0.9744296361850744	-0.013694776795417862	-0.020419676391956645	0.013694776795417862	0.020419676391956645
1	chr1	4782734	4785573	3	8	['ENSMUSG00000033845']	10	['ENSMUSG00000033845']	['ENSMUSG00000033845']	1	['ENSMUSG00000033845']	1	True	ENSMUSG00000033845	3	1	-	shared_acceptor	0.039265140610343564	0.025570363814925594	0.01369477679541797	0.6187763564133091	0.01369477679541797	0.6187763564133091
2	chr1	10035164	10037662	19	7	['ENSMUSG00000025917']	1	['ENSMUSG00000025917']	['ENSMUSG00000025917']	1	['ENSMUSG00000025917']	1	True	ENSMUSG00000025917	19	1	-	shared_acceptor	0.06113595673292046	0.04280698778292085	0.018328968949999608	0.5141748112958728	0.018328968949999608	0.5141748112958728
3	chr1	10035164	10037670	19	7	['ENSMUSG00000025917']	4	['ENSMUSG00000025917']	['ENSMUSG00000025917']	1	['ENSMUSG00000025917']	1	True	ENSMUSG00000025917	19	1	-	shared_acceptor	0.8588160396600124	0.9122541785921131	-0.0534381389321007	-0.08708671809744731	0.0534381389321007	0.08708671809744731
4	chr1	10035164	10037919	19	7	['ENSMUSG00000025917']	3	['ENSMUSG00000025917']	['ENSMUSG00000025917']	1	['ENSMUSG00000025917']	1	True	ENSMUSG00000025917	19	1	-	shared_acceptor	0.08004800360706722	0.04493883362496592	0.035109169982101306	0.8329027281205108	0.035109169982101306	0.8329027281205108
5	chr1	13572075	13573858	28	2	['ENSMUSG00000025935']	0	[]	['ENSMUSG00000025935']	1	['ENSMUSG00000025935']	1	False	ENSMUSG00000025935	28	1	-	shared_acceptor	0.3901432859725761	0.053020608803511095	0.33712267716906497	2.8793789081680963	0.33712267716906497	2.8793789081680963
6	chr1	13572075	13576368	28	2	['ENSMUSG00000025935']	2	['ENSMUSG00000025935']	['ENSMUSG00000025935']	1	['ENSMUSG00000025935']	1	True	ENSMUSG00000025935	28	1	-	shared_acceptor	0.6098567140274239	0.9469793911964889	-0.33712267716906497	-0.6348627073282551	0.33712267716906497	0.6348627073282551
7	chr1	13579567	13579690	29	5	['ENSMUSG00000025935']	3	['ENSMUSG00000025935']	['ENSMUSG00000025935']	1	['ENSMUSG00000025935']	1	True	ENSMUSG00000025935	29	1	-	shared_acceptor	0.9661774014456986	0.9696704214014081	-0.0034930199557094976	-0.005206367951276533	0.0034930199557094976	0.005206367951276533
8	chr1	13579567	13581023	29	5	['ENSMUSG00000025935']	4	['ENSMUSG00000025935']	['ENSMUSG00000025935']	1	['ENSMUSG00000025935']	1	True	ENSMUSG00000025935	29	1	-	shared_acceptor	0.03382259855430128	0.030329578598591783	0.0034930199557094976	0.15726204663050858	0.0034930199557094976	0.15726204663050858
9	chr1	16643479	16645686	40	14	['ENSMUSG00000079658']	14	['ENSMUSG00000079658']	['ENSMUSG00000079658']	1	['ENSMUSG00000079658']	1	True	ENSMUSG00000079658	40	1	-	shared_acceptor	0.9853869914347576	0.9809410572403537	0.004445934194403867	0.006523975633134831	0.004445934194403867	0.006523975633134831
