	chromosome	start	end	cluster	left_exon_count	left_genes	right_exon_count	right_genes	genes	n_genes	genes_cluster	n_genes_cluster	annotated	gene_id	original_cluster	n_start	strand	cluster_type	psi_a	psi_b	delta_psi	lfc_psi	abs_delta_psi	abs_lfc_psi
0	chr10	128491034	128491720	0	11	['ENSMUSG00000090841']	1	['ENSMUSG00000090841']	['ENSMUSG00000090841']	1	['ENSMUSG00000090841']	1	True	ENSMUSG00000090841	1417	1	-	shared_acceptor	0.4489235799613184	0.028036631830675847	0.42088694813064254	4.0010848810701605	0.42088694813064254	4.0010848810701605
1	chr10	128491034	128492059	0	11	['ENSMUSG00000090841']	14	['ENSMUSG00000090841']	['ENSMUSG00000090841']	1	['ENSMUSG00000090841']	1	True	ENSMUSG00000090841	1417	1	-	shared_acceptor	0.5510764200386816	0.9719633681693242	-0.42088694813064254	-0.818649543588223	0.42088694813064254	0.818649543588223
2	chr16	84965771	84971408	1	11	['ENSMUSG00000022892']	7	['ENSMUSG00000022892']	['ENSMUSG00000022892']	1	['ENSMUSG00000022892']	1	True	ENSMUSG00000022892	4716	1	-	shared_acceptor	0.3495523500816422	0.5916615401401987	-0.24210919005855647	-0.7592635823143092	0.24210919005855647	0.7592635823143092
3	chr16	84965771	84978064	1	11	['ENSMUSG00000022892']	10	['ENSMUSG00000022892']	['ENSMUSG00000022892']	1	['ENSMUSG00000022892']	1	True	ENSMUSG00000022892	4716	1	-	shared_acceptor	0.6504476499183578	0.4083384598598014	0.2421091900585564	0.6716674916774359	0.2421091900585564	0.6716674916774359
4	chr16	85030366	85040251	2	13	['ENSMUSG00000022892']	7	['ENSMUSG00000022892']	['ENSMUSG00000022892']	1	['ENSMUSG00000022892']	1	True	ENSMUSG00000022892	4721	1	-	shared_acceptor	0.4809766407385849	0.08303749104628602	0.39793914969229893	2.534132056090633	0.39793914969229893	2.534132056090633
5	chr16	85030366	85043576	2	13	['ENSMUSG00000022892']	11	['ENSMUSG00000022892']	['ENSMUSG00000022892']	1	['ENSMUSG00000022892']	1	True	ENSMUSG00000022892	4721	1	-	shared_acceptor	0.5190233592614151	0.916962508953714	-0.39793914969229893	-0.8210632773616263	0.39793914969229893	0.8210632773616263
6	chr17	33823117	33823193	3	3	['ENSMUSG00000067288']	4	['ENSMUSG00000067288']	['ENSMUSG00000067288']	1	['ENSMUSG00000067288']	1	True	ENSMUSG00000067288	5088	1	-	shared_acceptor	0.6648363828983019	0.7345577318657557	-0.06972134896745374	-0.1438765471122736	0.06972134896745374	0.1438765471122736
7	chr17	33823117	33823197	3	3	['ENSMUSG00000067288']	1	['ENSMUSG00000067288']	['ENSMUSG00000067288']	1	['ENSMUSG00000067288']	1	True	ENSMUSG00000067288	5088	1	-	shared_acceptor	0.3351636171016981	0.2654422681342442	0.06972134896745391	0.33646742913047034	0.06972134896745391	0.33646742913047034
8	chr11	114668610	114668781	4	2	['ENSMUSG00000057322']	3	['ENSMUSG00000057322']	['ENSMUSG00000057322']	1	['ENSMUSG00000057322']	1	True	ENSMUSG00000057322	15405	3	+	shared_acceptor	0.6664902486186999	0.7235002414551855	-0.05700999283648567	-0.1184097305812703	0.05700999283648567	0.1184097305812703
9	chr11	114668627	114668781	4	2	['ENSMUSG00000057322']	3	['ENSMUSG00000057322']	['ENSMUSG00000057322']	1	['ENSMUSG00000057322']	1	True	ENSMUSG00000057322	15405	3	+	shared_acceptor	0.3335097513813002	0.2764997585448144	0.05700999283648578	0.2704507229998714	0.05700999283648578	0.2704507229998714
10	chr14	24493494	24495775	5	12	['ENSMUSG00000025290']	5	['ENSMUSG00000025290']	['ENSMUSG00000025290']	1	['ENSMUSG00000025290']	1	True	ENSMUSG00000025290	16502	2	+	shared_acceptor	0.21660494939014605	0.9659849948557508	-0.7493800454656048	-2.1569345652551886	0.7493800454656048	2.1569345652551886
11	chr14	24495450	24495775	5	3	['ENSMUSG00000025290']	5	['ENSMUSG00000025290']	['ENSMUSG00000025290']	1	['ENSMUSG00000025290']	1	True	ENSMUSG00000025290	16502	2	+	shared_acceptor	0.7833950506098539	0.03401500514424916	0.7493800454656048	4.5254967605739935	0.7493800454656048	4.5254967605739935
