cluster	gene_id	gene_name	p_value	p_value_adj	max_abs_delta_psi	Annotated	Region	diff_exp_rank	coordinates
444	ENSMUSG00000056737	Capg	1.2634312112043447e-50	6.178178622789246e-48	0.575	True	5' UTR	736.0	['chr6:72544467-72555273' 'chr6:72549502-72555273']
9	ENSMUSG00000026670	Uap1	5.6210854024576215e-43	1.3743553809008887e-40	0.363	True	CDS	312.0	['chr1:170143464-170147996' 'chr1:170143464-170149271']
445	ENSMUSG00000064080	Fbln2	5.94042114006221e-41	9.682886458301405e-39	0.81	True	CDS	50.0	['chr6:91257827-91263339' 'chr6:91259771-91263339']
25	ENSMUSG00000090841	Myl6	1.6566922572053335e-40	2.0253062844335201e-38	0.357	True	CDS	4029.0	['chr10:128491034-128491720' 'chr10:128491034-128492059']
410	ENSMUSG00000073889	Il11ra1	8.737709011283972e-36	8.545479413035725e-34	0.284	True	5' UTR	371.0	['chr4:41760552-41763582' 'chr4:41762424-41763582']
277	ENSMUSG00000018217	Pmp22	3.8958544703464745e-34	3.175121393332377e-32	0.301	False	5' UTR	236.0	['chr11:63129151-63133125' 'chr11:63131655-63133125']
306	ENSMUSG00000025290	Rps24	6.627530276654586e-31	4.62980329326299e-29	0.151	True	CDS	751.0	['chr14:24493494-24495775' 'chr14:24495450-24495775']
420	ENSMUSG00000028745	Capzb	1.3954994955705507e-28	8.06112403373044e-27	0.334	True	CDS	7037.0	['chr4:139287833-139291003' 'chr4:139288974-139291003']
378	ENSMUSG00000026879	Gsn	1.4836424601957869e-28	8.06112403373044e-27	0.138	True	5' UTR	38.0	['chr2:35266904-35283905' 'chr2:35282602-35283905']
255	ENSMUSG00000038587	Akap12	1.353245399351609e-27	6.617370002829369e-26	0.628	True	CDS	365.0	['chr10:4313858-4353142' 'chr10:4334710-4353142']
193	ENSMUSG00000030695	Aldoa	3.978286023163308e-24	1.768528968478961e-22	0.185	True	CDS	3474.0	['chr7:126797777-126797974' 'chr7:126797777-126799045' 'chr7:126797777-126800002' 'chr7:126797777-126800288']
336	ENSMUSG00000043336	Filip1l	5.9850875564286776e-24	2.4389231792446857e-22	0.538	True	CDS	6502.0	['chr16:57513445-57569650' 'chr16:57549340-57569650']
485	ENSMUSG00000023092	Fhl1	7.267145795769528e-23	2.538310210093785e-21	0.425	True	5' UTR	1176.0	['chrX:56754392-56787989' 'chrX:56786583-56787989']
190	ENSMUSG00000030605	Mfge8	3.486090740377513e-22	1.1364655813630693e-20	0.162	True	CDS	902.0	['chr7:79143051-79143278' 'chr7:79143051-79145247']
120	ENSMUSG00000002107	Celf2	7.592523053193847e-22	2.225616460003208e-20	0.578	True	CDS	2058.0	['chr2:6721614-6872356' 'chr2:6721614-6962379']
373	ENSMUSG00000025026	Add3	7.737316936616469e-22	2.225616460003208e-20	0.697	True	5' UTR	422.0	['chr19:53140715-53216801' 'chr19:53143090-53216801']
353	ENSMUSG00000024395	Lims2	6.340333258890195e-21	1.7224572019985025e-19	0.606	True	5' UTR	1723.0	['chr18:31922477-31941740' 'chr18:31931551-31941740']
354	ENSMUSG00000024381	Bin1	2.416809495539406e-20	6.220104438519839e-19	0.712	True	CDS	1179.0	['chr18:32424968-32431671' 'chr18:32426353-32431671']
167	ENSMUSG00000004631	Sgce	1.6130558762789239e-19	3.943921617501969e-18	0.23	True	CDS	273.0	['chr6:4689768-4690469' 'chr6:4689768-4691429']
202	ENSMUSG00000001911	Nfix	2.96435616397631e-18	6.902715067544835e-17	0.471	True	CDS	250.0	['chr8:84772316-84773354' 'chr8:84772316-84799998']
114	ENSMUSG00000036438	Calm2	2.143740760155641e-17	4.764951053255039e-16	0.079	True	CDS	10225.0	['chr17:87435935-87442696' 'chr17:87435935-87446793']
348	ENSMUSG00000007039	Ddah2	1.0006108410434767e-16	2.1273856576967826e-15	0.249	True	5' UTR	248.0	['chr17:35059273-35060103' 'chr17:35059965-35060103']
128	ENSMUSG00000026970	Rbms1	1.6379699066942494e-16	3.337363684889533e-15	0.31	True	CDS	10349.0	['chr2:60842473-60881118' 'chr2:60842473-60962691']
72	ENSMUSG00000021585	Cast	2.034659194619272e-15	3.9797933846752957e-14	0.427	True	CDS	1342.0	['chr13:74754371-74770546' 'chr13:74754371-74780503']
144	ENSMUSG00000071005	Ccl19	2.2835822284918016e-15	4.2948911912788116e-14	0.425	True	CDS	1408.0	['chr4:42754951-42755168' 'chr4:42754951-42756270']
