	chromosome	start	end	cluster	left_exon_count	left_genes	right_exon_count	right_genes	genes	n_genes	genes_cluster	n_genes_cluster	annotated	gene_id	original_cluster	n_start	strand	cluster_type	psi_a	psi_b	delta_psi	lfc_psi	abs_delta_psi	abs_lfc_psi
0	chr1	16648008	16656822	0	10	['ENSMUSG00000079658']	5	['ENSMUSG00000079658']	['ENSMUSG00000079658']	1	['ENSMUSG00000079658']	1	True	ENSMUSG00000079658	42	1	-	shared_acceptor	0.7619722840409444	0.6129223625075298	0.14904992153341456	0.31403417909869624	0.14904992153341456	0.31403417909869624
1	chr1	16648008	16656862	0	10	['ENSMUSG00000079658']	0	[]	['ENSMUSG00000079658']	1	['ENSMUSG00000079658']	1	False	ENSMUSG00000079658	42	1	-	shared_acceptor	0.020112427786473413	0.09511733356622105	-0.07500490577974764	-2.2416209748993485	0.07500490577974764	2.2416209748993485
2	chr1	16648008	16656992	0	10	['ENSMUSG00000079658']	3	['ENSMUSG00000079658']	['ENSMUSG00000079658']	1	['ENSMUSG00000079658']	1	True	ENSMUSG00000079658	42	1	-	shared_acceptor	0.21791528817258218	0.291960303926249	-0.07404501575366682	-0.42200481182532146	0.07404501575366682	0.42200481182532146
3	chr1	120120013	120120121	1	9	['ENSMUSG00000026385']	1	['ENSMUSG00000026385']	['ENSMUSG00000026385']	1	['ENSMUSG00000026385']	1	True	ENSMUSG00000026385	429	1	-	shared_acceptor	3.9808322114399407e-16	0.00970326048766768	-0.009703260487667283	-23.21003774655989	0.009703260487667283	23.21003774655989
4	chr1	120120013	120120945	1	9	['ENSMUSG00000026385']	6	['ENSMUSG00000026385']	['ENSMUSG00000026385']	1	['ENSMUSG00000026385']	1	True	ENSMUSG00000026385	429	1	-	shared_acceptor	0.9999999999993006	0.9883341600932107	0.011665839906089825	0.016929189090143366	0.011665839906089825	0.016929189090143366
5	chr1	120120013	120120956	1	9	['ENSMUSG00000026385']	0	[]	['ENSMUSG00000026385']	1	['ENSMUSG00000026385']	1	False	ENSMUSG00000026385	429	1	-	shared_acceptor	6.990486262681315e-13	0.0019625794191216314	-0.001962579418422583	-20.903312179074586	0.001962579418422583	20.903312179074586
6	chr1	180228962	180229381	2	13	['ENSMUSG00000010609']	1	['ENSMUSG00000010609']	['ENSMUSG00000010609']	1	['ENSMUSG00000010609']	1	True	ENSMUSG00000010609	758	1	-	shared_acceptor	0.004320366088570453	0.04345293933552254	-0.03913257324695209	-3.330227999208791	0.03913257324695209	3.330227999208791
7	chr1	180228962	180229386	2	13	['ENSMUSG00000010609']	12	['ENSMUSG00000010609']	['ENSMUSG00000010609']	1	['ENSMUSG00000010609']	1	True	ENSMUSG00000010609	758	1	-	shared_acceptor	0.9956796339114296	0.9565470606644774	0.039132573246952185	0.05784567210769298	0.039132573246952185	0.05784567210769298
8	chr1	180229488	180229842	3	11	['ENSMUSG00000010609']	11	['ENSMUSG00000010609']	['ENSMUSG00000010609']	1	['ENSMUSG00000010609']	1	True	ENSMUSG00000010609	760	1	-	shared_acceptor	0.9912899595304184	0.6792056299207536	0.3120843296096648	0.5454586998687341	0.3120843296096648	0.5454586998687341
9	chr1	180229488	180229970	3	11	['ENSMUSG00000010609']	2	['ENSMUSG00000010609']	['ENSMUSG00000010609']	1	['ENSMUSG00000010609']	1	True	ENSMUSG00000010609	760	1	-	shared_acceptor	0.008710040469581527	0.32079437007924627	-0.31208432960966476	-5.202825429391462	0.31208432960966476	5.202825429391462
