cluster	gene_id	gene_name	p_value_adj	max_abs_delta_psi	Annotated	Region	diff_exp_rank	p_value	chromosome	start	end
14052	ENSMUSG00000004207	Psap	0.0	0.313	True	CDS	14214.0	0.0	chr10	[60296003 60297546]	[60299098]
12345	ENSMUSG00000032366	Tpm1	1.5382518755699914e-267	0.816	True	CDS	7049.0	1.6540342748064424e-270	chr9	[67031515]	[67031951 67032466]
19544	ENSMUSG00000026879	Gsn	5.789329535895155e-195	0.381	True	5' UTR	2151.0	9.337628283701858e-198	chr2	[35256474 35266904 35282602 35282722]	[35283905]
1591	ENSMUSG00000020315	Sptbn1	9.206924772259753e-190	0.858	True	CDS	708.0	1.979983821991345e-192	chr11	[30159446]	[30197724 30219579]
20026	ENSMUSG00000027455	Nsfl1c	3.104848704532136e-187	0.9	True	CDS	3059.0	8.34636748530144e-190	chr2	[151500790 151502461]	[151503014]
19215	ENSMUSG00000025026	Add3	3.083005454121836e-183	0.74	True	CDS	1278.0	9.945178884263985e-186	chr19	[53242628 53244406]	[53244998]
16502	ENSMUSG00000025290	Rps24	1.0058731086232804e-163	0.333	True	CDS	2644.0	3.7855439571843884e-166	chr14	[24493494 24495450]	[24495775]
3231	ENSMUSG00000021585	Cast	7.569461963513188e-156	0.739	True	CDS	1107.0	3.255682564951909e-158	chr13	[74798719]	[74807819 74808436]
19214	ENSMUSG00000025026	Add3	6.225378183695865e-145	0.721	True	5' UTR	1278.0	3.012279766304451e-147	chr19	[53140715 53143090 53203476]	[53216801]
18692	ENSMUSG00000062210	Tnfaip8	8.548294249291155e-137	0.811	True	CDS	203.0	4.5958571232748145e-139	chr18	[49979627 50031364 50053620]	[50090200]
13434	ENSMUSG00000026305	Lrrfip1	3.9279064135154894e-123	0.821	False	CDS	441.0	2.322955405842493e-125	chr1	[90998894 91044580 91053724]	[91068563]
9032	ENSMUSG00000035325	Sec31a	5.474153428850424e-123	0.737	False	CDS	1275.0	3.531711889580918e-125	chr5	[100368353]	[100369596 100373380 100373425 100375208]
21740	ENSMUSG00000040407	Akap9	4.537953570453297e-122	0.807	True	CDS	11753.0	3.171687979349079e-124	chr5	[3951735 3954451]	[3954792]
15483	ENSMUSG00000059248	Septin9	2.9911929648240365e-119	0.987	True	CDS	14207.0	2.251435564921318e-121	chr11	[117218932 117232720 117266596]	[117290398]
14324	ENSMUSG00000036499	Eea1	1.1782545095223581e-114	0.851	True	CDS	9596.0	9.50205249614805e-117	chr10	[95974079 95978287]	[95989562]
1417	ENSMUSG00000090841	Myl6	1.0436659346146387e-102	0.274	True	CDS	1919.0	8.977771480556033e-105	chr10	[128491034]	[128491290 128491720 128492059]
9946	ENSMUSG00000030315	Vgll4	1.2188140736812071e-101	0.879	True	CDS	5787.0	1.1139698522892749e-103	chr6	[114890807]	[114921317 114957936]
21636	ENSMUSG00000039953	Clstn1	8.778581672479209e-100	0.961	False	CDS	12388.0	8.495401618528268e-102	chr4	[149638396 149641715]	[149643195]
4764	ENSMUSG00000022940	Pigp	4.351536646370563e-99	0.536	True	CDS	5230.0	4.445118079625844e-101	chr16	[94370193]	[94370366 94370605 94370741 94370895 94371744]
13663	ENSMUSG00000053332	Gas5	1.9722350969263213e-96	0.355	True	Non-coding	2120.0	2.120682899920776e-98	chr1	[161036853 161037165]	[161037288]
1102	ENSMUSG00000001435	Col18a1	3.867008342792746e-96	0.964	True	CDS	11849.0	4.365977161217617e-98	chr10	[77096536]	[77112218 77112959 77166290]
16501	ENSMUSG00000025290	Rps24	5.114364443903742e-92	0.083	True	CDS	2644.0	6.049248266982919e-94	chr14	[24493494 24494070]	[24495430]
1652	ENSMUSG00000015837	Sqstm1	7.380775736008397e-90	0.113	True	CDS	12530.0	9.126765695064146e-92	chr11	[50200948]	[50202399 50202513]
16486	ENSMUSG00000039197	Adk	7.72092964590932e-89	0.669	True	CDS	321.0	9.962489865689447e-91	chr14	[21052701 21076322]	[21092367]
6211	ENSMUSG00000025781	Atp5c1	5.894480810285613e-87	0.14	True	CDS	1954.0	7.922689261136578e-89	chr2	[10056162]	[10056770 10058996]
19085	ENSMUSG00000024810	Il33	4.214838924959491e-84	0.95	True	5' UTR	3069.0	5.891710325212193e-86	chr19	[29925162 29945859]	[29949660]
23362	ENSMUSG00000001918	Slc1a5	4.475955500180308e-84	0.403	False	CDS	7956.0	6.497354758326257e-86	chr7	[16789938 16792577 16792723]	[16793647]
13884	ENSMUSG00000038587	Akap12	3.1257543762647165e-80	0.652	True	CDS	165.0	4.705436695452261e-82	chr10	[4313858 4334710]	[4353142]
865	ENSMUSG00000062866	Phactr2	1.8693854071426796e-78	0.806	True	CDS	10737.0	2.914633161674071e-80	chr10	[13291963]	[13324064 13474056]
9434	ENSMUSG00000001847	Rac1	7.171165049033696e-77	0.056	True	CDS	1622.0	1.1566395240376928e-78	chr5	[143508159]	[143509597 143514669]
14036	ENSMUSG00000019920	Lims1	1.0263309791674934e-76	0.534	True	CDS	9594.0	1.7105516319458225e-78	chr10	[58323688 58371700]	[58399021]
1055	ENSMUSG00000019947	Arid5b	2.249686459635521e-75	0.544	True	CDS	4023.0	3.870428317652509e-77	chr10	[68135107]	[68136486 68186026]
3582	ENSMUSG00000004558	Ndrg2	1.1629180727829068e-74	0.522	True	CDS	2901.0	2.0632417420341896e-76	chr14	[51910786]	[51911086 51911466]
3139	ENSMUSG00000015937	Macroh2a1	2.280882057622135e-72	0.42	True	CDS	1090.0	4.169354298879173e-74	chr13	[56084286]	[56088252 56089758]
15389	ENSMUSG00000020612	Prkar1a	1.489384795735662e-70	0.358	True	5' UTR	10632.0	2.8026057984273217e-72	chr11	[109650625 109651074]	[109653779]
15517	ENSMUSG00000025372	Baiap2	1.537310718901338e-70	0.617	False	CDS	3931.0	2.9754401010993646e-72	chr11	[120000587 120003082 120003086]	[120006359]
14163	ENSMUSG00000023175	Bsg	5.904646835867866e-69	0.067	True	CDS	2494.0	1.1745802845543609e-70	chr10	[79704585 79709045]	[79709671]
