cluster	gene_id	gene_name	p_value	p_value_adj	max_abs_delta_psi	Annotated	Region	diff_exp_rank	coordinates
368	ENSMUSG00000074457	S100a16	1.3451753802444286e-130	6.228162010531704e-128	0.898	True	5' UTR	5364.0	['chr3:90537418-90541994' 'chr3:90541318-90541994']
324	ENSMUSG00000024395	Lims2	6.641193891349727e-55	1.5374363858474617e-52	0.515	True	5' UTR	226.0	['chr18:31922477-31941740' 'chr18:31931551-31941740']
409	ENSMUSG00000029761	Cald1	4.518574783706289e-52	6.973667082853371e-50	0.798	True	CDS	6760.0	['chr6:34686075-34741789' 'chr6:34709698-34741789']
140	ENSMUSG00000002944	Cd36	8.416448953571305e-35	9.742039663758783e-33	0.27	True	5' UTR	46.0	['chr5:17829550-17835618' 'chr5:17829550-17849657']
231	ENSMUSG00000038587	Akap12	1.2547240906658193e-34	1.1618745079565489e-32	0.656	True	CDS	2018.0	['chr10:4313858-4353142' 'chr10:4334710-4353142']
78	ENSMUSG00000002504	Slc9a3r2	3.859718755181802e-34	2.978416306081957e-32	0.258	True	CDS	51.0	['chr17:24642371-24644819' 'chr17:24642371-24647527']
9	ENSMUSG00000019820	Utrn	5.459857568438715e-31	3.611305791695893e-29	0.744	True	CDS	1190.0	['chr10:12765333-12813446' 'chr10:12765333-12861568']
6	ENSMUSG00000040181	Fmo1	3.654175220017172e-29	2.1148539085849385e-27	0.852	True	5' UTR	2144.0	['chr1:162859563-162859801' 'chr1:162859563-162866239']
180	ENSMUSG00000030605	Mfge8	1.5827808023029152e-25	8.142527905180553e-24	0.172	True	CDS	2558.0	['chr7:79143051-79143278' 'chr7:79143051-79145247']
438	ENSMUSG00000025511	Tspan4	3.1595630505331063e-24	1.462877692396828e-22	0.47	True	5' UTR	2934.0	['chr7:141475498-141482487' 'chr7:141476479-141482487']
200	ENSMUSG00000031996	Aplp2	6.4100477103549085e-18	2.6980473544493846e-16	0.31	True	CDS	255.0	['chr9:31164674-31167561' 'chr9:31164674-31168708']
294	ENSMUSG00000037003	Tns2	7.891065778344833e-18	3.0446362128113812e-16	0.507	False	5' UTR	4914.0	['chr15:102098639-102104530' 'chr15:102100553-102104530' 'chr15:102103162-102104530']
281	ENSMUSG00000025290	Rps24	1.9044630013272075e-17	6.782818227803824e-16	0.251	True	CDS	1994.0	['chr14:24493494-24495775' 'chr14:24495450-24495775']
329	ENSMUSG00000053477	Tcf4	4.065180099877346e-17	1.344413133030865e-15	0.341	True	CDS	218.0	['chr18:69564685-69633577' 'chr18:69593585-69633577']
319	ENSMUSG00000007039	Ddah2	9.20247350742396e-17	2.8404968226248626e-15	0.311	True	5' UTR	2823.0	['chr17:35059273-35060103' 'chr17:35059965-35060103']
156	ENSMUSG00000029810	Tmem176b	9.942500418082725e-16	2.877111058482688e-14	0.33	True	5' UTR	5316.0	['chr6:48838366-48840361' 'chr6:48838366-48840996' 'chr6:48838366-48841348']
155	ENSMUSG00000029810	Tmem176b	2.1435217469510493e-15	5.837944522578448e-14	0.37	False	5' UTR	5316.0	['chr6:48838363-48840361' 'chr6:48838363-48840996' 'chr6:48838363-48841348']
445	ENSMUSG00000058173	Smco4	4.5029053502445844e-15	1.158247320646246e-13	0.306	False	5' UTR	148.0	['chr9:15493630-15525628' 'chr9:15494150-15525628']
308	ENSMUSG00000055447	Cd47	5.92539615639064e-15	1.4439254844257194e-13	0.162	True	CDS	3183.0	['chr16:49868113-49884165' 'chr16:49869081-49884165']
233	ENSMUSG00000019970	Sgk1	3.753166861228737e-14	8.688581283744526e-13	0.137	True	CDS	222.0	['chr10:21994182-21994966' 'chr10:21994826-21994966']
286	ENSMUSG00000059895	Ptp4a3	2.300366928669294e-13	5.071761371304205e-12	0.427	True	CDS	1203.0	['chr15:73724849-73751129' 'chr15:73748466-73751129']
173	ENSMUSG00000074272	Ceacam1	3.419114019401793e-13	7.1956808681046826e-12	0.568	True	CDS	602.0	['chr7:25472074-25473798' 'chr7:25472074-25476344']
186	ENSMUSG00000038650	Rnh1	5.970169445175905e-13	1.2018210665723668e-11	0.43	True	CDS	1153.0	['chr7:141166788-141168574' 'chr7:141166788-141168676' 'chr7:141166788-141172742']
110	ENSMUSG00000026946	Nmi	2.815953331322011e-12	5.43244330167538e-11	0.437	True	5' UTR	9716.0	['chr2:51960661-51972588' 'chr2:51960661-51972909']
18	ENSMUSG00000090841	Myl6	3.696809998457139e-12	6.846492117142621e-11	0.117	True	CDS	1698.0	['chr10:128491034-128491290' 'chr10:128491034-128491720' 'chr10:128491034-128492059']
455	ENSMUSG00000007815	Rhoa	3.186805964327998e-11	5.674966005707167e-10	0.059	True	5' UTR	12601.0	['chr9:108306554-108315308' 'chr9:108307077-108315308']
48	ENSMUSG00000021186	Fbln5	6.720742336689189e-10	1.152482852550776e-08	0.222	True	CDS	9209.0	['chr12:101814597-101818233' 'chr12:101814597-101818734']
54	ENSMUSG00000015937	Macroh2a1	9.44864417624741e-10	1.5624008048580536e-08	0.362	True	CDS	2426.0	['chr13:56084286-56088252' 'chr13:56084286-56089758']
51	ENSMUSG00000060147	Serpinb6a	1.0345246445724882e-09	1.6516721049553865e-08	0.174	True	CDS	1716.0	['chr13:33931647-33935569' 'chr13:33931647-33935573' 'chr13:33931647-33935619' 'chr13:33931647-33935627' 'chr13:33931647-33935922']
302	ENSMUSG00000022841	Ap2m1	4.047646917609722e-09	6.246868409511004e-08	0.23	True	CDS	9086.0	['chr16:20540416-20540975' 'chr16:20540814-20540975']
452	ENSMUSG00000011958	Bnip2	1.0209045255626118e-08	1.5247703075338358e-07	0.308	True	CDS	3876.0	['chr9:70003668-70007064' 'chr9:70004342-70007064']
