cluster	gene_id	gene_name	p_value_adj	max_abs_delta_psi	Annotated	Region	diff_exp_rank	p_value	chromosome	start	end
25583	ENSMUSG00000027273	Snap25	0.0	0.398	True	CDS	3590.0	0.0	chr2	[136769861 136770175]	[136773895]
22271	ENSMUSG00000008658	Rbfox1	0.0	0.562	False	5' UTR	1195.0	0.0	chr16	[5763912 5885865 5886254 6075968 6158207]	[6173605]
6949	ENSMUSG00000024109	Nrxn1	1.2041909914074081e-236	0.423	True	CDS	1528.0	2.7961091131750956e-240	chr17	[90059564]	[90087072 90088165 90162114]
22272	ENSMUSG00000008658	Rbfox1	7.344243090819448e-219	0.443	False	5' UTR	1195.0	2.2737594708419348e-222	chr16	[6173668 6348855 6349228 6349232 6365605]	[6487819]
3888	ENSMUSG00000057531	Dtnbp1	1.4335067069840397e-187	0.318	False	CDS	1903.0	5.5476265750156336e-191	chr13	[44931152]	[44946172 44946865 44946869 44948505 44953172 44970046]
6337	ENSMUSG00000002504	Slc9a3r2	1.4839027676785985e-186	0.26	False	CDS	184.0	6.89118932358482e-190	chr17	[24647728]	[24649757 24649938 24651350 24651498]
18904	ENSMUSG00000033066	Gas7	2.259482061277664e-176	0.508	True	CDS	3495.0	1.2241775873795394e-179	chr11	[67455775 67571351 67596700]	[67603108]
23920	ENSMUSG00000024544	Ldlrad4	2.585882756524647e-175	0.55	False	CDS	1342.0	1.6011657935137134e-178	chr18	[68106692 68227369 68228145 68228965]	[68235655]
1999	ENSMUSG00000020436	Gabrg2	3.9301383680049667e-168	0.357	True	CDS	5991.0	2.737712485452376e-171	chr11	[41912592]	[41913970 41916284 41967534]
12175	ENSMUSG00000066551	Hmgb1	2.68903776244641e-147	0.168	False	CDS	23003.0	2.0812985777448994e-150	chr5	[149050752]	[149051279 149052338 149052445 149052900 149091645 149181999 149184448]
21410	ENSMUSG00000022037	Clu	1.722315187912345e-141	0.111	True	5' UTR	134.0	1.466367420049211e-144	chr14	[65968689 65969900 65970705 65970945 65971176 65971545]	[65971732]
11505	ENSMUSG00000054814	Usp46	1.3634858410888398e-106	0.093	True	CDS	210.0	1.2663955180391696e-109	chr5	[74037114]	[74065647 74068250]
3333	ENSMUSG00000021087	Rtn1	5.761074704755045e-99	0.162	False	CDS	415.0	6.242650608867696e-102	chr12	[72308930]	[72374204 72408202 72408311]
7076	ENSMUSG00000024268	Celf4	1.325682538685775e-98	0.122	True	3' UTR	188.0	1.539105114573268e-101	chr18	[25479712]	[25481770 25486794]
17101	ENSMUSG00000026150	Mff	1.3410240111017375e-97	0.135	True	CDS	4945.0	1.6607108496615946e-100	chr1	[82735508 82741977 82747143]	[82750520]
7054	ENSMUSG00000041923	Nol4	2.5709122167010704e-95	0.418	True	CDS	2622.0	3.382779232501408e-98	chr18	[22823571]	[22850638 22912582]
16027	ENSMUSG00000032503	Arpp21	3.959474314936948e-92	0.18	True	5' UTR	9128.0	5.822756345495513e-95	chr9	[112187767]	"[112187854 112187861 112187903 112188021 112188124 112206245 112219803
 112228864 112230916 112232335 112233092 112233646 112234310 112235646
 112235650]"
23279	ENSMUSG00000039601	Rcan2	2.2435277725666403e-91	0.322	True	CDS	401.0	3.472953208307493e-94	chr17	[43836498 43953538]	[44017767]
22274	ENSMUSG00000008658	Rbfox1	1.0967943228772554e-89	0.207	True	CDS	1195.0	1.7827152306828456e-92	chr16	[6809249 7039201 7040026 7193878 7217830]	[7224311]
21119	ENSMUSG00000040640	Erc2	6.61039519763578e-87	0.282	True	CDS	698.0	1.1256090893807057e-89	chr14	[27777243 27798647 27876203]	[27876587]
12078	ENSMUSG00000025855	Prkar1b	1.8537187395805807e-86	0.143	True	5' UTR	377.0	3.299963700491747e-89	chr5	[139127786]	"[139129644 139129968 139130294 139130393 139130446 139130507 139149919
 139150535]"
238	ENSMUSG00000038331	Satb2	2.746995968828359e-85	0.229	True	5' UTR	303.0	5.102778889464443e-88	chr1	[56969881]	[56971112 56974239]
5389	ENSMUSG00000018865	Sult4a1	3.3681213670322863e-80	0.059	True	CDS	17388.0	6.517262707105817e-83	chr15	[84077583]	[84078769 84079361 84079517 84080187]
6951	ENSMUSG00000024109	Nrxn1	7.217807895361737e-80	0.342	True	CDS	1528.0	1.4525000408622687e-82	chr17	[90362942]	[90454806 90560741]
16685	ENSMUSG00000049176	Frmpd4	5.111437971137711e-78	0.518	False	CDS	1734.0	1.0681797617702645e-80	chrX	[167897639]	[168122786 168124005 168447948]
19701	ENSMUSG00000020585	Laptm4a	1.3469643800208666e-73	0.143	False	CDS	23739.0	2.9191178514384106e-76	chr12	[8931749 8934773]	[8934866]
30392	ENSMUSG00000052572	Dlg2	4.004511746369156e-73	0.171	True	CDS	20443.0	8.988455158258942e-76	chr7	[91449916 91543192 91672955 91711799]	[91733091]
17152	ENSMUSG00000026305	Lrrfip1	1.4966107668362051e-72	0.154	True	CDS	19061.0	3.47510239977447e-75	chr1	[90998894 91053724]	[91068563]
12350	ENSMUSG00000029924	Slc37a3	4.694851291822122e-69	0.083	True	5' UTR	6087.0	1.1264736071709426e-71	chr6	[39372138]	[39372847 39377619]
6430	ENSMUSG00000024194	Cuta	4.0426536300844455e-68	0.24	True	CDS	17014.0	1.0012764408877881e-70	chr17	[26939093]	[26939317 26939451]
580	ENSMUSG00000036815	Dpp10	2.0055110413684892e-65	0.447	False	CDS	2308.0	5.122435322380816e-68	chr1	[123905177]	[124045125 124045372 124046786 124845719]
11225	ENSMUSG00000028949	Smarcd3	3.165610249915071e-63	0.357	True	CDS	1435.0	8.575569562463427e-66	chr5	[24598804]	[24601781 24622524]
17849	ENSMUSG00000019818	Cd164	4.774791396877563e-63	0.102	False	CDS	62.0	1.3304372313281136e-65	chr10	[41524146 41526884]	[41528672]
1790	ENSMUSG00000020435	Osbp2	1.7995857626812187e-61	0.535	False	CDS	10128.0	5.153612478266646e-64	chr11	[3726576]	[3761949 3773706 3773718 3774587 3775104 3819837]
1891	ENSMUSG00000001891	Ugp2	3.5447551250294204e-60	0.244	True	CDS	2779.0	1.0425750367733588e-62	chr11	[21354407]	[21370187 21371015]
25442	ENSMUSG00000074872	Ctxn2	8.120340749049887e-60	0.192	True	5' UTR	2345.0	2.4511864490166065e-62	chr2	[125136703 125136796 125137051 125137281]	[125147401]
33286	ENSMUSG00000086316	Nbdy	1.2509737701131013e-56	0.193	True	CDS	1295.0	3.872983808399695e-59	chrX	[153725842 153728940 153739646]	[153741040]
1007	ENSMUSG00000019763	Rmnd1	1.5658732597398165e-53	0.328	True	5' UTR	5519.0	4.969102449638737e-56	chr10	[4427692]	[4428369 4428409 4429077]
7034	ENSMUSG00000044252	Osbpl1a	1.6958702350023587e-53	0.078	True	CDS	4471.0	5.512890856818812e-56	chr18	[12841347]	[12854415 12859985 12861124 12862103 12862107 12862849 12863072 12871078]
12905	ENSMUSG00000038077	Kcna6	2.3215514184386956e-51	0.09	False	3' UTR	861.0	7.906212260936735e-54	chr6	[126708708]	[126712560 126712586 126715063 126727480 126735215 126737281]
