cluster	gene_id	gene_name	p_value_adj	max_abs_delta_psi	Annotated	Region	diff_exp_rank	p_value	chromosome	start	end
24300	ENSMUSG00000018819	Lsp1	0.0	0.973	True	CDS	4912.0	0.0	chr7	[142460967 142472365 142475418 142477367]	[142484479]
16502	ENSMUSG00000025290	Rps24	9.843380738217858e-224	0.721	True	CDS	10652.0	2.137541962696603e-226	chr14	[24493494 24495450]	[24495775]
19544	ENSMUSG00000026879	Gsn	1.564208428889688e-156	0.815	True	5' UTR	25.0	5.095141462181395e-159	chr2	[35266904 35282602 35282722]	[35283905]
1417	ENSMUSG00000090841	Myl6	9.624844703590574e-112	0.245	True	CDS	7981.0	4.180171423926417e-114	chr10	[128491034]	[128491290 128491720 128492059]
20401	ENSMUSG00000027763	Mbnl1	6.96938057402362e-102	0.732	True	5' UTR	12914.0	3.783594231283181e-104	chr3	[60473174 60501424]	[60528756]
20561	ENSMUSG00000074457	S100a16	1.110636620614201e-82	0.636	True	5' UTR	302.0	7.235417723871016e-85	chr3	[90537418 90541318]	[90541994]
7426	ENSMUSG00000028041	Adam15	7.965228516893685e-74	0.622	True	CDS	7787.0	6.053919611102691e-76	chr3	[89340180]	[89340401 89341508]
10991	ENSMUSG00000030695	Aldoa	2.9464653843384274e-71	0.224	True	CDS	1870.0	2.5593618973623686e-73	chr7	[126797777]	[126797974 126799045 126800002 126800288]
10114	ENSMUSG00000015766	Eps8	5.135527801756418e-63	0.684	True	5' UTR	12396.0	5.018431076634934e-65	chr6	[137539402]	[137570702 137591418]
6211	ENSMUSG00000025781	Atp5c1	1.845779218256487e-58	0.339	True	CDS	13195.0	2.0041033857290847e-60	chr2	[10056162]	[10056770 10058996]
23795	ENSMUSG00000066406	Akap13	2.5337262942020436e-58	0.578	True	CDS	3534.0	3.0261660408493455e-60	chr7	[75697435 75702153]	[75704365]
10820	ENSMUSG00000048779	P2ry6	8.634224686406477e-58	0.99	True	5' UTR	3696.0	1.1249804151669679e-59	chr7	[100940019]	[100964219 100974515]
22882	ENSMUSG00000056737	Capg	1.2067816074786215e-56	0.404	True	5' UTR	6435.0	1.7033833764627668e-58	chr6	[72544467 72549502 72549869]	[72555273]
14873	ENSMUSG00000018217	Pmp22	6.614094646438246e-56	0.381	False	5' UTR	132.0	1.0053998376779092e-57	chr11	[63129151 63131655]	[63133125]
20026	ENSMUSG00000027455	Nsfl1c	4.538145205275131e-55	0.686	True	CDS	4458.0	7.39111596950347e-57	chr2	[151500790 151502461]	[151503014]
20402	ENSMUSG00000027763	Mbnl1	1.0567026407232366e-47	0.378	True	5' UTR	12914.0	1.9504826158843677e-49	chr3	[60473174 60501424 60529805]	[60595594]
26096	ENSMUSG00000040990	Sh3kbp1	2.72691722481953e-42	0.677	True	CDS	9309.0	5.329479918214064e-44	chrX	[159828580 159840612]	[159865325]
18591	ENSMUSG00000024395	Lims2	1.9560931964634035e-39	0.426	True	5' UTR	910.0	4.035371415071081e-41	chr18	[31922477 31931551]	[31941740]
13434	ENSMUSG00000026305	Lrrfip1	6.234701946851414e-39	0.757	True	CDS	1306.0	1.3538983597940097e-40	chr1	[90998894 91053724]	[91068563]
15176	ENSMUSG00000038811	Gngt2	3.051313047150915e-38	0.502	True	5' UTR	7874.0	6.9573913127219565e-40	chr11	[95842427 95842796 95843393]	[95843812]
15483	ENSMUSG00000059248	Septin9	2.1592912701267994e-37	0.933	True	CDS	1529.0	5.157916171855547e-39	chr11	[117232720 117266596]	[117290398]
16825	ENSMUSG00000036461	Elf1	4.577806804246827e-37	0.573	True	5' UTR	11162.0	1.1432090824937785e-38	chr14	[79481638 79515771]	[79536123]
5593	ENSMUSG00000024456	Diaph1	9.670260752830648e-37	0.634	True	CDS	10657.0	2.5199376554607555e-38	chr18	[37905160]	[37906388 37935202]
6562	ENSMUSG00000026970	Rbms1	6.486403408356103e-35	0.421	True	CDS	2903.0	1.760695822029344e-36	chr2	[60842473]	[60881118 60962691]
15608	ENSMUSG00000071379	Hpcal1	3.2030096518195564e-34	0.654	False	5' UTR	6980.0	9.042155368871712e-36	chr12	[17691047 17728309]	[17767214]
24288	ENSMUSG00000025511	Tspan4	6.755447038180103e-34	0.5	True	5' UTR	1653.0	1.9804242131472608e-35	chr7	[141475498 141476479]	[141482487]
659	ENSMUSG00000026670	Uap1	1.6397110793746024e-33	0.541	True	CDS	796.0	4.985006538815295e-35	chr1	[170143464]	[170147996 170149271]
6266	ENSMUSG00000058835	Abi1	5.5702091150466214e-33	0.556	True	CDS	13721.0	1.7539203511004561e-34	chr2	[22946762]	[22950184 22953435 22957018]
10810	ENSMUSG00000030706	Mrpl48	1.6383626980020545e-29	0.407	True	CDS	2362.0	5.336686312710277e-31	chr7	[100574515]	[100582990 100607891]
9487	ENSMUSG00000066551	Hmgb1	2.3723460104034837e-29	0.061	True	CDS	7734.0	7.98509514902367e-31	chr5	[149050752]	[149051268 149051279 149052900]
21696	ENSMUSG00000029063	Nadk	3.0995886136615914e-29	0.392	True	5' UTR	9668.0	1.0769471838997927e-30	chr4	[155562456 155563980]	[155576993]
4904	ENSMUSG00000002504	Slc9a3r2	2.2821498740865762e-27	0.212	True	CDS	3861.0	8.177084239398156e-29	chr17	[24642371]	[24644819 24647527]
22281	ENSMUSG00000061288	Taok3	3.0195756742419014e-27	0.597	True	5' UTR	11836.0	1.1147184899481503e-28	chr5	[117120340 117133776]	[117185527]
1552	ENSMUSG00000001891	Ugp2	1.0713670941207403e-26	0.558	True	CDS	1175.0	4.071427610665138e-28	chr11	[21354407]	[21370187 21371015]
13884	ENSMUSG00000038587	Akap12	6.031907425112422e-26	0.533	True	CDS	137.0	2.3577488306628357e-27	chr10	[4313858 4334710]	[4353142]
10791	ENSMUSG00000035354	Uvrag	1.4686964184249154e-25	0.376	False	CDS	5685.0	5.900300486614752e-27	chr7	[99016675]	[99049841 99065800]
9677	ENSMUSG00000029810	Tmem176b	5.881260244213957e-25	0.305	True	5' UTR	1883.0	2.4265786023901235e-26	chr6	[48838366]	[48840361 48840996 48841348]
23792	ENSMUSG00000066406	Akap13	1.2832030905925848e-24	0.616	True	CDS	3534.0	5.433759015538632e-26	chr7	[75615049 75643465]	[75663412]
21966	ENSMUSG00000039191	Rbpj	4.4875230789892456e-24	0.35	False	5' UTR	7247.0	1.9489785359345252e-25	chr5	[53466229 53590487 53590725]	[53627383]
622	ENSMUSG00000040181	Fmo1	4.616482577822313e-24	0.616	True	5' UTR	513.0	2.0551116795951668e-25	chr1	[162859563]	[162859801 162866239]
15700	ENSMUSG00000021000	Mia2	8.592471329368008e-24	0.421	True	CDS	10431.0	3.918390834239481e-25	chr12	[59129897 59131605]	[59136064]
25404	ENSMUSG00000011958	Bnip2	3.6890340616626137e-22	0.41	True	CDS	10845.0	1.722350321948886e-23	chr9	[70003668 70004342]	[70007064]
20160	ENSMUSG00000017760	Ctsa	5.7430190058334155e-21	0.131	True	5' UTR	8547.0	2.7436790038726414e-22	chr2	[164833197 164833851]	[164834030]
3972	ENSMUSG00000022378	Fam49b	1.0314972395508073e-20	0.596	True	5' UTR	501.0	5.039888792593522e-22	chr15	[63970969]	[63997898 64022570]
13047	ENSMUSG00000025283	Sat1	1.449483829396478e-20	0.137	True	CDS	12170.0	7.239550070818455e-22	chrX	[155214135]	[155215121 155215601]
20405	ENSMUSG00000027763	Mbnl1	1.7362138979522382e-20	0.478	True	CDS	12914.0	8.860157785424017e-22	chr3	[60615774 60621459]	[60622146]
17034	ENSMUSG00000059895	Ptp4a3	2.039061179788768e-20	0.603	True	CDS	11800.0	1.062702895003918e-21	chr15	[73724849 73748466]	[73751129]
19215	ENSMUSG00000025026	Add3	8.401028752999408e-20	0.282	True	CDS	832.0	4.4696027024643984e-21	chr19	[53242628 53244406]	[53244998]
19813	ENSMUSG00000032698	Lmo2	1.2797222649632224e-19	0.573	True	5' UTR	10412.0	6.9474607218416e-21	chr2	[103969722 103970366]	[103970493]
22708	ENSMUSG00000029761	Cald1	3.6868210259243186e-19	0.527	True	CDS	129.0	2.041562131619329e-20	chr6	[34686075 34709698]	[34741789]
13663	ENSMUSG00000053332	Gas5	1.7567213467230927e-18	0.233	True	Non-coding	1357.0	9.918513575418112e-20	chr1	[161036853 161037165]	[161037288]
3139	ENSMUSG00000015937	Macroh2a1	4.76530957919213e-18	0.31	True	CDS	3244.0	2.7422519836827674e-19	chr13	[56084286]	[56088252 56089758]
17312	ENSMUSG00000023034	Nr4a1	1.7067368182239727e-17	0.066	False	CDS	4622.0	1.0006925970042836e-18	chr15	[101270970 101271866]	[101272153]
23084	ENSMUSG00000042079	Hnrnpf	1.9625648558345758e-17	0.131	True	5' UTR	5399.0	1.1719985566873149e-18	chr6	[117906840 117907209 117907880 117907919 117917072]	[117917470]
8130	ENSMUSG00000028559	Osbpl9	9.117225580226587e-17	0.415	True	CDS	12680.0	5.741575283964625e-18	chr4	[109102593]	[109117895 109133744]
4721	ENSMUSG00000022892	App	1.9738079318141792e-16	0.243	True	CDS	4891.0	1.2644372201632635e-17	chr16	[85030366]	[85040251 85043576 85056324]
20488	ENSMUSG00000028059	Arhgef2	1.9593303638423768e-15	0.723	True	CDS	7770.0	1.2764367191155546e-16	chr3	[88616655 88621322]	[88629787]
4033	ENSMUSG00000022565	Plec	2.145235279810767e-15	0.394	True	CDS	2622.0	1.4208398704501284e-16	chr15	[76194813]	[76195424 76197980 76199549 76205598 76229358]
10730	ENSMUSG00000030629	Zfand6	5.7794141342405e-15	0.254	True	5' UTR	10041.0	3.890593662572324e-16	chr7	[84634410]	[84679310 84689746]
10654	ENSMUSG00000052040	Klf13	1.4018966962709177e-14	0.185	True	CDS	10572.0	9.589521375143085e-16	chr7	[63891798]	[63936230 63937967]
12345	ENSMUSG00000032366	Tpm1	3.50066920106302e-14	0.231	True	CDS	1570.0	2.432604005081795e-15	chr9	[67031515]	[67031951 67032466]
18571	ENSMUSG00000024277	Mapre2	4.904156312213138e-14	0.303	True	CDS	11380.0	3.461130947816004e-15	chr18	[23772660 23804222]	[23832853]
