cluster	gene_id	gene_name	p_value	p_value_adj	max_abs_delta_psi	Annotated	Region	diff_exp_rank	coordinates
425	ENSMUSG00000022892	App	0.0	0.0	0.656	True	CDS	210.0	['chr16:85030366-85040251' 'chr16:85030366-85043576' 'chr16:85030366-85056324']
1157	ENSMUSG00000031431	Tsc22d3	0.0	0.0	0.705	False	CDS	3367.0	['chrX:140542157-140542511' 'chrX:140542157-140542846' 'chrX:140542157-140548196' 'chrX:140542157-140548339' 'chrX:140542157-140598128']
1796	ENSMUSG00000026879	Gsn	0.0	0.0	0.743	True	5' UTR	140.0	['chr2:35266904-35283905' 'chr2:35282602-35283905' 'chr2:35282722-35283905']
1987	ENSMUSG00000028745	Capzb	2.5933193720638184e-298	1.5533983038662268e-295	0.695	True	CDS	9039.0	['chr4:139287833-139291003' 'chr4:139288974-139291003']
117	ENSMUSG00000090841	Myl6	6.012368142474031e-285	2.8811268138735553e-282	0.273	True	CDS	1191.0	['chr10:128491034-128491290' 'chr10:128491034-128491720' 'chr10:128491034-128492059']
2019	ENSMUSG00000029106	Add1	7.555919339754915e-260	3.01733045634213e-257	0.705	True	CDS	694.0	['chr5:34628514-34630470' 'chr5:34629173-34630470' 'chr5:34630285-34630470']
1349	ENSMUSG00000020486	Septin4	9.281367457735095e-258	3.176879489819041e-255	0.659	True	CDS	62.0	['chr11:87578538-87583921' 'chr11:87579029-87583921' 'chr11:87581099-87583921' 'chr11:87581226-87583921' 'chr11:87583365-87583921' 'chr11:87583615-87583921']
350	ENSMUSG00000022425	Enpp2	1.8921499279634937e-230	5.666989034250663e-228	0.393	True	CDS	67.0	['chr15:54850128-54851348' 'chr15:54850128-54860043']
1611	ENSMUSG00000022744	Cldnd1	9.194241712391028e-226	2.447711460320988e-223	0.688	True	5' UTR	417.0	['chr16:58728085-58729438' 'chr16:58729224-58729438']
1263	ENSMUSG00000058589	Anks1b	2.526945792199595e-214	6.05456211811023e-212	0.867	False	CDS	309.0	['chr10:90680920-90895099' 'chr10:90829681-90895099' 'chr10:90829749-90895099' 'chr10:90830098-90895099']
1660	ENSMUSG00000039601	Rcan2	8.22116558704741e-212	1.7907193405968724e-209	0.662	True	CDS	322.0	['chr17:43836498-44017767' 'chr17:43953538-44017767']
1897	ENSMUSG00000027940	Tpm3	1.6324762875373164e-192	3.259510987449507e-190	0.626	True	CDS	5441.0	['chr3:90088477-90089797' 'chr3:90089124-90089797']
909	ENSMUSG00000054808	Actn4	1.9428356673397802e-184	3.580795583804702e-182	0.701	True	CDS	7559.0	['chr7:28907065-28909903' 'chr7:28907065-28911490']
607	ENSMUSG00000032841	Prr5l	1.1000833919574255e-163	1.8827141479499943e-161	0.922	True	CDS	258.0	['chr2:101772409-101797421' 'chr2:101772409-101797472' 'chr2:101772409-101882941']
1070	ENSMUSG00000031996	Aplp2	8.606269025387157e-163	1.3747080389885084e-160	0.429	True	CDS	3175.0	['chr9:31164674-31167561' 'chr9:31164674-31168708']
1652	ENSMUSG00000041881	Ndufa7	2.626167445432258e-152	3.9326857495348054e-150	0.19	True	CDS	2768.0	['chr17:33824681-33829667' 'chr17:33825651-33829667' 'chr17:33829312-33829667' 'chr17:33829396-33829667']
658	ENSMUSG00000028041	Adam15	3.0324293111869295e-152	4.273941546825815e-150	0.743	True	CDS	5888.0	['chr3:89340180-89340401' 'chr3:89340180-89341508']
718	ENSMUSG00000028677	Rnf220	3.513432188178105e-150	4.676768623819301e-148	0.789	True	CDS	1347.0	['chr4:117289069-117289199' 'chr4:117289069-117289203' 'chr4:117289069-117296132']
1401	ENSMUSG00000004151	Etv1	6.3306024728657645e-145	7.983222907887566e-143	0.874	False	CDS	132.0	['chr12:38857111-38861287' 'chr12:38861106-38861287']
