	chromosome	start	end	cluster	left_exon_count	left_genes	right_exon_count	right_genes	genes	n_genes	genes_cluster	n_genes_cluster	annotated	gene_id	original_cluster	n_start	strand	cluster_type	psi_a	psi_b	delta_psi	lfc_psi	abs_delta_psi	abs_lfc_psi
0	chr1	10035164	10037662	0	7	['ENSMUSG00000025917']	1	['ENSMUSG00000025917']	['ENSMUSG00000025917']	1	['ENSMUSG00000025917']	1	True	ENSMUSG00000025917	19	1	-	shared_acceptor	0.12876141650404382	0.10315836400546721	0.02560305249857661	0.31983955168338873	0.02560305249857661	0.31983955168338873
1	chr1	10035164	10037670	0	7	['ENSMUSG00000025917']	4	['ENSMUSG00000025917']	['ENSMUSG00000025917']	1	['ENSMUSG00000025917']	1	True	ENSMUSG00000025917	19	1	-	shared_acceptor	0.8712385834959561	0.8968416359945327	-0.02560305249857664	-0.041785410592874606	0.02560305249857664	0.041785410592874606
2	chr1	16463195	16486020	1	31	['ENSMUSG00000025920']	14	['ENSMUSG00000025920']	['ENSMUSG00000025920']	1	['ENSMUSG00000025920']	1	True	ENSMUSG00000025920	36	1	-	shared_acceptor	0.274274828247515	0.2423570250992675	0.03191780314824749	0.17848832139044624	0.03191780314824749	0.17848832139044624
3	chr1	16463195	16509342	1	31	['ENSMUSG00000025920']	22	['ENSMUSG00000025920']	['ENSMUSG00000025920']	1	['ENSMUSG00000025920']	1	True	ENSMUSG00000025920	36	1	-	shared_acceptor	0.7257251717524851	0.7576429749007325	-0.03191780314824744	-0.06209485462086617	0.03191780314824744	0.06209485462086617
4	chr1	16585432	16597951	2	4	['ENSMUSG00000025939']	7	['ENSMUSG00000025939']	['ENSMUSG00000025939']	1	['ENSMUSG00000025939']	1	True	ENSMUSG00000025939	38	1	-	shared_acceptor	0.8392774455159694	0.9398795928807204	-0.10060214736475104	-0.1633281353075387	0.10060214736475104	0.1633281353075387
5	chr1	16585432	16602262	2	4	['ENSMUSG00000025939']	7	['ENSMUSG00000025939']	['ENSMUSG00000025939']	1	['ENSMUSG00000025939']	1	False	ENSMUSG00000025939	38	1	-	shared_acceptor	0.16072255448403058	0.060120407119279504	0.10060214736475108	1.4186457002352486	0.10060214736475108	1.4186457002352486
6	chr1	16648008	16656822	3	10	['ENSMUSG00000079658']	5	['ENSMUSG00000079658']	['ENSMUSG00000079658']	1	['ENSMUSG00000079658']	1	True	ENSMUSG00000079658	42	1	-	shared_acceptor	0.7314043653191705	0.7817052889570468	-0.050300923637876305	-0.09595556154335727	0.050300923637876305	0.09595556154335727
7	chr1	16648008	16656862	3	10	['ENSMUSG00000079658']	0	[]	['ENSMUSG00000079658']	1	['ENSMUSG00000079658']	1	False	ENSMUSG00000079658	42	1	-	shared_acceptor	0.05747753282594496	0.04636723736547908	0.01111029546046588	0.30989235947227467	0.01111029546046588	0.30989235947227467
8	chr1	16648008	16656912	3	10	['ENSMUSG00000079658']	1	['ENSMUSG00000079658']	['ENSMUSG00000079658']	1	['ENSMUSG00000079658']	1	True	ENSMUSG00000079658	42	1	-	shared_acceptor	0.01569666887704836	0.030883411311385795	-0.015186742434337434	-0.9763736479501777	0.015186742434337434	0.9763736479501777
9	chr1	16648008	16656992	3	10	['ENSMUSG00000079658']	3	['ENSMUSG00000079658']	['ENSMUSG00000079658']	1	['ENSMUSG00000079658']	1	True	ENSMUSG00000079658	42	1	-	shared_acceptor	0.19542143297783612	0.14104406236608827	0.054377370611747855	0.47044276866684154	0.054377370611747855	0.47044276866684154
