	chromosome	start	end	cluster	left_exon_count	left_genes	right_exon_count	right_genes	genes	n_genes	genes_cluster	n_genes_cluster	annotated	gene_id	original_cluster	n_start	strand	cluster_type	psi_a	psi_b	delta_psi	lfc_psi	abs_delta_psi	abs_lfc_psi
0	chr10	23786005	23786625	0	9	['ENSMUSG00000061983']	3	['ENSMUSG00000061983']	['ENSMUSG00000061983']	1	['ENSMUSG00000061983']	1	True	ENSMUSG00000061983	896	1	-	shared_acceptor	0.004841813172439103	0.016368768300468312	-0.011526955128029209	-1.7573262404093448	0.011526955128029209	1.7573262404093448
1	chr10	23786005	23786764	0	9	['ENSMUSG00000061983']	8	['ENSMUSG00000061983']	['ENSMUSG00000061983']	1	['ENSMUSG00000061983']	1	True	ENSMUSG00000061983	896	1	-	shared_acceptor	0.995158186827561	0.9836312316995317	0.01152695512802926	0.01680832627770458	0.01152695512802926	0.01680832627770458
2	chr10	80404287	80406500	1	4	['ENSMUSG00000020163']	1	['ENSMUSG00000020163']	['ENSMUSG00000020163']	1	['ENSMUSG00000020163']	1	True	ENSMUSG00000020163	1172	1	-	shared_acceptor	4.810708566197403e-12	0.008642965726047735	-0.008642965721237026	-23.036171431769503	0.008642965721237026	23.036171431769503
3	chr10	80404287	80406696	1	4	['ENSMUSG00000020163']	2	['ENSMUSG00000020163']	['ENSMUSG00000020163']	1	['ENSMUSG00000020163']	1	True	ENSMUSG00000020163	1172	1	-	shared_acceptor	0.9999999999951893	0.9913570342739523	0.008642965721237017	0.012523361562059299	0.008642965721237017	0.012523361562059299
4	chr10	128491034	128491290	2	11	['ENSMUSG00000090841']	1	['ENSMUSG00000090841']	['ENSMUSG00000090841']	1	['ENSMUSG00000090841']	1	True	ENSMUSG00000090841	1417	1	-	shared_acceptor	1.0871896078597751e-11	0.019883359365454836	-0.01988335935458294	-24.229458081195624	0.01988335935458294	24.229458081195624
5	chr10	128491034	128491720	2	11	['ENSMUSG00000090841']	1	['ENSMUSG00000090841']	['ENSMUSG00000090841']	1	['ENSMUSG00000090841']	1	True	ENSMUSG00000090841	1417	1	-	shared_acceptor	0.08634107633200855	0.5691832912983449	-0.48284221496633634	-2.7207743144419987	0.48284221496633634	2.7207743144419987
6	chr10	128491034	128492059	2	11	['ENSMUSG00000090841']	14	['ENSMUSG00000090841']	['ENSMUSG00000090841']	1	['ENSMUSG00000090841']	1	True	ENSMUSG00000090841	1417	1	-	shared_acceptor	0.9136589236571195	0.41093334933620024	0.5027255743209194	1.1527512766899464	0.5027255743209194	1.1527512766899464
7	chr11	53429151	53430536	3	7	['ENSMUSG00000044894']	4	['ENSMUSG00000044894']	['ENSMUSG00000044894']	1	['ENSMUSG00000044894']	1	True	ENSMUSG00000044894	1695	1	-	shared_acceptor	0.9921317813808096	0.981404873048226	0.010726908332583607	0.015683326487347687	0.010726908332583607	0.015683326487347687
8	chr11	53429151	53430655	3	7	['ENSMUSG00000044894']	1	['ENSMUSG00000044894']	['ENSMUSG00000044894']	1	['ENSMUSG00000044894']	1	True	ENSMUSG00000044894	1695	1	-	shared_acceptor	0.00786821861919041	0.018595126951773993	-0.010726908332583582	-1.2408155430077503	0.010726908332583582	1.2408155430077503
9	chr12	91831675	91833055	4	8	['ENSMUSG00000020964']	4	['ENSMUSG00000020964']	['ENSMUSG00000020964']	1	['ENSMUSG00000020964']	1	True	ENSMUSG00000020964	2785	1	-	shared_acceptor	0.7899335485666444	0.8730522065889462	-0.08311865802230178	-0.14433663140261546	0.08311865802230178	0.14433663140261546
10	chr12	91831675	91833205	4	8	['ENSMUSG00000020964']	2	['ENSMUSG00000020964']	['ENSMUSG00000020964']	1	['ENSMUSG00000020964']	1	True	ENSMUSG00000020964	2785	1	-	shared_acceptor	0.21006645143335548	0.1269477934110538	0.08311865802230167	0.726610452480208	0.08311865802230167	0.726610452480208
11	chr17	33823117	33823193	5	3	['ENSMUSG00000067288']	4	['ENSMUSG00000067288']	['ENSMUSG00000067288']	1	['ENSMUSG00000067288']	1	True	ENSMUSG00000067288	5088	1	-	shared_acceptor	0.7418150821459079	0.7330458312716639	0.008769250874243961	0.017156199213227974	0.008769250874243961	0.017156199213227974
12	chr17	33823117	33823197	5	3	['ENSMUSG00000067288']	1	['ENSMUSG00000067288']	['ENSMUSG00000067288']	1	['ENSMUSG00000067288']	1	True	ENSMUSG00000067288	5088	1	-	shared_acceptor	0.2581849178540921	0.26695416872833605	-0.008769250874243961	-0.048187351424352265	0.008769250874243961	0.048187351424352265
13	chr3	90213302	90213381	6	9	['ENSMUSG00000090733']	2	['ENSMUSG00000090733']	['ENSMUSG00000090733']	1	['ENSMUSG00000090733']	1	True	ENSMUSG00000090733	7452	1	-	shared_acceptor	2.5101920419020633e-11	0.010718174556985116	-0.010718174531883196	-23.317788659667073	0.010718174531883196	23.317788659667073
14	chr3	90213302	90213610	6	9	['ENSMUSG00000090733']	7	['ENSMUSG00000090733']	['ENSMUSG00000090733']	1	['ENSMUSG00000090733']	1	True	ENSMUSG00000090733	7452	1	-	shared_acceptor	0.9999999999748981	0.9892818254430149	0.010718174531883173	0.015546522031764421	0.010718174531883173	0.015546522031764421
15	chr10	80826906	80828461	7	8	['ENSMUSG00000035242']	10	['ENSMUSG00000035242']	['ENSMUSG00000035242']	1	['ENSMUSG00000035242']	1	False	ENSMUSG00000035242	14230	2	+	shared_acceptor	4.8343978312547044e-12	0.005268563171236754	-0.005268563166402357	-22.32202065362841	0.005268563166402357	22.32202065362841
16	chr10	80828383	80828461	7	10	['ENSMUSG00000035242']	10	['ENSMUSG00000035242']	['ENSMUSG00000035242']	1	['ENSMUSG00000035242']	1	True	ENSMUSG00000035242	14230	2	+	shared_acceptor	0.9999999999951656	0.9947314368287632	0.005268563166402451	0.007621023542295561	0.005268563166402451	0.007621023542295561
17	chr11	114668610	114668781	8	2	['ENSMUSG00000057322']	3	['ENSMUSG00000057322']	['ENSMUSG00000057322']	1	['ENSMUSG00000057322']	1	True	ENSMUSG00000057322	15405	3	+	shared_acceptor	0.592838516456347	0.5965406980469037	-0.0037021815905566857	-0.008981384905709655	0.0037021815905566857	0.008981384905709655
