cluster	gene_id	gene_name	p_value_adj	max_abs_delta_psi	Annotated	Region	diff_exp_rank	p_value	chromosome	start	end
1417	ENSMUSG00000090841	Myl6	8.887864729354955e-172	0.577	True	CDS	1703.0	1.0286880473790455e-174	chr10	[128491034]	[128491290 128491720 128492059]
14327	ENSMUSG00000019929	Dcn	6.599739070892337e-129	0.281	True	5' UTR	5215.0	1.5277173775213744e-131	chr10	[97479790 97479871 97479968 97482548]	[97483339]
17722	ENSMUSG00000035258	Abi3bp	1.6962445222627467e-50	0.718	True	CDS	2326.0	6.185465644115234e-53	chr16	[56594537 56606194 56637125]	[56642489]
14873	ENSMUSG00000018217	Pmp22	1.6962445222627467e-50	0.276	False	5' UTR	1630.0	7.852983899364565e-53	chr11	[63129151 63131655]	[63133125]
7518	ENSMUSG00000028108	Ecm1	3.8523009882424885e-43	0.185	False	CDS	795.0	2.2293408496773665e-45	chr3	[95735420]	[95735847 95736472]
12083	ENSMUSG00000031996	Aplp2	9.551539723420637e-42	0.404	True	CDS	176.0	6.633013696819887e-44	chr9	[31164674]	[31167561 31168708]
25502	ENSMUSG00000032374	Plod2	3.128964796525506e-32	0.431	True	CDS	565.0	2.5350409231109422e-34	chr9	[92600883 92602048]	[92602948]
23436	ENSMUSG00000040940	Arhgef1	4.9368211783762623e-29	0.563	True	CDS	1343.0	4.57113072071876e-31	chr7	[24918001 24919352]	[24919631]
24300	ENSMUSG00000018819	Lsp1	2.917781427201968e-28	0.258	True	CDS	8804.0	3.039355653335383e-30	chr7	[142460967 142472365 142475418 142477367]	[142484479]
851	ENSMUSG00000015305	Sash1	4.170663738240739e-27	0.567	True	CDS	6640.0	4.827157104445299e-29	chr10	[8756762]	[8762095 8780519]
14052	ENSMUSG00000004207	Psap	3.4688345163668465e-26	0.076	True	CDS	560.0	4.416340240744827e-28	chr10	[60296003 60297546]	[60299098]
16502	ENSMUSG00000025290	Rps24	3.481551682033905e-26	0.239	True	CDS	4453.0	4.8354884472693125e-28	chr14	[24493494 24495450]	[24495775]
246	ENSMUSG00000026193	Fn1	4.663093538880941e-26	0.082	False	CDS	169.0	7.016228704334749e-28	chr1	[71590893]	[71593071 71598374]
17748	ENSMUSG00000022744	Cldnd1	1.27446469669501e-25	0.295	True	5' UTR	10617.0	2.1555705318353226e-27	chr16	[58728085 58729224]	[58729438]
24884	ENSMUSG00000031930	Wwp2	1.27446469669501e-25	0.607	True	CDS	52.0	2.212612320651059e-27	chr8	[107540799 107545347]	[107545444]
22897	ENSMUSG00000000693	Loxl3	2.152460033940709e-25	0.505	False	CDS	311.0	3.986037099890201e-27	chr6	[83038610 83044807]	[83047988]
10691	ENSMUSG00000030605	Mfge8	4.988572955791947e-25	0.106	True	CDS	100.0	9.815479195423971e-27	chr7	[79143051]	[79143278 79145247]
22418	ENSMUSG00000034118	Tpst1	7.42230514236991e-24	0.171	False	5' UTR	1983.0	1.5463135713270644e-25	chr5	[130076913 130079662]	[130101590]
556	ENSMUSG00000006014	Prg4	2.404326551967677e-19	0.279	True	CDS	71.0	5.287292186040031e-21	chr1	[150456338]	[150457488 150458149 150460652]
557	ENSMUSG00000006014	Prg4	1.0813219421081644e-18	0.302	True	CDS	71.0	2.699675483189048e-20	chr1	[150460772]	[150462097 150465498]
20401	ENSMUSG00000027763	Mbnl1	1.0813219421081644e-18	0.362	True	5' UTR	9386.0	2.843274312945948e-20	chr3	[60473174 60501424 60528524]	[60528756]
659	ENSMUSG00000026670	Uap1	1.0813219421081644e-18	0.21	True	CDS	4058.0	2.875836983898701e-20	chr1	[170143464]	[170147996 170149271]
21429	ENSMUSG00000040690	Col16a1	1.0813219421081644e-18	0.481	True	CDS	119.0	2.878519058852753e-20	chr4	[130080621 130081480]	[130083122]
9517	ENSMUSG00000004631	Sgce	3.1349150080937027e-16	0.157	True	CDS	8758.0	8.708097244704729e-18	chr6	[4689768]	[4690469 4691429]
23794	ENSMUSG00000066406	Akap13	5.417646890223423e-16	0.407	True	CDS	537.0	1.5676061603655733e-17	chr7	[75677480 75679874 75683460]	[75685117]
9677	ENSMUSG00000029810	Tmem176b	7.976066971705064e-15	0.249	True	5' UTR	3011.0	2.400205338707542e-16	chr6	[48838366]	[48840361 48840996 48841348]
19544	ENSMUSG00000026879	Gsn	2.371662944859706e-14	0.111	True	5' UTR	1244.0	7.411446702686581e-16	chr2	[35266904 35282602 35282722]	[35283905]
26117	ENSMUSG00000031342	Gpm6b	3.1914096505309613e-13	0.302	True	CDS	749.0	1.0342531274868858e-14	chrX	[166239137 166345082 166353685]	[166372638]
6026	ENSMUSG00000024990	Rbp4	1.6360154230778147e-12	0.434	True	CDS	72.0	5.4912554709787764e-14	chr19	[38124648]	[38124758 38124955]
247	ENSMUSG00000026193	Fn1	2.2135739468077417e-12	0.107	True	CDS	169.0	7.686020648637994e-14	chr1	[71602498]	[71603660 71604970]
17310	ENSMUSG00000023034	Nr4a1	2.923962198385188e-12	0.063	True	5' UTR	633.0	1.0491068072909816e-13	chr15	[101258427 101260840 101266972 101269104]	[101270083]
3940	ENSMUSG00000022425	Enpp2	4.829829642048575e-12	0.277	True	CDS	8616.0	1.7888257933513238e-13	chr15	[54875761]	[54877776 54882130]
9667	ENSMUSG00000009281	Rarres2	6.04765472119732e-12	0.336	True	5' UTR	193.0	2.309868122679532e-13	chr6	[48572291]	[48572594 48572740]
23132	ENSMUSG00000038451	Spsb2	9.5727751149455e-12	0.507	False	5' UTR	448.0	3.767064281344295e-13	chr6	[124808796 124809031]	[124809227]
10548	ENSMUSG00000008140	Emc10	3.1285092523055175e-11	0.256	True	CDS	7822.0	1.2673359239663552e-12	chr7	[44490971]	[44491163 44491955]
9676	ENSMUSG00000029810	Tmem176b	4.7632065917378116e-11	0.242	False	5' UTR	3011.0	2.0434099297398213e-12	chr6	[48838363]	[48840361 48840996 48841348]
248	ENSMUSG00000026193	Fn1	4.7632065917378116e-11	0.264	True	CDS	169.0	2.094928825069871e-12	chr1	[71612651]	[71613763 71615360]
3941	ENSMUSG00000022425	Enpp2	7.444054717084214e-11	0.267	True	CDS	8616.0	3.3601635875727355e-12	chr15	[54919699]	[54919929 54952548]
15702	ENSMUSG00000021000	Mia2	1.9363185063009452e-10	0.384	True	CDS	11893.0	8.964437529171043e-12	chr12	[59137787 59144771 59146363]	[59146847]
13024	ENSMUSG00000025268	Maged2	2.7239475692151514e-10	0.253	True	5' UTR	154.0	1.2926140085395973e-11	chrX	[150812738]	[150813616 150814229]
8129	ENSMUSG00000028559	Osbpl9	3.426934972278905e-10	0.31	True	CDS	2896.0	1.6658711670800234e-11	chr4	[109087486]	[109091661 109098503]
4721	ENSMUSG00000022892	App	6.175257327952363e-10	0.163	True	CDS	739.0	3.0733340868281436e-11	chr16	[85030366]	[85040251 85043576 85056324]
10023	ENSMUSG00000038521	C1s1	1.5830645479153815e-09	0.167	True	5' UTR	359.0	8.061902790309814e-11	chr6	[124541489]	[124542188 124542193 124542198 124542268]
4755	ENSMUSG00000022951	Rcan1	2.5034057890624952e-09	0.235	True	CDS	1285.0	1.3038571818033827e-10	chr16	[92397437]	[92399896 92465833]
12082	ENSMUSG00000031996	Aplp2	2.948848354507504e-09	0.096	True	CDS	176.0	1.5699887072609398e-10	chr9	[31153500]	[31156190 31157695]
12264	ENSMUSG00000037206	Islr	7.247414875922678e-09	0.214	True	5' UTR	1529.0	3.9424594811153457e-10	chr9	[58158231]	[58158427 58158962]
18766	ENSMUSG00000053477	Tcf4	8.881993415351805e-09	0.114	True	CDS	436.0	4.934440786306558e-10	chr18	[69564685 69593585 69593993]	[69633577]
20889	ENSMUSG00000028249	Sdcbp	1.0208292600799798e-08	0.072	True	5' UTR	467.0	5.789425201842478e-10	chr4	[6365760 6365913 6365922 6367809]	[6377077]
23084	ENSMUSG00000042079	Hnrnpf	1.0691637931235746e-08	0.175	True	5' UTR	2047.0	6.18729046946513e-10	chr6	[117906840 117907209 117907880 117917072]	[117917470]
14810	ENSMUSG00000005417	Mprip	3.7831467048254616e-08	0.312	True	CDS	11287.0	2.276893850126435e-09	chr11	[59771703 59772218]	[59775516]
10654	ENSMUSG00000052040	Klf13	4.9180504426073987e-08	0.103	True	CDS	249.0	3.0168596465068532e-09	chr7	[63891798]	[63936230 63937967]
10114	ENSMUSG00000015766	Eps8	1.159076111311176e-07	0.236	True	5' UTR	3529.0	7.2442256956948485e-09	chr6	[137539402]	[137570702 137591418]
20561	ENSMUSG00000074457	S100a16	1.88250658303189e-07	0.1	True	5' UTR	6367.0	1.1983548850318743e-08	chr3	[90537418 90541318]	[90541994]
20982	ENSMUSG00000073889	Il11ra1	2.0813725955891558e-07	0.153	True	5' UTR	6510.0	1.36137799638086e-08	chr4	[41760552 41762424]	[41763582]
3015	ENSMUSG00000060147	Serpinb6a	2.0813725955891558e-07	0.131	True	CDS	692.0	1.3731277540345129e-08	chr13	[33931647]	[33935569 33935573 33935619 33935627 33935922]
