cluster	gene_id	gene_name	p_value	p_value_adj	max_abs_delta_psi	Annotated	Region	diff_exp_rank	coordinates
723	ENSMUSG00000018819	Lsp1	0.0	0.0	0.978	True	CDS	570.0	['chr7:142460967-142484479' 'chr7:142472365-142484479' 'chr7:142475418-142484479' 'chr7:142477367-142484479']
469	ENSMUSG00000025290	Rps24	0.0	0.0	0.811	True	CDS	4062.0	['chr14:24493494-24495775' 'chr14:24495450-24495775']
35	ENSMUSG00000090841	Myl6	3.5445666768882336e-190	9.097721137346463e-188	0.274	True	CDS	9928.0	['chr10:128491034-128491290' 'chr10:128491034-128491720' 'chr10:128491034-128492059']
577	ENSMUSG00000026879	Gsn	1.0333303135324006e-141	1.989160853549871e-139	0.821	True	5' UTR	297.0	['chr2:35266904-35283905' 'chr2:35282602-35283905']
604	ENSMUSG00000027763	Mbnl1	1.821522788558996e-139	2.805145094380854e-137	0.903	True	5' UTR	7669.0	['chr3:60473174-60528756' 'chr3:60501424-60528756']
205	ENSMUSG00000028041	Adam15	1.9318589956470778e-130	2.4792190444137496e-128	0.909	True	CDS	5861.0	['chr3:89340180-89340401' 'chr3:89340180-89341508']
591	ENSMUSG00000027455	Nsfl1c	1.4806541616452345e-83	1.6287195778097582e-81	0.903	True	CDS	5071.0	['chr2:151500790-151503014' 'chr2:151502461-151503014']
278	ENSMUSG00000015766	Eps8	5.260391792976234e-73	5.063127100739625e-71	0.773	True	5' UTR	4081.0	['chr6:137539402-137570702' 'chr6:137539402-137591418']
712	ENSMUSG00000066406	Akap13	4.550904044040744e-72	3.893551237679302e-70	0.673	True	CDS	10405.0	['chr7:75697435-75704365' 'chr7:75702153-75704365']
424	ENSMUSG00000038811	Gngt2	4.203601741063567e-70	3.236773340618946e-68	0.649	True	5' UTR	13391.0	['chr11:95842427-95843812' 'chr11:95842796-95843812' 'chr11:95843393-95843812']
306	ENSMUSG00000030695	Aldoa	1.231920694159147e-66	8.623444859114029e-65	0.213	True	CDS	1516.0	['chr7:126797777-126797974' 'chr7:126797777-126799045' 'chr7:126797777-126800002' 'chr7:126797777-126800288']
605	ENSMUSG00000027763	Mbnl1	2.6636916137943055e-66	1.7092021188513462e-64	0.502	True	5' UTR	7669.0	['chr3:60473174-60595594' 'chr3:60501424-60595594' 'chr3:60529805-60595594']
685	ENSMUSG00000056737	Capg	5.125080704356391e-66	3.0356247248880162e-64	0.432	True	5' UTR	11880.0	['chr6:72544467-72555273' 'chr6:72549502-72555273' 'chr6:72549869-72555273']
300	ENSMUSG00000048779	P2ry6	8.074909399586187e-58	4.441200169772403e-56	0.986	True	5' UTR	1302.0	['chr7:100940019-100964219' 'chr7:100940019-100974515']
188	ENSMUSG00000026970	Rbms1	1.0793392628713651e-51	5.540608216073008e-50	0.515	True	CDS	2859.0	['chr2:60842473-60881118' 'chr2:60842473-60962691']
179	ENSMUSG00000058835	Abi1	2.6662579271531116e-51	1.2831366274424345e-49	0.66	True	CDS	7832.0	['chr2:22946762-22950184' 'chr2:22946762-22953435' 'chr2:22946762-22957018']
160	ENSMUSG00000024456	Diaph1	1.0658180992154915e-49	4.827529037623108e-48	0.781	True	CDS	3851.0	['chr18:37905160-37906388' 'chr18:37905160-37935202']
475	ENSMUSG00000036461	Elf1	1.2060340828424862e-48	5.159145798826192e-47	0.724	True	5' UTR	11145.0	['chr14:79481638-79536123' 'chr14:79515771-79536123']
178	ENSMUSG00000025781	Atp5c1	8.619571443583422e-47	3.4931947429259137e-45	0.305	True	CDS	9920.0	['chr2:10056162-10056770' 'chr2:10056162-10058996']
10	ENSMUSG00000026670	Uap1	5.533459425206985e-44	2.130381878704689e-42	0.622	True	CDS	1370.0	['chr1:170143464-170147996' 'chr1:170143464-170149271']
261	ENSMUSG00000029810	Tmem176b	3.156740872499796e-43	1.157471653249925e-41	0.384	True	5' UTR	1199.0	['chr6:48838366-48840361' 'chr6:48838366-48840996' 'chr6:48838366-48841348']
411	ENSMUSG00000018217	Pmp22	1.1134393466181601e-41	3.897037713163561e-40	0.363	False	5' UTR	429.0	['chr11:63129151-63133125' 'chr11:63131655-63133125']
769	ENSMUSG00000040990	Sh3kbp1	2.268125775443886e-39	7.593290639529532e-38	0.657	True	CDS	7150.0	['chrX:159828580-159865325' 'chrX:159840612-159865325']
236	ENSMUSG00000002944	Cd36	4.569356592054594e-39	1.4660019066175154e-37	0.298	True	5' UTR	1931.0	['chr5:17829550-17835618' 'chr5:17829550-17849657']
648	ENSMUSG00000029063	Nadk	5.851041708619338e-39	1.8021208462547566e-37	0.504	True	5' UTR	5393.0	['chr4:155562456-155576993' 'chr4:155563980-155576993']
257	ENSMUSG00000066551	Hmgb1	1.8512082226368143e-37	5.482424351655182e-36	0.064	True	CDS	2219.0	['chr5:149050752-149051268' 'chr5:149050752-149051279' 'chr5:149050752-149052900']
128	ENSMUSG00000022892	App	5.6173893853743665e-36	1.601996232125282e-34	0.413	True	CDS	2050.0	['chr16:85030366-85040251' 'chr16:85030366-85043576' 'chr16:85030366-85056324']
298	ENSMUSG00000035354	Uvrag	5.645561594085753e-35	1.5525294383735822e-33	0.447	False	CDS	2828.0	['chr7:99016675-99049841' 'chr7:99016675-99065800']
437	ENSMUSG00000059248	Septin9	9.964644511530636e-31	2.645784922027101e-29	0.894	False	CDS	1161.0	['chr11:117291037-117351429' 'chr11:117326560-117351429']
664	ENSMUSG00000061288	Taok3	1.0506173609766533e-29	2.6095979611355585e-28	0.615	True	5' UTR	2803.0	['chr5:117120340-117185527' 'chr5:117133776-117185527']
378	ENSMUSG00000053332	Gas5	1.1232998147264614e-29	2.7029401791855475e-28	0.31	True	Non-coding	3269.0	['chr1:161036853-161037288' 'chr1:161037165-161037288']
88	ENSMUSG00000015937	Macroh2a1	1.1073179847530758e-28	2.583741964423844e-27	0.388	True	CDS	1194.0	['chr13:56084286-56088252' 'chr13:56084286-56089758']
445	ENSMUSG00000071379	Hpcal1	1.7137588372081572e-28	3.88115971955965e-27	0.599	False	5' UTR	4148.0	['chr12:17691047-17767214' 'chr12:17728309-17767214']
657	ENSMUSG00000039191	Rbpj	3.575127356880242e-28	7.86528018513653e-27	0.375	False	5' UTR	1543.0	['chr5:53466229-53627383' 'chr5:53590487-53627383' 'chr5:53590725-53627383']
370	ENSMUSG00000026305	Lrrfip1	8.999755490040523e-28	1.924947702036445e-26	0.592	True	CDS	1150.0	['chr1:90998894-91068563' 'chr1:91053724-91068563']
409	ENSMUSG00000005417	Mprip	9.7855011983031e-28	2.036442141268483e-26	0.736	True	CDS	741.0	['chr11:59771703-59775516' 'chr11:59772218-59775516']
299	ENSMUSG00000030706	Mrpl48	9.876663708315918e-27	2.0013239619482252e-25	0.392	True	CDS	4563.0	['chr7:100574515-100582990' 'chr7:100574515-100607891']
572	ENSMUSG00000025026	Add3	1.165488733048293e-26	2.3010931396081677e-25	0.361	True	CDS	2055.0	['chr19:53242628-53244998' 'chr19:53244406-53244998']
114	ENSMUSG00000022378	Fam49b	4.6587096122188814e-26	8.968016003521348e-25	0.613	True	5' UTR	99.0	['chr15:63970969-63997898' 'chr15:63970969-64022570']
599	ENSMUSG00000017760	Ctsa	1.2475985654912783e-23	2.3430509644592303e-22	0.13	True	5' UTR	2420.0	['chr2:164833197-164834030' 'chr2:164833851-164834030']
447	ENSMUSG00000021000	Mia2	1.4535603312201534e-23	2.6648606072369486e-22	0.408	True	CDS	4275.0	['chr12:59129897-59136064' 'chr12:59131605-59136064']
722	ENSMUSG00000025511	Tspan4	4.67836382148961e-23	8.377535215225584e-22	0.509	True	5' UTR	914.0	['chr7:141475498-141482487' 'chr7:141476479-141482487']
42	ENSMUSG00000001891	Ugp2	1.6627474578381212e-22	2.9098080512167124e-21	0.544	True	CDS	2449.0	['chr11:21354407-21370187' 'chr11:21354407-21371015']
646	ENSMUSG00000028937	Acot7	2.529718872405881e-22	4.328630070561174e-21	0.652	True	CDS	13803.0	['chr4:152178341-152206764' 'chr4:152186386-152206764']
260	ENSMUSG00000029810	Tmem176b	5.2674535931593865e-22	8.817259275505928e-21	0.339	False	5' UTR	1199.0	['chr6:48838363-48840361' 'chr6:48838363-48840996' 'chr6:48838363-48841348']
494	ENSMUSG00000023034	Nr4a1	6.478380652178111e-20	1.0613517238674776e-18	0.066	False	CDS	9035.0	['chr15:101270970-101272153' 'chr15:101271866-101272153']
359	ENSMUSG00000025283	Sat1	2.0883113495574103e-17	3.34999945658168e-16	0.122	True	CDS	8283.0	['chrX:155214135-155215121' 'chrX:155214135-155215601']
296	ENSMUSG00000030629	Zfand6	3.8513613342190866e-17	5.931096454697394e-16	0.263	True	5' UTR	13863.0	['chr7:84634410-84679310' 'chr7:84634410-84689746']
689	ENSMUSG00000042079	Hnrnpf	1.00474413573198e-16	1.5169666363012248e-15	0.142	True	5' UTR	5291.0	['chr6:117906840-117917470' 'chr6:117907209-117917470' 'chr6:117907880-117917470' 'chr6:117907919-117917470' 'chr6:117917072-117917470']
735	ENSMUSG00000056608	Chd9	1.5872016977977874e-16	2.3502794371236468e-15	0.391	False	5' UTR	1833.0	['chr8:90849760-90890977' 'chr8:90876709-90890977' 'chr8:90887966-90890977' 'chr8:90888194-90890977']
583	ENSMUSG00000032698	Lmo2	1.792023367016769e-16	2.603505646420589e-15	0.548	True	5' UTR	9235.0	['chr2:103969722-103970493' 'chr2:103970366-103970493']
607	ENSMUSG00000027763	Mbnl1	2.3260150842954976e-16	3.316725212791728e-15	0.427	True	CDS	7669.0	['chr3:60615774-60622146' 'chr3:60621459-60622146']
68	ENSMUSG00000017132	Cyth1	6.135948739011552e-16	8.590328234616173e-15	0.556	True	CDS	1689.0	['chr11:118193698-118212649' 'chr11:118193698-118248439']
129	ENSMUSG00000022940	Pigp	1.1139449075852759e-15	1.5316742479297545e-14	0.427	True	CDS	3148.0	['chr16:94370193-94370366' 'chr16:94370193-94370605']
