	chromosome	start	end	cluster	left_exon_count	left_genes	right_exon_count	right_genes	genes	n_genes	genes_cluster	n_genes_cluster	annotated	gene_id	original_cluster	n_start	strand	cluster_type	psi_a	psi_b	delta_psi	lfc_psi	abs_delta_psi	abs_lfc_psi
0	chr1	4782734	4783951	0	8	['ENSMUSG00000033845']	7	['ENSMUSG00000033845']	['ENSMUSG00000033845']	1	['ENSMUSG00000033845']	1	True	ENSMUSG00000033845	3	1	-	shared_acceptor	0.9712969861270486	0.9776773330082019	-0.006380346881153298	-0.009445919926363573	0.006380346881153298	0.009445919926363573
1	chr1	4782734	4785573	0	8	['ENSMUSG00000033845']	10	['ENSMUSG00000033845']	['ENSMUSG00000033845']	1	['ENSMUSG00000033845']	1	True	ENSMUSG00000033845	3	1	-	shared_acceptor	0.028703013872951322	0.022322666991797985	0.006380346881153336	0.362692813424041	0.006380346881153336	0.362692813424041
2	chr1	13572075	13573858	1	2	['ENSMUSG00000025935']	0	[]	['ENSMUSG00000025935']	1	['ENSMUSG00000025935']	1	False	ENSMUSG00000025935	28	1	-	shared_acceptor	4.953662200401766e-12	0.10276576036727755	-0.10276576036232389	-26.607655457525077	0.10276576036232389	26.607655457525077
3	chr1	13572075	13576368	1	2	['ENSMUSG00000025935']	2	['ENSMUSG00000025935']	['ENSMUSG00000025935']	1	['ENSMUSG00000025935']	1	True	ENSMUSG00000025935	28	1	-	shared_acceptor	0.9999999999950464	0.8972342396327224	0.10276576036232399	0.15644341810957646	0.10276576036232399	0.15644341810957646
4	chr1	13579567	13579690	2	5	['ENSMUSG00000025935']	3	['ENSMUSG00000025935']	['ENSMUSG00000025935']	1	['ENSMUSG00000025935']	1	True	ENSMUSG00000025935	29	1	-	shared_acceptor	0.9837728036304216	0.9721358984512155	0.011636905179206125	0.017167164761087535	0.011636905179206125	0.017167164761087535
5	chr1	13579567	13581023	2	5	['ENSMUSG00000025935']	4	['ENSMUSG00000025935']	['ENSMUSG00000025935']	1	['ENSMUSG00000025935']	1	True	ENSMUSG00000025935	29	1	-	shared_acceptor	0.01622719636957839	0.027864101548784426	-0.011636905179206035	-0.7799938368553248	0.011636905179206035	0.7799938368553248
6	chr1	16643479	16645686	3	14	['ENSMUSG00000079658']	14	['ENSMUSG00000079658']	['ENSMUSG00000079658']	1	['ENSMUSG00000079658']	1	True	ENSMUSG00000079658	40	1	-	shared_acceptor	0.9851118439216271	0.9852448263893413	-0.0001329824677142044	-0.00019473951055038255	0.0001329824677142044	0.00019473951055038255
7	chr1	16643479	16647955	3	14	['ENSMUSG00000079658']	23	['ENSMUSG00000079658']	['ENSMUSG00000079658']	1	['ENSMUSG00000079658']	1	False	ENSMUSG00000079658	40	1	-	shared_acceptor	0.014888156078372853	0.014755173610658671	0.00013298246771418186	0.012944188307580262	0.00013298246771418186	0.012944188307580262
8	chr1	16648008	16656296	4	10	['ENSMUSG00000079658']	3	['ENSMUSG00000079658']	['ENSMUSG00000079658']	1	['ENSMUSG00000079658']	1	True	ENSMUSG00000079658	42	1	-	shared_acceptor	0.03187932058457869	0.019273339222889128	0.012605981361689559	0.7260143042352754	0.012605981361689559	0.7260143042352754
9	chr1	16648008	16656616	4	10	['ENSMUSG00000079658']	0	[]	['ENSMUSG00000079658']	1	['ENSMUSG00000079658']	1	False	ENSMUSG00000079658	42	1	-	shared_acceptor	5.374946996594106e-12	0.014603897634666591	-0.014603897629291644	-23.792116580435057	0.014603897629291644	23.792116580435057
10	chr1	16648008	16656822	4	10	['ENSMUSG00000079658']	5	['ENSMUSG00000079658']	['ENSMUSG00000079658']	1	['ENSMUSG00000079658']	1	True	ENSMUSG00000079658	42	1	-	shared_acceptor	0.7180312771248801	0.6578042505917056	0.06022702653317458	0.12638835779791918	0.06022702653317458	0.12638835779791918
11	chr1	16648008	16656862	4	10	['ENSMUSG00000079658']	0	[]	['ENSMUSG00000079658']	1	['ENSMUSG00000079658']	1	False	ENSMUSG00000079658	42	1	-	shared_acceptor	0.06506957974594385	0.08340783037134455	-0.018338250625400704	-0.3581995900614632	0.018338250625400704	0.3581995900614632
12	chr1	16648008	16656912	4	10	['ENSMUSG00000079658']	1	['ENSMUSG00000079658']	['ENSMUSG00000079658']	1	['ENSMUSG00000079658']	1	True	ENSMUSG00000079658	42	1	-	shared_acceptor	0.0478319772986521	0.06178364752962407	-0.01395167023097197	-0.36924960795364026	0.01395167023097197	0.36924960795364026
13	chr1	16648008	16656992	4	10	['ENSMUSG00000079658']	3	['ENSMUSG00000079658']	['ENSMUSG00000079658']	1	['ENSMUSG00000079658']	1	True	ENSMUSG00000079658	42	1	-	shared_acceptor	0.13718784524057032	0.16312703464977008	-0.02593918940919976	-0.24984322928743818	0.02593918940919976	0.24984322928743818
14	chr1	30831560	30837105	5	6	['ENSMUSG00000048874']	6	['ENSMUSG00000048874']	['ENSMUSG00000048874']	1	['ENSMUSG00000048874']	1	True	ENSMUSG00000048874	56	1	-	shared_acceptor	0.6335086964600362	0.74416096122055	-0.11065226476051382	-0.23225028411482668	0.11065226476051382	0.23225028411482668
15	chr1	30831560	30862987	5	6	['ENSMUSG00000048874']	9	['ENSMUSG00000048874']	['ENSMUSG00000048874']	1	['ENSMUSG00000048874']	1	True	ENSMUSG00000048874	56	1	-	shared_acceptor	0.24100708859092956	0.18763285673387592	0.053374231857053644	0.361163095512842	0.053374231857053644	0.361163095512842
16	chr1	30831560	30873578	5	6	['ENSMUSG00000048874']	5	['ENSMUSG00000048874']	['ENSMUSG00000048874']	1	['ENSMUSG00000048874']	1	False	ENSMUSG00000048874	56	1	-	shared_acceptor	0.12548421494903428	0.06820618204557405	0.05727803290346023	0.8795314720995173	0.05727803290346023	0.8795314720995173
17	chr1	36269702	36273101	6	4	['ENSMUSG00000047180']	0	[]	['ENSMUSG00000047180']	1	['ENSMUSG00000047180']	1	False	ENSMUSG00000047180	67	1	-	shared_acceptor	0.14072191493011854	0.05737562673692854	0.08334628819319001	1.2943370923567632	0.08334628819319001	1.2943370923567632
18	chr1	36269702	36273338	6	4	['ENSMUSG00000047180']	4	['ENSMUSG00000047180']	['ENSMUSG00000047180']	1	['ENSMUSG00000047180']	1	True	ENSMUSG00000047180	67	1	-	shared_acceptor	0.8592780850698815	0.9426243732630716	-0.08334628819319012	-0.1335578840580193	0.08334628819319012	0.1335578840580193
19	chr1	37995842	37996893	7	6	['ENSMUSG00000058407']	1	['ENSMUSG00000058407']	['ENSMUSG00000058407']	1	['ENSMUSG00000058407']	1	True	ENSMUSG00000058407	95	1	-	shared_acceptor	0.2100358688719659	0.10930202762156321	0.10073384125040269	0.9423155546610142	0.10073384125040269	0.9423155546610142
20	chr1	37995842	37997109	7	6	['ENSMUSG00000058407']	2	['ENSMUSG00000058407']	['ENSMUSG00000058407']	1	['ENSMUSG00000058407']	1	True	ENSMUSG00000058407	95	1	-	shared_acceptor	0.5947505382613494	0.6443602081178823	-0.04960966985653292	-0.11558273196114577	0.04960966985653292	0.11558273196114577
21	chr1	37995842	37997164	7	6	['ENSMUSG00000058407']	2	['ENSMUSG00000058407']	['ENSMUSG00000058407']	1	['ENSMUSG00000058407']	1	True	ENSMUSG00000058407	95	1	-	shared_acceptor	0.19521359286668466	0.2463377642605546	-0.05112417139386993	-0.3355843000777172	0.05112417139386993	0.3355843000777172
22	chr1	53771823	53776517	8	3	['ENSMUSG00000026094']	2	['ENSMUSG00000026094']	['ENSMUSG00000026094']	1	['ENSMUSG00000026094']	1	True	ENSMUSG00000026094	159	1	-	shared_acceptor	0.9730716599019827	0.9645905138889486	0.00848114601303418	0.012629431059303926	0.00848114601303418	0.012629431059303926
23	chr1	53771823	53785074	8	3	['ENSMUSG00000026094']	2	['ENSMUSG00000026094']	['ENSMUSG00000026094']	1	['ENSMUSG00000026094']	1	True	ENSMUSG00000026094	159	1	-	shared_acceptor	0.026928340098017315	0.035409486111051415	-0.0084811460130341	-0.3950105908157431	0.0084811460130341	0.3950105908157431
24	chr1	55014563	55014869	9	4	['ENSMUSG00000025982']	2	['ENSMUSG00000025982']	['ENSMUSG00000025982']	1	['ENSMUSG00000025982']	1	True	ENSMUSG00000025982	162	1	-	shared_acceptor	0.024263482246892887	0.01567440464296263	0.008589077603930257	0.6303759389304977	0.008589077603930257	0.6303759389304977
25	chr1	55014563	55016376	9	4	['ENSMUSG00000025982']	5	['ENSMUSG00000025982']	['ENSMUSG00000025982']	1	['ENSMUSG00000025982']	1	True	ENSMUSG00000025982	162	1	-	shared_acceptor	0.9757365177531071	0.9843255953570375	-0.00858907760393035	-0.012643986009421612	0.00858907760393035	0.012643986009421612
26	chr1	55086942	55087779	10	3	['ENSMUSG00000025980']	1	['ENSMUSG00000025980']	['ENSMUSG00000025980']	1	['ENSMUSG00000025980']	1	True	ENSMUSG00000025980	165	1	-	shared_acceptor	0.6644564762486178	0.7156246191676777	-0.05116814291905991	-0.10702831813655522	0.05116814291905991	0.10702831813655522
27	chr1	55086942	55087989	10	3	['ENSMUSG00000025980']	1	['ENSMUSG00000025980']	['ENSMUSG00000025980']	1	['ENSMUSG00000025980']	1	True	ENSMUSG00000025980	165	1	-	shared_acceptor	0.33554352375138213	0.2843753808323222	0.05116814291905991	0.2387033392460538	0.05116814291905991	0.2387033392460538
28	chr1	58419734	58420121	11	8	['ENSMUSG00000026034']	3	['ENSMUSG00000026034']	['ENSMUSG00000026034']	1	['ENSMUSG00000026034']	1	True	ENSMUSG00000026034	181	1	-	shared_acceptor	0.6800133677846703	0.8394477602736586	-0.15943439248898839	-0.3038774397924459	0.15943439248898839	0.3038774397924459
29	chr1	58419734	58421083	11	8	['ENSMUSG00000026034']	7	['ENSMUSG00000026034']	['ENSMUSG00000026034']	1	['ENSMUSG00000026034']	1	True	ENSMUSG00000026034	181	1	-	shared_acceptor	0.3199866322153298	0.1605522397263414	0.1594343924889884	0.9949688407590906	0.1594343924889884	0.9949688407590906
30	chr1	63170915	63172154	12	8	['ENSMUSG00000025968']	2	['ENSMUSG00000025968']	['ENSMUSG00000025968']	1	['ENSMUSG00000025968']	1	True	ENSMUSG00000025968	214	1	-	shared_acceptor	0.29528458270385216	0.2745660255095494	0.020718557194302767	0.1049529135057834	0.020718557194302767	0.1049529135057834
31	chr1	63170915	63176428	12	8	['ENSMUSG00000025968']	4	['ENSMUSG00000025968']	['ENSMUSG00000025968']	1	['ENSMUSG00000025968']	1	True	ENSMUSG00000025968	214	1	-	shared_acceptor	0.23838826204031352	0.24653698085936815	-0.008148718819054629	-0.048490867789140246	0.008148718819054629	0.048490867789140246
32	chr1	63170915	63176586	12	8	['ENSMUSG00000025968']	4	['ENSMUSG00000025968']	['ENSMUSG00000025968']	1	['ENSMUSG00000025968']	1	True	ENSMUSG00000025968	214	1	-	shared_acceptor	0.4663271552558344	0.47889699363108246	-0.012569838375248055	-0.038372935293628396	0.012569838375248055	0.038372935293628396
33	chr1	75316804	75316891	13	32	['ENSMUSG00000026209']	3	['ENSMUSG00000026209']	['ENSMUSG00000026209']	1	['ENSMUSG00000026209']	1	True	ENSMUSG00000026209	284	1	-	shared_acceptor	0.14697158399103558	0.19446306961692103	-0.047491485625885455	-0.4039589511109054	0.047491485625885455	0.4039589511109054
34	chr1	75316804	75317082	13	32	['ENSMUSG00000026209']	1	['ENSMUSG00000026209']	['ENSMUSG00000026209']	1	['ENSMUSG00000026209']	1	True	ENSMUSG00000026209	284	1	-	shared_acceptor	0.1174683125982843	0.09404032103085146	0.023427991567432846	0.32092026611681446	0.023427991567432846	0.32092026611681446
35	chr1	75316804	75317335	13	32	['ENSMUSG00000026209']	7	['ENSMUSG00000026209']	['ENSMUSG00000026209']	1	['ENSMUSG00000026209']	1	True	ENSMUSG00000026209	284	1	-	shared_acceptor	0.7355601034106801	0.7114966093522275	0.02406349405845265	0.04798634881733327	0.02406349405845265	0.04798634881733327
36	chr1	80648333	80665109	14	10	['ENSMUSG00000038608']	5	['ENSMUSG00000038608']	['ENSMUSG00000038608']	1	['ENSMUSG00000038608']	1	True	ENSMUSG00000038608	298	1	-	shared_acceptor	0.8234815517991461	0.27213524592479427	0.5513463058743517	1.5974125054381856	0.5513463058743517	1.5974125054381856
37	chr1	80648333	80758326	14	10	['ENSMUSG00000038608']	4	['ENSMUSG00000038608']	['ENSMUSG00000038608']	1	['ENSMUSG00000038608']	1	True	ENSMUSG00000038608	298	1	-	shared_acceptor	0.17651844820085402	0.7278647540752057	-0.5513463058743516	-2.0438514297025727	0.5513463058743516	2.0438514297025727
38	chr1	84794328	84795690	15	16	['ENSMUSG00000026219']	4	['ENSMUSG00000026219']	['ENSMUSG00000026219']	1	['ENSMUSG00000026219']	1	True	ENSMUSG00000026219	314	1	-	shared_acceptor	0.1410979870271834	0.2471186746409517	-0.10602068761376829	-0.8085066282894129	0.10602068761376829	0.8085066282894129
39	chr1	84794328	84814823	15	16	['ENSMUSG00000026219']	16	['ENSMUSG00000026219']	['ENSMUSG00000026219']	1	['ENSMUSG00000026219']	1	True	ENSMUSG00000026219	314	1	-	shared_acceptor	0.8589020129728167	0.7528813253590483	0.10602068761376837	0.1900710772975012	0.10602068761376837	0.1900710772975012
40	chr1	86358224	86358567	16	4	['ENSMUSG00000026234']	1	['ENSMUSG00000026234']	['ENSMUSG00000026234']	1	['ENSMUSG00000026234']	1	True	ENSMUSG00000026234	329	1	-	shared_acceptor	0.0025321969898287637	0.01975279983772903	-0.017220602847900265	-2.9635951169008417	0.017220602847900265	2.9635951169008417
41	chr1	86358224	86359206	16	4	['ENSMUSG00000026234']	3	['ENSMUSG00000026234']	['ENSMUSG00000026234']	1	['ENSMUSG00000026234']	1	True	ENSMUSG00000026234	329	1	-	shared_acceptor	0.9974678030101711	0.980247200162271	0.017220602847900168	0.025124657663096888	0.017220602847900168	0.025124657663096888
42	chr1	91390664	91391132	17	13	['ENSMUSG00000026309']	15	['ENSMUSG00000026309']	['ENSMUSG00000026309']	1	['ENSMUSG00000026309']	1	True	ENSMUSG00000026309	377	1	-	shared_acceptor	0.8541880274680955	0.903616954726474	-0.04942892725837844	-0.08115766352218154	0.04942892725837844	0.08115766352218154
43	chr1	91390664	91398651	17	13	['ENSMUSG00000026309']	15	['ENSMUSG00000026309']	['ENSMUSG00000026309']	1	['ENSMUSG00000026309']	1	False	ENSMUSG00000026309	377	1	-	shared_acceptor	0.14581197253190445	0.09638304527352604	0.04942892725837841	0.5972578886348954	0.04942892725837841	0.5972578886348954
44	chr1	92637404	92639687	18	6	['ENSMUSG00000073616']	6	['ENSMUSG00000073616']	['ENSMUSG00000073616']	1	['ENSMUSG00000073616']	1	True	ENSMUSG00000073616	383	1	-	shared_acceptor	0.989550887857954	0.9785055820755876	0.0110453057823664	0.016193819042991966	0.0110453057823664	0.016193819042991966
45	chr1	92637404	92641880	18	6	['ENSMUSG00000073616']	3	['ENSMUSG00000073616']	['ENSMUSG00000073616']	1	['ENSMUSG00000073616']	1	False	ENSMUSG00000073616	383	1	-	shared_acceptor	0.010449112142046049	0.021494417924412465	-0.011045305782366416	-1.0405816091213511	0.011045305782366416	1.0405816091213511
46	chr1	92639760	92641607	19	6	['ENSMUSG00000073616']	1	['ENSMUSG00000073616']	['ENSMUSG00000073616']	1	['ENSMUSG00000073616']	1	True	ENSMUSG00000073616	384	1	-	shared_acceptor	0.0021864835056573605	0.021874987953282472	-0.019688504447625113	-3.3225972583659553	0.019688504447625113	3.3225972583659553
47	chr1	92639760	92641880	19	6	['ENSMUSG00000073616']	3	['ENSMUSG00000073616']	['ENSMUSG00000073616']	1	['ENSMUSG00000073616']	1	True	ENSMUSG00000073616	384	1	-	shared_acceptor	0.9978135164943427	0.9781250120467174	0.019688504447625266	0.028751347658167153	0.019688504447625266	0.028751347658167153
48	chr1	93800911	93801690	20	4	['ENSMUSG00000026281']	0	[]	['ENSMUSG00000026281']	1	['ENSMUSG00000026281']	1	False	ENSMUSG00000026281	398	1	-	shared_acceptor	0.013854274519633102	0.04124692958112149	-0.027392655061488393	-1.5739554941316172	0.027392655061488393	1.5739554941316172
49	chr1	93800911	93801698	20	4	['ENSMUSG00000026281']	4	['ENSMUSG00000026281']	['ENSMUSG00000026281']	1	['ENSMUSG00000026281']	1	True	ENSMUSG00000026281	398	1	-	shared_acceptor	0.9861457254803668	0.9587530704188785	0.027392655061488358	0.04064156047768339	0.027392655061488358	0.04064156047768339
50	chr1	97654690	97660731	21	3	['ENSMUSG00000044768']	1	['ENSMUSG00000044768']	['ENSMUSG00000044768']	1	['ENSMUSG00000044768']	1	True	ENSMUSG00000044768	405	1	-	shared_acceptor	0.19916606858799563	0.06976089267633444	0.12940517591166117	1.5134814602507882	0.12940517591166117	1.5134814602507882
51	chr1	97654690	97661555	21	3	['ENSMUSG00000044768']	1	['ENSMUSG00000044768']	['ENSMUSG00000044768']	1	['ENSMUSG00000044768']	1	True	ENSMUSG00000044768	405	1	-	shared_acceptor	0.24401003439367364	0.16865834902689664	0.075351685366777	0.5328367368513836	0.075351685366777	0.5328367368513836
52	chr1	97654690	97661831	21	3	['ENSMUSG00000044768']	2	['ENSMUSG00000044768']	['ENSMUSG00000044768']	1	['ENSMUSG00000044768']	1	True	ENSMUSG00000044768	405	1	-	shared_acceptor	0.5568238970183307	0.761580758296769	-0.20475686127843828	-0.4517758998687013	0.20475686127843828	0.4517758998687013
53	chr1	125395152	125397107	22	6	['ENSMUSG00000026341']	6	['ENSMUSG00000026341']	['ENSMUSG00000026341']	1	['ENSMUSG00000026341']	1	True	ENSMUSG00000026341	437	1	-	shared_acceptor	0.994987112789109	0.9949121810814253	7.493170768368973e-05	0.0001086523356795344	7.493170768368973e-05	0.0001086523356795344
54	chr1	125395152	125403393	22	6	['ENSMUSG00000026341']	5	['ENSMUSG00000026341']	['ENSMUSG00000026341']	1	['ENSMUSG00000026341']	1	False	ENSMUSG00000026341	437	1	-	shared_acceptor	0.005012887210890911	0.005087818918574656	-7.493170768374437e-05	-0.02140554600118616	7.493170768374437e-05	0.02140554600118616
55	chr1	133689005	133689809	23	2	['ENSMUSG00000051998']	2	['ENSMUSG00000051998']	['ENSMUSG00000051998']	1	['ENSMUSG00000051998']	1	True	ENSMUSG00000051998	491	1	-	shared_acceptor	0.8655022682742247	0.8529110559698647	0.01259121230436	0.02114229955170205	0.01259121230436	0.02114229955170205
