cluster	gene_id	gene_name	p_value	p_value_adj	max_abs_delta_psi	Annotated	Region	diff_exp_rank	coordinates
2896	ENSMUSG00000056737	Capg	0.0	0.0	0.787	True	5' UTR	16712.0	['chr6:72544467-72555273' 'chr6:72549502-72555273' 'chr6:72549869-72555273']
2041	ENSMUSG00000025290	Rps24	0.0	0.0	0.666	True	CDS	755.0	['chr14:24493494-24495775' 'chr14:24495450-24495775']
1232	ENSMUSG00000030220	Arhgdib	5.571371864141268e-264	6.089509447506406e-261	0.126	True	5' UTR	3713.0	['chr6:136933774-136935032' 'chr6:136933774-136939413' 'chr6:136933774-136939436' 'chr6:136933774-136939454' 'chr6:136933774-136939511' 'chr6:136933774-136940908' 'chr6:136933774-136941438' 'chr6:136933774-136941651' 'chr6:136933774-136941813']
1537	ENSMUSG00000032436	Cmtm7	6.0562997853381505e-251	4.964651749030949e-248	0.071	True	CDS	185.0	['chr9:114763393-114775208' 'chr9:114763393-114781668']
3042	ENSMUSG00000041836	Ptpre	3.5845712929524784e-245	2.350761853918235e-242	0.714	True	CDS	548.0	['chr7:135651847-135652090' 'chr7:135652015-135652090']
230	ENSMUSG00000078812	Eif5a	1.603394353826386e-198	8.762550143661199e-196	0.125	True	5' UTR	529.0	['chr11:69919337-69919449' 'chr11:69919337-69920341' 'chr11:69919337-69920801' 'chr11:69919337-69921024' 'chr11:69919337-69921163' 'chr11:69919337-69921187']
168	ENSMUSG00000090841	Myl6	8.29459429554411e-171	3.8854249564413055e-168	0.079	True	CDS	8424.0	['chr10:128491034-128491290' 'chr10:128491034-128491720' 'chr10:128491034-128492059']
977	ENSMUSG00000028677	Rnf220	6.4181444000042536e-170	2.6306369359517432e-167	0.545	True	CDS	808.0	['chr4:117289069-117289199' 'chr4:117289069-117289203' 'chr4:117289069-117296132']
1992	ENSMUSG00000036006	Ripor2	1.2658284400844242e-149	4.6118349500409194e-147	0.69	True	CDS	15109.0	['chr13:24501688-24669960' 'chr13:24614748-24669960' 'chr13:24638937-24669960']
44	ENSMUSG00000026395	Ptprc	2.4939938626402242e-142	8.177805875597294e-140	0.505	True	CDS	1181.0	['chr1:138117026-138117754' 'chr1:138117026-138120020' 'chr1:138117026-138126303']
1712	ENSMUSG00000019920	Lims1	3.8352900781547536e-134	1.1432651060244943e-131	0.474	False	CDS	13786.0	['chr10:58323688-58399021' 'chr10:58352198-58399021' 'chr10:58371700-58399021']
3167	ENSMUSG00000032187	Smarca4	2.8821367040557196e-133	7.875438543832252e-131	0.418	False	5' UTR	8718.0	['chr9:21616401-21632805' 'chr9:21626013-21632805']
2441	ENSMUSG00000054766	Set	7.608896771020697e-117	1.919197885552067e-114	0.266	True	CDS	542.0	['chr2:30062281-30068269' 'chr2:30066894-30068269']
816	ENSMUSG00000027010	Slc25a12	1.1083778505814394e-116	2.5959792657546713e-114	0.53	False	CDS	2738.0	['chr2:71333721-71338158' 'chr2:71333721-71343890']
951	ENSMUSG00000028465	Tln1	2.605901430830999e-115	5.696500527796565e-113	0.149	False	5' UTR	13989.0	['chr4:43556784-43558085' 'chr4:43556784-43562130']
3027	ENSMUSG00000030876	Mettl9	4.053072945928712e-114	8.306266368562656e-112	0.352	False	5' UTR	10307.0	['chr7:121032854-121047838' 'chr7:121034976-121047838']
1243	ENSMUSG00000063802	Hspbp1	2.9958388107878713e-109	5.778444388572605e-107	0.355	False	CDS	186.0	['chr7:4664859-4674448' 'chr7:4664859-4677707']
2322	ENSMUSG00000062210	Tnfaip8	1.7475815797201337e-104	3.1835111110568427e-102	0.225	True	CDS	6080.0	['chr18:49979627-50090200' 'chr18:50031364-50090200' 'chr18:50053620-50090200']
1200	ENSMUSG00000030067	Foxp1	5.55073680558075e-98	9.579403150262777e-96	0.753	False	5' UTR	12659.0	['chr6:99308439-99338241' 'chr6:99308439-99339301' 'chr6:99308439-99435216']
2956	ENSMUSG00000040940	Arhgef1	4.0191198332432153e-94	6.589346966602252e-92	0.456	True	CDS	12960.0	['chr7:24918001-24919184' 'chr7:24918532-24919184']
3028	ENSMUSG00000030876	Mettl9	8.111866504813933e-94	1.26661001282309e-91	0.303	False	CDS	10307.0	['chr7:121057400-121076130' 'chr7:121074904-121076130' 'chr7:121075959-121076130']
3122	ENSMUSG00000060470	Adgrg3	5.5963414836745025e-93	8.341092602258496e-91	0.816	True	CDS	294.0	['chr8:95017821-95020933' 'chr8:95020785-95020933']
1227	ENSMUSG00000097354	2310001H17Rik	1.9669796208608667e-88	2.8042287725229487e-86	0.597	False	Non-coding	16094.0	['chr6:129233154-129233885' 'chr6:129233154-129233896' 'chr6:129233154-129237739' 'chr6:129233154-129237996']
705	ENSMUSG00000024844	Banf1	1.4266889869795855e-85	1.949213828460859e-83	0.071	True	5' UTR	1018.0	['chr19:5365957-5366174' 'chr19:5365957-5366263' 'chr19:5365957-5366434' 'chr19:5365957-5366568']
45	ENSMUSG00000026395	Ptprc	9.366627680498967e-85	1.2285268865742447e-82	0.74	True	CDS	1181.0	['chr1:138120167-138122456' 'chr1:138120167-138126303']
1088	ENSMUSG00000048163	Selplg	2.2881799454986863e-83	2.885746938957766e-81	0.196	True	5' UTR	13434.0	['chr5:113820249-113830349' 'chr5:113820249-113832429']
1906	ENSMUSG00000059248	Septin9	1.0647020630552723e-81	1.2930215054660143e-79	0.31	False	CDS	3728.0	['chr11:117291037-117351429' 'chr11:117326560-117351429' 'chr11:117331854-117351429' 'chr11:117332471-117351429']
2105	ENSMUSG00000059895	Ptp4a3	2.7231238643237875e-79	3.188972553970607e-77	0.283	True	CDS	14527.0	['chr15:73724849-73751129' 'chr15:73748466-73751129' 'chr15:73749389-73751129']
2579	ENSMUSG00000027763	Mbnl1	1.8947958628833323e-78	2.1424260808256714e-76	0.241	True	5' UTR	14321.0	['chr3:60473174-60528756' 'chr3:60501095-60528756' 'chr3:60501424-60528756']
933	ENSMUSG00000062006	Rpl34	1.7244281869707e-76	1.8848000083589753e-74	0.068	True	5' UTR	4754.0	['chr3:130729303-130730121' 'chr3:130729303-130730189' 'chr3:130729303-130730318']
1281	ENSMUSG00000008140	Emc10	3.332187991657707e-75	3.5245949756921364e-73	0.307	True	CDS	2597.0	['chr7:44490971-44491163' 'chr7:44490971-44491955']
1901	ENSMUSG00000057322	Rpl38	6.69926013585137e-75	6.8646481204552e-73	0.13	True	5' UTR	950.0	['chr11:114668610-114668781' 'chr11:114668627-114668781' 'chr11:114668686-114668781']
2392	ENSMUSG00000024805	Pcgf5	5.1096499695817765e-74	5.077134015229892e-72	0.568	True	5' UTR	333.0	['chr19:36348570-36411956' 'chr19:36409910-36411956']
416	ENSMUSG00000012405	Rpl15	4.460848155798034e-71	4.1791774579605005e-69	0.108	True	5' UTR	208.0	['chr14:18270461-18270823' 'chr14:18270461-18270845' 'chr14:18270461-18270959']
2735	ENSMUSG00000029063	Nadk	1.883066344015985e-68	1.715159595007893e-66	0.505	True	5' UTR	16527.0	['chr4:155562456-155576993' 'chr4:155563980-155576993']
3	ENSMUSG00000025935	Tram1	2.0762559912895653e-68	1.840011728496888e-66	0.151	False	CDS	14781.0	['chr1:13572075-13573858' 'chr1:13572075-13576368']
1613	ENSMUSG00000073702	Rpl31	9.170907244988391e-63	7.913527593767615e-61	0.083	True	5' UTR	573.0	['chr1:39367935-39368149' 'chr1:39368007-39368149' 'chr1:39368012-39368149']
2918	ENSMUSG00000042079	Hnrnpf	9.252328294172235e-62	7.77907294271558e-60	0.082	False	5' UTR	4457.0	['chr6:117900507-117917470' 'chr6:117906840-117917470' 'chr6:117907209-117917470' 'chr6:117907880-117917470' 'chr6:117907919-117917470' 'chr6:117917072-117917470']
730	ENSMUSG00000024667	Tmem216	7.890643928739327e-61	6.468355360584062e-59	0.462	True	CDS	9796.0	['chr19:10555165-10555699' 'chr19:10555165-10555713' 'chr19:10555165-10556115']
771	ENSMUSG00000058835	Abi1	1.2936344701892682e-60	1.0345920555489293e-58	0.503	True	CDS	16537.0	['chr2:22962502-22963214' 'chr2:22962502-22971083']
1168	ENSMUSG00000004980	Hnrnpa2b1	1.5347611327728425e-59	1.1703445940377093e-57	0.083	True	CDS	7431.0	['chr6:51467296-51467391' 'chr6:51467296-51469671']
1639	ENSMUSG00000026305	Lrrfip1	3.442060765872728e-56	2.5651175571128807e-54	0.154	True	CDS	9268.0	['chr1:90998894-91068563' 'chr1:91053724-91068563']
1703	ENSMUSG00000019996	Map7	7.033905972697003e-55	5.125372818771884e-53	0.973	False	CDS	591.0	['chr10:20149081-20230784' 'chr10:20205476-20230784']
1774	ENSMUSG00000025351	Cd63	9.380825089526988e-54	6.686896840991087e-52	0.082	True	5' UTR	673.0	['chr10:128909053-128910395' 'chr10:128909959-128910395']
2542	ENSMUSG00000035268	Pkig	2.3445862368149204e-53	1.6357230362800267e-51	0.292	True	5' UTR	8483.0	['chr2:163658493-163703486' 'chr2:163658660-163703486' 'chr2:163659236-163703486' 'chr2:163661607-163703486']
2178	ENSMUSG00000060636	Rpl35a	7.209063770953315e-53	4.924691688532484e-51	0.105	True	5' UTR	2904.0	['chr16:33056511-33057136' 'chr16:33056556-33057136' 'chr16:33056618-33057136']
2215	ENSMUSG00000039218	Srrm2	1.6486541261461214e-52	1.103252424414925e-50	0.083	True	5' UTR	3282.0	['chr17:23792512-23806932' 'chr17:23803399-23806932' 'chr17:23803998-23806932']
2870	ENSMUSG00000029771	Irf5	3.239022908295126e-52	2.1241512232599435e-50	0.559	True	5' UTR	9373.0	['chr6:29526775-29531126' 'chr6:29529484-29531126']
1385	ENSMUSG00000031557	Plekha2	5.340834428141126e-52	3.4338423705636767e-50	0.34	False	5' UTR	8254.0	['chr8:25088506-25101660' 'chr8:25088506-25102034' 'chr8:25088506-25104468']
2488	ENSMUSG00000032698	Lmo2	1.4337248698083966e-49	9.040738169426408e-48	0.454	True	5' UTR	90.0	['chr2:103969722-103970493' 'chr2:103970366-103970493']
2996	ENSMUSG00000066406	Akap13	4.515445267604771e-49	2.741878709717787e-47	0.42	True	CDS	2841.0	['chr7:75697435-75704365' 'chr7:75702153-75704365']
3184	ENSMUSG00000032294	Pkm	7.243986532867446e-49	4.3187330620495195e-47	0.062	True	CDS	7021.0	['chr9:59675196-59678044' 'chr9:59675735-59678044']
194	ENSMUSG00000042032	Mat2b	5.552968144913451e-46	3.0861326351137635e-44	0.248	True	CDS	5482.0	['chr11:40687796-40692478' 'chr11:40687796-40694803']
1559	ENSMUSG00000031133	Arhgef6	6.902458098452022e-46	3.7721933508040295e-44	0.468	False	CDS	3889.0	['chrX:57304651-57304775' 'chrX:57304651-57326112' 'chrX:57304651-57336952']
573	ENSMUSG00000022890	Atp5j	7.371645328346885e-46	3.962561480598269e-44	0.068	True	5' UTR	5408.0	['chr16:84831508-84833820' 'chr16:84831508-84834809' 'chr16:84831508-84834942']
3146	ENSMUSG00000001482	Def8	3.2471091121186514e-45	1.717301738489848e-43	0.455	False	CDS	96.0	['chr8:123449399-123452745' 'chr8:123452625-123452745']
1538	ENSMUSG00000032436	Cmtm7	7.000448432026946e-45	3.643566731526407e-43	0.471	False	CDS	185.0	['chr9:114771211-114775208' 'chr9:114771211-114781668']
2403	ENSMUSG00000025217	Btrc	7.314605800520551e-45	3.747592565610452e-43	0.427	False	CDS	9930.0	['chr19:45471105-45502932' 'chr19:45472904-45502932']
3219	ENSMUSG00000048758	Rpl29	3.744840684400026e-44	1.889128092945798e-42	0.11	True	5' UTR	946.0	['chr9:106429577-106429970' 'chr9:106429640-106429970' 'chr9:106429814-106429970']
1149	ENSMUSG00000039841	Zfp800	4.438131471086883e-44	2.204944408135438e-42	0.301	True	5' UTR	4789.0	['chr6:28260837-28261296' 'chr6:28260837-28261378' 'chr6:28260837-28261480' 'chr6:28260837-28261768' 'chr6:28260837-28312507']
2080	ENSMUSG00000036461	Elf1	4.013056164537846e-43	1.9351192887528813e-41	0.089	False	5' UTR	6584.0	['chr14:79481638-79536123' 'chr14:79515771-79536123' 'chr14:79516485-79536123' 'chr14:79535629-79536123' 'chr14:79535702-79536123']
1316	ENSMUSG00000030629	Zfand6	2.3461245963816686e-42	1.1149192103674628e-40	0.261	True	5' UTR	7253.0	['chr7:84634410-84652882' 'chr7:84634410-84679310' 'chr7:84634410-84689746']
19	ENSMUSG00000025980	Hspd1	2.6035296336576707e-42	1.2195676669662149e-40	0.25	True	5' UTR	260.0	['chr1:55086942-55087779' 'chr1:55086942-55087989']
580	ENSMUSG00000022940	Pigp	1.7894140767836692e-40	8.264068672920637e-39	0.395	True	CDS	376.0	['chr16:94370193-94370366' 'chr16:94370193-94370605']
670	ENSMUSG00000024109	Nrxn1	2.8482968492103003e-40	1.2971618567445243e-38	1.0	True	CDS	239.0	['chr17:90362942-90454806' 'chr17:90362942-90560741']
3069	ENSMUSG00000031584	Gsr	3.2366652106390376e-39	1.4538390720116992e-37	0.098	False	CDS	15481.0	['chr8:33671593-33674087' 'chr8:33674000-33674087']
1303	ENSMUSG00000052040	Klf13	3.33501592967562e-39	1.4777725991089668e-37	0.151	True	CDS	1995.0	['chr7:63891798-63936230' 'chr7:63891798-63937663' 'chr7:63891798-63937967']
1189	ENSMUSG00000030057	Cnbp	5.577261039555798e-39	2.438378526493794e-37	0.108	True	CDS	302.0	['chr6:87845558-87845656' 'chr6:87845558-87845674' 'chr6:87845558-87845677']
53	ENSMUSG00000026721	Rabgap1l	2.701508140756178e-38	1.1655585780973038e-36	0.316	True	CDS	2719.0	['chr1:160257536-160307176' 'chr1:160257536-160342036']
949	ENSMUSG00000028459	Cd72	4.4723479471437855e-38	1.9045232361927888e-36	0.173	True	CDS	11980.0	['chr4:43452640-43453083' 'chr4:43452640-43454242' 'chr4:43452640-43454446']
3245	ENSMUSG00000001924	Uba1	1.1024092001521083e-37	4.6343586760240545e-36	0.287	True	5' UTR	4126.0	['chrX:20658527-20668449' 'chrX:20663126-20668449']
364	ENSMUSG00000060147	Serpinb6a	6.134582227491544e-37	2.5462398891069323e-35	0.472	False	CDS	14300.0	['chr13:33931647-33935922' 'chr13:33931647-33965638' 'chr13:33931647-33996243']
114	ENSMUSG00000037012	Hk1	2.652682326355698e-36	1.087268168515042e-34	0.259	True	CDS	601.0	['chr10:62315549-62327403' 'chr10:62315549-62340013']
2090	ENSMUSG00000022270	Retreg1	2.709381989384611e-36	1.0967979682953255e-34	0.59	True	CDS	3594.0	['chr15:25895144-25964224' 'chr15:25910598-25964224']
1386	ENSMUSG00000065954	Tacc1	7.91951577012299e-36	3.166840513443083e-34	0.199	True	CDS	8943.0	['chr8:25177995-25181823' 'chr8:25177995-25201122' 'chr8:25177995-25240794']
1913	ENSMUSG00000025156	Gps1	1.514472236585824e-35	5.983077667186647e-34	0.226	True	CDS	1703.0	['chr11:120784343-120785121' 'chr11:120784726-120785121']
3001	ENSMUSG00000038623	Tm6sf1	2.2574894011166772e-35	8.812271126501887e-34	0.144	True	CDS	7417.0	['chr7:81859541-81863150' 'chr7:81862719-81863150']
2779	ENSMUSG00000029204	Rhoh	2.354577525105656e-35	9.083129064495818e-34	0.11	True	5' UTR	14715.0	['chr5:65863151-65891553' 'chr5:65863882-65891553']
474	ENSMUSG00000022329	Stk3	9.825111367141823e-35	3.746109322425354e-33	0.567	False	CDS	6456.0	['chr15:34876821-34920506' 'chr15:34876821-34945006']
594	ENSMUSG00000015120	Ube2i	1.3926486772306512e-34	5.248844842114144e-33	0.136	True	5' UTR	5095.0	['chr17:25269480-25272538' 'chr17:25269480-25273260' 'chr17:25269480-25273321' 'chr17:25269480-25273482' 'chr17:25269480-25274162' 'chr17:25269480-25274173']
2580	ENSMUSG00000027763	Mbnl1	1.691135991661133e-33	6.301403314382791e-32	0.183	True	5' UTR	14321.0	['chr3:60473174-60595594' 'chr3:60501095-60595594' 'chr3:60501424-60595594' 'chr3:60529805-60595594']
2835	ENSMUSG00000049327	Kmt5a	3.155236454390853e-33	1.1624741948255734e-31	0.152	True	CDS	7481.0	['chr5:124440016-124447214' 'chr5:124445729-124447214' 'chr5:124446085-124447214' 'chr5:124446910-124447214']
2723	ENSMUSG00000028759	Hp1bp3	3.384118804211166e-33	1.2329472843342678e-31	0.199	True	5' UTR	1185.0	['chr4:138216741-138221526' 'chr4:138216800-138221526' 'chr4:138217295-138221526']
2386	ENSMUSG00000024921	Smarca2	1.743151001770049e-32	6.2128175378304256e-31	0.537	False	5' UTR	987.0	['chr19:26605234-26619684' 'chr19:26607056-26619684' 'chr19:26607544-26619684']
432	ENSMUSG00000041028	Ghitm	2.833591165270557e-32	9.990694011744256e-31	0.061	True	5' UTR	3351.0	['chr14:37133804-37134787' 'chr14:37133804-37134965' 'chr14:37133804-37135195']
1588	ENSMUSG00000031431	Tsc22d3	3.076177587854767e-32	1.0730623734655088e-30	0.055	True	CDS	17133.0	['chrX:140542157-140542511' 'chrX:140542157-140542846' 'chrX:140542157-140598128']
2246	ENSMUSG00000037548	H2-DMb2	3.703984242436371e-32	1.2784594032577749e-30	0.655	False	5' UTR	3231.0	['chr17:34143481-34147651' 'chr17:34143530-34147651' 'chr17:34145471-34147651']
388	ENSMUSG00000021546	Hnrnpk	6.668809144533372e-32	2.254332493291229e-30	0.077	True	5' UTR	5553.0	['chr13:58400418-58402064' 'chr13:58400418-58402393']
1710	ENSMUSG00000019849	Prep	4.244696437883675e-31	1.4202407775327114e-29	0.104	False	CDS	3655.0	['chr10:45097515-45107772' 'chr10:45107638-45107772']
2895	ENSMUSG00000056091	St3gal5	5.5649847405308435e-31	1.843190400424307e-29	0.609	True	CDS	7462.0	['chr6:72097783-72128264' 'chr6:72115380-72128264']
2821	ENSMUSG00000029599	Ddx54	5.855384434701157e-31	1.9199805561385088e-29	0.135	False	CDS	10094.0	['chr5:120620759-120621615' 'chr5:120621486-120621615']
2278	ENSMUSG00000001228	Uhrf1	7.0888381983195806e-31	2.3014158863653367e-29	0.222	True	5' UTR	2805.0	['chr17:56303562-56305086' 'chr17:56304394-56305086']
2955	ENSMUSG00000040940	Arhgef1	2.1217422843491213e-29	6.7545562625055995e-28	0.233	True	5' UTR	12960.0	['chr7:24903129-24907716' 'chr7:24904498-24907716']
302	ENSMUSG00000025144	Cenpx	3.194431630428336e-29	9.975753634451915e-28	0.106	False	CDS	2080.0	['chr11:120711757-120711844' 'chr11:120711757-120713693']
2036	ENSMUSG00000039197	Adk	1.0762472474884006e-28	3.329259174070251e-27	0.293	True	CDS	1084.0	['chr14:21052701-21092367' 'chr14:21076322-21092367']
2023	ENSMUSG00000048924	Ccdc125	1.1211979373319835e-28	3.435895361225769e-27	0.587	False	5' UTR	15085.0	['chr13:100669852-100677904' 'chr13:100676173-100677904']
