cluster	gene_id	gene_name	p_value	p_value_adj	max_abs_delta_psi	Annotated	Region	diff_exp_rank	coordinates
6658	ENSMUSG00000021268	Meg3	9.640850163492415e-183	1.063771407039753e-178	0.269	False	Non-coding	15256.0	['chr12:109549811-109571391' 'chr12:109558321-109571391' 'chr12:109568524-109571391' 'chr12:109568595-109571391']
6746	ENSMUSG00000054728	Phactr1	3.8866750405895366e-146	2.1442786198932474e-142	0.628	True	CDS	117.0	['chr13:42709851-42956617' 'chr13:42866488-42956617' 'chr13:42866956-42956617' 'chr13:42916868-42956617']
4589	ENSMUSG00000025468	Caly	6.466602602950932e-142	2.3784164373653527e-138	0.314	True	5' UTR	1017.0	['chr7:140074101-140081381' 'chr7:140074101-140081393' 'chr7:140074101-140082093' 'chr7:140074101-140082462']
2685	ENSMUSG00000026825	Dnm1	7.13215544901794e-140	1.9674050806115986e-136	0.3	True	CDS	8800.0	['chr2:32309065-32309893' 'chr2:32309065-32310447' 'chr2:32309065-32310451' 'chr2:32309065-32312123' 'chr2:32309065-32312127']
10667	ENSMUSG00000032336	Nptn	2.7535147462871983e-138	6.076456342106588e-135	0.321	True	CDS	3147.0	['chr9:58582527-58623687' 'chr9:58582707-58623687' 'chr9:58619011-58623687' 'chr9:58621578-58623687']
2747	ENSMUSG00000017412	Cacnb4	4.338405949769398e-131	7.978328541625922e-128	0.529	True	CDS	1954.0	['chr2:52477812-52556202' 'chr2:52477812-52558269' 'chr2:52477812-52656675' 'chr2:52477812-52675728']
5575	ENSMUSG00000056211	R3hdm1	1.7947052851057883e-119	2.828968302265323e-116	0.372	True	5' UTR	206.0	['chr1:128103484-128151744' 'chr1:128141947-128151744' 'chr1:128142093-128151744']
4542	ENSMUSG00000030695	Aldoa	3.6902965100131153e-118	5.089841461435589e-115	0.087	True	CDS	1697.0	['chr7:126797777-126797974' 'chr7:126797777-126799045' 'chr7:126797777-126800002' 'chr7:126797777-126800288']
2692	ENSMUSG00000026797	Stxbp1	1.3263278045671557e-112	1.6260778883993323e-109	0.338	True	CDS	10742.0	['chr2:32789638-32794588' 'chr2:32789638-32796016']
1430	ENSMUSG00000015759	Cnih1	3.118371887725745e-105	3.440811540916587e-102	0.172	True	CDS	6510.0	['chr14:46780226-46783826' 'chr14:46780226-46784112']
9184	ENSMUSG00000061576	Dpp6	4.698635948138218e-103	4.713159004705191e-100	0.382	True	CDS	284.0	['chr5:26905289-27382755' 'chr5:27049814-27382755' 'chr5:27262362-27382755']
7374	ENSMUSG00000050821	Fam131a	1.4281999751257405e-101	1.3132298771281187e-98	0.619	True	5' UTR	252.0	['chr16:20694721-20695739' 'chr16:20694830-20695739' 'chr16:20695178-20695739']
11005	ENSMUSG00000086316	Nbdy	9.092595511604354e-101	7.717515298080188e-98	0.316	True	CDS	650.0	['chrX:153725842-153741040' 'chrX:153728940-153741040' 'chrX:153739646-153741040']
7538	ENSMUSG00000025739	Gng13	3.9137551282250186e-96	3.084598148916776e-93	0.278	True	5' UTR	4373.0	['chr17:25717278-25718667' 'chr17:25717582-25718667']
5902	ENSMUSG00000058589	Anks1b	8.480269675160107e-95	6.238086373047775e-92	0.238	True	CDS	22787.0	['chr10:90895207-90921296' 'chr10:90897427-90921296' 'chr10:90914768-90921296']
6439	ENSMUSG00000061911	Myt1l	4.911225231844206e-90	3.38690370051056e-87	0.214	True	5' UTR	2534.0	['chr12:29527675-29566702' 'chr12:29528418-29566702' 'chr12:29528574-29566702' 'chr12:29528797-29566702' 'chr12:29533536-29566702' 'chr12:29534795-29566702' 'chr12:29535230-29566702' 'chr12:29535369-29566702']
9336	ENSMUSG00000033805	Ephx4	9.466050852406157e-88	6.144023829732326e-85	0.083	True	5' UTR	11779.0	['chr5:107402644-107406032' 'chr5:107402837-107406032' 'chr5:107403112-107406032' 'chr5:107403776-107406032' 'chr5:107403953-107406032' 'chr5:107405874-107406032']
1987	ENSMUSG00000022940	Pigp	2.012049865839198e-86	1.233386567759428e-83	0.479	True	CDS	1573.0	['chr16:94370193-94370366' 'chr16:94370193-94370605' 'chr16:94370193-94370741' 'chr16:94370193-94371744']
6043	ENSMUSG00000020458	Rtn4	2.517916035695945e-84	1.4622466072562661e-81	0.234	True	CDS	160.0	['chr11:29708771-29733633' 'chr11:29718883-29733633' 'chr11:29721045-29733633']
7136	ENSMUSG00000022307	Oxr1	1.156805305541413e-80	6.382094870671976e-78	0.266	True	CDS	15917.0	['chr15:41826053-41850459' 'chr15:41831078-41850459' 'chr15:41831130-41850459' 'chr15:41848751-41850459' 'chr15:41849507-41850459']
8850	ENSMUSG00000028478	Clta	3.111021494631394e-75	1.6346195796077525e-72	0.147	True	CDS	6792.0	['chr4:44025561-44032401' 'chr4:44030269-44032401' 'chr4:44031436-44032401']
3711	ENSMUSG00000029088	Kcnip4	1.5155477361772189e-74	7.601160782263379e-72	0.365	True	CDS	1366.0	['chr5:48482656-48509659' 'chr5:48482656-48599423' 'chr5:48482656-48889366' 'chr5:48482656-49285253']
7687	ENSMUSG00000003279	Dlgap1	1.0686678060793474e-72	5.126817640121531e-70	0.179	True	CDS	1134.0	['chr17:70516997-70593167' 'chr17:70521801-70593167' 'chr17:70522263-70593167' 'chr17:70522269-70593167' 'chr17:70522349-70593167' 'chr17:70561872-70593167' 'chr17:70583182-70593167']
5899	ENSMUSG00000058589	Anks1b	2.3646725912844397e-71	1.0871582238430212e-68	0.339	False	CDS	22787.0	['chr10:90680920-90895099' 'chr10:90829174-90895099' 'chr10:90829681-90895099' 'chr10:90830098-90895099' 'chr10:90830998-90895099']
4481	ENSMUSG00000030706	Mrpl48	1.1877655848766043e-70	5.242322185411381e-68	0.213	True	CDS	3128.0	['chr7:100574515-100582990' 'chr7:100574515-100591211' 'chr7:100574515-100607558' 'chr7:100574515-100607891']
4963	ENSMUSG00000049313	Sorl1	7.498829753972094e-69	3.1823879809741565e-66	0.366	False	CDS	2733.0	['chr9:41974130-41974298' 'chr9:41974130-41976358']
9665	ENSMUSG00000033174	Mgll	9.731617505064454e-69	3.976987687069675e-66	0.307	True	5' UTR	4016.0	['chr6:88724572-88725701' 'chr6:88725179-88725701']
565	ENSMUSG00000090841	Myl6	9.722423324366616e-68	3.831329248609329e-65	0.228	True	CDS	8397.0	['chr10:128491034-128491290' 'chr10:128491034-128491720' 'chr10:128491034-128492059']
6880	ENSMUSG00000021759	Plpp1	9.375902000614275e-66	3.567369057750961e-63	0.331	False	CDS	21195.0	['chr13:112801267-112856746' 'chr13:112835014-112856746' 'chr13:112841066-112856746' 'chr13:112851555-112856746']
1573	ENSMUSG00000022323	Rida	5.600216489891917e-64	2.0597596249822473e-61	0.391	False	CDS	23821.0	['chr15:34485656-34486611' 'chr15:34485656-34487742']
1387	ENSMUSG00000063142	Kcnma1	4.523222846190117e-63	1.609975512414895e-60	0.605	True	CDS	1234.0	['chr14:23442080-23449200' 'chr14:23442080-23451599']
10423	ENSMUSG00000031776	Arl2bp	1.3138619673602892e-62	4.5303602962041963e-60	0.199	True	CDS	1986.0	['chr8:94666902-94667597' 'chr8:94667231-94667597']
8625	ENSMUSG00000028059	Arhgef2	6.021530860022006e-61	2.013380954832813e-58	0.506	True	CDS	422.0	['chr3:88616655-88629787' 'chr3:88621322-88629787' 'chr3:88621600-88629787' 'chr3:88622598-88629787' 'chr3:88629564-88629787' 'chr3:88629648-88629787' 'chr3:88629691-88629787']
7522	ENSMUSG00000034681	Rnps1	4.7473270585014936e-60	1.540647257750161e-57	0.172	False	CDS	12044.0	['chr17:24414735-24418038' 'chr17:24415163-24418038' 'chr17:24415497-24418038' 'chr17:24415506-24418038']
