	chromosome	start	end	cluster	left_exon_count	left_genes	right_exon_count	right_genes	genes	n_genes	genes_cluster	n_genes_cluster	annotated	gene_id	original_cluster	n_start	strand	cluster_type	psi_a	psi_b	delta_psi	lfc_psi	abs_delta_psi	abs_lfc_psi
0	chr1	16648008	16656822	0	10	['ENSMUSG00000079658']	5	['ENSMUSG00000079658']	['ENSMUSG00000079658']	1	['ENSMUSG00000079658']	1	True	ENSMUSG00000079658	42	1	-	shared_acceptor	0.6523572394193546	0.6361277623693807	0.016229477049973906	0.036345668524896846	0.016229477049973906	0.036345668524896846
1	chr1	16648008	16656912	0	10	['ENSMUSG00000079658']	1	['ENSMUSG00000079658']	['ENSMUSG00000079658']	1	['ENSMUSG00000079658']	1	True	ENSMUSG00000079658	42	1	-	shared_acceptor	0.045590889159863465	0.04835598290357326	-0.0027650937437097914	-0.08494885177556188	0.0027650937437097914	0.08494885177556188
2	chr1	16648008	16656992	0	10	['ENSMUSG00000079658']	3	['ENSMUSG00000079658']	['ENSMUSG00000079658']	1	['ENSMUSG00000079658']	1	True	ENSMUSG00000079658	42	1	-	shared_acceptor	0.3020518714207819	0.31551625472704603	-0.01346438330626415	-0.06291800640342293	0.01346438330626415	0.06291800640342293
3	chr1	162859563	162859801	1	4	['ENSMUSG00000040181']	2	['ENSMUSG00000040181']	['ENSMUSG00000040181']	1	['ENSMUSG00000040181']	1	True	ENSMUSG00000040181	622	1	-	shared_acceptor	1.8279905407904594e-11	0.9772732118359292	-0.9772732118176493	-29.83805252203162	0.9772732118176493	29.83805252203162
4	chr1	162859563	162866239	1	4	['ENSMUSG00000040181']	1	['ENSMUSG00000040181']	['ENSMUSG00000040181']	1	['ENSMUSG00000040181']	1	True	ENSMUSG00000040181	622	1	-	shared_acceptor	0.9999999999817201	0.022726788164070793	0.9772732118176493	5.459462316286449	0.9772732118176493	5.459462316286449
5	chr1	170143464	170147996	2	6	['ENSMUSG00000026670']	4	['ENSMUSG00000026670']	['ENSMUSG00000026670']	1	['ENSMUSG00000026670']	1	True	ENSMUSG00000026670	659	1	-	shared_acceptor	0.4892405398332256	0.7140569284987414	-0.2248163886655158	-0.5454951428536674	0.2248163886655158	0.5454951428536674
6	chr1	170143464	170149271	2	6	['ENSMUSG00000026670']	6	['ENSMUSG00000026670']	['ENSMUSG00000026670']	1	['ENSMUSG00000026670']	1	True	ENSMUSG00000026670	659	1	-	shared_acceptor	0.5107594601667745	0.28594307150125864	0.2248163886655159	0.8369160692751133	0.2248163886655159	0.8369160692751133
7	chr1	170166949	170173408	3	6	['ENSMUSG00000026670']	0	[]	['ENSMUSG00000026670']	1	['ENSMUSG00000026670']	1	False	ENSMUSG00000026670	661	1	-	shared_acceptor	0.01836265332451951	0.02446216737716787	-0.006099514052648358	-0.41377767738741955	0.006099514052648358	0.41377767738741955
8	chr1	170166949	170174750	3	6	['ENSMUSG00000026670']	7	['ENSMUSG00000026670']	['ENSMUSG00000026670']	1	['ENSMUSG00000026670']	1	True	ENSMUSG00000026670	661	1	-	shared_acceptor	0.9816373466754805	0.9755378326228322	0.006099514052648303	0.008992314279270084	0.006099514052648303	0.008992314279270084
9	chr1	195130010	195131188	4	11	['ENSMUSG00000016481']	6	['ENSMUSG00000016481']	['ENSMUSG00000016481']	1	['ENSMUSG00000016481']	1	True	ENSMUSG00000016481	826	1	-	shared_acceptor	0.9442682751784091	0.9012338099538949	0.04303446522451415	0.06729536293134537	0.04303446522451415	0.06729536293134537
