cluster	gene_id	gene_name	p_value_adj	max_abs_delta_psi	Annotated	Region	diff_exp_rank	p_value	chromosome	start	end
20561	ENSMUSG00000074457	S100a16	6.816544053904168e-68	0.783	True	5' UTR	6109.0	2.601734371719148e-70	chr3	[90537418 90541318]	[90541994]
857	ENSMUSG00000019820	Utrn	1.427165029535939e-46	0.836	True	CDS	598.0	1.0894389538442282e-48	chr10	[12765333]	[12813446 12861568]
622	ENSMUSG00000040181	Fmo1	6.989355913216268e-38	0.968	True	5' UTR	1464.0	8.003079289942293e-40	chr1	[162859563]	[162859801 162866239]
13884	ENSMUSG00000038587	Akap12	3.200046155386753e-36	0.685	True	CDS	1526.0	4.885566649445424e-38	chr10	[4313858 4334710]	[4353142]
4904	ENSMUSG00000002504	Slc9a3r2	1.1386657656600604e-21	0.217	True	CDS	59.0	2.173026270343627e-23	chr17	[24642371]	[24644819 24647527]
18591	ENSMUSG00000024395	Lims2	5.3270196277156965e-21	0.525	True	5' UTR	193.0	1.219928159018862e-22	chr18	[31922477 31931551]	[31941740]
12082	ENSMUSG00000031996	Aplp2	3.6543418891723115e-18	0.269	True	CDS	435.0	9.763508864200836e-20	chr9	[31153500]	[31156190 31157695]
22708	ENSMUSG00000029761	Cald1	3.397542691391754e-17	0.503	True	CDS	1002.0	1.0374176156921383e-18	chr6	[34686075 34709698]	[34741789]
14873	ENSMUSG00000018217	Pmp22	8.441931305698811e-17	0.233	False	5' UTR	910.0	2.8999000668431037e-18	chr11	[63129151 63131655]	[63133125]
25059	ENSMUSG00000058173	Smco4	1.927167522956478e-12	0.42	False	5' UTR	411.0	7.355601232658313e-14	chr9	[15493630 15494150]	[15525628]
25020	ENSMUSG00000025810	Nrp1	5.1035427187082965e-12	0.197	False	CDS	198.0	2.1427087750302006e-13	chr8	[128480969 128480990]	[128487897]
23084	ENSMUSG00000042079	Hnrnpf	1.4046557207082395e-11	0.168	True	5' UTR	637.0	6.433537652098808e-13	chr6	[117906840 117907209 117907880 117917072]	[117917470]
10991	ENSMUSG00000030695	Aldoa	4.6250041774163533e-10	0.166	True	CDS	5885.0	2.2948494010081146e-11	chr7	[126797777]	[126797974 126799045 126800002 126800288]
1417	ENSMUSG00000090841	Myl6	1.2696776460826444e-09	0.23	True	CDS	9947.0	6.784537040136268e-11	chr10	[128491034]	[128491290 128491720 128492059]
1672	ENSMUSG00000020358	Hnrnpab	2.3971038059260273e-09	0.191	True	CDS	11533.0	1.3723876751484887e-10	chr11	[51601479]	[51601750 51602593]
10691	ENSMUSG00000030605	Mfge8	5.595440610157549e-08	0.088	True	CDS	8358.0	3.844195839039538e-09	chr7	[79143051]	[79143278 79145247]
6211	ENSMUSG00000025781	Atp5c1	1.4241486781881949e-07	0.209	True	CDS	6586.0	1.0327795757853322e-08	chr2	[10056162]	[10056770 10058996]
17310	ENSMUSG00000023034	Nr4a1	1.982824135374211e-07	0.057	False	5' UTR	1835.0	1.513606210209321e-08	chr15	[101258427 101260840 101266972 101269104]	[101270083]
17507	ENSMUSG00000022841	Ap2m1	3.8890247498767273e-07	0.3	True	CDS	11090.0	3.1171572422676063e-08	chr16	[20540416 20540814]	[20540975]
15896	ENSMUSG00000064215	Ifi27	1.1872193507276436e-06	0.191	True	CDS	6516.0	1.0422154605624352e-07	chr12	[103436683 103437525]	[103437676]
21694	ENSMUSG00000029064	Gnb1	3.2882450965056213e-06	0.19	True	5' UTR	652.0	3.012132912829577e-07	chr4	[155491581 155515680]	[155527413]
15176	ENSMUSG00000038811	Gngt2	2.2873887159951624e-05	0.302	True	5' UTR	94.0	2.182622820606071e-06	chr11	[95842427 95842796]	[95843812]
6562	ENSMUSG00000026970	Rbms1	2.725433796622542e-05	0.249	True	CDS	5295.0	2.7046289584803847e-06	chr2	[60842473]	[60881118 60962691]
1761	ENSMUSG00000048076	Arf1	8.86970078768716e-05	0.063	True	5' UTR	3377.0	9.140531346089822e-06	chr11	[59213524]	[59227876 59228173]
14729	ENSMUSG00000018899	Irf1	8.887098562891561e-05	0.085	False	5' UTR	379.0	9.497662586296324e-06	chr11	[53770279 53771376]	[53772839]
13174	ENSMUSG00000037447	Arid5a	0.00013098052866740835	0.256	True	CDS	3169.0	1.4497844776163519e-05	chr1	[36316328 36317663]	[36318084]
659	ENSMUSG00000026670	Uap1	0.00018335015158836053	0.224	True	CDS	1468.0	2.1436668110552013e-05	chr1	[170143464]	[170147996 170149271]
8693	ENSMUSG00000002944	Cd36	0.00018335015158836053	0.16	True	5' UTR	156.0	2.1694101905493046e-05	chr5	[17829550]	[17835618 17849657]
6559	ENSMUSG00000026970	Rbms1	0.0002580304138729833	0.164	False	3' UTR	5295.0	3.250001396110095e-05	chr2	[60752983]	[60753730 60755416]
18766	ENSMUSG00000053477	Tcf4	0.0002751718526915389	0.061	True	CDS	750.0	3.57093243950852e-05	chr18	[69564685 69593585 69593993]	[69633577]
21570	ENSMUSG00000028745	Capzb	0.0003001049397158915	0.059	True	CDS	5433.0	4.0090354542199246e-05	chr4	[139287833 139288974]	[139291003]
10092	ENSMUSG00000030189	Ybx3	0.0003127617367947205	0.147	True	CDS	1455.0	4.2974895132099e-05	chr6	[131370415]	[131375974 131379358]
13824	ENSMUSG00000026511	Srp9	0.00032391968739254245	0.116	True	CDS	8898.0	4.574438333406134e-05	chr1	[182124976 182128753]	[182131336]
20797	ENSMUSG00000078578	Ube2d3	0.0003318036191180917	0.079	True	5' UTR	3925.0	4.812418903239497e-05	chr3	[135438353 135438433 135438699 135438865]	[135439644]
5088	ENSMUSG00000067288	Rps28	0.00036104329537086277	0.077	True	3' UTR	1792.0	5.3743085952151345e-05	chr17	[33823117]	[33823193 33823197]
10794	ENSMUSG00000070436	Serpinh1	0.00047766264582813176	0.151	True	5' UTR	2023.0	7.292559478292087e-05	chr7	[99349465]	[99351824 99352882 99352887 99353053]
12083	ENSMUSG00000031996	Aplp2	0.0008968399209554754	0.159	True	CDS	435.0	0.00014034517847013166	chr9	[31164674]	[31167561 31168708]
13941	ENSMUSG00000019970	Sgk1	0.0016392612000900536	0.148	True	CDS	450.0	0.00026278232978542844	chr10	[21994182 21994826]	[21994966]
13431	ENSMUSG00000044337	Ackr3	0.0016461112554827047	0.06	True	5' UTR	2562.0	0.0002764461650428969	chr1	[90204088 90209871]	[90213795]
