cluster	gene_id	gene_name	p_value_adj	max_abs_delta_psi	Annotated	Region	diff_exp_rank	p_value	chromosome	start	end
1472	ENSMUSG00000059534	Uqcr10	1.4490142035802082e-113	0.118	True	CDS	3666.0	8.265911030120981e-117	chr11	[4702221]	[4703904 4704008 4704101 4704157]
10433	ENSMUSG00000074227	Spint2	1.9015012887075193e-83	0.063	True	CDS	44.0	2.1694253151255204e-86	chr7	[29260431]	[29263595 29281512]
15382	ENSMUSG00000000142	Axin2	4.873470265676254e-69	0.105	True	5' UTR	12967.0	8.340222930421428e-72	chr11	[108920562 108921194]	[108923152]
14471	ENSMUSG00000025351	Cd63	3.0236016379292767e-47	0.175	True	5' UTR	1296.0	6.899262151578496e-50	chr10	[128909053 128909523 128909959]	[128910395]
7693	ENSMUSG00000062006	Rpl34	7.713756398399822e-42	0.071	True	5' UTR	843.0	2.2001586989160926e-44	chr3	[130729303]	[130729528 130730121 130730189 130730318]
3393	ENSMUSG00000012405	Rpl15	6.539397798276365e-39	0.132	True	5' UTR	4976.0	2.2382422583946487e-41	chr14	[18270461]	[18270823 18270845 18270959]
19544	ENSMUSG00000026879	Gsn	1.8084901349886737e-34	0.757	True	5' UTR	2879.0	7.221580687347815e-37	chr2	[35266904 35282602]	[35283905]
4713	ENSMUSG00000022890	Atp5j	5.87700633856734e-29	0.057	True	5' UTR	7723.0	2.6820336970073424e-31	chr16	[84831508]	[84833820 84834809 84834942]
1873	ENSMUSG00000078812	Eif5a	1.2417113267220506e-24	0.085	True	5' UTR	2227.0	6.3750153682250175e-27	chr11	[69919337]	[69919449 69920341 69920781 69920801 69921024 69921163 69921187]
1552	ENSMUSG00000001891	Ugp2	1.1885058448019785e-23	0.34	True	CDS	407.0	6.779839388488184e-26	chr11	[21354407]	[21370187 21371015]
18643	ENSMUSG00000046727	Cystm1	7.611358755879766e-22	0.088	True	5' UTR	218.0	5.210285514578278e-24	chr18	[36348817 36350809]	[36366515]
3139	ENSMUSG00000015937	Macroh2a1	2.5226055089519807e-21	0.261	True	CDS	6694.0	1.8707285576939965e-23	chr13	[56084286]	[56088252 56089758 56096124]
7194	ENSMUSG00000027506	Tpd52	2.709921861787253e-19	0.163	True	CDS	203.0	2.3188150557221222e-21	chr3	[8953800]	[8963832 8963847 8963851 9003288 9004405]
4033	ENSMUSG00000022565	Plec	2.4062273243293154e-18	0.357	True	CDS	1726.0	2.3334777246776018e-20	chr15	[76194813]	[76195424 76197980 76199549 76205598 76208965 76229358]
14789	ENSMUSG00000013643	Lypd8	7.654711440673259e-17	0.059	True	5' UTR	14.0	8.296606809628747e-19	chr11	[58379099 58379710 58379888 58380658]	[58382285]
10991	ENSMUSG00000030695	Aldoa	9.04774868612896e-16	0.059	True	CDS	27.0	1.0838717764330183e-17	chr7	[126797777]	[126797974 126799045 126800002 126800288]
26070	ENSMUSG00000041133	Smc1a	1.3135305417755636e-15	0.207	True	CDS	10820.0	1.7234000262885314e-17	chrX	[152016641 152023152]	[152026238]
19707	ENSMUSG00000059005	Hnrnpa3	9.994541330529171e-15	0.15	True	CDS	6662.0	1.4823620912365002e-16	chr2	[75659324 75659390]	[75661466]
16161	ENSMUSG00000062248	Cks2	1.2889896883410222e-14	0.105	False	CDS	9631.0	2.0588540372817246e-16	chr13	[51645472 51645508 51646095]	[51649585]
22820	ENSMUSG00000004535	Tax1bp1	3.980481470917108e-14	0.06	True	5' UTR	1275.0	6.812004799059512e-16	chr6	[52708859 52713856 52713889 52714630]	[52721298]
4876	ENSMUSG00000023911	Flywch2	8.924359602781113e-13	0.398	False	5' UTR	7171.0	1.7075732720295775e-14	chr17	[23780057]	[23786001 23786177]
15027	ENSMUSG00000000631	Myo18a	8.924359602781113e-13	0.279	True	5' UTR	6500.0	1.7309083085827598e-14	chr11	[77763380 77765717]	[77777235]
22919	ENSMUSG00000034744	Nagk	9.764159224850485e-13	0.354	True	CDS	1464.0	1.949489862348927e-14	chr6	[83795249 83795283 83795375]	[83796907]
8576	ENSMUSG00000028964	Park7	1.2929815228574266e-12	0.058	True	5' UTR	10250.0	2.655295768560602e-14	chr4	[150908424]	[150909783 150914320]
10092	ENSMUSG00000030189	Ybx3	1.5249137274484602e-12	0.078	True	CDS	11209.0	3.218585733918598e-14	chr6	[131370415]	[131375974 131379358]
1539	ENSMUSG00000078974	Sec61g	1.6475838342601764e-12	0.053	True	CDS	11758.0	3.571488060575397e-14	chr11	[16506473]	[16508079 16508100 16508104]
16004	ENSMUSG00000021213	Akr1c13	1.687714761567309e-12	0.149	True	CDS	766.0	3.754756172340277e-14	chr13	[4191311 4192436]	[4194034]
4260	ENSMUSG00000023031	Cela1	2.648666583202565e-12	0.114	True	CDS	2153.0	6.043734359846127e-14	chr15	[100675474]	[100679003 100681143 100682887]
20506	ENSMUSG00000042747	Krtcap2	5.1883009217745766e-12	0.067	True	5' UTR	3826.0	1.2134645624230325e-13	chr3	[89238256 89243953 89246516 89246594]	[89246778]
21745	ENSMUSG00000003161	Sri	2.088041528926583e-11	0.182	True	CDS	260.0	5.121836037868973e-13	chr5	[8046216 8056640 8056890]	[8057538]
22856	ENSMUSG00000036371	Serbp1	4.4773937089290356e-11	0.076	True	CDS	10111.0	1.123818158544652e-12	chr6	[67271321 67272028]	[67272157]
3165	ENSMUSG00000021556	Golm1	4.902318485211128e-11	0.094	False	5' UTR	1939.0	1.280604820994793e-12	chr13	[59665677]	[59674314 59674961 59675727]
3381	ENSMUSG00000053453	Thoc7	4.902318485211128e-11	0.122	True	CDS	11431.0	1.2864041661135874e-12	chr14	[13954657]	[13957062 13957460 13957480 13957554 13961185]
15788	ENSMUSG00000021134	Srsf5	7.284060221072151e-11	0.128	True	5' UTR	2473.0	1.9944945271617987e-12	chr12	[80945669 80945673 80945799]	[80946576]
11533	ENSMUSG00000031838	Ifi30	8.3862048037313e-11	0.063	False	Non-coding	2807.0	2.3441188555780586e-12	chr8	[70763880]	[70764076 70764547]
396	ENSMUSG00000026279	Thap4	8.387847892553984e-11	0.218	True	CDS	2599.0	2.392426666444377e-12	chr1	[93725317]	[93731857 93749847]
25563	ENSMUSG00000048758	Rpl29	2.3186518631082172e-10	0.071	True	5' UTR	435.0	7.0053760670718486e-12	chr9	[106429577 106429640 106429814]	[106429970]
19359	ENSMUSG00000026775	Yme1l1	2.925344113807837e-10	0.175	False	5' UTR	1382.0	9.178204578404508e-12	chr2	[23155715 23156732]	[23160192]
9839	ENSMUSG00000029994	Anxa4	1.075235359449733e-09	0.118	True	5' UTR	356.0	3.6993914881939495e-11	chr6	[86765808]	[86774949 86790894 86792993 86793509]
15194	ENSMUSG00000047040	Prr15l	1.075235359449733e-09	0.152	True	5' UTR	178.0	3.741549168649956e-11	chr11	[96929510 96931554]	[96934518]
16118	ENSMUSG00000021361	Tmem14c	1.2299219401106184e-09	0.107	False	5' UTR	441.0	4.349980621041549e-11	chr13	[41016399 41017174 41017269]	[41017706]
165	ENSMUSG00000025980	Hspd1	1.3558521097100611e-09	0.078	True	5' UTR	17601.0	4.872714370321385e-11	chr1	[55086942]	[55087779 55087989 55088145]
13663	ENSMUSG00000053332	Gas5	1.2746840056205373e-08	0.107	True	Non-coding	5731.0	5.017295857833262e-10	chr1	[161036853 161037165]	[161037288]
24768	ENSMUSG00000056608	Chd9	1.3900700126450612e-08	0.378	True	CDS	6940.0	5.550764454372749e-10	chr8	[90933863 90955330 90955683]	[90956383]
3590	ENSMUSG00000060373	Hnrnpc	1.6374961421973173e-08	0.111	True	CDS	1895.0	6.632186314661126e-10	chr14	[52081308]	[52081789 52081828]
23909	ENSMUSG00000035165	Kcne3	1.8336100871233636e-08	0.168	True	5' UTR	9894.0	7.740282170400962e-10	chr7	[100178767 100181275 100182824 100183075]	[100184138]
22371	ENSMUSG00000049327	Kmt5a	1.8860411274395367e-08	0.069	True	CDS	7118.0	8.069200488189692e-10	chr5	[124440016 124445729 124446085 124446910]	[124447214]
13088	ENSMUSG00000031358	Msl3	3.00987583548595e-08	0.168	True	CDS	9409.0	1.3049090901137035e-09	chrX	[168671891]	[168672263 168673728]
