	chromosome	start	end	cluster	left_exon_count	left_genes	right_exon_count	right_genes	genes	n_genes	genes_cluster	n_genes_cluster	annotated	gene_id	original_cluster	n_start	strand	cluster_type	psi_a	psi_b	delta_psi	lfc_psi	abs_delta_psi	abs_lfc_psi
0	chr1	4782734	4783951	0	8	['ENSMUSG00000033845']	7	['ENSMUSG00000033845']	['ENSMUSG00000033845']	1	['ENSMUSG00000033845']	1	True	ENSMUSG00000033845	3	1	-	shared_acceptor	0.973333458639965	0.9554083123550686	0.017925146284896387	0.026816720207989593	0.017925146284896387	0.026816720207989593
1	chr1	4782734	4785573	0	8	['ENSMUSG00000033845']	10	['ENSMUSG00000033845']	['ENSMUSG00000033845']	1	['ENSMUSG00000033845']	1	True	ENSMUSG00000033845	3	1	-	shared_acceptor	0.026666541360034948	0.04459168764493139	-0.017925146284896443	-0.7417440600362548	0.017925146284896443	0.7417440600362548
2	chr1	10035164	10037662	1	7	['ENSMUSG00000025917']	1	['ENSMUSG00000025917']	['ENSMUSG00000025917']	1	['ENSMUSG00000025917']	1	True	ENSMUSG00000025917	19	1	-	shared_acceptor	0.025462820981042134	0.03620652757002184	-0.010743706588979704	-0.5078575415229629	0.010743706588979704	0.5078575415229629
3	chr1	10035164	10037670	1	7	['ENSMUSG00000025917']	4	['ENSMUSG00000025917']	['ENSMUSG00000025917']	1	['ENSMUSG00000025917']	1	True	ENSMUSG00000025917	19	1	-	shared_acceptor	0.949169031833578	0.922248719729537	0.026920312104041	0.04150914984429892	0.026920312104041	0.04150914984429892
4	chr1	10035164	10037919	1	7	['ENSMUSG00000025917']	3	['ENSMUSG00000025917']	['ENSMUSG00000025917']	1	['ENSMUSG00000025917']	1	True	ENSMUSG00000025917	19	1	-	shared_acceptor	0.02536814718537992	0.04154475270044103	-0.01617660551506111	-0.711648094062661	0.01617660551506111	0.711648094062661
5	chr1	16643479	16645686	2	14	['ENSMUSG00000079658']	14	['ENSMUSG00000079658']	['ENSMUSG00000079658']	1	['ENSMUSG00000079658']	1	True	ENSMUSG00000079658	40	1	-	shared_acceptor	0.9759072542179753	0.9809422463620444	-0.005034992144069106	-0.007424152156512667	0.005034992144069106	0.007424152156512667
6	chr1	16643479	16647955	2	14	['ENSMUSG00000079658']	23	['ENSMUSG00000079658']	['ENSMUSG00000079658']	1	['ENSMUSG00000079658']	1	False	ENSMUSG00000079658	40	1	-	shared_acceptor	0.024092745782024604	0.019057753637955522	0.005034992144069082	0.3382207300544735	0.005034992144069082	0.3382207300544735
7	chr1	16645830	16646988	3	14	['ENSMUSG00000079658']	2	['ENSMUSG00000079658']	['ENSMUSG00000079658']	1	['ENSMUSG00000079658']	1	True	ENSMUSG00000079658	41	1	-	shared_acceptor	0.011684234014239752	0.014162327770472338	-0.002478093756232586	-0.27749523162241907	0.002478093756232586	0.27749523162241907
8	chr1	16645830	16647955	3	14	['ENSMUSG00000079658']	23	['ENSMUSG00000079658']	['ENSMUSG00000079658']	1	['ENSMUSG00000079658']	1	True	ENSMUSG00000079658	41	1	-	shared_acceptor	0.9883157659857602	0.9858376722295278	0.0024780937562324246	0.003621942831724536	0.0024780937562324246	0.003621942831724536
9	chr1	16648008	16656616	4	10	['ENSMUSG00000079658']	0	[]	['ENSMUSG00000079658']	1	['ENSMUSG00000079658']	1	False	ENSMUSG00000079658	42	1	-	shared_acceptor	0.022183379338938033	0.01014835199071276	0.012035027348225273	1.1282336156992887	0.012035027348225273	1.1282336156992887
10	chr1	16648008	16656822	4	10	['ENSMUSG00000079658']	5	['ENSMUSG00000079658']	['ENSMUSG00000079658']	1	['ENSMUSG00000079658']	1	True	ENSMUSG00000079658	42	1	-	shared_acceptor	0.704704826574285	0.6021728318945119	0.10253199467977314	0.22684147511813446	0.10253199467977314	0.22684147511813446
11	chr1	16648008	16656862	4	10	['ENSMUSG00000079658']	0	[]	['ENSMUSG00000079658']	1	['ENSMUSG00000079658']	1	False	ENSMUSG00000079658	42	1	-	shared_acceptor	0.04462648318778491	0.06968058370772186	-0.02505410051993695	-0.6428565789160823	0.02505410051993695	0.6428565789160823
