cluster	gene_id	gene_name	p_value	p_value_adj	max_abs_delta_psi	Annotated	Region	diff_exp_rank	coordinates
5672	ENSMUSG00000061086	Myl4	4.464458982696316e-127	4.379634262025087e-123	0.128	False	CDS	56.0	['chr11:104577575-104580402' 'chr11:104577831-104580402' 'chr11:104579947-104580402']
5490	ENSMUSG00000033066	Gas7	1.1340234796772338e-102	5.562385167816832e-99	0.773	False	CDS	1349.0	['chr11:67455775-67603108' 'chr11:67571351-67603108' 'chr11:67596700-67603108']
3727	ENSMUSG00000030209	Grin2b	1.719532462359686e-89	5.6228711519161725e-86	0.135	False	5' UTR	343.0	['chr6:136171883-136171981' 'chr6:136171883-136172036' 'chr6:136171883-136172139' 'chr6:136171883-136172268' 'chr6:136171883-136172493' 'chr6:136171883-136172865' 'chr6:136171883-136173473']
3665	ENSMUSG00000035357	Pdzrn3	2.4534476164918629e-88	6.017080279446292e-85	0.714	True	CDS	192.0	['chr6:101172448-101198824' 'chr6:101172448-101354394']
4978	ENSMUSG00000056211	R3hdm1	1.3116026862977231e-82	2.5733644705161325e-79	0.366	True	5' UTR	837.0	['chr1:128103484-128151744' 'chr1:128141947-128151744' 'chr1:128142093-128151744']
8904	ENSMUSG00000052572	Dlg2	7.323453253905314e-71	1.1973846070135193e-67	0.481	True	CDS	19270.0	['chr7:91449916-91733091' 'chr7:91543192-91733091' 'chr7:91672955-91733091' 'chr7:91711799-91733091']
6053	ENSMUSG00000054728	Phactr1	7.822273337691755e-67	1.096235734896516e-63	0.292	False	5' UTR	1662.0	['chr13:42672604-42682650' 'chr13:42680927-42682650' 'chr13:42681556-42682650' 'chr13:42681742-42682650' 'chr13:42682296-42682650']
1659	ENSMUSG00000022523	Fgf12	1.031120161543653e-65	1.2644110980929046e-62	0.152	True	CDS	1177.0	['chr16:28398389-28444993' 'chr16:28398389-28564240' 'chr16:28398389-28564575' 'chr16:28398389-28752834' 'chr16:28398389-28753146']
5799	ENSMUSG00000004151	Etv1	4.647054359405243e-65	5.0652892517517145e-62	0.351	False	CDS	25.0	['chr12:38783286-38793171' 'chr12:38783803-38793171' 'chr12:38784564-38793171']
4628	ENSMUSG00000032503	Arpp21	1.57514280266103e-64	1.5452150894104705e-61	0.214	True	5' UTR	16450.0	['chr9:112187767-112187854' 'chr9:112187767-112187861' 'chr9:112187767-112187903' 'chr9:112187767-112188021' 'chr9:112187767-112188124' 'chr9:112187767-112206245' 'chr9:112187767-112219803' 'chr9:112187767-112228864' 'chr9:112187767-112230916' 'chr9:112187767-112232335' 'chr9:112187767-112233092' 'chr9:112187767-112233646' 'chr9:112187767-112234310' 'chr9:112187767-112235646' 'chr9:112187767-112235650']
6529	ENSMUSG00000008658	Rbfox1	2.9717823136241314e-58	2.650289499695703e-55	0.41	False	5' UTR	480.0	['chr16:6173668-6487819' 'chr16:6348855-6487819' 'chr16:6349228-6487819' 'chr16:6349232-6487819' 'chr16:6365605-6487819']
3476	ENSMUSG00000029554	Mad1l1	1.0719184366650106e-56	8.762933219736462e-54	0.503	False	CDS	3773.0	['chr5:140009275-140011395' 'chr5:140009275-140065814']
7611	ENSMUSG00000039717	Ralyl	3.527836699141961e-55	2.6621598475832794e-52	0.452	True	CDS	200.0	['chr3:13777104-14039714' 'chr3:13946533-14039714']
1052	ENSMUSG00000057531	Dtnbp1	2.2190336228317417e-53	1.554908559998528e-50	0.258	False	CDS	5136.0	['chr13:44931152-44946172' 'chr13:44931152-44946865' 'chr13:44931152-44946869' 'chr13:44931152-44948505' 'chr13:44931152-44953172' 'chr13:44931152-44970046']
704	ENSMUSG00000018648	Dusp14	4.6649025545857715e-53	3.050846270699096e-50	0.365	True	5' UTR	1819.0	['chr11:84050921-84056823' 'chr11:84050921-84066985' 'chr11:84050921-84068270' 'chr11:84050921-84068481']
3661	ENSMUSG00000030067	Foxp1	7.922792644275997e-51	4.571917402373385e-48	0.265	True	CDS	279.0	['chr6:99016666-99027702' 'chr6:99016666-99028164' 'chr6:99016666-99028674' 'chr6:99016666-99044326' 'chr6:99016666-99075854']
1192	ENSMUSG00000054423	Cadps	1.728571678916825e-49	9.420715650096694e-47	0.243	True	CDS	6177.0	['chr14:12376710-12405949' 'chr14:12376710-12411554']
6872	ENSMUSG00000003279	Dlgap1	7.119471137020413e-48	3.6758953607458016e-45	0.156	True	CDS	1627.0	['chr17:70516997-70593167' 'chr17:70521801-70593167' 'chr17:70522263-70593167' 'chr17:70522269-70593167' 'chr17:70522349-70593167' 'chr17:70561872-70593167' 'chr17:70583182-70593167']
3991	ENSMUSG00000030706	Mrpl48	5.93749101495612e-46	2.9123393428359767e-43	0.218	True	CDS	21097.0	['chr7:100574515-100582990' 'chr7:100574515-100591211' 'chr7:100574515-100607558' 'chr7:100574515-100607891']
8581	ENSMUSG00000056091	St3gal5	2.3841587221624946e-45	1.1137427173530507e-42	0.238	True	CDS	11110.0	['chr6:72097783-72128264' 'chr6:72097995-72128264' 'chr6:72098978-72128264']
2470	ENSMUSG00000027016	Zfp385b	2.0308174642462547e-44	9.055599692843526e-42	0.585	True	CDS	15397.0	['chr2:77503683-77519428' 'chr2:77503683-77703056' 'chr2:77503683-77719451']
7892	ENSMUSG00000073889	Il11ra1	2.7808125810520116e-44	1.1860770182660973e-41	0.167	False	5' UTR	33.0	['chr4:41758948-41763582' 'chr4:41760552-41763582' 'chr4:41762424-41763582' 'chr4:41763106-41763582' 'chr4:41763149-41763582' 'chr4:41763442-41763582']
649	ENSMUSG00000033352	Map2k4	5.06732182344252e-43	2.0712677953321298e-40	0.261	True	CDS	568.0	['chr11:65735367-65739593' 'chr11:65735367-65743323' 'chr11:65735367-65745552' 'chr11:65735367-65745813' 'chr11:65735367-65756269']
6403	ENSMUSG00000022332	Khdrbs3	4.01619827155592e-42	1.5759562017585432e-39	0.324	False	CDS	734.0	['chr15:68928834-68995052' 'chr15:68929658-68995052' 'chr15:68930120-68995052' 'chr15:68930465-68995052' 'chr15:68931361-68995052' 'chr15:68938899-68995052' 'chr15:68946949-68995052']
6167	ENSMUSG00000021699	Pde4d	5.882577967442864e-42	2.2195419177159422e-39	0.671	False	5' UTR	2297.0	['chr13:108450069-108654105' 'chr13:108498758-108654105' 'chr13:108499663-108654105' 'chr13:108545754-108654105' 'chr13:108551591-108654105' 'chr13:108568342-108654105']
510	ENSMUSG00000020435	Osbp2	7.987881930072255e-41	2.902263767926252e-38	0.615	False	CDS	12105.0	['chr11:3726576-3761949' 'chr11:3726576-3773706' 'chr11:3726576-3773718' 'chr11:3726576-3774587' 'chr11:3726576-3775104' 'chr11:3726576-3819837']
4532	ENSMUSG00000062151	Unc13c	5.260501901972821e-40	1.843054416369763e-37	0.23	False	5' UTR	12.0	['chr9:73933810-73967748' 'chr9:73933810-73968494' 'chr9:73933810-74058074']
1759	ENSMUSG00000022940	Pigp	1.609036309820505e-38	5.442981448047983e-36	0.349	True	CDS	3184.0	['chr16:94370193-94370366' 'chr16:94370193-94370605' 'chr16:94370193-94370741' 'chr16:94370193-94371744']
1190	ENSMUSG00000060579	Fhit	6.358812217960221e-38	2.0793315952729926e-35	0.649	True	CDS	1319.0	['chr14:10421614-10453369' 'chr14:10421614-10729725']
1666	ENSMUSG00000022772	Senp5	2.0161641857983707e-36	6.180803332088129e-34	0.313	False	5' UTR	6980.0	['chr16:31990466-32002992' 'chr16:31990466-32004732']
5671	ENSMUSG00000061086	Myl4	5.958841097603111e-35	1.771400944469289e-32	0.315	False	5' UTR	56.0	['chr11:104550614-104577421' 'chr11:104550760-104577421' 'chr11:104575542-104577421' 'chr11:104577168-104577421']
1977	ENSMUSG00000024109	Nrxn1	4.23736039457664e-34	1.2226031020822595e-31	0.383	True	CDS	5536.0	['chr17:90162434-90163792' 'chr17:90162434-90208323']
6769	ENSMUSG00000040276	Pacsin1	1.2309737322171778e-33	3.450243518014433e-31	0.239	True	5' UTR	8011.0	['chr17:27655760-27701767' 'chr17:27685426-27701767']
6531	ENSMUSG00000008658	Rbfox1	2.2770899135109117e-31	6.205070014317235e-29	0.223	False	CDS	480.0	['chr16:6809249-7224311' 'chr16:7039201-7224311' 'chr16:7040026-7224311' 'chr16:7193878-7224311' 'chr16:7217830-7224311']
5300	ENSMUSG00000053825	Ppfia2	4.719114240705736e-31	1.2512029919276558e-28	0.434	False	CDS	13418.0	['chr10:106557300-106743487' 'chr10:106632879-106743487']
9340	ENSMUSG00000034390	Cmip	1.461995861721551e-30	3.774257737760109e-28	0.24	False	CDS	3665.0	['chr8:117377201-117384958' 'chr8:117379526-117384958']
3495	ENSMUSG00000066551	Hmgb1	2.0284312752082985e-30	5.102284823023952e-28	0.11	False	CDS	460.0	['chr5:149050752-149051279' 'chr5:149050752-149052338' 'chr5:149050752-149052445' 'chr5:149050752-149052900' 'chr5:149050752-149091645' 'chr5:149050752-149181999' 'chr5:149050752-149184448']
9289	ENSMUSG00000036564	Ndrg4	2.8399394833844518e-30	6.907595245274876e-28	0.508	True	5' UTR	8346.0	['chr8:95677872-95697194' 'chr8:95678384-95697194']
1499	ENSMUSG00000018865	Sult4a1	2.886966412398266e-30	6.907595245274876e-28	0.054	True	CDS	2830.0	['chr15:84077583-84078769' 'chr15:84077583-84079361' 'chr15:84077583-84079517' 'chr15:84077583-84080187']
3467	ENSMUSG00000025855	Prkar1b	7.31339673678956e-30	1.6684749299512927e-27	0.138	True	5' UTR	2836.0	['chr5:139127786-139129644' 'chr5:139127786-139129968' 'chr5:139127786-139130294' 'chr5:139127786-139130393' 'chr5:139127786-139130446' 'chr5:139127786-139130507' 'chr5:139127786-139149919' 'chr5:139127786-139150535']
3654	ENSMUSG00000030020	Prickle2	2.872824652365905e-29	6.4050931453885295e-27	0.56	True	CDS	7261.0	['chr6:92458659-92480825' 'chr6:92458659-92534616' 'chr6:92458659-92705346']
1161	ENSMUSG00000041417	Pik3r1	3.3888009254616777e-28	7.387586017506459e-26	0.307	True	CDS	965.0	['chr13:101690584-101690980' 'chr13:101690584-101692183' 'chr13:101690584-101692447' 'chr13:101690584-101694376' 'chr13:101690584-101701447']
3853	ENSMUSG00000036570	Fxyd1	2.3920662852793285e-27	5.10134136056309e-25	0.328	False	CDS	4102.0	['chr7:31052178-31052272' 'chr7:31052178-31052531' 'chr7:31052178-31052579' 'chr7:31052178-31053025']
3824	ENSMUSG00000003435	Supt5	2.79818029646802e-27	5.840457171989633e-25	0.421	False	CDS	22102.0	['chr7:28329653-28330018' 'chr7:28329653-28330580']
6221	ENSMUSG00000040640	Erc2	6.372934925793879e-27	1.3024685754591244e-24	0.226	True	CDS	5400.0	['chr14:27777243-27876587' 'chr14:27798647-27876587' 'chr14:27876203-27876587']
7701	ENSMUSG00000028059	Arhgef2	2.687426791534988e-26	5.380338127542496e-24	0.354	True	CDS	1379.0	['chr3:88616655-88629787' 'chr3:88621322-88629787' 'chr3:88621600-88629787' 'chr3:88622598-88629787' 'chr3:88629564-88629787' 'chr3:88629648-88629787' 'chr3:88629691-88629787']
5972	ENSMUSG00000021268	Meg3	4.911669343258024e-26	9.636695251472244e-24	0.132	False	Non-coding	641.0	['chr12:109549811-109571391' 'chr12:109558321-109571391' 'chr12:109568524-109571391' 'chr12:109568595-109571391']
8250	ENSMUSG00000029095	Ablim2	2.6834721828400687e-25	5.161737669345309e-23	0.294	True	CDS	6993.0	['chr5:35812220-35824025' 'chr5:35814664-35824025']
282	ENSMUSG00000073481	Mtarc2	3.9596030220857597e-25	7.469943393588712e-23	0.081	True	CDS	2764.0	['chr1:184841428-184845546' 'chr1:184841428-184846343' 'chr1:184841428-184846814' 'chr1:184841428-184849393' 'chr1:184841428-184857091']
6770	ENSMUSG00000040276	Pacsin1	6.321117864443688e-25	1.1700031367960863e-22	0.317	True	5' UTR	8011.0	['chr17:27655760-27701826' 'chr17:27685426-27701826']
4088	ENSMUSG00000025468	Caly	6.2110395198410415e-24	1.1283388461044555e-21	0.179	True	5' UTR	1480.0	['chr7:140074101-140081381' 'chr7:140074101-140081393' 'chr7:140074101-140082093' 'chr7:140074101-140082462']
4344	ENSMUSG00000014633	Cmc2	1.0735179122580812e-23	1.880573342723532e-21	0.268	False	5' UTR	1321.0	['chr8:116911235-116918760' 'chr8:116911235-116921351' 'chr8:116911235-116944025']
2432	ENSMUSG00000017412	Cacnb4	1.3225536853045326e-23	2.2761845004978007e-21	0.215	True	CDS	413.0	['chr2:52477812-52556202' 'chr2:52477812-52558269' 'chr2:52477812-52656675' 'chr2:52477812-52675728']
4627	ENSMUSG00000032503	Arpp21	4.784758311740314e-23	8.092841213478012e-21	0.055	True	5' UTR	16450.0	['chr9:112185770-112185908' 'chr9:112185770-112185987' 'chr9:112185770-112186464' 'chr9:112185770-112187470' 'chr9:112185770-112187590']
4208	ENSMUSG00000030465	Psd3	4.460803223336086e-22	7.293413270154498e-20	0.14	True	CDS	23553.0	['chr8:67790942-67817948' 'chr8:67790942-67882981']
9578	ENSMUSG00000032564	Cpne4	7.321299259115892e-22	1.177408946425031e-19	0.27	True	5' UTR	123.0	['chr9:104566901-104686425' 'chr9:104570102-104686425']
1231	ENSMUSG00000063142	Kcnma1	4.258654069012296e-21	6.631332764604859e-19	0.41	True	CDS	3396.0	['chr14:23442080-23449200' 'chr14:23442080-23451599']
3160	ENSMUSG00000059291	Rpl11	4.986208451736947e-21	7.64292264242804e-19	0.056	True	CDS	6489.0	['chr4:136052718-136052970' 'chr4:136052718-136053087' 'chr4:136052718-136053155' 'chr4:136052718-136053348']
4522	ENSMUSG00000032366	Tpm1	9.769437554348209e-21	1.4520936728508475e-18	0.112	True	CDS	293.0	['chr9:67036129-67043578' 'chr9:67036129-67047786']
2453	ENSMUSG00000056486	Chn1	2.256572669937638e-20	3.2082576655200328e-18	0.164	True	CDS	10680.0	['chr2:73659758-73660050' 'chr2:73659758-73660077' 'chr2:73659758-73660224' 'chr2:73659758-73660362' 'chr2:73659758-73660405' 'chr2:73659758-73677760' 'chr2:73659758-73679615' 'chr2:73659758-73679816' 'chr2:73659758-73706919' 'chr2:73659758-73710455' 'chr2:73659758-73721403']
4774	ENSMUSG00000031431	Tsc22d3	7.719201879239407e-20	1.0665545131737827e-17	0.233	True	CDS	861.0	['chrX:140542157-140542257' 'chrX:140542157-140542511' 'chrX:140542157-140542523' 'chrX:140542157-140542846']
1640	ENSMUSG00000013539	Tango2	3.49944952726807e-19	4.767999980902746e-17	0.173	True	CDS	2261.0	['chr16:18316735-18319744' 'chr16:18316735-18324357' 'chr16:18316735-18343798' 'chr16:18316735-18347871']
5591	ENSMUSG00000020486	Septin4	5.068837105802879e-19	6.811683836702223e-17	0.078	True	CDS	292.0	['chr11:87570307-87583318' 'chr11:87578538-87583318' 'chr11:87579029-87583318']
1296	ENSMUSG00000079197	Psme2	5.419635813903211e-19	7.18467936951223e-17	0.279	False	CDS	4026.0	['chr14:55590528-55590842' 'chr14:55590528-55591022' 'chr14:55590528-55591034']
7476	ENSMUSG00000027273	Snap25	3.5022284722908e-18	4.3489697864775626e-16	0.119	True	CDS	10130.0	['chr2:136769861-136773895' 'chr2:136770175-136773895']
7185	ENSMUSG00000057914	Cacnb2	3.7102963502643945e-18	4.539038403872956e-16	0.332	True	CDS	3023.0	['chr2:14614357-14874770' 'chr2:14739764-14874770' 'chr2:14763993-14874770' 'chr2:14873946-14874770' 'chr2:14874192-14874770' 'chr2:14874625-14874770']
6612	ENSMUSG00000022770	Dlg1	4.828463177400908e-18	5.776490703695477e-16	0.227	False	CDS	748.0	['chr16:31743271-31781782' 'chr16:31755017-31781782' 'chr16:31771856-31781782']
6031	ENSMUSG00000035910	Dcdc2a	6.708759275141357e-18	7.929268492667076e-16	0.424	False	CDS	1085.0	['chr13:25187777-25202165' 'chr13:25196131-25202165' 'chr13:25196240-25202165']
3966	ENSMUSG00000030629	Zfand6	7.933031402099558e-18	9.264647387451986e-16	0.113	True	5' UTR	3156.0	['chr7:84634410-84642286' 'chr7:84634410-84652882' 'chr7:84634410-84679310' 'chr7:84634410-84679344' 'chr7:84634410-84689746']
4803	ENSMUSG00000049176	Frmpd4	2.709616052314596e-17	3.0908527294425807e-15	0.372	False	CDS	1412.0	['chrX:167897639-168122786' 'chrX:167897639-168124005' 'chrX:167897639-168447948']
8296	ENSMUSG00000029152	Ociad1	4.758041952769765e-17	5.365102477778322e-15	0.105	True	CDS	2560.0	['chr5:73306754-73313443' 'chr5:73306799-73313443' 'chr5:73310427-73313443']
1446	ENSMUSG00000022577	Ly6h	5.975542890565336e-17	6.661372245050676e-15	0.119	True	CDS	15717.0	['chr15:75566260-75566509' 'chr15:75566260-75566592' 'chr15:75566260-75566714' 'chr15:75566260-75566763']
7970	ENSMUSG00000028525	Pde4b	6.360318528079412e-17	7.0106432315122535e-15	0.408	True	CDS	3940.0	['chr4:102570879-102590831' 'chr4:102590202-102590831']
7658	ENSMUSG00000027797	Dclk1	6.673170505468215e-17	7.273755850960354e-15	0.132	True	CDS	290.0	['chr3:55516987-55533570' 'chr3:55521924-55533570']
520	ENSMUSG00000057897	Camk2b	7.457137766404689e-17	8.038958405321977e-15	0.063	True	CDS	7290.0	['chr11:5982759-5987057' 'chr11:5982759-5988101']
3050	ENSMUSG00000028546	Elavl4	7.907100045055803e-17	8.431375156738852e-15	0.095	True	CDS	22289.0	['chr4:110251522-110255419' 'chr4:110251522-110274149' 'chr4:110251522-110286470' 'chr4:110251522-110287082' 'chr4:110251522-110287233' 'chr4:110251522-110289516' 'chr4:110251522-110290161' 'chr4:110251522-110290357' 'chr4:110251522-110290634' 'chr4:110251522-110351797']
7103	ENSMUSG00000024959	Bad	2.996808007264484e-16	3.127519845879212e-14	0.14	True	CDS	1486.0	['chr19:6942441-6942867' 'chr19:6942625-6942867']
2433	ENSMUSG00000017412	Cacnb4	3.798465243062668e-16	3.8876491100671464e-14	0.198	True	CDS	413.0	['chr2:52675812-52676021' 'chr2:52675812-52676271']
2471	ENSMUSG00000027002	Nckap1	4.952293420645323e-16	5.0084534491268686e-14	0.191	True	CDS	20872.0	['chr2:80570230-80571213' 'chr2:80570230-80580858']
4910	ENSMUSG00000026179	Pnkd	6.340307831151196e-16	6.282668669049822e-14	0.252	True	CDS	351.0	['chr1:74286011-74347385' 'chr1:74332792-74347385']
9108	ENSMUSG00000047495	Dlgap2	7.853059406314201e-16	7.703851277594231e-14	0.443	True	CDS	6348.0	['chr8:14258027-14531029' 'chr8:14382189-14531029' 'chr8:14454527-14531029']
5018	ENSMUSG00000042671	Rgs8	1.024585084813216e-15	9.951663051502622e-14	0.435	True	5' UTR	744.0	['chr1:153653356-153665836' 'chr1:153665714-153665836']
3743	ENSMUSG00000030268	Bcat1	1.2597147902726377e-15	1.211549224762213e-13	0.166	True	CDS	117.0	['chr6:145047364-145047440' 'chr6:145047364-145048563' 'chr6:145047364-145075889']
684	ENSMUSG00000038807	Rap1gap2	2.599731374709721e-15	2.476054833582754e-13	0.337	False	CDS	17348.0	['chr11:74484972-74522400' 'chr11:74484972-74558936' 'chr11:74484972-74567216']
5212	ENSMUSG00000069601	Ank3	7.456717589253332e-15	7.033692264478382e-13	0.403	True	CDS	5368.0	['chr10:69534285-69808416' 'chr10:69706926-69808416']
2572	ENSMUSG00000027340	Slc23a2	9.62470659631456e-15	8.992225877128176e-13	0.348	False	5' UTR	726.0	['chr2:132101727-132111342' 'chr2:132101727-132144485' 'chr2:132101727-132145012' 'chr2:132101727-132145242']
425	ENSMUSG00000035189	Ano4	1.3044781249142741e-14	1.2072575854159462e-12	0.376	True	CDS	452.0	['chr10:89149445-89256969' 'chr10:89149445-89257432' 'chr10:89149445-89317091']
4929	ENSMUSG00000026150	Mff	1.5492982929976593e-14	1.4204314256361712e-12	0.113	True	CDS	6612.0	['chr1:82735508-82747083' 'chr1:82741977-82747083' 'chr1:82745557-82747083']
9349	ENSMUSG00000025316	Banp	1.6086333025654806e-14	1.4611752498303112e-12	0.389	True	CDS	1024.0	['chr8:122007792-122024003' 'chr8:122020645-122024003']
3326	ENSMUSG00000044221	Grsf1	2.2814416038862863e-14	2.034631103102224e-12	0.263	True	CDS	4693.0	['chr5:88673850-88675120' 'chr5:88673850-88675122' 'chr5:88673850-88675495' 'chr5:88673850-88675546' 'chr5:88673850-88675758']
2009	ENSMUSG00000044252	Osbpl1a	2.9612609074078636e-14	2.593747276934924e-12	0.067	True	CDS	3238.0	['chr18:12841347-12854415' 'chr18:12841347-12859985' 'chr18:12841347-12861124' 'chr18:12841347-12862103' 'chr18:12841347-12862107' 'chr18:12841347-12862849' 'chr18:12841347-12863072' 'chr18:12841347-12871078']
799	ENSMUSG00000087259	2610035D17Rik	4.617491973062114e-14	4.008636836791091e-12	0.371	False	Non-coding	12331.0	['chr11:113067387-113130161' 'chr11:113067387-113172767' 'chr11:113067387-113172953' 'chr11:113067387-113201291']
1210	ENSMUSG00000058317	Ube2e2	5.942176732289313e-14	5.113399451206855e-12	0.084	True	CDS	2209.0	['chr14:18888450-18893228' 'chr14:18888450-18893585' 'chr14:18888450-18894155' 'chr14:18888450-18903088']
6488	ENSMUSG00000003352	Cacnb3	7.395957582960832e-14	6.309073381638763e-12	0.369	True	CDS	2113.0	['chr15:98632521-98639488' 'chr15:98635214-98639488' 'chr15:98635402-98639488']
2585	ENSMUSG00000039033	Tasp1	8.118228097617039e-14	6.8655015204847545e-12	0.249	True	5' UTR	2855.0	['chr2:140057500-140066487' 'chr2:140057500-140066754']
2441	ENSMUSG00000026970	Rbms1	1.2227774217846278e-13	1.0252518382655725e-11	0.277	True	CDS	1631.0	['chr2:60842473-60881118' 'chr2:60842473-60962691']
4196	ENSMUSG00000039375	Wdr17	2.023350004046819e-13	1.682124028788076e-11	0.352	True	CDS	10381.0	['chr8:54690235-54693057' 'chr8:54690235-54696269' 'chr8:54690235-54703834' 'chr8:54690235-54724288']
6572	ENSMUSG00000003531	Dgcr6	2.4650659710835645e-13	2.0151914313608142e-11	0.079	True	CDS	6773.0	['chr16:18065185-18066696' 'chr16:18065193-18066696' 'chr16:18066600-18066696']
6334	ENSMUSG00000022139	Mbnl2	4.497753280883323e-13	3.5872324947532844e-11	0.212	True	CDS	5210.0	['chr14:120396605-120428935' 'chr14:120403372-120428935' 'chr14:120404733-120428935']
257	ENSMUSG00000026527	Rgs7	6.037434124237996e-13	4.776389416030221e-11	0.124	True	CDS	11870.0	['chr1:175059795-175066617' 'chr1:175059795-175076017' 'chr1:175059795-175078189']
3976	ENSMUSG00000035642	Aamdc	6.981146247752428e-13	5.435321007178676e-11	0.135	True	CDS	10082.0	['chr7:97565301-97569687' 'chr7:97565301-97575588' 'chr7:97565301-97579366' 'chr7:97565301-97580414']
4089	ENSMUSG00000025468	Caly	7.189387623029113e-13	5.55337736865477e-11	0.295	False	5' UTR	1480.0	['chr7:140081539-140082093' 'chr7:140081539-140082462']
6212	ENSMUSG00000025290	Rps24	1.103143529967561e-12	8.389021727892848e-11	0.062	True	CDS	403.0	['chr14:24490759-24491750' 'chr14:24491025-24491750' 'chr14:24491191-24491750' 'chr14:24491315-24491750' 'chr14:24491462-24491750']
5963	ENSMUSG00000021262	Evl	1.1353707919308979e-12	8.567682668340083e-11	0.208	True	CDS	1247.0	['chr12:108555214-108648315' 'chr12:108606012-108648315']
5968	ENSMUSG00000021268	Meg3	1.3905506104464265e-12	1.0413207243114078e-10	0.121	False	Non-coding	641.0	['chr12:109546543-109549291' 'chr12:109548666-109549291']
1400	ENSMUSG00000051359	Ncald	1.5687555440592146e-12	1.1658705975167344e-10	0.059	True	5' UTR	17743.0	['chr15:37397454-37443656' 'chr15:37397454-37445830' 'chr15:37397454-37458459' 'chr15:37397454-37458489' 'chr15:37397454-37459020' 'chr15:37397454-37459217' 'chr15:37397454-37494540' 'chr15:37397454-37508876']
82	ENSMUSG00000043629	1700019D03Rik	1.6870242357329611e-12	1.2350528173537572e-10	0.077	False	5' UTR	1084.0	['chr1:52925735-52952343' 'chr1:52925735-52952615' 'chr1:52925735-52953197' 'chr1:52925735-52953542' 'chr1:52925735-52987571']
3936	ENSMUSG00000052040	Klf13	1.7146446958356108e-12	1.2459751456405442e-10	0.166	True	CDS	301.0	['chr7:63891798-63901166' 'chr7:63891798-63921619' 'chr7:63891798-63924670' 'chr7:63891798-63936029' 'chr7:63891798-63936230' 'chr7:63891798-63936439' 'chr7:63891798-63937663' 'chr7:63891798-63937967']
2291	ENSMUSG00000002107	Celf2	1.9476102987337987e-12	1.404857134601365e-10	0.142	False	CDS	4390.0	['chr2:6604183-6607882' 'chr2:6604183-6615688']
5746	ENSMUSG00000020585	Laptm4a	2.2795949946352414e-12	1.6323231311950162e-10	0.058	False	CDS	159.0	['chr12:8931749-8934866' 'chr12:8934773-8934866']
