	chromosome	start	end	cluster	left_exon_count	left_genes	right_exon_count	right_genes	genes	n_genes	genes_cluster	n_genes_cluster	annotated	gene_id	original_cluster	n_start	strand	cluster_type	psi_a	psi_b	delta_psi	lfc_psi	abs_delta_psi	abs_lfc_psi
0	chr1	4782734	4783951	0	8	['ENSMUSG00000033845']	7	['ENSMUSG00000033845']	['ENSMUSG00000033845']	1	['ENSMUSG00000033845']	1	True	ENSMUSG00000033845	3	1	-	shared_acceptor	0.9516655198925895	0.9793876527241967	-0.027722132831607182	-0.041425406580309604	0.027722132831607182	0.041425406580309604
1	chr1	4782734	4785573	0	8	['ENSMUSG00000033845']	10	['ENSMUSG00000033845']	['ENSMUSG00000033845']	1	['ENSMUSG00000033845']	1	True	ENSMUSG00000033845	3	1	-	shared_acceptor	0.04833448010741057	0.02061234727580325	0.02772213283160732	1.2295438794962	0.02772213283160732	1.2295438794962
2	chr1	10035164	10037662	1	7	['ENSMUSG00000025917']	1	['ENSMUSG00000025917']	['ENSMUSG00000025917']	1	['ENSMUSG00000025917']	1	True	ENSMUSG00000025917	19	1	-	shared_acceptor	0.017065805304011604	0.0436461448850426	-0.026580339581030996	-1.3547456854994246	0.026580339581030996	1.3547456854994246
3	chr1	10035164	10037670	1	7	['ENSMUSG00000025917']	4	['ENSMUSG00000025917']	['ENSMUSG00000025917']	1	['ENSMUSG00000025917']	1	True	ENSMUSG00000025917	19	1	-	shared_acceptor	0.9428545826140334	0.9106913263539681	0.03216325626006533	0.050073136134130766	0.03216325626006533	0.050073136134130766
4	chr1	10035164	10037919	1	7	['ENSMUSG00000025917']	3	['ENSMUSG00000025917']	['ENSMUSG00000025917']	1	['ENSMUSG00000025917']	1	True	ENSMUSG00000025917	19	1	-	shared_acceptor	0.04007961208195501	0.045662528760989224	-0.005582916679034211	-0.1881422076760444	0.005582916679034211	0.1881422076760444
5	chr1	13572075	13573858	2	2	['ENSMUSG00000025935']	0	[]	['ENSMUSG00000025935']	1	['ENSMUSG00000025935']	1	False	ENSMUSG00000025935	28	1	-	shared_acceptor	3.2909480034043566e-12	0.10447160846259797	-0.10447160845930702	-26.633795658051746	0.10447160845930702	26.633795658051746
6	chr1	13572075	13576368	2	2	['ENSMUSG00000025935']	2	['ENSMUSG00000025935']	['ENSMUSG00000025935']	1	['ENSMUSG00000025935']	1	True	ENSMUSG00000025935	28	1	-	shared_acceptor	0.9999999999967091	0.8955283915374019	0.10447160845930714	0.1591889230492391	0.10447160845930714	0.1591889230492391
7	chr1	13579567	13579690	3	5	['ENSMUSG00000025935']	3	['ENSMUSG00000025935']	['ENSMUSG00000025935']	1	['ENSMUSG00000025935']	1	True	ENSMUSG00000025935	29	1	-	shared_acceptor	0.9564451430214712	0.9745552391387001	-0.018110096117228913	-0.027061736654239582	0.018110096117228913	0.027061736654239582
8	chr1	13579567	13581023	3	5	['ENSMUSG00000025935']	4	['ENSMUSG00000025935']	['ENSMUSG00000025935']	1	['ENSMUSG00000025935']	1	True	ENSMUSG00000025935	29	1	-	shared_acceptor	0.043554856978528914	0.025444760861299924	0.01811009611722899	0.775464952557738	0.01811009611722899	0.775464952557738
9	chr1	16643479	16645686	4	14	['ENSMUSG00000079658']	14	['ENSMUSG00000079658']	['ENSMUSG00000079658']	1	['ENSMUSG00000079658']	1	True	ENSMUSG00000079658	40	1	-	shared_acceptor	0.9705098834186942	0.986780799028437	-0.01627091560974281	-0.02398673860508712	0.01627091560974281	0.02398673860508712
10	chr1	16643479	16647955	4	14	['ENSMUSG00000079658']	23	['ENSMUSG00000079658']	['ENSMUSG00000079658']	1	['ENSMUSG00000079658']	1	False	ENSMUSG00000079658	40	1	-	shared_acceptor	0.029490116581305924	0.013219200971563067	0.016270915609742857	1.1575964890536028	0.016270915609742857	1.1575964890536028
11	chr1	16648008	16656296	5	10	['ENSMUSG00000079658']	3	['ENSMUSG00000079658']	['ENSMUSG00000079658']	1	['ENSMUSG00000079658']	1	True	ENSMUSG00000079658	42	1	-	shared_acceptor	0.008307690231531356	0.021161614107387122	-0.012853923875855766	-1.348930239496256	0.012853923875855766	1.348930239496256
12	chr1	16648008	16656616	5	10	['ENSMUSG00000079658']	0	[]	['ENSMUSG00000079658']	1	['ENSMUSG00000079658']	1	False	ENSMUSG00000079658	42	1	-	shared_acceptor	0.011101117564308637	0.014113560005630401	-0.0030124424413217644	-0.34637698970494846	0.0030124424413217644	0.34637698970494846
13	chr1	16648008	16656822	5	10	['ENSMUSG00000079658']	5	['ENSMUSG00000079658']	['ENSMUSG00000079658']	1	['ENSMUSG00000079658']	1	True	ENSMUSG00000079658	42	1	-	shared_acceptor	0.550121771036044	0.6728632247251013	-0.12274145368905731	-0.2905622737801977	0.12274145368905731	0.2905622737801977
14	chr1	16648008	16656862	5	10	['ENSMUSG00000079658']	0	[]	['ENSMUSG00000079658']	1	['ENSMUSG00000079658']	1	False	ENSMUSG00000079658	42	1	-	shared_acceptor	0.08689262783434293	0.08186969037522136	0.005022937459121565	0.0859043405429003	0.005022937459121565	0.0859043405429003
15	chr1	16648008	16656912	5	10	['ENSMUSG00000079658']	1	['ENSMUSG00000079658']	['ENSMUSG00000079658']	1	['ENSMUSG00000079658']	1	True	ENSMUSG00000079658	42	1	-	shared_acceptor	0.08640911989165245	0.05829089247901407	0.028118227412638384	0.5679130883663266	0.028118227412638384	0.5679130883663266
16	chr1	16648008	16656992	5	10	['ENSMUSG00000079658']	3	['ENSMUSG00000079658']	['ENSMUSG00000079658']	1	['ENSMUSG00000079658']	1	True	ENSMUSG00000079658	42	1	-	shared_acceptor	0.25716767344212066	0.1517010183076457	0.10546665513447495	0.761478530288543	0.10546665513447495	0.761478530288543
17	chr1	36269702	36273101	6	4	['ENSMUSG00000047180']	0	[]	['ENSMUSG00000047180']	1	['ENSMUSG00000047180']	1	False	ENSMUSG00000047180	67	1	-	shared_acceptor	0.06565779275686233	0.07120105843727718	-0.005543265680414855	-0.11693243488688321	0.005543265680414855	0.11693243488688321
18	chr1	36269702	36273338	6	4	['ENSMUSG00000047180']	4	['ENSMUSG00000047180']	['ENSMUSG00000047180']	1	['ENSMUSG00000047180']	1	True	ENSMUSG00000047180	67	1	-	shared_acceptor	0.9343422072431375	0.9287989415627227	0.005543265680414855	0.008584712437103986	0.005543265680414855	0.008584712437103986
19	chr1	37995842	37996893	7	6	['ENSMUSG00000058407']	1	['ENSMUSG00000058407']	['ENSMUSG00000058407']	1	['ENSMUSG00000058407']	1	True	ENSMUSG00000058407	95	1	-	shared_acceptor	0.14197475208445476	0.11070059657795082	0.031274155506503934	0.3589713926818523	0.031274155506503934	0.3589713926818523
20	chr1	37995842	37997109	7	6	['ENSMUSG00000058407']	2	['ENSMUSG00000058407']	['ENSMUSG00000058407']	1	['ENSMUSG00000058407']	1	True	ENSMUSG00000058407	95	1	-	shared_acceptor	0.6855786341946393	0.6377493385511149	0.04782929564352434	0.10433265141298265	0.04782929564352434	0.10433265141298265
21	chr1	37995842	37997164	7	6	['ENSMUSG00000058407']	2	['ENSMUSG00000058407']	['ENSMUSG00000058407']	1	['ENSMUSG00000058407']	1	True	ENSMUSG00000058407	95	1	-	shared_acceptor	0.172446613720906	0.2515500648709343	-0.07910345115002829	-0.5446957597067179	0.07910345115002829	0.5446957597067179
22	chr1	53771823	53776517	8	3	['ENSMUSG00000026094']	2	['ENSMUSG00000026094']	['ENSMUSG00000026094']	1	['ENSMUSG00000026094']	1	True	ENSMUSG00000026094	159	1	-	shared_acceptor	0.9395710393777299	0.9684876431538401	-0.02891660377611016	-0.043731396182648694	0.02891660377611016	0.043731396182648694
23	chr1	53771823	53785074	8	3	['ENSMUSG00000026094']	2	['ENSMUSG00000026094']	['ENSMUSG00000026094']	1	['ENSMUSG00000026094']	1	True	ENSMUSG00000026094	159	1	-	shared_acceptor	0.060428960622270086	0.03151235684616003	0.028916603776110057	0.9393224467516905	0.028916603776110057	0.9393224467516905
24	chr1	55014563	55014869	9	4	['ENSMUSG00000025982']	2	['ENSMUSG00000025982']	['ENSMUSG00000025982']	1	['ENSMUSG00000025982']	1	True	ENSMUSG00000025982	162	1	-	shared_acceptor	0.008278625873984596	0.01707338863854392	-0.008794762764559325	-1.0442861084550783	0.008794762764559325	1.0442861084550783
25	chr1	55014563	55016376	9	4	['ENSMUSG00000025982']	5	['ENSMUSG00000025982']	['ENSMUSG00000025982']	1	['ENSMUSG00000025982']	1	True	ENSMUSG00000025982	162	1	-	shared_acceptor	0.9917213741260154	0.9829266113614561	0.00879476276455926	0.012851145727843506	0.00879476276455926	0.012851145727843506
26	chr1	55086942	55087779	10	3	['ENSMUSG00000025980']	1	['ENSMUSG00000025980']	['ENSMUSG00000025980']	1	['ENSMUSG00000025980']	1	True	ENSMUSG00000025980	165	1	-	shared_acceptor	0.5416871785011702	0.7242682709536163	-0.18258109245244614	-0.4190642305764893	0.18258109245244614	0.4190642305764893
27	chr1	55086942	55087989	10	3	['ENSMUSG00000025980']	1	['ENSMUSG00000025980']	['ENSMUSG00000025980']	1	['ENSMUSG00000025980']	1	True	ENSMUSG00000025980	165	1	-	shared_acceptor	0.4583128214988298	0.27573172904638377	0.18258109245244603	0.7330673532692205	0.18258109245244603	0.7330673532692205
28	chr1	58419734	58420121	11	8	['ENSMUSG00000026034']	3	['ENSMUSG00000026034']	['ENSMUSG00000026034']	1	['ENSMUSG00000026034']	1	True	ENSMUSG00000026034	181	1	-	shared_acceptor	0.8320523674808613	0.8289391377748225	0.003113229706038778	0.005408150852105276	0.003113229706038778	0.005408150852105276
29	chr1	58419734	58421083	11	8	['ENSMUSG00000026034']	7	['ENSMUSG00000026034']	['ENSMUSG00000026034']	1	['ENSMUSG00000026034']	1	True	ENSMUSG00000026034	181	1	-	shared_acceptor	0.16794763251913866	0.17106086222517747	-0.003113229706038806	-0.026498258111670836	0.003113229706038806	0.026498258111670836
30	chr1	58434450	58438344	12	12	['ENSMUSG00000026035']	12	['ENSMUSG00000026035']	['ENSMUSG00000026035']	1	['ENSMUSG00000026035']	1	True	ENSMUSG00000026035	183	1	-	shared_acceptor	0.9363460350461268	0.9516638270280039	-0.015317791981877105	-0.023410245728236134	0.015317791981877105	0.023410245728236134
31	chr1	58434450	58440843	12	12	['ENSMUSG00000026035']	13	['ENSMUSG00000026035']	['ENSMUSG00000026035']	1	['ENSMUSG00000026035']	1	False	ENSMUSG00000026035	183	1	-	shared_acceptor	0.06365396495387314	0.04833617297199619	0.015317791981876952	0.39714712214577874	0.015317791981876952	0.39714712214577874
32	chr1	58444640	58445146	13	7	['ENSMUSG00000026035']	3	['ENSMUSG00000026035']	['ENSMUSG00000026035']	1	['ENSMUSG00000026035']	1	True	ENSMUSG00000026035	184	1	-	shared_acceptor	0.4144026333536866	0.47293563426448265	-0.05853300091079605	-0.19061067738123083	0.05853300091079605	0.19061067738123083
33	chr1	58444640	58445332	13	7	['ENSMUSG00000026035']	1	['ENSMUSG00000026035']	['ENSMUSG00000026035']	1	['ENSMUSG00000026035']	1	True	ENSMUSG00000026035	184	1	-	shared_acceptor	0.11332328374248207	0.10114829682380753	0.012174986918674538	0.16397228312680978	0.012174986918674538	0.16397228312680978
34	chr1	58444640	58445367	13	7	['ENSMUSG00000026035']	0	[]	['ENSMUSG00000026035']	1	['ENSMUSG00000026035']	1	False	ENSMUSG00000026035	184	1	-	shared_acceptor	0.0788369312750132	0.04399070014355028	0.03484623113146292	0.8416730431637585	0.03484623113146292	0.8416730431637585
35	chr1	58444640	58445410	13	7	['ENSMUSG00000026035']	1	['ENSMUSG00000026035']	['ENSMUSG00000026035']	1	['ENSMUSG00000026035']	1	True	ENSMUSG00000026035	184	1	-	shared_acceptor	0.3148735056797426	0.29126951984130445	0.023603985838438146	0.11241763262409643	0.023603985838438146	0.11241763262409643
36	chr1	58444640	58445439	13	7	['ENSMUSG00000026035']	1	['ENSMUSG00000026035']	['ENSMUSG00000026035']	1	['ENSMUSG00000026035']	1	False	ENSMUSG00000026035	184	1	-	shared_acceptor	0.07856364594907549	0.09065584892685517	-0.012092202977779687	-0.206538217007874	0.012092202977779687	0.206538217007874
37	chr1	63170915	63172154	14	8	['ENSMUSG00000025968']	2	['ENSMUSG00000025968']	['ENSMUSG00000025968']	1	['ENSMUSG00000025968']	1	True	ENSMUSG00000025968	214	1	-	shared_acceptor	0.301100884800762	0.27408379172724817	0.027017093073513854	0.13562993184175864	0.027017093073513854	0.13562993184175864
38	chr1	63170915	63176428	14	8	['ENSMUSG00000025968']	4	['ENSMUSG00000025968']	['ENSMUSG00000025968']	1	['ENSMUSG00000025968']	1	True	ENSMUSG00000025968	214	1	-	shared_acceptor	0.1973623698634553	0.24911912670226033	-0.05175675683880504	-0.33598884632090575	0.05175675683880504	0.33598884632090575
39	chr1	63170915	63176586	14	8	['ENSMUSG00000025968']	4	['ENSMUSG00000025968']	['ENSMUSG00000025968']	1	['ENSMUSG00000025968']	1	True	ENSMUSG00000025968	214	1	-	shared_acceptor	0.5015367453357825	0.47679708157049155	0.024739663765290965	0.07297999909244224	0.024739663765290965	0.07297999909244224
40	chr1	75316804	75316891	15	32	['ENSMUSG00000026209']	3	['ENSMUSG00000026209']	['ENSMUSG00000026209']	1	['ENSMUSG00000026209']	1	True	ENSMUSG00000026209	284	1	-	shared_acceptor	0.224274738123886	0.18880147345984202	0.03547326466404399	0.24839710202414267	0.03547326466404399	0.24839710202414267
41	chr1	75316804	75317082	15	32	['ENSMUSG00000026209']	1	['ENSMUSG00000026209']	['ENSMUSG00000026209']	1	['ENSMUSG00000026209']	1	True	ENSMUSG00000026209	284	1	-	shared_acceptor	0.04941371790180829	0.09957619773045985	-0.05016247982865156	-1.01088930448355	0.05016247982865156	1.01088930448355
42	chr1	75316804	75317335	15	32	['ENSMUSG00000026209']	7	['ENSMUSG00000026209']	['ENSMUSG00000026209']	1	['ENSMUSG00000026209']	1	True	ENSMUSG00000026209	284	1	-	shared_acceptor	0.7263115439743056	0.7116223288096981	0.014689215164607528	0.029476731115954613	0.014689215164607528	0.029476731115954613
43	chr1	80648333	80665109	16	10	['ENSMUSG00000038608']	5	['ENSMUSG00000038608']	['ENSMUSG00000038608']	1	['ENSMUSG00000038608']	1	True	ENSMUSG00000038608	298	1	-	shared_acceptor	0.3821106831924902	0.32931715582553717	0.05279352736695303	0.21451292175737358	0.05279352736695303	0.21451292175737358
44	chr1	80648333	80758326	16	10	['ENSMUSG00000038608']	4	['ENSMUSG00000038608']	['ENSMUSG00000038608']	1	['ENSMUSG00000038608']	1	True	ENSMUSG00000038608	298	1	-	shared_acceptor	0.6178893168075098	0.6706828441744628	-0.052793527366952975	-0.11828226899646466	0.052793527366952975	0.11828226899646466
45	chr1	86358224	86358567	17	4	['ENSMUSG00000026234']	1	['ENSMUSG00000026234']	['ENSMUSG00000026234']	1	['ENSMUSG00000026234']	1	True	ENSMUSG00000026234	329	1	-	shared_acceptor	0.003589672218080389	0.018823310957314824	-0.015233638739234435	-2.3905960712583694	0.015233638739234435	2.3905960712583694
46	chr1	86358224	86359206	17	4	['ENSMUSG00000026234']	3	['ENSMUSG00000026234']	['ENSMUSG00000026234']	1	['ENSMUSG00000026234']	1	True	ENSMUSG00000026234	329	1	-	shared_acceptor	0.9964103277819196	0.9811766890426853	0.015233638739234334	0.022227016635380414	0.015233638739234334	0.022227016635380414
47	chr1	91390664	91391132	18	13	['ENSMUSG00000026309']	15	['ENSMUSG00000026309']	['ENSMUSG00000026309']	1	['ENSMUSG00000026309']	1	True	ENSMUSG00000026309	377	1	-	shared_acceptor	0.8682391128653818	0.9037888201820597	-0.03554970731667795	-0.05789329570058674	0.03554970731667795	0.05789329570058674
48	chr1	91390664	91398651	18	13	['ENSMUSG00000026309']	15	['ENSMUSG00000026309']	['ENSMUSG00000026309']	1	['ENSMUSG00000026309']	1	False	ENSMUSG00000026309	377	1	-	shared_acceptor	0.13176088713461814	0.09621117981794015	0.03554970731667799	0.45364571850952373	0.03554970731667799	0.45364571850952373
49	chr1	92637404	92639687	19	6	['ENSMUSG00000073616']	6	['ENSMUSG00000073616']	['ENSMUSG00000073616']	1	['ENSMUSG00000073616']	1	True	ENSMUSG00000073616	383	1	-	shared_acceptor	0.9787531397208886	0.9792775024742998	-0.0005243627534111672	-0.0007727106460775068	0.0005243627534111672	0.0007727106460775068
50	chr1	92637404	92641880	19	6	['ENSMUSG00000073616']	3	['ENSMUSG00000073616']	['ENSMUSG00000073616']	1	['ENSMUSG00000073616']	1	False	ENSMUSG00000073616	383	1	-	shared_acceptor	0.02124686027911135	0.020722497525700198	0.0005243627534111533	0.03605177271266591	0.0005243627534111533	0.03605177271266591
51	chr1	92639760	92641607	20	6	['ENSMUSG00000073616']	1	['ENSMUSG00000073616']	['ENSMUSG00000073616']	1	['ENSMUSG00000073616']	1	True	ENSMUSG00000073616	384	1	-	shared_acceptor	0.013124749400035997	0.021352552245703774	-0.008227802845667776	-0.70211860479204	0.008227802845667776	0.70211860479204
52	chr1	92639760	92641880	20	6	['ENSMUSG00000073616']	3	['ENSMUSG00000073616']	['ENSMUSG00000073616']	1	['ENSMUSG00000073616']	1	True	ENSMUSG00000073616	384	1	-	shared_acceptor	0.9868752505999641	0.9786474477542962	0.00822780284566782	0.012078496672514118	0.00822780284566782	0.012078496672514118
53	chr1	93442251	93445580	21	8	['ENSMUSG00000034088']	4	['ENSMUSG00000034088']	['ENSMUSG00000034088']	1	['ENSMUSG00000034088']	1	True	ENSMUSG00000034088	392	1	-	shared_acceptor	0.6680964512502999	0.578498460015936	0.08959799123436396	0.20774327649158097	0.08959799123436396	0.20774327649158097
54	chr1	93442251	93478713	21	8	['ENSMUSG00000034088']	2	['ENSMUSG00000034088']	['ENSMUSG00000034088']	1	['ENSMUSG00000034088']	1	True	ENSMUSG00000034088	392	1	-	shared_acceptor	0.3319035487497	0.4215015399840639	-0.0895979912343639	-0.3447738462811223	0.0895979912343639	0.3447738462811223
55	chr1	93798471	93798776	22	3	['ENSMUSG00000026281']	1	['ENSMUSG00000026281']	['ENSMUSG00000026281']	1	['ENSMUSG00000026281']	1	True	ENSMUSG00000026281	397	1	-	shared_acceptor	0.01030133508290818	0.06320356675382091	-0.05290223167091273	-2.6171745317995248	0.05290223167091273	2.6171745317995248
56	chr1	93798471	93800802	22	3	['ENSMUSG00000026281']	3	['ENSMUSG00000026281']	['ENSMUSG00000026281']	1	['ENSMUSG00000026281']	1	True	ENSMUSG00000026281	397	1	-	shared_acceptor	0.9896986649170919	0.936796433246179	0.0529022316709129	0.07925374943733743	0.0529022316709129	0.07925374943733743
57	chr1	93800911	93801690	23	4	['ENSMUSG00000026281']	0	[]	['ENSMUSG00000026281']	1	['ENSMUSG00000026281']	1	False	ENSMUSG00000026281	398	1	-	shared_acceptor	0.047216348137094064	0.039950440333069395	0.007265907804024668	0.2410750530891148	0.007265907804024668	0.2410750530891148
58	chr1	93800911	93801698	23	4	['ENSMUSG00000026281']	4	['ENSMUSG00000026281']	['ENSMUSG00000026281']	1	['ENSMUSG00000026281']	1	True	ENSMUSG00000026281	398	1	-	shared_acceptor	0.9527836518629059	0.9600495596669305	-0.007265907804024585	-0.010960223294695516	0.007265907804024585	0.010960223294695516
59	chr1	97654690	97660731	24	3	['ENSMUSG00000044768']	1	['ENSMUSG00000044768']	['ENSMUSG00000044768']	1	['ENSMUSG00000044768']	1	True	ENSMUSG00000044768	405	1	-	shared_acceptor	0.08050649748000187	0.08177703666359126	-0.0012705391835893948	-0.02259056064217768	0.0012705391835893948	0.02259056064217768
60	chr1	97654690	97661555	24	3	['ENSMUSG00000044768']	1	['ENSMUSG00000044768']	['ENSMUSG00000044768']	1	['ENSMUSG00000044768']	1	True	ENSMUSG00000044768	405	1	-	shared_acceptor	0.24661633202186845	0.16135132336258395	0.08526500865928449	0.6120629309538184	0.08526500865928449	0.6120629309538184
61	chr1	97654690	97661831	24	3	['ENSMUSG00000044768']	2	['ENSMUSG00000044768']	['ENSMUSG00000044768']	1	['ENSMUSG00000044768']	1	True	ENSMUSG00000044768	405	1	-	shared_acceptor	0.6728771704981297	0.7568716399738248	-0.08399446947569511	-0.16970547598981583	0.08399446947569511	0.16970547598981583
62	chr1	125395152	125397107	25	6	['ENSMUSG00000026341']	6	['ENSMUSG00000026341']	['ENSMUSG00000026341']	1	['ENSMUSG00000026341']	1	True	ENSMUSG00000026341	437	1	-	shared_acceptor	0.9928785421053675	0.9951187166665942	-0.0022401745612267154	-0.0032514029691311152	0.0022401745612267154	0.0032514029691311152
63	chr1	125395152	125403393	25	6	['ENSMUSG00000026341']	5	['ENSMUSG00000026341']	['ENSMUSG00000026341']	1	['ENSMUSG00000026341']	1	False	ENSMUSG00000026341	437	1	-	shared_acceptor	0.007121457894632455	0.0048812833334057615	0.0022401745612266937	0.5449120297186276	0.0022401745612266937	0.5449120297186276
64	chr1	135271765	135272362	26	6	['ENSMUSG00000041926']	4	['ENSMUSG00000041926']	['ENSMUSG00000041926']	1	['ENSMUSG00000041926']	1	True	ENSMUSG00000041926	513	1	-	shared_acceptor	0.768745209210632	0.8579072302954576	-0.08916202108482552	-0.15831613574398168	0.08916202108482552	0.15831613574398168
65	chr1	135271765	135277389	26	6	['ENSMUSG00000041926']	4	['ENSMUSG00000041926']	['ENSMUSG00000041926']	1	['ENSMUSG00000041926']	1	True	ENSMUSG00000041926	513	1	-	shared_acceptor	0.23125479078936786	0.1420927697045425	0.08916202108482538	0.7026501037354991	0.08916202108482538	0.7026501037354991
66	chr1	138115643	138116954	27	8	['ENSMUSG00000026395']	6	['ENSMUSG00000026395']	['ENSMUSG00000026395']	1	['ENSMUSG00000026395']	1	True	ENSMUSG00000026395	532	1	-	shared_acceptor	0.8421650727224739	0.9483044740594272	-0.10613940133695332	-0.17124729878776754	0.10613940133695332	0.17124729878776754
67	chr1	138115643	138126303	27	8	['ENSMUSG00000026395']	11	['ENSMUSG00000026395']	['ENSMUSG00000026395']	1	['ENSMUSG00000026395']	1	True	ENSMUSG00000026395	532	1	-	shared_acceptor	0.15783492727752613	0.05169552594057274	0.10613940133695339	1.6103051447192973	0.10613940133695339	1.6103051447192973
68	chr1	138117026	138117754	28	6	['ENSMUSG00000026395']	2	['ENSMUSG00000026395']	['ENSMUSG00000026395']	1	['ENSMUSG00000026395']	1	True	ENSMUSG00000026395	533	1	-	shared_acceptor	0.048128977577019096	0.46890829567509174	-0.4207793180980726	-3.284328094778288	0.4207793180980726	3.284328094778288
69	chr1	138117026	138120020	28	6	['ENSMUSG00000026395']	4	['ENSMUSG00000026395']	['ENSMUSG00000026395']	1	['ENSMUSG00000026395']	1	True	ENSMUSG00000026395	533	1	-	shared_acceptor	0.1635492632324939	0.12603406830898167	0.03751519492351224	0.3759114958658847	0.03751519492351224	0.3759114958658847
70	chr1	138117026	138126303	28	6	['ENSMUSG00000026395']	11	['ENSMUSG00000026395']	['ENSMUSG00000026395']	1	['ENSMUSG00000026395']	1	True	ENSMUSG00000026395	533	1	-	shared_acceptor	0.7883217591904869	0.40505763601592665	0.3832641231745602	0.9606573895204948	0.3832641231745602	0.9606573895204948
71	chr1	138175127	138175208	29	9	['ENSMUSG00000026395']	8	['ENSMUSG00000026395']	['ENSMUSG00000026395']	1	['ENSMUSG00000026395']	1	True	ENSMUSG00000026395	535	1	-	shared_acceptor	0.9824448285394387	0.9531314876838877	0.02931334085555104	0.04370113924388591	0.02931334085555104	0.04370113924388591
72	chr1	138175127	138175256	29	9	['ENSMUSG00000026395']	0	[]	['ENSMUSG00000026395']	1	['ENSMUSG00000026395']	1	False	ENSMUSG00000026395	535	1	-	shared_acceptor	0.010992335572710137	0.01572649092467179	-0.004734155351961653	-0.5166988040985059	0.004734155351961653	0.5166988040985059
73	chr1	138175127	138175575	29	9	['ENSMUSG00000026395']	1	['ENSMUSG00000026395']	['ENSMUSG00000026395']	1	['ENSMUSG00000026395']	1	True	ENSMUSG00000026395	535	1	-	shared_acceptor	0.006562835887851304	0.031142021391440632	-0.024579185503589326	-2.246471155347292	0.024579185503589326	2.246471155347292
74	chr1	144756090	144773521	30	2	['ENSMUSG00000026357']	2	['ENSMUSG00000026357']	['ENSMUSG00000026357']	1	['ENSMUSG00000026357']	1	True	ENSMUSG00000026357	551	1	-	shared_acceptor	0.9561484470469314	0.9392663277631376	0.016882119283793795	0.025700331302761073	0.016882119283793795	0.025700331302761073
75	chr1	144756090	144774567	30	2	['ENSMUSG00000026357']	2	['ENSMUSG00000026357']	['ENSMUSG00000026357']	1	['ENSMUSG00000026357']	1	False	ENSMUSG00000026357	551	1	-	shared_acceptor	0.043851552953068675	0.06073367223686239	-0.01688211928379372	-0.46986865966568114	0.01688211928379372	0.46986865966568114
76	chr1	155959832	155961144	31	3	['ENSMUSG00000033671']	2	['ENSMUSG00000033671']	['ENSMUSG00000033671']	1	['ENSMUSG00000033671']	1	True	ENSMUSG00000033671	578	1	-	shared_acceptor	0.9567552051159234	0.8705240404082302	0.08623116470769321	0.13626570466126176	0.08623116470769321	0.13626570466126176
77	chr1	155959832	155962475	31	3	['ENSMUSG00000033671']	3	['ENSMUSG00000033671']	['ENSMUSG00000033671']	1	['ENSMUSG00000033671']	1	True	ENSMUSG00000033671	578	1	-	shared_acceptor	0.043244794884076676	0.12947595959176977	-0.0862311647076931	-1.582085828824293	0.0862311647076931	1.582085828824293
78	chr1	160205066	160206096	32	2	['ENSMUSG00000014226']	2	['ENSMUSG00000014226']	['ENSMUSG00000014226']	1	['ENSMUSG00000014226']	1	True	ENSMUSG00000014226	598	1	-	shared_acceptor	0.9789966983727733	0.9725326482643306	0.006464050108442643	0.009557311702416811	0.006464050108442643	0.009557311702416811
79	chr1	160205066	160206097	32	2	['ENSMUSG00000014226']	2	['ENSMUSG00000014226']	['ENSMUSG00000014226']	1	['ENSMUSG00000014226']	1	False	ENSMUSG00000014226	598	1	-	shared_acceptor	0.021003301627226755	0.027467351735669436	-0.006464050108442681	-0.38710167245823524	0.006464050108442681	0.38710167245823524
80	chr1	161244343	161247257	33	10	['ENSMUSG00000026701']	7	['ENSMUSG00000026701']	['ENSMUSG00000026701']	1	['ENSMUSG00000026701']	1	True	ENSMUSG00000026701	613	1	-	shared_acceptor	0.9726855943904513	0.9895951654318886	-0.01690957104143731	-0.024864900717738895	0.01690957104143731	0.024864900717738895
81	chr1	161244343	161251022	33	10	['ENSMUSG00000026701']	5	['ENSMUSG00000026701']	['ENSMUSG00000026701']	1	['ENSMUSG00000026701']	1	True	ENSMUSG00000026701	613	1	-	shared_acceptor	0.027314405609548793	0.01040483456811136	0.016909571041437435	1.3924079158692537	0.016909571041437435	1.3924079158692537
82	chr1	161247414	161249359	34	7	['ENSMUSG00000026701']	2	['ENSMUSG00000026701']	['ENSMUSG00000026701']	1	['ENSMUSG00000026701']	1	True	ENSMUSG00000026701	614	1	-	shared_acceptor	0.01988103205928259	0.027088129388003	-0.007207097328720411	-0.446268098494202	0.007207097328720411	0.446268098494202
