cluster	gene_id	gene_name	p_value	p_value_adj	max_abs_delta_psi	Annotated	Region	diff_exp_rank	coordinates
1403	ENSMUSG00000062210	Tnfaip8	3.451152367182279e-157	6.89195127726301e-154	0.721	True	CDS	8722.0	['chr18:49979627-50090200' 'chr18:50031364-50090200' 'chr18:50053620-50090200']
1156	ENSMUSG00000059248	Septin9	4.831457418493239e-71	4.8242102323654995e-68	0.442	False	CDS	328.0	['chr11:117291037-117351429' 'chr11:117326560-117351429' 'chr11:117331854-117351429' 'chr11:117332471-117351429']
28	ENSMUSG00000026395	Ptprc	1.8739482735139038e-54	1.2474249007357553e-51	0.421	True	CDS	2898.0	['chr1:138117026-138117754' 'chr1:138117026-138120020' 'chr1:138117026-138126303']
1233	ENSMUSG00000025290	Rps24	3.7013181951379017e-54	1.8478831089225975e-51	0.189	True	CDS	4296.0	['chr14:24493494-24495775' 'chr14:24495450-24495775']
626	ENSMUSG00000029136	Rbks	1.1478407286219092e-50	4.5844758701159055e-48	0.567	False	CDS	437.0	['chr5:31624657-31647581' 'chr5:31624657-31647721']
854	ENSMUSG00000065954	Tacc1	5.654739703653242e-49	1.882085864699254e-46	0.501	True	CDS	8086.0	['chr8:25177995-25181823' 'chr8:25177995-25201122' 'chr8:25177995-25240794']
1274	ENSMUSG00000022587	Ly6e	2.252771038326342e-46	6.426833947911009e-44	0.104	False	5' UTR	599.0	['chr15:74955336-74957777' 'chr15:74955718-74957777' 'chr15:74956714-74957777' 'chr15:74957303-74957777' 'chr15:74957464-74957777']
1858	ENSMUSG00000041836	Ptpre	2.1935198342299223e-38	5.4755738861964443e-36	0.468	True	CDS	2523.0	['chr7:135651847-135652090' 'chr7:135652015-135652090']
1447	ENSMUSG00000101389	Ms4a4a	3.818074884210794e-38	8.471883937521059e-36	0.798	False	CDS	200.0	['chr19:11388390-11390261' 'chr19:11389273-11390261']
702	ENSMUSG00000029810	Tmem176b	2.458909244892424e-36	4.5650477046043825e-34	0.338	True	5' UTR	8890.0	['chr6:48838366-48840361' 'chr6:48838366-48840996' 'chr6:48838366-48841348']
1135	ENSMUSG00000038811	Gngt2	2.5145480596218436e-36	4.5650477046043825e-34	0.316	True	5' UTR	1130.0	['chr11:95842427-95843812' 'chr11:95843393-95843812']
1461	ENSMUSG00000025026	Add3	1.1117545905276843e-34	1.850144931069821e-32	0.545	False	5' UTR	696.0	['chr19:53140715-53216801' 'chr19:53143090-53216801' 'chr19:53194454-53216801' 'chr19:53203476-53216801']
1851	ENSMUSG00000030876	Mettl9	3.0261505125192306e-33	4.64863274884685e-31	0.476	False	CDS	16830.0	['chr7:121057400-121076130' 'chr7:121074904-121076130' 'chr7:121075959-121076130']
1776	ENSMUSG00000042079	Hnrnpf	8.845257625928334e-33	1.2617128199270629e-30	0.237	True	5' UTR	7686.0	['chr6:117900507-117917470' 'chr6:117906840-117917470' 'chr6:117907209-117917470' 'chr6:117907880-117917470' 'chr6:117907919-117917470' 'chr6:117917072-117917470']
655	ENSMUSG00000048163	Selplg	3.6423415220501314e-28	4.849170679689408e-26	0.145	True	5' UTR	215.0	['chr5:113820249-113830349' 'chr5:113820249-113832429']
1448	ENSMUSG00000024675	Ms4a4c	2.646052363729949e-27	3.302604106480442e-25	0.123	False	5' UTR	33.0	['chr19:11404798-11414792' 'chr19:11407768-11414792']
701	ENSMUSG00000029810	Tmem176b	5.434671132461313e-27	6.384140147956023e-25	0.391	False	5' UTR	8890.0	['chr6:48838363-48840361' 'chr6:48838363-48840996' 'chr6:48838363-48841348']
1765	ENSMUSG00000056091	St3gal5	4.872426631327998e-24	5.121176833032637e-22	0.574	True	CDS	3335.0	['chr6:72097783-72128264' 'chr6:72115380-72128264']
1393	ENSMUSG00000024381	Bin1	1.3088999138609715e-22	1.3069365639901798e-20	0.425	False	CDS	12852.0	['chr18:32377491-32406100' 'chr18:32397712-32406100' 'chr18:32397791-32406100']
1756	ENSMUSG00000038301	Snx10	1.9228116111122912e-22	1.828502279710117e-20	0.39	True	5' UTR	441.0	['chr6:51524035-51562018' 'chr6:51544650-51562018' 'chr6:51544753-51562018']
801	ENSMUSG00000052040	Klf13	4.306076682354183e-21	3.9087432430278645e-19	0.196	True	CDS	859.0	['chr7:63891798-63936230' 'chr7:63891798-63937663' 'chr7:63891798-63937967']
770	ENSMUSG00000060376	Bckdha	5.3830514240092645e-21	4.673892910324566e-19	0.311	False	CDS	12000.0	['chr7:25641827-25649228' 'chr7:25641827-25652470' 'chr7:25641827-25658633']
576	ENSMUSG00000028677	Rnf220	9.807292556345185e-21	8.16048468125889e-19	0.319	True	CDS	14921.0	['chr4:117289069-117289199' 'chr4:117289069-117289203' 'chr4:117289069-117296132']
1500	ENSMUSG00000032698	Lmo2	8.672139221824503e-20	6.927304810393413e-18	0.569	True	5' UTR	6178.0	['chr2:103969722-103970493' 'chr2:103970366-103970493']
751	ENSMUSG00000063802	Hspbp1	1.8529132662262975e-19	1.4231799202515062e-17	0.262	False	CDS	9357.0	['chr7:4664859-4674448' 'chr7:4664859-4677707']
38	ENSMUSG00000026656	Fcgr2b	1.1113623875664718e-18	8.219965511000903e-17	0.282	True	CDS	240.0	['chr1:170961234-170963325' 'chr1:170961234-170963409' 'chr1:170961234-170965702']
1742	ENSMUSG00000029771	Irf5	2.2796521494285497e-18	1.625880479431719e-16	0.217	True	5' UTR	84.0	['chr6:29526775-29531126' 'chr6:29529484-29531126']
744	ENSMUSG00000030220	Arhgdib	2.8485838092191636e-18	1.9615937472450587e-16	0.112	True	5' UTR	3841.0	['chr6:136933774-136935032' 'chr6:136933774-136939413' 'chr6:136933774-136939436' 'chr6:136933774-136939454' 'chr6:136933774-136939511' 'chr6:136933774-136940908' 'chr6:136933774-136941438' 'chr6:136933774-136941651' 'chr6:136933774-136941813']
1910	ENSMUSG00000056608	Chd9	3.0595204908476317e-18	2.0366208067409065e-16	0.459	False	5' UTR	7416.0	['chr8:90849760-90890977' 'chr8:90876709-90890977']
1272	ENSMUSG00000059895	Ptp4a3	8.174879160453058e-18	5.266204414007986e-16	0.497	True	CDS	383.0	['chr15:73724849-73751129' 'chr15:73748466-73751129' 'chr15:73749389-73751129']
1878	ENSMUSG00000031584	Gsr	9.226659174331412e-18	5.7580119909812e-16	0.076	False	CDS	573.0	['chr8:33671593-33674087' 'chr8:33674000-33674087']
745	ENSMUSG00000015766	Eps8	1.923063859530783e-16	1.1295172139655807e-14	0.554	True	5' UTR	1959.0	['chr6:137539402-137570702' 'chr6:137539402-137591418']
596	ENSMUSG00000003644	Rps6ka1	2.5140929394046303e-16	1.434469599997442e-14	0.231	True	CDS	1513.0	['chr4:133872004-133872844' 'chr4:133872004-133874608' 'chr4:133872004-133874883' 'chr4:133872004-133880917']
1722	ENSMUSG00000049327	Kmt5a	4.018650749787423e-16	2.229234874257079e-14	0.159	True	CDS	1365.0	['chr5:124440016-124447214' 'chr5:124445729-124447214' 'chr5:124446085-124447214' 'chr5:124446910-124447214']
559	ENSMUSG00000028465	Tln1	6.707939957656463e-16	3.620474620389177e-14	0.062	False	5' UTR	559.0	['chr4:43556784-43558085' 'chr4:43556784-43562130']
1342	ENSMUSG00000046711	Hmga1	2.9973201597982823e-15	1.5751706208203076e-13	0.297	True	5' UTR	9466.0	['chr17:27556710-27559533' 'chr17:27556712-27559533' 'chr17:27556750-27559533' 'chr17:27557067-27559533']
1424	ENSMUSG00000024856	Cdk2ap2	3.1546336332897053e-15	1.615334196328087e-13	0.076	True	CDS	772.0	['chr19:4097508-4097817' 'chr19:4097734-4097817']
1174	ENSMUSG00000021000	Mia2	6.759177245122417e-15	3.3745192396273666e-13	0.147	True	CDS	341.0	['chr12:59137787-59146847' 'chr12:59144771-59146847' 'chr12:59146363-59146847']
1450	ENSMUSG00000024691	Fam111a	7.053541305032345e-15	3.4355907283291687e-13	0.15	False	5' UTR	886.0	['chr19:12564651-12577090' 'chr19:12573581-12577090' 'chr19:12574563-12577090']
1766	ENSMUSG00000056737	Capg	7.409619299110513e-15	3.523097557219927e-13	0.184	True	5' UTR	667.0	['chr6:72544467-72555273' 'chr6:72549502-72555273' 'chr6:72549869-72555273']
