cluster	gene_id	gene_name	p_value	p_value_adj	max_abs_delta_psi	Annotated	Region	diff_exp_rank	coordinates
5726	ENSMUSG00000032366	Tpm1	1.4611278956461537e-200	1.812967492917747e-196	0.39	True	CDS	46.0	['chr9:67036129-67043578' 'chr9:67036129-67047786']
5192	ENSMUSG00000025468	Caly	1.6819336478045057e-171	1.0434716350979154e-167	0.321	True	5' UTR	608.0	['chr7:140074101-140081381' 'chr7:140074101-140081393' 'chr7:140074101-140082093' 'chr7:140074101-140082462']
91	ENSMUSG00000060424	Pantr1	2.559416067611935e-141	1.0585744855642964e-137	0.379	False	Non-coding	2752.0	['chr1:42667004-42687111' 'chr1:42667004-42688714' 'chr1:42667004-42692941' 'chr1:42667004-42694396' 'chr1:42667004-42694747' 'chr1:42667004-42694790' 'chr1:42667004-42697173' 'chr1:42667004-42697504' 'chr1:42667004-42697758' 'chr1:42667004-42698585']
5142	ENSMUSG00000030695	Aldoa	3.1346889747034828e-118	7.779044159624163e-115	0.114	True	CDS	334.0	['chr7:126797777-126797974' 'chr7:126797777-126799045' 'chr7:126797777-126800002' 'chr7:126797777-126800288']
7838	ENSMUSG00000040640	Erc2	2.2698346112084926e-114	4.6940179759791624e-111	0.473	False	CDS	281.0	['chr14:27777243-27876587' 'chr14:27798647-27876587' 'chr14:27876203-27876587']
10596	ENSMUSG00000060371	Caln1	1.5313898651044127e-94	2.7144979208879364e-91	0.3	False	CDS	2611.0	['chr5:130414947-130506064' 'chr5:130415002-130506064' 'chr5:130447892-130506064' 'chr5:130448225-130506064' 'chr5:130449459-130506064' 'chr5:130449685-130506064']
7663	ENSMUSG00000021458	Aopep	1.1044316896781038e-82	1.7129735506907392e-79	0.264	False	CDS	99.0	['chr13:63240332-63282142' 'chr13:63240798-63282142' 'chr13:63251784-63282142' 'chr13:63279191-63282142']
8968	ENSMUSG00000024921	Smarca2	3.0365982602663655e-80	4.186456801487228e-77	0.425	True	CDS	1790.0	['chr19:26720948-26751824' 'chr19:26722223-26751824' 'chr19:26748299-26751824' 'chr19:26748341-26751824' 'chr19:26748953-26751824' 'chr19:26749943-26751824' 'chr19:26749948-26751824' 'chr19:26750011-26751824' 'chr19:26751157-26751824']
11741	ENSMUSG00000036564	Ndrg4	1.2584615552231352e-78	1.561499097720866e-75	0.114	True	CDS	853.0	['chr8:95711145-95713178' 'chr8:95712364-95713178']
8961	ENSMUSG00000053279	Aldh1a1	9.927721591657875e-76	1.1198469955390082e-72	0.707	False	5' UTR	453.0	['chr19:20493525-20553099' 'chr19:20536719-20553099']
