cluster	gene_id	gene_name	p_value	p_value_adj	max_abs_delta_psi	Annotated	Region	diff_exp_rank	coordinates
191	ENSMUSG00000036570	Fxyd1	7.337505643842933e-129	3.595377765483037e-126	0.613	True	5' UTR	2351.0	['chr7:31054371-31054673' 'chr7:31054371-31054765' 'chr7:31054371-31055318' 'chr7:31054371-31055551']
26	ENSMUSG00000061904	Slc25a3	9.159925757360202e-110	2.2441818105532494e-107	0.716	True	CDS	1470.0	['chr10:91119707-91121922' 'chr10:91119707-91122207']
235	ENSMUSG00000032366	Tpm1	1.89132642983356e-87	3.0891665020614805e-85	0.652	True	CDS	313.0	['chr9:67036129-67043578' 'chr9:67036129-67047786' 'chr9:67036129-67048124']
406	ENSMUSG00000028745	Capzb	2.0036239384567464e-79	2.4544393246095142e-77	0.711	True	CDS	1748.0	['chr4:139287833-139291003' 'chr4:139288974-139291003']
208	ENSMUSG00000008892	Vdac3	1.3213892634045272e-75	1.2949614781364365e-73	0.724	True	CDS	5323.0	['chr8:22583737-22587550' 'chr8:22583737-22587553']
418	ENSMUSG00000034842	Art3	9.9459197998744e-69	8.122501169897429e-67	0.817	True	CDS	789.0	['chr5:92411196-92414242' 'chr5:92412195-92414242']
387	ENSMUSG00000068823	Csde1	1.6437972255474716e-68	1.1506580578832302e-66	0.471	True	5' UTR	9656.0	['chr3:103029213-103038692' 'chr3:103036722-103038692']
281	ENSMUSG00000018845	Unc45b	2.145443580700926e-66	1.314084193179317e-64	0.887	True	CDS	1134.0	['chr11:82929562-82933832' 'chr11:82933653-82933832']
137	ENSMUSG00000028273	Pdlim5	3.5288427837262275e-63	1.9212588489176127e-61	0.822	True	CDS	1062.0	['chr3:142304470-142304705' 'chr3:142304470-142312123']
348	ENSMUSG00000024236	Svil	4.8038862332766927e-63	2.3539042543055797e-61	0.744	True	5' UTR	4392.0	['chr18:4920875-5037108' 'chr18:4971198-5037108' 'chr18:4995150-5037108']
117	ENSMUSG00000025781	Atp5c1	4.2539836016768036e-60	1.8949563316560304e-58	0.601	True	CDS	1180.0	['chr2:10056162-10056770' 'chr2:10056162-10058996']
433	ENSMUSG00000052337	Immt	4.746425086533232e-60	1.9381235770010694e-58	0.703	True	CDS	2419.0	['chr6:71851881-71856912' 'chr6:71852868-71856912' 'chr6:71853269-71856912']
376	ENSMUSG00000027642	Rpn2	1.764580967016721e-58	6.65111287567841e-57	0.547	True	CDS	721.0	['chr2:157321873-157325711' 'chr2:157323271-157325711']
264	ENSMUSG00000004207	Psap	1.6494895637968715e-57	5.773213473289051e-56	0.47	True	CDS	386.0	['chr10:60296003-60299098' 'chr10:60297546-60299098']
468	ENSMUSG00000031841	Cdh13	1.2129518873868473e-53	3.9623094987970355e-52	0.473	True	CDS	1254.0	['chr8:119242444-119288586' 'chr8:119277510-119288586']
391	ENSMUSG00000078578	Ube2d3	3.209560339778655e-51	9.829278540572131e-50	0.199	True	CDS	8590.0	['chr3:135463044-135465195' 'chr3:135463771-135465195']
178	ENSMUSG00000030057	Cnbp	1.9257902602369445e-47	5.550807220682959e-46	0.199	True	5' UTR	1105.0	['chr6:87845794-87849015' 'chr6:87845794-87850904']
162	ENSMUSG00000002944	Cd36	3.264346129401752e-47	8.886275574482546e-46	0.373	True	5' UTR	5563.0	['chr5:17835672-17849657' 'chr5:17835672-17888711']
474	ENSMUSG00000032294	Pkm	2.008486365044641e-46	5.1797806256414433e-45	0.606	True	CDS	5371.0	['chr9:59675196-59678044' 'chr9:59675735-59678044']
299	ENSMUSG00000021286	Zfyve21	2.835162676339864e-44	6.9461485570326666e-43	0.761	True	CDS	14785.0	['chr12:111825109-111827543' 'chr12:111825633-111827543']
142	ENSMUSG00000028207	Asph	5.130803658309955e-41	1.1971875202723226e-39	0.697	True	CDS	6692.0	['chr4:9639348-9643535' 'chr4:9639348-9668781']
141	ENSMUSG00000039103	Nexn	7.988295315033794e-40	1.7792112292575262e-38	0.532	False	5' UTR	236.0	['chr3:152255366-152264909' 'chr3:152255366-152265713']
192	ENSMUSG00000036570	Fxyd1	2.470927340527324e-36	5.264149551558211e-35	0.56	True	5' UTR	2351.0	['chr7:31054435-31054765' 'chr7:31054435-31055551']
90	ENSMUSG00000055762	Eef1d	5.323293595115622e-34	1.0868391090027726e-32	0.304	True	CDS	2902.0	['chr15:75896920-75897226' 'chr15:75896920-75900691' 'chr15:75896920-75901132']
416	ENSMUSG00000034842	Art3	1.9243071267568503e-29	3.7716419684434264e-28	0.421	True	5' UTR	789.0	['chr5:92332983-92388134' 'chr5:92377051-92388134' 'chr5:92386992-92388134' 'chr5:92387816-92388134']
140	ENSMUSG00000039103	Nexn	2.0460489805133277e-29	3.8560153863520395e-28	0.708	True	CDS	236.0	['chr3:152253130-152253612' 'chr3:152253130-152255285']
238	ENSMUSG00000043154	Ppp2r3a	3.019706809355746e-29	5.480208654015983e-28	0.89	True	CDS	1590.0	['chr9:101194426-101198631' 'chr9:101194426-101211131']
469	ENSMUSG00000031818	Cox4i1	6.58793907768938e-29	1.1528893385956414e-27	0.062	True	5' UTR	2069.0	['chr8:120668356-120669309' 'chr8:120668376-120669309']
161	ENSMUSG00000002944	Cd36	2.808323846815912e-28	4.745098913585506e-27	0.11	True	5' UTR	5563.0	['chr5:17829550-17835618' 'chr5:17829550-17847734' 'chr5:17829550-17849657' 'chr5:17829550-17888711']
96	ENSMUSG00000022890	Atp5j	2.977123444802013e-28	4.8626349598432886e-27	0.199	True	5' UTR	1720.0	['chr16:84831508-84833820' 'chr16:84831508-84834809' 'chr16:84831508-84834942']
182	ENSMUSG00000030246	Ldhb	2.3417085939444264e-27	3.701410358170223e-26	0.203	True	CDS	441.0	['chr6:142490605-142492493' 'chr6:142490605-142494100']
466	ENSMUSG00000036564	Ndrg4	1.6359390319871224e-26	2.505031642730281e-25	0.687	True	CDS	409.0	['chr8:95711145-95713178' 'chr8:95712364-95713178']
301	ENSMUSG00000006356	Crip2	1.6302797154272122e-25	2.4207183653313157e-24	0.079	True	CDS	9086.0	['chr12:113140615-113143459' 'chr12:113140779-113143459' 'chr12:113142896-113143459' 'chr12:113143153-113143459' 'chr12:113143173-113143459']
61	ENSMUSG00000037960	Card19	2.9264867649385017e-25	4.2175838671172525e-24	0.508	True	CDS	2967.0	['chr13:49208147-49210089' 'chr13:49208147-49215754' 'chr13:49208147-49215937']
309	ENSMUSG00000022037	Clu	6.956334465865333e-25	9.738868252211467e-24	0.238	True	5' UTR	284.0	['chr14:65968689-65971732' 'chr14:65969900-65971732']
55	ENSMUSG00000062929	Cfl2	1.2415915474955491e-24	1.6899440507578304e-23	0.3	True	CDS	1278.0	['chr12:54861834-54862411' 'chr12:54861834-54862744']
60	ENSMUSG00000037960	Card19	2.6057029746363945e-23	3.450795831275225e-22	0.34	False	CDS	2967.0	['chr13:49203790-49203929' 'chr13:49203790-49205192']
77	ENSMUSG00000041028	Ghitm	1.0367124170626527e-22	1.3368133798965784e-21	0.259	True	5' UTR	2918.0	['chr14:37133804-37134787' 'chr14:37133804-37134965' 'chr14:37133804-37135195']
306	ENSMUSG00000025290	Rps24	1.7159833864010486e-22	2.155979126503882e-21	0.388	True	CDS	658.0	['chr14:24493494-24495430' 'chr14:24494070-24495430']
3	ENSMUSG00000008136	Fhl2	3.0537270506443648e-22	3.7408156370393466e-21	0.638	True	5' UTR	125.0	['chr1:43153255-43163702' 'chr1:43153255-43196651']
253	ENSMUSG00000026414	Tnnt2	2.4547970534427196e-20	2.9337818443583715e-19	0.133	True	5' UTR	121.0	['chr1:135836447-135840861' 'chr1:135838180-135840861']
377	ENSMUSG00000035268	Pkig	3.0342807740238815e-20	3.5399942363611943e-19	0.375	True	5' UTR	1759.0	['chr2:163658493-163703486' 'chr2:163658660-163703486' 'chr2:163659236-163703486' 'chr2:163694157-163703486']
473	ENSMUSG00000032301	Psma4	1.0160762980503224e-19	1.1578543861503676e-18	0.242	True	5' UTR	7791.0	['chr9:54950904-54952082' 'chr9:54951429-54952082']
111	ENSMUSG00000059734	Ndufs8	2.781099542046096e-19	3.0971335809149704e-18	0.25	True	5' UTR	1755.0	['chr19:3911747-3912467' 'chr19:3911747-3912710']
484	ENSMUSG00000035048	Anapc13	1.087224416150979e-18	1.1838665864755104e-17	0.237	True	5' UTR	4714.0	['chr9:102626347-102629763' 'chr9:102626688-102629763']
328	ENSMUSG00000022841	Ap2m1	1.7976335758287185e-17	1.914870548165374e-16	0.409	True	CDS	1702.0	['chr16:20540416-20540975' 'chr16:20540814-20540975']
213	ENSMUSG00000048967	Yjefn3	2.1845611293461672e-16	2.277521177403451e-15	0.661	False	CDS	154.0	['chr8:69888023-69888390' 'chr8:69888023-69888987']
434	ENSMUSG00000052337	Immt	3.744314400649237e-16	3.822320950662763e-15	0.444	True	CDS	2419.0	['chr6:71863271-71868580' 'chr6:71866741-71868580']
447	ENSMUSG00000030588	Yif1b	5.950467591282469e-16	5.950467591282471e-15	0.356	True	CDS	6681.0	['chr7:29238437-29244070' 'chr7:29238446-29244070' 'chr7:29238612-29244070']
286	ENSMUSG00000061086	Myl4	1.506128563342668e-15	1.4760059920758146e-14	0.134	False	CDS	160.0	['chr11:104580430-104583978' 'chr11:104582030-104583978']
254	ENSMUSG00000026414	Tnnt2	2.8604286438617203e-15	2.7482549715534175e-14	0.208	True	CDS	121.0	['chr1:135841912-135845555' 'chr1:135842027-135845555']
448	ENSMUSG00000074218	Cox7a1	2.325012466599917e-14	2.190877131988384e-13	0.098	True	CDS	114.0	['chr7:30184246-30185085' 'chr7:30184340-30185085']
115	ENSMUSG00000071528	Atp5md	5.693105033217593e-14	5.263436728823811e-13	0.06	False	3' UTR	858.0	['chr19:47083570-47084773' 'chr19:47083570-47085955']
233	ENSMUSG00000032366	Tpm1	3.903655967817496e-13	3.5422063411677277e-12	0.066	True	CDS	313.0	['chr9:67028168-67029664' 'chr9:67028168-67031029']
250	ENSMUSG00000026150	Mff	4.914830042626885e-13	4.378666765249407e-12	0.35	True	CDS	5718.0	['chr1:82735508-82747083' 'chr1:82741977-82747083']
31	ENSMUSG00000090841	Myl6	6.342800820885121e-13	5.5499507182744814e-12	0.139	True	CDS	437.0	['chr10:128492746-128492939' 'chr10:128492746-128493539']
459	ENSMUSG00000025510	Cd151	1.0843794524814477e-12	9.321858451156305e-12	0.196	True	5' UTR	1322.0	['chr7:141467467-141469255' 'chr7:141468547-141469255' 'chr7:141468897-141469255']
32	ENSMUSG00000090841	Myl6	2.0385164041662806e-12	1.6930051492228432e-11	0.07	True	CDS	437.0	['chr10:128493567-128493809' 'chr10:128493567-128494000']
379	ENSMUSG00000017760	Ctsa	2.163030610107135e-12	1.7664749982541606e-11	0.268	True	5' UTR	2620.0	['chr2:164833197-164834030' 'chr2:164833851-164834030']
33	ENSMUSG00000059534	Uqcr10	3.2426691032540884e-12	2.604766984581153e-11	0.129	True	CDS	941.0	['chr11:4702221-4703904' 'chr11:4702221-4704157']
381	ENSMUSG00000000827	Tpd52l2	4.156192776628395e-12	3.284733000883732e-11	0.364	True	CDS	4312.0	['chr2:181502054-181508166' 'chr2:181502936-181508166']
