cluster	gene_id	gene_name	p_value_adj	max_abs_delta_psi	Annotated	Region	diff_exp_rank	p_value	chromosome	start	end
14295	ENSMUSG00000058589	Anks1b	2.2397972981777904e-201	0.942	False	CDS		1.987397780104516e-204	chr10	[90680920 90829681 90829749 90830098]	[90895099]
3938	ENSMUSG00000022425	Enpp2	1.033274112842756e-137	0.372	True	CDS		1.8336718950182006e-140	chr15	[54850128]	[54851348 54860043]
18594	ENSMUSG00000024395	Lims2	1.0278338252859581e-130	0.588	True	CDS		2.7360261542660825e-133	chr18	[31955215 31955409]	[31956258]
26037	ENSMUSG00000031425	Plp1	1.434244799674909e-119	0.455	True	CDS		5.09048731029249e-122	chrX	[136832110 136832173 136832215]	[136833268]
19544	ENSMUSG00000026879	Gsn	7.903733729794293e-101	0.745	True	5' UTR		3.506536703546714e-103	chr2	[35266904 35282602 35282722]	[35283905]
7111	ENSMUSG00000027546	Atp9a	1.8018169283869053e-93	0.886	True	CDS		9.592636708359747e-96	chr2	[168710977]	[168734021 168741682 168742088]
15661	ENSMUSG00000004151	Etv1	3.3842613700511204e-84	0.875	False	CDS		2.1020256956839257e-86	chr12	[38857111 38861106]	[38861287]
20561	ENSMUSG00000074457	S100a16	9.24203698170501e-70	0.417	True	5' UTR		6.56045216092636e-72	chr3	[90537418 90541191 90541195 90541318]	[90541994]
12347	ENSMUSG00000032366	Tpm1	1.3351661095915546e-64	0.496	True	CDS		1.066237354598402e-66	chr9	[67036129]	[67043578 67047786 67048124]
7119	ENSMUSG00000013523	Bcas1	1.1759762270414983e-63	0.804	False	CDS		1.0434571668513738e-65	chr2	[170356314]	[170366364 170378723]
5175	ENSMUSG00000003534	Ddr1	2.159316801313154e-62	0.68	True	5' UTR		2.1075851654343113e-64	chr17	[35693918]	[35697675 35700431 35703924 35704531]
5616	ENSMUSG00000024500	Ppp2r2b	3.0186855160143025e-49	0.737	True	CDS		3.214217053431378e-51	chr18	[42741194]	[42898745 43059162]
7118	ENSMUSG00000013523	Bcas1	6.620570063082953e-48	0.599	True	CDS		7.636859877557976e-50	chr2	[170349464]	[170356248 170378723]
