cluster	gene_id	gene_name	p_value	p_value_adj	max_abs_delta_psi	Annotated	Region	diff_exp_rank	coordinates
591	ENSMUSG00000058589	Anks1b	1.117030468765125e-204	1.249957094548175e-201	0.951	False	CDS	526.0	['chr10:90680920-90895099' 'chr10:90829681-90895099' 'chr10:90829749-90895099' 'chr10:90830098-90895099']
161	ENSMUSG00000022425	Enpp2	1.8049358333935706e-140	1.0098615987837028e-137	0.373	True	CDS	14813.0	['chr15:54850128-54851348' 'chr15:54850128-54860043']
786	ENSMUSG00000024395	Lims2	1.8482703733339169e-134	6.894048492535511e-132	0.592	True	CDS	1523.0	['chr18:31955215-31956258' 'chr18:31955409-31956258']
1113	ENSMUSG00000031425	Plp1	2.076477833132115e-119	5.8089467381870916e-117	0.455	True	CDS	2585.0	['chrX:136832110-136833268' 'chrX:136832215-136833268']
835	ENSMUSG00000026879	Gsn	3.384527303139607e-103	7.57457210442644e-101	0.751	True	5' UTR	4869.0	['chr2:35266904-35283905' 'chr2:35282602-35283905' 'chr2:35282722-35283905']
288	ENSMUSG00000027546	Atp9a	7.943183653331629e-96	1.4814037513463484e-93	0.896	True	CDS	3062.0	['chr2:168710977-168734021' 'chr2:168710977-168741682' 'chr2:168710977-168742088']
657	ENSMUSG00000004151	Etv1	1.9585219576665792e-86	3.1308372437555737e-84	0.881	False	CDS	6421.0	['chr12:38857111-38861287' 'chr12:38861106-38861287']
888	ENSMUSG00000074457	S100a16	6.408785712801506e-72	8.964289015781109e-70	0.421	True	5' UTR	444.0	['chr3:90537418-90541994' 'chr3:90541191-90541994' 'chr3:90541195-90541994' 'chr3:90541318-90541994']
505	ENSMUSG00000032366	Tpm1	8.500409615067725e-67	1.0568842621400872e-64	0.502	True	CDS	1105.0	['chr9:67036129-67043578' 'chr9:67036129-67047786' 'chr9:67036129-67048124']
290	ENSMUSG00000013523	Bcas1	1.0086670120623892e-65	1.1286983864978132e-63	0.811	False	CDS	2786.0	['chr2:170356314-170366364' 'chr2:170356314-170378723']
221	ENSMUSG00000003534	Ddr1	1.9221418816496274e-64	1.9553425141508476e-62	0.689	True	5' UTR	15111.0	['chr17:35693918-35697675' 'chr17:35693918-35700431' 'chr17:35693918-35703924' 'chr17:35693918-35704531']
244	ENSMUSG00000024500	Ppp2r2b	3.094487936431401e-51	2.8856100007222817e-49	0.744	True	CDS	278.0	['chr18:42741194-42898745' 'chr18:42741194-43059162']
289	ENSMUSG00000013523	Bcas1	7.566889069808321e-50	6.513345283935009e-48	0.603	True	CDS	2786.0	['chr2:170349464-170356248' 'chr2:170349464-170378723']
859	ENSMUSG00000027624	Epb41l1	1.1516452508536146e-45	9.20493596932282e-44	0.8	True	5' UTR	2707.0	['chr2:156438634-156493904' 'chr2:156476007-156493904']
196	ENSMUSG00000022892	App	4.9867621564700594e-40	3.7201245687266645e-38	0.22	True	CDS	913.0	['chr16:84965771-84971408' 'chr16:84965771-84978064']
807	ENSMUSG00000041607	Mbp	1.1601740932705284e-38	8.113967564810758e-37	0.148	True	CDS	1792.0	['chr18:82554751-82572825' 'chr18:82561856-82572825']
376	ENSMUSG00000004631	Sgce	1.8782337360058352e-38	1.236319735641488e-36	0.575	True	CDS	4929.0	['chr6:4689768-4690469' 'chr6:4689768-4691429']
