	chromosome	start	end	cluster	left_exon_count	left_genes	right_exon_count	right_genes	genes	n_genes	genes_cluster	n_genes_cluster	annotated	gene_id	original_cluster	n_start	strand	cluster_type	psi_a	psi_b	delta_psi	lfc_psi	abs_delta_psi	abs_lfc_psi
0	chr1	10035164	10037662	0	7	['ENSMUSG00000025917']	1	['ENSMUSG00000025917']	['ENSMUSG00000025917']	1	['ENSMUSG00000025917']	1	True	ENSMUSG00000025917	19	1	-	shared_acceptor	0.08086570196682828	0.12183634493898088	-0.040970642972152596	-0.5913447220963444	0.040970642972152596	0.5913447220963444
1	chr1	10035164	10037670	0	7	['ENSMUSG00000025917']	4	['ENSMUSG00000025917']	['ENSMUSG00000025917']	1	['ENSMUSG00000025917']	1	True	ENSMUSG00000025917	19	1	-	shared_acceptor	0.9191342980331717	0.8781636550610191	0.04097064297215258	0.06578584797129368	0.04097064297215258	0.06578584797129368
2	chr1	16585432	16597951	1	4	['ENSMUSG00000025939']	7	['ENSMUSG00000025939']	['ENSMUSG00000025939']	1	['ENSMUSG00000025939']	1	True	ENSMUSG00000025939	38	1	-	shared_acceptor	0.92024665363289	0.8920222879526424	0.028224365680247665	0.044940840794756826	0.028224365680247665	0.044940840794756826
3	chr1	16585432	16602262	1	4	['ENSMUSG00000025939']	7	['ENSMUSG00000025939']	['ENSMUSG00000025939']	1	['ENSMUSG00000025939']	1	False	ENSMUSG00000025939	38	1	-	shared_acceptor	0.07975334636710997	0.10797771204735758	-0.02822436568024761	-0.43711658882050264	0.02822436568024761	0.43711658882050264
4	chr1	16648008	16656822	2	10	['ENSMUSG00000079658']	5	['ENSMUSG00000079658']	['ENSMUSG00000079658']	1	['ENSMUSG00000079658']	1	True	ENSMUSG00000079658	42	1	-	shared_acceptor	0.8077087625652409	0.7522667722450611	0.055441990320179824	0.10259082300672268	0.055441990320179824	0.10259082300672268
5	chr1	16648008	16656862	2	10	['ENSMUSG00000079658']	0	[]	['ENSMUSG00000079658']	1	['ENSMUSG00000079658']	1	False	ENSMUSG00000079658	42	1	-	shared_acceptor	0.021619549278187787	0.05423398531970353	-0.032614436041515746	-1.3268607025924268	0.032614436041515746	1.3268607025924268
6	chr1	16648008	16656912	2	10	['ENSMUSG00000079658']	1	['ENSMUSG00000079658']	['ENSMUSG00000079658']	1	['ENSMUSG00000079658']	1	True	ENSMUSG00000079658	42	1	-	shared_acceptor	0.007168934866590664	0.024114238590001436	-0.01694530372341077	-1.7500544263807534	0.01694530372341077	1.7500544263807534
7	chr1	16648008	16656992	2	10	['ENSMUSG00000079658']	3	['ENSMUSG00000079658']	['ENSMUSG00000079658']	1	['ENSMUSG00000079658']	1	True	ENSMUSG00000079658	42	1	-	shared_acceptor	0.16350275328998076	0.16938500384523406	-0.005882250555253293	-0.050991223901613036	0.005882250555253293	0.050991223901613036
8	chr1	23866298	23871438	3	7	['ENSMUSG00000026155']	1	['ENSMUSG00000026155']	['ENSMUSG00000026155']	1	['ENSMUSG00000026155']	1	True	ENSMUSG00000026155	51	1	-	shared_acceptor	0.581233995558419	0.6248246157820398	-0.04359062022362081	-0.104332204641151	0.04359062022362081	0.104332204641151
9	chr1	23866298	23876374	3	7	['ENSMUSG00000026155']	7	['ENSMUSG00000026155']	['ENSMUSG00000026155']	1	['ENSMUSG00000026155']	1	True	ENSMUSG00000026155	51	1	-	shared_acceptor	0.41876600444158085	0.3751753842179601	0.04359062022362076	0.15857915445868698	0.04359062022362076	0.15857915445868698
