cluster	gene_id	gene_name	p_value_adj	max_abs_delta_psi	Annotated	Region	diff_exp_rank	p_value	chromosome	start	end
25116	ENSMUSG00000049044	Rapgef4	0.0	0.545	False	CDS	367.0	0.0	chr2	[72045249 72051549 72092642 72092888]	[72137242]
14021	ENSMUSG00000030695	Aldoa	2.0727863562267748e-285	0.122	True	CDS	405.0	3.7876406692129274e-289	chr7	[126797777]	[126797974 126798196 126798676 126798823 126799045 126800002 126800288]
16321	ENSMUSG00000031137	Fgf13	4.744334641364155e-265	0.626	False	CDS	61.0	1.300411505170623e-268	chrX	[59131951]	[59133621 59133877 59135170 59250799 59567140]
5887	ENSMUSG00000022523	Fgf12	4.200468199018569e-178	0.547	True	CDS	74.0	1.535118574332963e-181	chr16	[28398389]	[28444993 28564240 28564575 28752834 28753146]
18387	ENSMUSG00000025404	R3hdm2	4.574059729293436e-169	0.599	True	5' UTR	519.0	2.0895658882107967e-172	chr10	"[127390428 127400194 127419973 127420437 127420857 127421349 127421367
 127429849 127443213]"	[127444276]
4601	ENSMUSG00000015759	Cnih1	1.2707885342442678e-168	0.209	True	CDS	14317.0	6.966405852412614e-172	chr14	[46780226]	[46783826 46784112]
23453	ENSMUSG00000003279	Dlgap1	1.4955539384883716e-160	0.739	True	CDS	601.0	9.564986358536864e-164	chr17	[70516997 70521801 70522263 70522269 70522349 70561872 70583182]	[70593167]
14172	ENSMUSG00000025468	Caly	1.0256200014101676e-148	0.343	True	5' UTR	4733.0	7.496537241919908e-152	chr7	[140074101]	[140081075 140081381 140081393 140081605 140082093 140082200 140082462]
17260	ENSMUSG00000056211	R3hdm1	1.6482466447893925e-132	0.385	True	5' UTR	450.0	1.3553421473827801e-135	chr1	[128103484 128141947 128142093]	[128151744]
32259	ENSMUSG00000032336	Nptn	1.7942264346682966e-130	0.329	True	CDS	4618.0	1.6393114980980322e-133	chr9	[58582527 58582707 58619011 58621578]	[58623687]
15876	ENSMUSG00000032570	Atp2c1	4.941996747948214e-126	0.44	True	CDS	2915.0	4.966830902460516e-129	chr9	[105470148]	[105493543 105494415 105521040]
6160	ENSMUSG00000022940	Pigp	4.753639093010675e-120	0.545	True	CDS	2889.0	5.211847338156977e-123	chr16	[94370193]	[94370366 94370605 94370741 94371744]
20276	ENSMUSG00000021268	Meg3	2.2996271222136486e-111	0.251	False	Non-coding	21361.0	2.731398135109862e-114	chr12	[109549811 109558321 109568524 109568595]	[109571391]
3938	ENSMUSG00000047547	Cltb	1.286454026930312e-110	0.155	True	CDS	2347.0	1.645532789129682e-113	chr13	[54594043]	[54597026 54598722]
31578	ENSMUSG00000036564	Ndrg4	7.27002349135309e-110	0.243	True	CDS	4191.0	9.963485826431829e-113	chr8	[95711145 95712364]	[95713178]
27879	ENSMUSG00000061576	Dpp6	6.706726431470995e-102	0.527	True	CDS	1687.0	9.80425974449849e-105	chr5	[26905289 27049814 27262362]	[27382755]
20520	ENSMUSG00000054728	Phactr1	4.0097185635183257e-100	0.382	False	5' UTR	19999.0	6.227977668324491e-103	chr13	[42672604 42680927 42681556 42681742 42682296]	[42682650]
4322	ENSMUSG00000021700	Rab3c	1.3465124777582233e-93	0.073	True	CDS	48.0	2.2144563361944282e-96	chr13	[110260707]	[110279995 110280569 110280793]
30392	ENSMUSG00000052572	Dlg2	1.2047604226487654e-90	0.54	True	CDS	5819.0	2.091406855214851e-93	chr7	[91449916 91543192 91672955 91711799]	[91733091]
20168	ENSMUSG00000066392	Nrxn3	2.60924530184814e-90	0.63	True	CDS	3556.0	4.767921976881024e-93	chr12	[89533011 89813641]	[89976347]
22274	ENSMUSG00000008658	Rbfox1	5.6254437807925236e-89	0.252	False	CDS	13953.0	1.0793450835691458e-91	chr16	[6809249 7039201 7040026 7193878 7217830]	[7224311]
21071	ENSMUSG00000039197	Adk	2.2700383523384445e-86	0.534	True	CDS	1322.0	4.562891160479285e-89	chr14	[21052701 21076322]	[21092367]
8207	ENSMUSG00000026825	Dnm1	2.645646176983561e-86	0.276	True	CDS	1811.0	5.5596036610892556e-89	chr2	[32309065]	[32309893 32310447 32310451 32312123 32312127]
100	ENSMUSG00000026158	Ogfrl1	4.663715943180834e-85	0.09	False	CDS	209.0	1.0226512803685704e-87	chr1	[23379059]	[23379165 23382815]
10359	ENSMUSG00000028399	Ptprd	2.0628094126389271e-81	0.703	True	5' UTR	1269.0	4.711762020646247e-84	chr4	[76325346]	[76388050 76449643 76594267]
16684	ENSMUSG00000049176	Frmpd4	6.270980407333342e-80	0.412	False	CDS	320.0	1.489680133308971e-82	chrX	[167729136]	[167854836 167897542 168122786 168124005 168447948]
13900	ENSMUSG00000038187	Btbd10	1.109148709496505e-75	0.437	False	CDS	694.0	2.73613660634131e-78	chr7	[113335519]	[113346490 113347032 113351134 113351781 113364905 113368872]
18744	ENSMUSG00000018395	Kif3a	8.235165563452356e-70	0.407	True	CDS	16389.0	2.1067577503578436e-72	chr11	[53586931 53588761 53590726]	[53593374]
21716	ENSMUSG00000022307	Oxr1	3.4880023143052405e-68	0.589	True	CDS	881.0	9.241851723604567e-71	chr15	[41826053 41831130 41833622]	[41848670]
1617	ENSMUSG00000035864	Syt1	2.3460698833301077e-67	0.058	True	5' UTR	359.0	6.430525034253379e-70	chr10	[108902316]	[108921895 108993833 108993838 109004783 109008892 109010576]
827	ENSMUSG00000026670	Uap1	2.32412765455655e-64	0.415	True	CDS	1905.0	6.582727938899319e-67	chr1	[170143464]	[170147996 170149271]
18276	ENSMUSG00000019907	Ppp1r12a	5.593251290838263e-61	0.427	True	CDS	8293.0	1.6353041690893049e-63	chr10	[108252925 108253496]	[108259756]
6953	ENSMUSG00000024109	Nrxn1	6.351138398082852e-60	0.793	True	CDS	549.0	1.9149160999244782e-62	chr17	[90597630]	[90620865 90623420]
24173	ENSMUSG00000024959	Bad	9.175497373932565e-60	0.391	True	CDS	9982.0	2.850314396653332e-62	chr19	[6942441 6942625]	[6942867]
8337	ENSMUSG00000017412	Cacnb4	4.990777191017843e-59	0.333	True	CDS	8854.0	1.5959543324406077e-61	chr2	[52477812]	[52556202 52558269 52656675 52675728]
31572	ENSMUSG00000036564	Ndrg4	3.084724704196149e-58	0.614	True	5' UTR	4191.0	1.0146193636460608e-60	chr8	[95677872 95678384]	[95697194]
11657	ENSMUSG00000011831	Evi5	2.0777821239425757e-57	0.475	True	CDS	2047.0	7.024023625936527e-60	chr5	[107842301]	[107843786 107843827 107868791 107872601 107874989]
3888	ENSMUSG00000057531	Dtnbp1	5.0900915028537244e-57	0.315	False	CDS	266.0	1.7672314034576655e-59	chr13	[44931152]	[44946172 44946865 44946869 44948505 44953172 44970046]
31031	ENSMUSG00000047495	Dlgap2	7.709812824880317e-57	0.638	True	CDS	23471.0	2.747215168299062e-59	chr8	[14258027 14382189 14454527]	[14531029]
20244	ENSMUSG00000021115	Vrk1	3.234490644562651e-53	0.269	True	5' UTR	682.0	1.1820888605071362e-55	chr12	[106010359 106026050]	[106036540]
22722	ENSMUSG00000090386	Mir99ahg	9.80416769751059e-53	0.466	True	Non-coding	1528.0	3.76222058744125e-55	chr16	[77311853 77329679]	[77360663]
15223	ENSMUSG00000032172	Olfm2	1.3191949326844307e-52	0.192	True	CDS	230.0	5.18276675243769e-55	chr9	[20675724]	[20720958 20726646 20727427 20746171]
10357	ENSMUSG00000028399	Ptprd	1.5558100694668817e-51	0.854	True	CDS	1269.0	6.254512842077917e-54	chr4	[76136922]	[76138556 76140514]
28818	ENSMUSG00000041453	Rpl21	6.277833493914743e-50	0.21	True	5' UTR	192.0	2.6384681655557617e-52	chr5	[146833172 146833483 146833567 146833741]	[146834184]
13843	ENSMUSG00000037032	Apbb1	6.63516302954072e-50	0.178	True	CDS	2846.0	2.8492705563125978e-52	chr7	[105567754]	[105568499 105568619 105568793 105569240 105573682]
5486	ENSMUSG00000023169	Slc38a1	2.2561417313798697e-49	0.307	True	5' UTR	577.0	9.894454372428848e-52	chr15	[96624170]	[96641054 96642128 96642491]
33282	ENSMUSG00000041658	Rragb	7.960343228334944e-49	0.189	True	CDS	3063.0	3.563790024562926e-51	chrX	[153144076 153148536]	[153150362]
21717	ENSMUSG00000022307	Oxr1	1.2004072297524049e-48	0.305	True	CDS	881.0	5.519560031171317e-51	chr15	[41826053 41831078 41831130 41848751 41849507]	[41850459]
25969	ENSMUSG00000039717	Ralyl	1.2004072297524049e-48	0.342	True	CDS	1132.0	5.593491888293526e-51	chr3	[13777104 13946533]	[14039714]
25583	ENSMUSG00000027273	Snap25	5.939151353515884e-48	0.161	True	CDS	1223.0	2.821707358454326e-50	chr2	[136769861 136770175]	[136773895]
26307	ENSMUSG00000027940	Tpm3	7.124642217917206e-48	0.064	True	CDS	3549.0	3.4500323211476654e-50	chr3	[90088477 90089124]	[90089797]
9537	ENSMUSG00000033981	Gria2	9.19285414399666e-48	0.252	True	CDS	797.0	4.53553333737615e-50	chr3	[80689352]	[80690404 80691320]
28189	ENSMUSG00000029291	Rufy3	1.3763240897332963e-47	0.113	True	CDS	2440.0	6.916201455946212e-50	chr5	[88565477 88565824 88584318 88598490]	[88614941]
22668	ENSMUSG00000055447	Cd47	5.176662463167299e-46	0.055	True	CDS	1650.0	2.6486349743021356e-48	chr16	[49906813 49908079 49908736]	[49910869]
2392	ENSMUSG00000001323	Srr	6.767907490338469e-46	0.53	True	5' UTR	1282.0	3.524629757417018e-48	chr11	[74913134]	[74919437 74925584 74925619]
12259	ENSMUSG00000023089	Ndufa5	9.612538025222926e-46	0.058	True	CDS	656.0	5.0938986337407925e-48	chr6	[24519258]	[24522659 24527273]
