cluster	gene_id	gene_name	p_value	p_value_adj	max_abs_delta_psi	Annotated	Region	diff_exp_rank	coordinates
7972	ENSMUSG00000049044	Rapgef4	0.0	0.0	0.548	False	CDS	367.0	['chr2:72045249-72137242' 'chr2:72051549-72137242' 'chr2:72092642-72137242' 'chr2:72092888-72137242']
4396	ENSMUSG00000030695	Aldoa	1.2738260212419515e-280	6.802867866442643e-277	0.121	True	CDS	405.0	['chr7:126797777-126797974' 'chr7:126797777-126799045' 'chr7:126797777-126800002' 'chr7:126797777-126800288']
5105	ENSMUSG00000031137	Fgf13	7.598843160227205e-269	2.7054414598128933e-265	0.638	False	CDS	61.0	['chrX:59131951-59133621' 'chrX:59131951-59133877' 'chrX:59131951-59135170' 'chrX:59131951-59250799' 'chrX:59131951-59567140']
1825	ENSMUSG00000022523	Fgf12	9.059017445198824e-182	2.4189841333042156e-178	0.551	True	CDS	74.0	['chr16:28398389-28444993' 'chr16:28398389-28564240' 'chr16:28398389-28564575' 'chr16:28398389-28752834' 'chr16:28398389-28753146']
5766	ENSMUSG00000025404	R3hdm2	4.553882002146281e-174	9.728002732984884e-171	0.612	True	5' UTR	519.0	['chr10:127390428-127444276' 'chr10:127400194-127444276' 'chr10:127419973-127444276' 'chr10:127420437-127444276' 'chr10:127420857-127444276' 'chr10:127421349-127444276' 'chr10:127421367-127444276' 'chr10:127429849-127444276' 'chr10:127443213-127444276']
1391	ENSMUSG00000015759	Cnih1	6.791160422789212e-172	1.2089397412635263e-168	0.209	True	CDS	14317.0	['chr14:46780226-46783826' 'chr14:46780226-46784112']
7473	ENSMUSG00000003279	Dlgap1	4.424241129921515e-164	6.750759929813102e-161	0.752	True	CDS	601.0	['chr17:70516997-70593167' 'chr17:70521801-70593167' 'chr17:70522263-70593167' 'chr17:70522269-70593167' 'chr17:70522349-70593167' 'chr17:70561872-70593167' 'chr17:70583182-70593167']
4443	ENSMUSG00000025468	Caly	6.611574321739846e-150	8.827278166312912e-147	0.343	True	5' UTR	4733.0	['chr7:140074101-140081381' 'chr7:140074101-140081393' 'chr7:140074101-140082093' 'chr7:140074101-140082462']
5406	ENSMUSG00000056211	R3hdm1	2.9387903427517123e-136	3.4876910723256717e-133	0.388	True	5' UTR	450.0	['chr1:128103484-128151744' 'chr1:128141947-128151744' 'chr1:128142093-128151744']
10325	ENSMUSG00000032336	Nptn	1.2713175134511225e-133	1.3578942361171439e-130	0.331	True	CDS	4618.0	['chr9:58582527-58623687' 'chr9:58582707-58623687' 'chr9:58619011-58623687' 'chr9:58621578-58623687']
4984	ENSMUSG00000032570	Atp2c1	1.8627324151670288e-129	1.808713175127185e-126	0.445	True	CDS	2915.0	['chr9:105470148-105493543' 'chr9:105470148-105494415' 'chr9:105470148-105521040']
1934	ENSMUSG00000022940	Pigp	1.543496150772845e-123	1.3738401988670634e-120	0.552	True	CDS	2889.0	['chr16:94370193-94370366' 'chr16:94370193-94370605' 'chr16:94370193-94370741' 'chr16:94370193-94371744']
