cluster	gene_id	gene_name	p_value	p_value_adj	max_abs_delta_psi	Annotated	Region	diff_exp_rank	coordinates
4641	ENSMUSG00000025468	Caly	0.0	0.0	0.444	True	5' UTR	662.0	['chr7:140074101-140081381' 'chr7:140074101-140081393' 'chr7:140074101-140082093' 'chr7:140074101-140082462']
4594	ENSMUSG00000030695	Aldoa	0.0	0.0	0.124	True	CDS	3352.0	['chr7:126797777-126797974' 'chr7:126797777-126799045' 'chr7:126797777-126800002' 'chr7:126797777-126800288']
4447	ENSMUSG00000109006	B230209E15Rik	5.3193068685037e-311	1.9819737392044715e-307	0.568	False	Non-coding	3564.0	['chr7:61535489-61546001' 'chr7:61535489-61604516' 'chr7:61535489-61615160']
3419	ENSMUSG00000028399	Ptprd	5.473920524288842e-265	1.5296870905125166e-261	0.783	True	5' UTR	5847.0	['chr4:76325346-76388050' 'chr4:76325346-76449643' 'chr4:76325346-76594267']
591	ENSMUSG00000090841	Myl6	5.035671414434009e-237	1.125774701410867e-233	0.368	True	CDS	7556.0	['chr10:128491034-128491290' 'chr10:128491034-128491720' 'chr10:128491034-128492059']
6756	ENSMUSG00000021268	Meg3	9.681618389766788e-214	1.8036855060135522e-210	0.254	False	Non-coding	733.0	['chr12:109549811-109571391' 'chr12:109558321-109571391' 'chr12:109568524-109571391' 'chr12:109568595-109571391']
5656	ENSMUSG00000056211	R3hdm1	1.2716910297550023e-199	2.0307089043716307e-196	0.391	True	5' UTR	639.0	['chr1:128103484-128151744' 'chr1:128141947-128151744' 'chr1:128142093-128151744']
2270	ENSMUSG00000024109	Nrxn1	1.6732403960631687e-192	2.337935143399263e-189	0.626	True	CDS	23900.0	['chr17:90162434-90163792' 'chr17:90162434-90208323']
7808	ENSMUSG00000003279	Dlgap1	4.798683019573032e-179	5.959964310309706e-176	0.504	True	CDS	6756.0	['chr17:70516997-70593167' 'chr17:70521801-70593167' 'chr17:70522263-70593167' 'chr17:70522269-70593167' 'chr17:70522349-70593167' 'chr17:70561872-70593167' 'chr17:70583182-70593167']
3834	ENSMUSG00000011831	Evi5	5.2292737817887596e-173	5.8452822332834754e-170	0.556	True	CDS	18379.0	['chr5:107842301-107843786' 'chr5:107842301-107843827' 'chr5:107842301-107868791' 'chr5:107842301-107872601' 'chr5:107842301-107874989']
8744	ENSMUSG00000028059	Arhgef2	2.0524461255408586e-168	2.0856584355723378e-165	0.655	True	CDS	1356.0	['chr3:88616655-88629787' 'chr3:88621322-88629787' 'chr3:88621600-88629787' 'chr3:88622598-88629787' 'chr3:88629564-88629787' 'chr3:88629648-88629787' 'chr3:88629691-88629787']
8631	ENSMUSG00000039717	Ralyl	8.989560403520077e-167	8.373775515878951e-164	0.442	True	CDS	1881.0	['chr3:13777104-14039714' 'chr3:13946533-14039714']
4832	ENSMUSG00000031708	Tecr	3.905587181425332e-161	3.358204116459412e-158	0.112	True	CDS	5309.0	['chr8:83573324-83573411' 'chr8:83573324-83573871' 'chr8:83573324-83574478']
1908	ENSMUSG00000022523	Fgf12	1.0087351453935466e-158	8.054029610863615e-156	0.16	True	CDS	790.0	['chr16:28398389-28444993' 'chr16:28398389-28564240' 'chr16:28398389-28564575' 'chr16:28398389-28752834' 'chr16:28398389-28753146']
10808	ENSMUSG00000032336	Nptn	2.5147165205738923e-151	1.8739667511316644e-148	0.31	True	CDS	3882.0	['chr9:58582527-58623687' 'chr9:58582707-58623687' 'chr9:58619011-58623687' 'chr9:58621578-58623687']
5995	ENSMUSG00000058589	Anks1b	2.034930075588504e-147	1.4216530240580186e-144	0.361	True	CDS	24217.0	['chr10:90895207-90921296' 'chr10:90897427-90921296' 'chr10:90914768-90921296']
2273	ENSMUSG00000024109	Nrxn1	2.4315346202526994e-131	1.5988055285402749e-128	0.901	True	CDS	23900.0	['chr17:90597630-90620865' 'chr17:90597630-90623420']
7481	ENSMUSG00000050821	Fam131a	3.375669935329144e-125	2.0962910298393993e-122	0.707	True	5' UTR	162.0	['chr16:20694721-20695739' 'chr16:20694830-20695739' 'chr16:20695178-20695739']
5342	ENSMUSG00000031137	Fgf13	2.1225163966047005e-124	1.2487099095393335e-121	0.594	False	CDS	12674.0	['chrX:59131951-59133621' 'chrX:59131951-59133877' 'chrX:59131951-59135170' 'chrX:59131951-59250799' 'chrX:59131951-59567140']
2777	ENSMUSG00000017412	Cacnb4	5.585668105342597e-121	3.1218299040759764e-118	0.563	True	CDS	951.0	['chr2:52477812-52556202' 'chr2:52477812-52558269' 'chr2:52477812-52656675' 'chr2:52477812-52675728']
1455	ENSMUSG00000015759	Cnih1	6.417529841874504e-120	3.415959455832058e-117	0.172	True	CDS	8399.0	['chr14:46780226-46783826' 'chr14:46780226-46784112']
2020	ENSMUSG00000022940	Pigp	1.2243784497768355e-109	6.220955596184305e-107	0.509	True	CDS	1414.0	['chr16:94370193-94370366' 'chr16:94370193-94370605' 'chr16:94370193-94370741' 'chr16:94370193-94371744']
3418	ENSMUSG00000028399	Ptprd	1.0094974211953689e-104	4.9061574670094924e-102	0.893	True	CDS	5847.0	['chr4:76136922-76138556' 'chr4:76136922-76140514']
79	ENSMUSG00000060424	Pantr1	1.0745197599413516e-101	5.004575781926847e-99	0.295	True	Non-coding	1281.0	['chr1:42667004-42687111' 'chr1:42667004-42688714' 'chr1:42667004-42692941' 'chr1:42667004-42694396' 'chr1:42667004-42694747' 'chr1:42667004-42694790' 'chr1:42667004-42697173' 'chr1:42667004-42697504' 'chr1:42667004-42697758' 'chr1:42667004-42698585']
5604	ENSMUSG00000026150	Mff	7.515495950808031e-101	3.360328549525287e-98	0.129	True	CDS	1833.0	['chr1:82735508-82750520' 'chr1:82741977-82750520' 'chr1:82747143-82750520']
10631	ENSMUSG00000034390	Cmip	8.265755897994844e-101	3.553639208761014e-98	0.289	False	CDS	6722.0	['chr8:117377201-117384958' 'chr8:117379526-117384958']
10575	ENSMUSG00000036564	Ndrg4	2.2443761329921242e-97	8.959870148066416e-95	0.116	True	CDS	1525.0	['chr8:95700158-95706188' 'chr8:95703178-95706188']
183	ENSMUSG00000073616	Cops9	2.987508946780744e-96	1.1515301726591433e-93	0.063	True	CDS	20367.0	['chr1:92639760-92641607' 'chr1:92639760-92641880']
11149	ENSMUSG00000041658	Rragb	2.8749697766386097e-95	1.0712137387755459e-92	0.208	True	CDS	2282.0	['chrX:153144076-153150362' 'chrX:153148536-153150362']
10122	ENSMUSG00000052572	Dlg2	6.928971093877472e-94	2.498452867334271e-91	0.17	True	CDS	23395.0	['chr7:91449916-91733091' 'chr7:91543192-91733091' 'chr7:91672955-91733091' 'chr7:91711799-91733091']
