	chromosome	start	end	cluster	left_exon_count	left_genes	right_exon_count	right_genes	genes	n_genes	genes_cluster	n_genes_cluster	annotated	gene_id	original_cluster	n_start	strand	cluster_type	psi_a	psi_b	delta_psi	lfc_psi	abs_delta_psi	abs_lfc_psi
0	chr1	138117026	138117754	533	6	['ENSMUSG00000026395']	2	['ENSMUSG00000026395']	['ENSMUSG00000026395']	1	['ENSMUSG00000026395']	1	True	ENSMUSG00000026395	533	1	-	shared_acceptor	0.9966001913210446	0.06551536279798184	0.9310848285230627	3.9271096792002362	0.9310848285230627	3.9271096792002362
1	chr1	138117026	138126303	533	6	['ENSMUSG00000026395']	11	['ENSMUSG00000026395']	['ENSMUSG00000026395']	1	['ENSMUSG00000026395']	1	True	ENSMUSG00000026395	533	1	-	shared_acceptor	0.003399808678955435	0.9344846372020181	-0.9310848285230627	-8.102573151094472	0.9310848285230627	8.102573151094472
2	chr10	128491034	128491720	1417	11	['ENSMUSG00000090841']	1	['ENSMUSG00000090841']	['ENSMUSG00000090841']	1	['ENSMUSG00000090841']	1	True	ENSMUSG00000090841	1417	1	-	shared_acceptor	0.024776660481435595	0.108408812979192	-0.0836321524977564	-2.129428346644353	0.0836321524977564	2.129428346644353
3	chr10	128491034	128492059	1417	11	['ENSMUSG00000090841']	14	['ENSMUSG00000090841']	['ENSMUSG00000090841']	1	['ENSMUSG00000090841']	1	True	ENSMUSG00000090841	1417	1	-	shared_acceptor	0.9752233395185644	0.891591187020808	0.08363215249775646	0.12935029723646083	0.08363215249775646	0.12935029723646083
4	chr11	50200948	50202399	1652	6	['ENSMUSG00000015837']	4	['ENSMUSG00000015837']	['ENSMUSG00000015837']	1	['ENSMUSG00000015837']	1	True	ENSMUSG00000015837	1652	1	-	shared_acceptor	0.7973117440048918	0.7678325061045869	0.029479237900304933	0.05435228155668237	0.029479237900304933	0.05435228155668237
5	chr11	50200948	50202513	1652	6	['ENSMUSG00000015837']	2	['ENSMUSG00000015837']	['ENSMUSG00000015837']	1	['ENSMUSG00000015837']	1	True	ENSMUSG00000015837	1652	1	-	shared_acceptor	0.20268825599510829	0.23216749389541316	-0.029479237900304878	-0.1959034919171625	0.029479237900304878	0.1959034919171625
6	chr11	51601479	51601750	1672	4	['ENSMUSG00000020358']	2	['ENSMUSG00000020358']	['ENSMUSG00000020358']	1	['ENSMUSG00000020358']	1	True	ENSMUSG00000020358	1672	1	-	shared_acceptor	0.300973397417519	0.3216337344179597	-0.02066033700044073	-0.09578275561107952	0.02066033700044073	0.09578275561107952
7	chr11	51601479	51602593	1672	4	['ENSMUSG00000020358']	6	['ENSMUSG00000020358']	['ENSMUSG00000020358']	1	['ENSMUSG00000020358']	1	True	ENSMUSG00000020358	1672	1	-	shared_acceptor	0.699026602582481	0.6783662655820403	0.020660337000440676	0.043282932637774385	0.020660337000440676	0.043282932637774385
8	chr13	56084286	56088252	3139	5	['ENSMUSG00000015937']	2	['ENSMUSG00000015937']	['ENSMUSG00000015937']	1	['ENSMUSG00000015937']	1	True	ENSMUSG00000015937	3139	1	-	shared_acceptor	0.1860953875548045	0.3667906352170816	-0.1806952476622771	-0.9789145030557882	0.1806952476622771	0.9789145030557882
9	chr13	56084286	56089758	3139	5	['ENSMUSG00000015937']	3	['ENSMUSG00000015937']	['ENSMUSG00000015937']	1	['ENSMUSG00000015937']	1	True	ENSMUSG00000015937	3139	1	-	shared_acceptor	0.8139046124451955	0.6332093647829183	0.18069524766227718	0.3621771314771558	0.18069524766227718	0.3621771314771558
