	chromosome	start	end	cluster	left_exon_count	left_genes	right_exon_count	right_genes	genes	n_genes	genes_cluster	n_genes_cluster	annotated	gene_id	original_cluster	n_start	strand	cluster_type	psi_a	psi_b	delta_psi	lfc_psi	abs_delta_psi	abs_lfc_psi
0	chr1	16648008	16656822	42	10	['ENSMUSG00000079658']	5	['ENSMUSG00000079658']	['ENSMUSG00000079658']	1	['ENSMUSG00000079658']	1	True	ENSMUSG00000079658	42	1	-	shared_acceptor	0.7605731020956574	0.8232009200269644	-0.062627817931307	-0.11415767596353943	0.062627817931307	0.11415767596353943
1	chr1	16648008	16656992	42	10	['ENSMUSG00000079658']	3	['ENSMUSG00000079658']	['ENSMUSG00000079658']	1	['ENSMUSG00000079658']	1	True	ENSMUSG00000079658	42	1	-	shared_acceptor	0.23942689790434252	0.17679907997303554	0.06262781793130698	0.43747446849683547	0.06262781793130698	0.43747446849683547
2	chr1	195130010	195131188	826	11	['ENSMUSG00000016481']	6	['ENSMUSG00000016481']	['ENSMUSG00000016481']	1	['ENSMUSG00000016481']	1	True	ENSMUSG00000016481	826	1	-	shared_acceptor	0.8442246896078616	0.804248937486009	0.03997575212185256	0.0699848969852852	0.03997575212185256	0.0699848969852852
3	chr1	195130010	195131502	826	11	['ENSMUSG00000016481']	1	['ENSMUSG00000016481']	['ENSMUSG00000016481']	1	['ENSMUSG00000016481']	1	True	ENSMUSG00000016481	826	1	-	shared_acceptor	0.15577531039213843	0.19575106251399102	-0.03997575212185259	-0.3295535448595408	0.03997575212185259	0.3295535448595408
4	chr10	7630977	7638009	843	4	['ENSMUSG00000019795']	1	['ENSMUSG00000019795']	['ENSMUSG00000019795']	1	['ENSMUSG00000019795']	1	True	ENSMUSG00000019795	843	1	-	shared_acceptor	0.4674460681680438	0.3945154450388876	0.07293062312915621	0.24471814036979023	0.07293062312915621	0.24471814036979023
5	chr10	7630977	7638056	843	4	['ENSMUSG00000019795']	3	['ENSMUSG00000019795']	['ENSMUSG00000019795']	1	['ENSMUSG00000019795']	1	True	ENSMUSG00000019795	843	1	-	shared_acceptor	0.5325539318319562	0.6054845549611124	-0.07293062312915621	-0.18516252426839208	0.07293062312915621	0.18516252426839208
6	chr10	75915194	75916773	1086	4	['ENSMUSG00000000902']	2	['ENSMUSG00000000902']	['ENSMUSG00000000902']	1	['ENSMUSG00000000902']	1	True	ENSMUSG00000000902	1086	1	-	shared_acceptor	0.4649881280373776	0.3188191098256578	0.1461690182117198	0.544455774540151	0.1461690182117198	0.544455774540151
7	chr10	75915194	75916800	1086	4	['ENSMUSG00000000902']	2	['ENSMUSG00000000902']	['ENSMUSG00000000902']	1	['ENSMUSG00000000902']	1	True	ENSMUSG00000000902	1086	1	-	shared_acceptor	0.5350118719626223	0.6811808901743422	-0.1461690182117199	-0.34846705628307384	0.1461690182117199	0.34846705628307384
8	chr10	81420799	81427076	1212	10	['ENSMUSG00000055053']	6	['ENSMUSG00000055053']	['ENSMUSG00000055053']	1	['ENSMUSG00000055053']	1	True	ENSMUSG00000055053	1212	1	-	shared_acceptor	0.7458934208730108	0.8070540652573921	-0.06116064438438129	-0.11369582241990156	0.06116064438438129	0.11369582241990156
9	chr10	81420799	81430786	1212	10	['ENSMUSG00000055053']	3	['ENSMUSG00000055053']	['ENSMUSG00000055053']	1	['ENSMUSG00000055053']	1	True	ENSMUSG00000055053	1212	1	-	shared_acceptor	0.2541065791269892	0.19294593474260788	0.06116064438438132	0.3972370797333036	0.06116064438438132	0.3972370797333036
