cluster	gene_id	gene_name	p_value	p_value_adj	max_abs_delta_psi	Annotated	Region	diff_exp_rank	coordinates
150	ENSMUSG00000074457	S100a16	1.6182058457265682e-139	3.0584090484232144e-137	0.877	True	5' UTR	565.0	['chr3:90537418-90541994' 'chr3:90541191-90541994' 'chr3:90541195-90541994' 'chr3:90541318-90541994']
101	ENSMUSG00000018217	Pmp22	1.4961104987086128e-72	1.4138244212796388e-70	0.402	False	5' UTR	909.0	['chr11:63129151-63133125' 'chr11:63131655-63133125']
81	ENSMUSG00000030695	Aldoa	1.0480776188248108e-57	6.602888998596308e-56	0.34	True	CDS	7510.0	['chr7:126797777-126799045' 'chr7:126797777-126800002' 'chr7:126797777-126800288']
96	ENSMUSG00000038587	Akap12	1.3628793853101944e-51	6.439605095590668e-50	0.687	True	CDS	3600.0	['chr10:4313858-4353142' 'chr10:4334710-4353142']
79	ENSMUSG00000030605	Mfge8	9.373763012149796e-36	3.5432824185926224e-34	0.25	True	CDS	843.0	['chr7:79143051-79143278' 'chr7:79143051-79145247']
54	ENSMUSG00000028649	Macf1	1.2701631552766604e-33	4.00101393912148e-32	0.754	True	CDS	760.0	['chr4:123554366-123613587' 'chr4:123554366-123664466']
107	ENSMUSG00000069763	Tmem100	4.980827308304565e-27	1.3448233732422328e-25	0.325	False	5' UTR	105.0	['chr11:90030744-90033590' 'chr11:90033122-90033590' 'chr11:90033391-90033590']
41	ENSMUSG00000025781	Atp5c1	1.726391894682523e-24	4.0786008511874606e-23	0.387	True	CDS	7310.0	['chr2:10056162-10056770' 'chr2:10056162-10058996']
27	ENSMUSG00000022565	Plec	8.846778469108583e-21	1.857823478512803e-19	0.68	True	CDS	2808.0	['chr15:76194813-76195424' 'chr15:76194813-76197980']
6	ENSMUSG00000090841	Myl6	1.2966161059172306e-20	2.450604440183566e-19	0.292	True	CDS	711.0	['chr10:128491034-128491720' 'chr10:128491034-128492059']
82	ENSMUSG00000038650	Rnh1	1.8764683013163008e-17	3.2241137177161904e-16	0.541	True	CDS	928.0	['chr7:141166788-141168676' 'chr7:141166788-141172742']
106	ENSMUSG00000020486	Septin4	5.1967793485328476e-17	8.184927473939239e-16	0.162	True	CDS	3401.0	['chr11:87578538-87583921' 'chr11:87581226-87583921' 'chr11:87583615-87583921']
71	ENSMUSG00000030067	Foxp1	1.427324511769642e-14	2.075110251726633e-13	0.527	True	CDS	490.0	['chr6:99016666-99028164' 'chr6:99016666-99075854']
167	ENSMUSG00000029761	Cald1	8.960247377583818e-14	1.2096333959738156e-12	0.416	True	CDS	821.0	['chr6:34686075-34741789' 'chr6:34709698-34741789']
177	ENSMUSG00000025511	Tspan4	3.8929694689074533e-13	4.905141530823392e-12	0.47	True	5' UTR	5231.0	['chr7:141475498-141482487' 'chr7:141476479-141482487']
33	ENSMUSG00000002504	Slc9a3r2	6.855370097909327e-13	8.097905928155394e-12	0.191	True	CDS	103.0	['chr17:24642371-24644819' 'chr17:24642371-24647527']
160	ENSMUSG00000028745	Capzb	3.969454852804938e-12	4.1679275954451856e-11	0.136	True	CDS	4406.0	['chr4:139287833-139291003' 'chr4:139288974-139291003']
85	ENSMUSG00000031996	Aplp2	1.854068815728617e-11	1.8443105588037298e-10	0.288	True	CDS	7168.0	['chr9:31164674-31167561' 'chr9:31164674-31168708']
84	ENSMUSG00000031996	Aplp2	2.924448424257475e-10	2.763603760923314e-09	0.208	True	CDS	7168.0	['chr9:31153500-31156190' 'chr9:31153500-31157695']
165	ENSMUSG00000005514	Por	3.11776290099333e-10	2.805986610893997e-09	0.15	True	5' UTR	512.0	['chr5:135670117-135715872' 'chr5:135689253-135715872']
185	ENSMUSG00000011958	Bnip2	3.7810492842522255e-10	3.248265066925776e-09	0.522	True	CDS	6178.0	['chr9:70003668-70007064' 'chr9:70004342-70007064']
