	chromosome	start	end	cluster	left_exon_count	left_genes	right_exon_count	right_genes	genes	n_genes	genes_cluster	n_genes_cluster	annotated	gene_id	original_cluster	n_start	strand	cluster_type	psi_a	psi_b	delta_psi	lfc_psi	abs_delta_psi	abs_lfc_psi
0	chr1	10035164	10037662	19	7	['ENSMUSG00000025917']	1	['ENSMUSG00000025917']	['ENSMUSG00000025917']	1	['ENSMUSG00000025917']	1	True	ENSMUSG00000025917	19	1	-	shared_acceptor	0.04775913399039707	0.039352818845186835	0.008406315145210237	0.2793096904210284	0.008406315145210237	0.2793096904210284
1	chr1	10035164	10037670	19	7	['ENSMUSG00000025917']	4	['ENSMUSG00000025917']	['ENSMUSG00000025917']	1	['ENSMUSG00000025917']	1	True	ENSMUSG00000025917	19	1	-	shared_acceptor	0.9090725291391779	0.915932684717276	-0.006860155578098048	-0.010846170697803498	0.006860155578098048	0.010846170697803498
2	chr1	10035164	10037919	19	7	['ENSMUSG00000025917']	3	['ENSMUSG00000025917']	['ENSMUSG00000025917']	1	['ENSMUSG00000025917']	1	True	ENSMUSG00000025917	19	1	-	shared_acceptor	0.043168336870425025	0.04471449643753715	-0.0015461595671121264	-0.05076911602373091	0.0015461595671121264	0.05076911602373091
3	chr1	16463195	16486020	36	31	['ENSMUSG00000025920']	14	['ENSMUSG00000025920']	['ENSMUSG00000025920']	1	['ENSMUSG00000025920']	1	True	ENSMUSG00000025920	36	1	-	shared_acceptor	0.26427754864170144	0.48003770555281405	-0.2157601569111126	-0.8610938594031232	0.2157601569111126	0.8610938594031232
4	chr1	16463195	16509342	36	31	['ENSMUSG00000025920']	22	['ENSMUSG00000025920']	['ENSMUSG00000025920']	1	['ENSMUSG00000025920']	1	True	ENSMUSG00000025920	36	1	-	shared_acceptor	0.7357224513582985	0.5199622944471859	0.2157601569111126	0.5007546079349612	0.2157601569111126	0.5007546079349612
5	chr1	16643479	16645686	40	14	['ENSMUSG00000079658']	14	['ENSMUSG00000079658']	['ENSMUSG00000079658']	1	['ENSMUSG00000079658']	1	True	ENSMUSG00000079658	40	1	-	shared_acceptor	0.9848647970544775	0.9922859188684031	-0.007421121813925624	-0.010830197031177987	0.007421121813925624	0.010830197031177987
6	chr1	16643479	16647955	40	14	['ENSMUSG00000079658']	23	['ENSMUSG00000079658']	['ENSMUSG00000079658']	1	['ENSMUSG00000079658']	1	False	ENSMUSG00000079658	40	1	-	shared_acceptor	0.015135202945522508	0.007714081131596813	0.007421121813925695	0.972341703992222	0.007421121813925695	0.972341703992222
7	chr1	16645830	16646988	41	14	['ENSMUSG00000079658']	2	['ENSMUSG00000079658']	['ENSMUSG00000079658']	1	['ENSMUSG00000079658']	1	True	ENSMUSG00000079658	41	1	-	shared_acceptor	0.01776736084771765	0.01641528451723766	0.0013520763304799878	0.11418963802538684	0.0013520763304799878	0.11418963802538684
8	chr1	16645830	16647955	41	14	['ENSMUSG00000079658']	23	['ENSMUSG00000079658']	['ENSMUSG00000079658']	1	['ENSMUSG00000079658']	1	True	ENSMUSG00000079658	41	1	-	shared_acceptor	0.9822326391522823	0.9835847154827623	-0.0013520763304799566	-0.0019845527539900064	0.0013520763304799566	0.0019845527539900064
9	chr1	16648008	16656296	42	10	['ENSMUSG00000079658']	3	['ENSMUSG00000079658']	['ENSMUSG00000079658']	1	['ENSMUSG00000079658']	1	True	ENSMUSG00000079658	42	1	-	shared_acceptor	0.03506388062956886	0.009241028720254918	0.025822851909313944	1.9238601896407168	0.025822851909313944	1.9238601896407168
10	chr1	16648008	16656822	42	10	['ENSMUSG00000079658']	5	['ENSMUSG00000079658']	['ENSMUSG00000079658']	1	['ENSMUSG00000079658']	1	True	ENSMUSG00000079658	42	1	-	shared_acceptor	0.5984068322625894	0.6287149103611562	-0.030308078098566837	-0.07127933063103609	0.030308078098566837	0.07127933063103609
11	chr1	16648008	16656862	42	10	['ENSMUSG00000079658']	0	[]	['ENSMUSG00000079658']	1	['ENSMUSG00000079658']	1	False	ENSMUSG00000079658	42	1	-	shared_acceptor	0.040923966188239624	0.057882177314940615	-0.01695821112670099	-0.500173209319585	0.01695821112670099	0.500173209319585
12	chr1	16648008	16656912	42	10	['ENSMUSG00000079658']	1	['ENSMUSG00000079658']	['ENSMUSG00000079658']	1	['ENSMUSG00000079658']	1	True	ENSMUSG00000079658	42	1	-	shared_acceptor	0.046122374461715465	0.043892225642957694	0.002230148818757771	0.07150135902853094	0.002230148818757771	0.07150135902853094
13	chr1	16648008	16656992	42	10	['ENSMUSG00000079658']	3	['ENSMUSG00000079658']	['ENSMUSG00000079658']	1	['ENSMUSG00000079658']	1	True	ENSMUSG00000079658	42	1	-	shared_acceptor	0.27948294645788657	0.26026965796069074	0.019213288497195835	0.10275312148889659	0.019213288497195835	0.10275312148889659
14	chr1	33747017	33748217	59	5	['ENSMUSG00000042215']	3	['ENSMUSG00000042215']	['ENSMUSG00000042215']	1	['ENSMUSG00000042215']	1	True	ENSMUSG00000042215	59	1	-	shared_acceptor	0.8918936092692306	0.8319868904865415	0.05990671878268905	0.1003108302909182	0.05990671878268905	0.1003108302909182
15	chr1	33747017	33757579	59	5	['ENSMUSG00000042215']	4	['ENSMUSG00000042215']	['ENSMUSG00000042215']	1	['ENSMUSG00000042215']	1	True	ENSMUSG00000042215	59	1	-	shared_acceptor	0.10810639073076948	0.1680131095134585	-0.05990671878268901	-0.6361219906158992	0.05990671878268901	0.6361219906158992
16	chr1	37496014	37498573	87	6	['ENSMUSG00000026110']	4	['ENSMUSG00000026110']	['ENSMUSG00000026110']	1	['ENSMUSG00000026110']	1	True	ENSMUSG00000026110	87	1	-	shared_acceptor	0.6693573508140395	0.6551942808646563	0.014163069949383211	0.030853866387731466	0.014163069949383211	0.030853866387731466
17	chr1	37496014	37498600	87	6	['ENSMUSG00000026110']	2	['ENSMUSG00000026110']	['ENSMUSG00000026110']	1	['ENSMUSG00000026110']	1	True	ENSMUSG00000026110	87	1	-	shared_acceptor	0.3306426491859606	0.3448057191353438	-0.014163069949383211	-0.06051087569120117	0.014163069949383211	0.06051087569120117
