	chromosome	start	end	cluster	left_exon_count	left_genes	right_exon_count	right_genes	genes	n_genes	genes_cluster	n_genes_cluster	annotated	gene_id	original_cluster	n_start	strand	cluster_type	psi_a	psi_b	delta_psi	lfc_psi	abs_delta_psi	abs_lfc_psi
0	chr1	10035164	10037662	0	7	['ENSMUSG00000025917']	1	['ENSMUSG00000025917']	['ENSMUSG00000025917']	1	['ENSMUSG00000025917']	1	True	ENSMUSG00000025917	19	1	-	shared_acceptor	0.04423215091492447	0.03593676790771554	0.008295383007208924	0.2996347304644882	0.008295383007208924	0.2996347304644882
1	chr1	10035164	10037670	0	7	['ENSMUSG00000025917']	4	['ENSMUSG00000025917']	['ENSMUSG00000025917']	1	['ENSMUSG00000025917']	1	True	ENSMUSG00000025917	19	1	-	shared_acceptor	0.9160839253042227	0.9228144432624481	-0.006730517958225435	-0.010560810098172904	0.006730517958225435	0.010560810098172904
2	chr1	10035164	10037919	0	7	['ENSMUSG00000025917']	3	['ENSMUSG00000025917']	['ENSMUSG00000025917']	1	['ENSMUSG00000025917']	1	True	ENSMUSG00000025917	19	1	-	shared_acceptor	0.03968392378085293	0.041248788829836285	-0.0015648650489833577	-0.05579707693173397	0.0015648650489833577	0.05579707693173397
3	chr1	16463195	16486020	1	31	['ENSMUSG00000025920']	14	['ENSMUSG00000025920']	['ENSMUSG00000025920']	1	['ENSMUSG00000025920']	1	True	ENSMUSG00000025920	36	1	-	shared_acceptor	0.26212093728452895	0.4798386820194441	-0.21771774473491512	-0.8723168665565053	0.21771774473491512	0.8723168665565053
4	chr1	16463195	16509342	1	31	['ENSMUSG00000025920']	22	['ENSMUSG00000025920']	['ENSMUSG00000025920']	1	['ENSMUSG00000025920']	1	True	ENSMUSG00000025920	36	1	-	shared_acceptor	0.737879062715471	0.5201613179805559	0.21771774473491512	0.5044252626294308	0.21771774473491512	0.5044252626294308
5	chr1	16643479	16645686	2	14	['ENSMUSG00000079658']	14	['ENSMUSG00000079658']	['ENSMUSG00000079658']	1	['ENSMUSG00000079658']	1	True	ENSMUSG00000079658	40	1	-	shared_acceptor	0.9872501317696446	0.9940361960720091	-0.006786064302364503	-0.009882730681154505	0.006786064302364503	0.009882730681154505
6	chr1	16643479	16647955	2	14	['ENSMUSG00000079658']	23	['ENSMUSG00000079658']	['ENSMUSG00000079658']	1	['ENSMUSG00000079658']	1	False	ENSMUSG00000079658	40	1	-	shared_acceptor	0.012749868230355376	0.005963803927990909	0.006786064302364467	1.0961774761584948	0.006786064302364467	1.0961774761584948
7	chr1	16645830	16646988	3	14	['ENSMUSG00000079658']	2	['ENSMUSG00000079658']	['ENSMUSG00000079658']	1	['ENSMUSG00000079658']	1	True	ENSMUSG00000079658	41	1	-	shared_acceptor	0.014750442319583128	0.01339019803605139	0.001360244283531738	0.13958090935140355	0.001360244283531738	0.13958090935140355
8	chr1	16645830	16647955	3	14	['ENSMUSG00000079658']	23	['ENSMUSG00000079658']	['ENSMUSG00000079658']	1	['ENSMUSG00000079658']	1	True	ENSMUSG00000079658	41	1	-	shared_acceptor	0.9852495576804169	0.9866098019639487	-0.001360244283531764	-0.0019904238930032944	0.001360244283531764	0.0019904238930032944
9	chr1	16648008	16656296	4	10	['ENSMUSG00000079658']	3	['ENSMUSG00000079658']	['ENSMUSG00000079658']	1	['ENSMUSG00000079658']	1	True	ENSMUSG00000079658	42	1	-	shared_acceptor	0.03323241044972353	0.007072883953167261	0.02615952649655627	2.232220283505235	0.02615952649655627	2.232220283505235
