	chromosome	start	end	cluster	left_exon_count	left_genes	right_exon_count	right_genes	genes	n_genes	genes_cluster	n_genes_cluster	annotated	gene_id	original_cluster	n_start	strand	cluster_type	psi_a	psi_b	delta_psi	lfc_psi	abs_delta_psi	abs_lfc_psi
0	chr1	4782734	4783951	0	8	['ENSMUSG00000033845']	7	['ENSMUSG00000033845']	['ENSMUSG00000033845']	1	['ENSMUSG00000033845']	1	True	ENSMUSG00000033845	3	1	-	shared_acceptor	0.9643424413303393	0.9776927330892538	-0.013350291758914445	-0.019835586249453266	0.013350291758914445	0.019835586249453266
1	chr1	4782734	4785573	0	8	['ENSMUSG00000033845']	10	['ENSMUSG00000033845']	['ENSMUSG00000033845']	1	['ENSMUSG00000033845']	1	True	ENSMUSG00000033845	3	1	-	shared_acceptor	0.0356575586696606	0.02230726691074627	0.013350291758914327	0.6766941413496372	0.013350291758914327	0.6766941413496372
2	chr1	13572075	13573858	1	2	['ENSMUSG00000025935']	0	[]	['ENSMUSG00000025935']	1	['ENSMUSG00000025935']	1	False	ENSMUSG00000025935	28	1	-	shared_acceptor	9.092443687997305e-12	0.09929736885502434	-0.09929736884593189	-26.55219382216693	0.09929736884593189	26.55219382216693
3	chr1	13572075	13576368	1	2	['ENSMUSG00000025935']	2	['ENSMUSG00000025935']	['ENSMUSG00000025935']	1	['ENSMUSG00000025935']	1	True	ENSMUSG00000025935	28	1	-	shared_acceptor	0.9999999999909076	0.9007026311449757	0.09929736884593188	0.15087721884770752	0.09929736884593188	0.15087721884770752
4	chr1	13579567	13579690	2	5	['ENSMUSG00000025935']	3	['ENSMUSG00000025935']	['ENSMUSG00000025935']	1	['ENSMUSG00000025935']	1	True	ENSMUSG00000025935	29	1	-	shared_acceptor	0.9765201091832868	0.972957913340854	0.0035621958424327804	0.005272352836576143	0.0035621958424327804	0.005272352836576143
5	chr1	13579567	13581023	2	5	['ENSMUSG00000025935']	4	['ENSMUSG00000025935']	['ENSMUSG00000025935']	1	['ENSMUSG00000025935']	1	True	ENSMUSG00000025935	29	1	-	shared_acceptor	0.023479890816713332	0.027042086659145995	-0.0035621958424326625	-0.20378077124377114	0.0035621958424326625	0.20378077124377114
6	chr1	16643479	16645686	3	14	['ENSMUSG00000079658']	14	['ENSMUSG00000079658']	['ENSMUSG00000079658']	1	['ENSMUSG00000079658']	1	True	ENSMUSG00000079658	40	1	-	shared_acceptor	0.9741353083166782	0.9856596028919254	-0.011524294575247285	-0.016967320570620337	0.011524294575247285	0.016967320570620337
7	chr1	16643479	16647955	3	14	['ENSMUSG00000079658']	23	['ENSMUSG00000079658']	['ENSMUSG00000079658']	1	['ENSMUSG00000079658']	1	False	ENSMUSG00000079658	40	1	-	shared_acceptor	0.025864691683321776	0.01434039710807455	0.011524294575247226	0.8508989742813124	0.011524294575247226	0.8508989742813124
8	chr1	16648008	16656296	4	10	['ENSMUSG00000079658']	3	['ENSMUSG00000079658']	['ENSMUSG00000079658']	1	['ENSMUSG00000079658']	1	True	ENSMUSG00000079658	42	1	-	shared_acceptor	0.007382152164690265	0.020413803409987143	-0.013031651245296878	-1.467431498676154	0.013031651245296878	1.467431498676154
9	chr1	16648008	16656616	4	10	['ENSMUSG00000079658']	0	[]	['ENSMUSG00000079658']	1	['ENSMUSG00000079658']	1	False	ENSMUSG00000079658	42	1	-	shared_acceptor	0.007308995692749219	0.014096266036062307	-0.006787270343313089	-0.9475678737925062	0.006787270343313089	0.9475678737925062
10	chr1	16648008	16656822	4	10	['ENSMUSG00000079658']	5	['ENSMUSG00000079658']	['ENSMUSG00000079658']	1	['ENSMUSG00000079658']	1	True	ENSMUSG00000079658	42	1	-	shared_acceptor	0.6779421549599217	0.660105618979713	0.017836535980208734	0.03846530270331616	0.017836535980208734	0.03846530270331616
11	chr1	16648008	16656862	4	10	['ENSMUSG00000079658']	0	[]	['ENSMUSG00000079658']	1	['ENSMUSG00000079658']	1	False	ENSMUSG00000079658	42	1	-	shared_acceptor	0.08566506238613952	0.08237634936862559	0.0032887130175139334	0.05647674286550064	0.0032887130175139334	0.05647674286550064
12	chr1	16648008	16656912	4	10	['ENSMUSG00000079658']	1	['ENSMUSG00000079658']	['ENSMUSG00000079658']	1	['ENSMUSG00000079658']	1	True	ENSMUSG00000079658	42	1	-	shared_acceptor	0.04499994739107651	0.06170711017946724	-0.016707162788390732	-0.4555134094819575	0.016707162788390732	0.4555134094819575
13	chr1	16648008	16656992	4	10	['ENSMUSG00000079658']	3	['ENSMUSG00000079658']	['ENSMUSG00000079658']	1	['ENSMUSG00000079658']	1	True	ENSMUSG00000079658	42	1	-	shared_acceptor	0.17670168740542266	0.1613008520261449	0.015400835379277777	0.13156175698979045	0.015400835379277777	0.13156175698979045
14	chr1	36269702	36273101	5	4	['ENSMUSG00000047180']	0	[]	['ENSMUSG00000047180']	1	['ENSMUSG00000047180']	1	False	ENSMUSG00000047180	67	1	-	shared_acceptor	0.08951542006869864	0.06922820063397511	0.02028721943472353	0.37077636961406535	0.02028721943472353	0.37077636961406535
15	chr1	36269702	36273338	5	4	['ENSMUSG00000047180']	4	['ENSMUSG00000047180']	['ENSMUSG00000047180']	1	['ENSMUSG00000047180']	1	True	ENSMUSG00000047180	67	1	-	shared_acceptor	0.9104845799313013	0.9307717993660248	-0.020287219434723558	-0.03179291666163103	0.020287219434723558	0.03179291666163103
16	chr1	53771823	53776517	6	3	['ENSMUSG00000026094']	2	['ENSMUSG00000026094']	['ENSMUSG00000026094']	1	['ENSMUSG00000026094']	1	True	ENSMUSG00000026094	159	1	-	shared_acceptor	0.963602026594302	0.9665172627859129	-0.002915236191610826	-0.004358072595459374	0.002915236191610826	0.004358072595459374
17	chr1	53771823	53785074	6	3	['ENSMUSG00000026094']	2	['ENSMUSG00000026094']	['ENSMUSG00000026094']	1	['ENSMUSG00000026094']	1	True	ENSMUSG00000026094	159	1	-	shared_acceptor	0.036397973405697864	0.03348273721408715	0.002915236191610715	0.12044064868451798	0.002915236191610715	0.12044064868451798
18	chr1	55014563	55014869	7	4	['ENSMUSG00000025982']	2	['ENSMUSG00000025982']	['ENSMUSG00000025982']	1	['ENSMUSG00000025982']	1	True	ENSMUSG00000025982	162	1	-	shared_acceptor	0.02410988896437631	0.016135439530807847	0.007974449433568464	0.5793920996969213	0.007974449433568464	0.5793920996969213
19	chr1	55014563	55016376	7	4	['ENSMUSG00000025982']	5	['ENSMUSG00000025982']	['ENSMUSG00000025982']	1	['ENSMUSG00000025982']	1	True	ENSMUSG00000025982	162	1	-	shared_acceptor	0.9758901110356236	0.9838645604691921	-0.007974449433568509	-0.011741022797008806	0.007974449433568509	0.011741022797008806
20	chr1	55086942	55087779	8	3	['ENSMUSG00000025980']	1	['ENSMUSG00000025980']	['ENSMUSG00000025980']	1	['ENSMUSG00000025980']	1	True	ENSMUSG00000025980	165	1	-	shared_acceptor	0.745418258966993	0.7106296618598089	0.03478859710718407	0.0689522497390273	0.03478859710718407	0.0689522497390273
