cluster	gene_id	gene_name	p_value_adj	max_abs_delta_psi	Annotated	Region	diff_exp_rank	p_value	chromosome	start	end
14419	ENSMUSG00000040345	Arhgap9	4.165346236102282e-80	0.689	True	CDS	308.0	4.095719012883266e-83	chr10	[127322891 127323831 127324460]	[127325119]
534	ENSMUSG00000026395	Ptprc	2.9255717132157785e-50	0.58	True	CDS	156.0	5.7533367024892395e-53	chr1	[138120167]	[138122456 138126303]
533	ENSMUSG00000026395	Ptprc	5.639765876618293e-48	0.369	True	CDS	156.0	1.6636477512148355e-50	chr1	[138117026]	[138117754 138120020 138126303]
8396	ENSMUSG00000003644	Rps6ka1	2.939257990280771e-34	0.555	True	CDS	4048.0	1.1560503403267535e-36	chr4	[133872004]	[133872844 133874608 133874883 133880917]
7396	ENSMUSG00000028064	Sema4a	2.156243447699225e-30	0.717	True	5' UTR	97.0	1.0601000234509464e-32	chr3	[88454847]	[88455080 88455258 88455548]
19023	ENSMUSG00000056290	Ms4a4b	1.4657695977549789e-27	0.603	False	5' UTR	35.0	8.647608246342059e-30	chr19	[11443661 11447615]	[11449894]
10111	ENSMUSG00000030220	Arhgdib	1.5661378534446494e-26	0.105	True	5' UTR	3970.0	1.0779709905715384e-28	chr6	[136933774]	"[136935032 136939413 136939436 136939454 136939511 136940908 136941438
 136941651 136941813]"
4684	ENSMUSG00000022747	St3gal6	1.1489265632429577e-21	0.548	False	5' UTR	223.0	9.03777040899082e-24	chr16	[58507615]	[58507774 58523076 58523502]
17136	ENSMUSG00000009585	Apobec3	4.931310479007017e-19	0.154	True	CDS	2132.0	4.363991574342493e-21	chr15	[79898226 79900570]	[79905444]
16502	ENSMUSG00000025290	Rps24	3.0587945256092046e-17	0.162	True	CDS	769.0	3.007664233637369e-19	chr14	[24493494 24495450]	[24495775]
23619	ENSMUSG00000004612	Nkg7	2.490342798149157e-11	0.072	True	CDS	84.0	2.693586114025637e-13	chr7	[43437684 43437910]	[43438039]
535	ENSMUSG00000026395	Ptprc	1.378421899844381e-09	0.106	True	5' UTR	156.0	1.62645651899042e-11	chr1	[138175127]	[138175208 138175256 138175575]
26094	ENSMUSG00000040990	Sh3kbp1	2.267016692092115e-09	0.328	True	CDS	3702.0	2.8978581118188288e-11	chrX	[159683702 159708744]	[159764012]
8195	ENSMUSG00000028677	Rnf220	2.475230125810201e-09	0.316	True	CDS	14714.0	3.407396436710208e-11	chr4	[117289069]	[117289199 117289203 117296132]
9895	ENSMUSG00000030067	Foxp1	1.690042995412932e-08	0.303	True	CDS	2355.0	2.492688783794885e-10	chr6	[99016666]	[99028164 99028674 99075854]
11012	ENSMUSG00000000486	Septin1	1.8070193758488965e-08	0.108	True	CDS	170.0	2.842901672918618e-10	chr7	[127218232]	[127218325 127218407]
14036	ENSMUSG00000019920	Lims1	2.2259825970217706e-08	0.338	False	CDS	6457.0	3.720914862278278e-10	chr10	[58323688 58352198 58371700]	[58399021]
16825	ENSMUSG00000036461	Elf1	6.173703826073811e-08	0.189	False	5' UTR	4024.0	1.0926909426679314e-09	chr14	[79481638 79515771 79516485 79535629 79535702]	[79536123]
6207	ENSMUSG00000002107	Celf2	9.015668811817233e-08	0.163	False	CDS	2645.0	1.6843432391792275e-09	chr2	[6664198]	[6720766 6721417]
4680	ENSMUSG00000022747	St3gal6	8.009095797756494e-07	0.241	False	CDS	223.0	1.5750434213877075e-08	chr16	[58475946]	[58479069 58484763]
1612	ENSMUSG00000042032	Mat2b	1.2881011397525231e-06	0.203	True	CDS	2090.0	2.6597958637957708e-08	chr11	[40687796]	[40692478 40694803]
7182	ENSMUSG00000002458	Rgs19	1.9975135340352917e-06	0.3	True	CDS	9517.0	4.3210715583850944e-08	chr2	[181691596]	[181691721 181693363 181693479 181693879]
9896	ENSMUSG00000030067	Foxp1	5.460129926083008e-06	0.29	True	CDS	2355.0	1.288526236243778e-07	chr6	[99076046]	[99096144 99162839]
20779	ENSMUSG00000027985	Lef1	7.011011702215923e-06	0.356	True	CDS	116.0	1.7234542040845434e-07	chr3	[131111679 131112821]	[131113856]
28	ENSMUSG00000025935	Tram1	3.407502272470764e-05	0.099	False	CDS	8253.0	9.046466210099371e-07	chr1	[13572075]	[13573858 13576368]
17507	ENSMUSG00000022841	Ap2m1	4.055693959565885e-05	0.179	True	CDS	3329.0	1.1166119062718269e-06	chr16	[20540416 20540814]	[20540975]
2469	ENSMUSG00000025144	Cenpx	4.282655777919295e-05	0.098	False	CDS	12336.0	1.2212096121893758e-06	chr11	[120711757]	[120711844 120713693]
7925	ENSMUSG00000028465	Tln1	5.808160135534302e-05	0.058	False	5' UTR	1494.0	1.713321573903924e-06	chr4	[43556784]	[43558085 43562130]
5059	ENSMUSG00000079563	Pglyrp2	0.0001083554985084258	0.258	True	CDS	623.0	3.302871635950049e-06	chr17	[32413475]	[32415806 32416878]
15484	ENSMUSG00000059248	Septin9	0.00017736061609524776	0.23	False	CDS	502.0	5.580668353046144e-06	chr11	[117291037 117326560 117331854 117332471]	[117351429]
700	ENSMUSG00000038179	Slamf7	0.0003861798569773852	0.09	False	CDS	548.0	1.253090981342548e-05	chr1	[171641268]	[171648873 171652657]
20402	ENSMUSG00000027763	Mbnl1	0.00044676771286874514	0.184	True	5' UTR	442.0	1.4936187057558832e-05	chr3	[60473174 60501095 60501424 60529805]	[60595594]
9143	ENSMUSG00000048163	Selplg	0.0005434661083150062	0.089	True	5' UTR	135.0	1.8703356726671802e-05	chr5	[113820249]	[113830349 113832429]
13009	ENSMUSG00000031431	Tsc22d3	0.0007121694014907407	0.07	True	CDS	5881.0	2.66100661323974e-05	chrX	[140542157]	[140542511 140542846 140598128]
10730	ENSMUSG00000030629	Zfand6	0.0013173937649064676	0.183	True	5' UTR	8032.0	5.051952490791763e-05	chr7	[84634410]	[84652882 84679310 84689746]
14305	ENSMUSG00000015889	Lta4h	0.0018704444831426038	0.086	True	CDS	401.0	7.35671379800434e-05	chr10	[93480787 93482333]	[93482962]
16075	ENSMUSG00000036006	Ripor2	0.004892259179578399	0.252	True	CDS	1832.0	0.00020685068310901785	chr13	[24501688 24614748 24638937]	[24669960]
21423	ENSMUSG00000028788	Ptp4a2	0.0050226293955708615	0.14	True	5' UTR	1082.0	0.0002173854993550585	chr4	[129812305 129820602 129820800]	[129838978]
2438	ENSMUSG00000017132	Cyth1	0.0050226293955708615	0.142	True	CDS	1817.0	0.0002222402387420736	chr11	[118193698]	[118212649 118248439]
23838	ENSMUSG00000038623	Tm6sf1	0.00594653959536076	0.08	True	CDS	428.0	0.00026896835927885435	chr7	[81859541 81862719]	[81863150]
12557	ENSMUSG00000032580	Rbm5	0.007590592918844488	0.095	True	5' UTR	4406.0	0.00036572178271718767	chr9	[107769627]	[107770552 107770885]
8558	ENSMUSG00000039936	Pik3cd	0.007890221947623514	0.228	True	5' UTR	409.0	0.00038791651659899284	chr4	[149674195]	[149697049 149698555 149701503]
1818	ENSMUSG00000018501	Ncor1	0.008821774886062988	0.111	True	5' UTR	5304.0	0.0004423898910415068	chr11	[62438516]	[62457148 62457436 62458455]
14185	ENSMUSG00000035697	Arhgap45	0.00952962007121795	0.093	True	CDS	454.0	0.00048725687679777136	chr10	[80016919 80017104]	[80017780]
18692	ENSMUSG00000062210	Tnfaip8	0.00970141188981175	0.215	True	CDS	1033.0	0.0005055799706588229	chr18	[49979627 50031364 50053620]	[50090200]
8081	ENSMUSG00000028530	Jak1	0.010209036916169336	0.053	True	5' UTR	166.0	0.0005420727566107612	chr4	[101193864]	[101197776 101265042]
