	chromosome	start	end	cluster	left_exon_count	left_genes	right_exon_count	right_genes	genes	n_genes	genes_cluster	n_genes_cluster	annotated	gene_id	original_cluster	n_start	strand	cluster_type	psi_a	psi_b	delta_psi	lfc_psi	abs_delta_psi	abs_lfc_psi
0	chr1	16648008	16656822	0	10	['ENSMUSG00000079658']	5	['ENSMUSG00000079658']	['ENSMUSG00000079658']	1	['ENSMUSG00000079658']	1	True	ENSMUSG00000079658	42	1	-	shared_acceptor	0.7589226594135934	0.5774388692711716	0.18148379014242177	0.39428464651020695	0.18148379014242177	0.39428464651020695
1	chr1	16648008	16656862	0	10	['ENSMUSG00000079658']	0	[]	['ENSMUSG00000079658']	1	['ENSMUSG00000079658']	1	False	ENSMUSG00000079658	42	1	-	shared_acceptor	0.03275961855845875	0.04835533714681695	-0.015595718588358204	-0.561756560718301	0.015595718588358204	0.561756560718301
2	chr1	16648008	16656912	0	10	['ENSMUSG00000079658']	1	['ENSMUSG00000079658']	['ENSMUSG00000079658']	1	['ENSMUSG00000079658']	1	True	ENSMUSG00000079658	42	1	-	shared_acceptor	0.04061944005786743	0.04887201782828254	-0.008252577770415104	-0.2668383137136958	0.008252577770415104	0.2668383137136958
3	chr1	16648008	16656992	0	10	['ENSMUSG00000079658']	3	['ENSMUSG00000079658']	['ENSMUSG00000079658']	1	['ENSMUSG00000079658']	1	True	ENSMUSG00000079658	42	1	-	shared_acceptor	0.16769828197008044	0.32533377575372885	-0.1576354937836484	-0.9560526959138413	0.1576354937836484	0.9560526959138413
4	chr1	55014563	55014869	1	4	['ENSMUSG00000025982']	2	['ENSMUSG00000025982']	['ENSMUSG00000025982']	1	['ENSMUSG00000025982']	1	True	ENSMUSG00000025982	162	1	-	shared_acceptor	0.04901896591819893	0.05295408825601123	-0.003935122337812298	-0.11140201775950054	0.003935122337812298	0.11140201775950054
5	chr1	55014563	55016376	1	4	['ENSMUSG00000025982']	5	['ENSMUSG00000025982']	['ENSMUSG00000025982']	1	['ENSMUSG00000025982']	1	True	ENSMUSG00000025982	162	1	-	shared_acceptor	0.950981034081801	0.9470459117439888	0.003935122337812236	0.005982201277947907	0.003935122337812236	0.005982201277947907
6	chr1	162720607	162721430	2	13	['ENSMUSG00000040225']	9	['ENSMUSG00000040225']	['ENSMUSG00000040225']	1	['ENSMUSG00000040225']	1	True	ENSMUSG00000040225	621	1	-	shared_acceptor	0.8475777659278931	0.8091617156498832	0.03841605027800998	0.0669176802264754	0.03841605027800998	0.0669176802264754
7	chr1	162720607	162721445	2	13	['ENSMUSG00000040225']	4	['ENSMUSG00000040225']	['ENSMUSG00000040225']	1	['ENSMUSG00000040225']	1	True	ENSMUSG00000040225	621	1	-	shared_acceptor	0.15242223407210692	0.19083828435011685	-0.03841605027800993	-0.3242772532688072	0.03841605027800993	0.3242772532688072
8	chr1	162859563	162859801	3	4	['ENSMUSG00000040181']	2	['ENSMUSG00000040181']	['ENSMUSG00000040181']	1	['ENSMUSG00000040181']	1	True	ENSMUSG00000040181	622	1	-	shared_acceptor	4.950939040965076e-11	0.6160776462107332	-0.6160776461612238	-29.128821876132825	0.6160776461612238	29.128821876132825
9	chr1	162859563	162866239	3	4	['ENSMUSG00000040181']	1	['ENSMUSG00000040181']	['ENSMUSG00000040181']	1	['ENSMUSG00000040181']	1	True	ENSMUSG00000040181	622	1	-	shared_acceptor	0.9999999999504907	0.3839223537892667	0.6160776461612241	1.3811135292890657	0.6160776461612241	1.3811135292890657
10	chr1	184822551	184827108	4	7	['ENSMUSG00000073481']	1	['ENSMUSG00000073481']	['ENSMUSG00000073481']	1	['ENSMUSG00000088559', 'ENSMUSG00000073481']	2	True	ENSMUSG00000073481	783	1	-	shared_acceptor	3.727459544279691e-12	0.03009123992917463	-0.03009123992544717	-24.837472677376276	0.03009123992544717	24.837472677376276
11	chr1	184822551	184832576	4	7	['ENSMUSG00000073481']	6	['ENSMUSG00000073481']	['ENSMUSG00000073481']	1	['ENSMUSG00000088559', 'ENSMUSG00000073481']	2	True	ENSMUSG00000073481	783	1	-	shared_acceptor	0.9999999999962724	0.9699087600708254	0.030091239925447044	0.04407905638744061	0.030091239925447044	0.04407905638744061
12	chr1	195130010	195131188	5	11	['ENSMUSG00000016481']	6	['ENSMUSG00000016481']	['ENSMUSG00000016481']	1	['ENSMUSG00000016481']	1	True	ENSMUSG00000016481	826	1	-	shared_acceptor	0.9107979111426008	0.8145320241112824	0.09626588703131833	0.1611595617499749	0.09626588703131833	0.1611595617499749
13	chr1	195130010	195131502	5	11	['ENSMUSG00000016481']	1	['ENSMUSG00000016481']	['ENSMUSG00000016481']	1	['ENSMUSG00000016481']	1	True	ENSMUSG00000016481	826	1	-	shared_acceptor	0.08920208885739919	0.18546797588871752	-0.09626588703131833	-1.0560206953736486	0.09626588703131833	1.0560206953736486
14	chr10	23786005	23786625	6	9	['ENSMUSG00000061983']	3	['ENSMUSG00000061983']	['ENSMUSG00000061983']	1	['ENSMUSG00000061983']	1	True	ENSMUSG00000061983	896	1	-	shared_acceptor	0.003023385252065278	0.0119988458058406	-0.008975460553775322	-1.9886585498308147	0.008975460553775322	1.9886585498308147
15	chr10	23786005	23786764	6	9	['ENSMUSG00000061983']	8	['ENSMUSG00000061983']	['ENSMUSG00000061983']	1	['ENSMUSG00000061983']	1	True	ENSMUSG00000061983	896	1	-	shared_acceptor	0.9969766147479348	0.9880011541941593	0.008975460553775405	0.013046937724703805	0.008975460553775405	0.013046937724703805
16	chr10	62495107	62497779	7	6	['ENSMUSG00000020077']	6	['ENSMUSG00000020077']	['ENSMUSG00000020077']	1	['ENSMUSG00000020077']	1	True	ENSMUSG00000020077	1028	1	-	shared_acceptor	0.9880694202902808	0.9837547168547927	0.004314703435488121	0.006313758981626366	0.004314703435488121	0.006313758981626366
