cluster	gene_id	gene_name	p_value	p_value_adj	max_abs_delta_psi	Annotated	Region	diff_exp_rank	coordinates
267	ENSMUSG00000074457	S100a16	1.6056964724777223e-89	5.475424971149031e-87	0.698	True	5' UTR	2100.0	['chr3:90537418-90541994' 'chr3:90541318-90541994']
240	ENSMUSG00000024395	Lims2	8.21780518218519e-43	1.4011357835625748e-40	0.45	True	5' UTR	684.0	['chr18:31922477-31941740' 'chr18:31931551-31941740']
61	ENSMUSG00000002504	Slc9a3r2	7.215934268483581e-34	8.202111951843003e-32	0.255	True	CDS	150.0	['chr17:24642371-24644819' 'chr17:24642371-24647527']
168	ENSMUSG00000038587	Akap12	7.671314781312082e-30	6.53979585106855e-28	0.558	True	CDS	13561.0	['chr10:4313858-4353142' 'chr10:4334710-4353142']
147	ENSMUSG00000031996	Aplp2	5.155569600110072e-29	3.516098467275069e-27	0.36	True	CDS	163.0	['chr9:31164674-31167561' 'chr9:31164674-31168708']
101	ENSMUSG00000002944	Cd36	1.5727390973834835e-28	8.938400536796129e-27	0.277	True	5' UTR	114.0	['chr5:17829550-17835618' 'chr5:17829550-17849657']
210	ENSMUSG00000059895	Ptp4a3	2.5048089495521587e-25	1.2201997882818373e-23	0.689	True	CDS	576.0	['chr15:73724849-73751129' 'chr15:73748466-73751129']
3	ENSMUSG00000040181	Fmo1	1.2554271324492987e-24	5.351258152065136e-23	0.616	True	5' UTR	10939.0	['chr1:162859563-162859801' 'chr1:162859563-162866239']
298	ENSMUSG00000029761	Cald1	1.9030399856575e-24	7.21040705676897e-23	0.609	True	CDS	12360.0	['chr6:34686075-34741789' 'chr6:34709698-34741789']
311	ENSMUSG00000040940	Arhgef1	2.2535079582531797e-22	7.684462137643342e-21	0.689	True	CDS	13024.0	['chr7:24918001-24919631' 'chr7:24919352-24919631']
133	ENSMUSG00000030605	Mfge8	1.2923158027578572e-18	4.0061789885493576e-17	0.181	True	CDS	1655.0	['chr7:79143051-79143278' 'chr7:79143051-79145247']
146	ENSMUSG00000031996	Aplp2	4.640378660839158e-16	1.3186409361217943e-14	0.229	True	CDS	163.0	['chr9:31153500-31156190' 'chr9:31153500-31157695']
217	ENSMUSG00000037003	Tns2	7.25240391733827e-14	1.9023613352402693e-12	0.436	False	5' UTR	2192.0	['chr15:102098639-102104530' 'chr15:102100553-102104530' 'chr15:102103162-102104530']
9	ENSMUSG00000090841	Myl6	2.8257935078996433e-12	6.882825615669847e-11	0.16	True	CDS	6516.0	['chr10:128491034-128491290' 'chr10:128491034-128491720' 'chr10:128491034-128492059']
75	ENSMUSG00000025085	Ablim1	3.809250217369661e-12	8.659695494153695e-11	0.476	True	CDS	1271.0	['chr19:57083604-57118752' 'chr19:57083604-57132862']
321	ENSMUSG00000025511	Tspan4	3.2198852680332685e-11	6.862380477495902e-10	0.345	True	5' UTR	4541.0	['chr7:141475498-141482487' 'chr7:141476479-141482487']
113	ENSMUSG00000029810	Tmem176b	1.0816318120215493e-09	2.1696261641138136e-08	0.304	True	5' UTR	7870.0	['chr6:48838366-48840361' 'chr6:48838366-48840996' 'chr6:48838366-48841348']
132	ENSMUSG00000052040	Klf13	4.844174388070069e-09	9.177019257399408e-08	0.177	True	CDS	13252.0	['chr7:63891798-63936230' 'chr7:63891798-63937967']
224	ENSMUSG00000022841	Ap2m1	1.4790895427885333e-08	2.654576495215209e-07	0.254	True	CDS	13779.0	['chr16:20540416-20540975' 'chr16:20540814-20540975']
96	ENSMUSG00000028559	Osbpl9	3.0262073698286785e-08	5.159683565557896e-07	0.398	True	CDS	11785.0	['chr4:109102593-109117895' 'chr4:109102593-109133744']
63	ENSMUSG00000024012	Mtch1	1.5986380572213372e-07	2.4778889886930727e-06	0.198	True	CDS	10991.0	['chr17:29334006-29336167' 'chr17:29334006-29336218']
136	ENSMUSG00000030695	Aldoa	1.7679220602238292e-07	2.621136619723156e-06	0.105	True	CDS	13283.0	['chr7:126797777-126797974' 'chr7:126797777-126799045' 'chr7:126797777-126800002' 'chr7:126797777-126800288']
242	ENSMUSG00000053477	Tcf4	3.378691678569068e-07	4.608535449568209e-06	0.241	True	CDS	199.0	['chr18:69564685-69633577' 'chr18:69593585-69633577']
37	ENSMUSG00000060147	Serpinb6a	5.625888900406377e-07	7.105289314957685e-06	0.177	True	CDS	3804.0	['chr13:33931647-33935569' 'chr13:33931647-33935573' 'chr13:33931647-33935619' 'chr13:33931647-33935627' 'chr13:33931647-33935922' 'chr13:33931647-33996243']
76	ENSMUSG00000025781	Atp5c1	1.136705292065618e-06	1.3843446592656281e-05	0.171	True	CDS	7461.0	['chr2:10056162-10056770' 'chr2:10056162-10058996']
35	ENSMUSG00000021186	Fbln5	1.1807170705258964e-06	1.388360417411485e-05	0.11	True	CDS	10104.0	['chr12:101814597-101818233' 'chr12:101814597-101818734']
