cluster	gene_id	gene_name	p_value	p_value_adj	max_abs_delta_psi	Annotated	Region	diff_exp_rank	coordinates
918	ENSMUSG00000032366	Tpm1	0.0	0.0	0.701	True	CDS	661.0	['chr9:67036129-67043578' 'chr9:67036129-67047786' 'chr9:67036129-67048124' 'chr9:67036129-67049019']
917	ENSMUSG00000032366	Tpm1	3.3481354807703007e-220	3.281172771154895e-217	0.454	True	CDS	661.0	['chr9:67031515-67031951' 'chr9:67031515-67032466' 'chr9:67031515-67032794']
1473	ENSMUSG00000026879	Gsn	6.234753177387185e-211	4.07337207589296e-208	0.672	True	5' UTR	616.0	['chr2:35256474-35283905' 'chr2:35266904-35283905' 'chr2:35282602-35283905' 'chr2:35282722-35283905']
1509	ENSMUSG00000027455	Nsfl1c	3.783565414491933e-175	1.8539470531010473e-172	0.829	True	CDS	3396.0	['chr2:151500790-151503014' 'chr2:151502461-151503014']
1214	ENSMUSG00000025290	Rps24	8.88421244435669e-165	3.482611278187822e-162	0.403	True	CDS	7241.0	['chr14:24493494-24495775' 'chr14:24495450-24495775']
1041	ENSMUSG00000006345	Ggt1	1.3138352771243984e-142	4.291861905273036e-140	0.807	False	5' UTR	7707.0	['chr10:75561807-75573611' 'chr10:75564906-75573611' 'chr10:75568767-75573611' 'chr10:75568771-75573611' 'chr10:75568970-75573611']
1213	ENSMUSG00000025290	Rps24	9.566834987378835e-140	2.6787137964660735e-137	0.278	True	CDS	7241.0	['chr14:24493494-24495430' 'chr14:24494070-24495430']
96	ENSMUSG00000090841	Myl6	6.586059434207055e-111	1.6135845613807288e-108	0.095	True	CDS	186.0	['chr10:128492746-128492939' 'chr10:128492746-128493334' 'chr10:128492746-128493539']
846	ENSMUSG00000031078	Cttn	1.796717476902308e-110	3.9128513941428045e-108	0.571	True	CDS	1243.0	['chr7:144449616-144450978' 'chr7:144449616-144452027']
1350	ENSMUSG00000041881	Ndufa7	5.370103388734877e-75	1.0525402641920358e-72	0.091	True	CDS	322.0	['chr17:33824681-33829667' 'chr17:33825651-33829667' 'chr17:33829312-33829667']
657	ENSMUSG00000029322	Plac8	5.023291668728502e-74	8.95059242791624e-72	0.928	True	5' UTR	2842.0	['chr5:100562763-100562841' 'chr5:100562763-100572145']
1896	ENSMUSG00000032068	Plet1	1.0755323494770602e-73	1.7567028374791988e-71	0.13	False	CDS	196.0	['chr9:50494747-50501073' 'chr9:50499300-50501073' 'chr9:50500932-50501073']
1652	ENSMUSG00000040407	Akap9	9.815888547830592e-73	1.47993396567292e-70	0.59	True	CDS	4418.0	['chr5:3951735-3954792' 'chr5:3954451-3954792']
1416	ENSMUSG00000034006	Slc66a2	3.9744760729496995e-70	5.564266502129579e-68	0.385	True	CDS	281.0	['chr18:80263554-80283276' 'chr18:80272516-80283276']
1531	ENSMUSG00000017897	Eya2	1.1992336387892063e-65	1.56699862135123e-63	0.643	True	5' UTR	9004.0	['chr2:165595265-165664786' 'chr2:165655536-165664786']
1104	ENSMUSG00000005417	Mprip	2.5121005066033208e-64	3.0773231205890675e-62	0.78	True	CDS	10332.0	['chr11:59771703-59775516' 'chr11:59772218-59775516']
1901	ENSMUSG00000032294	Pkm	8.031048635479312e-60	9.259326662082032e-58	0.215	True	CDS	4953.0	['chr9:59675196-59678044' 'chr9:59675735-59678044']
1062	ENSMUSG00000036499	Eea1	2.1128952774785115e-50	2.1796182862409912e-48	0.661	True	CDS	3522.0	['chr10:95974079-95989562' 'chr10:95978287-95989562']
554	ENSMUSG00000028041	Adam15	2.5388021178251326e-50	2.48802607546863e-48	0.462	True	CDS	11998.0	['chr3:89340180-89340401' 'chr3:89340180-89341508']
817	ENSMUSG00000030706	Mrpl48	6.24962015359815e-49	5.83297881002494e-47	0.471	True	CDS	4667.0	['chr7:100574515-100582990' 'chr7:100574515-100607558' 'chr7:100574515-100607891']
540	ENSMUSG00000027506	Tpd52	3.852302906660357e-48	3.4320516804792274e-46	0.143	True	CDS	467.0	['chr3:8953800-8963847' 'chr3:8953800-9004405']
1403	ENSMUSG00000024589	Nedd4l	4.65423840359817e-48	3.966220552631483e-46	0.583	True	CDS	1128.0	['chr18:64997422-65074724' 'chr18:65023990-65074724' 'chr18:65051173-65074724']
1188	ENSMUSG00000007411	Mark3	7.449023864500446e-48	6.0833694893420306e-46	0.743	True	CDS	9964.0	['chr12:111647729-111653390' 'chr12:111651985-111653390']
818	ENSMUSG00000030701	Plekhb1	2.089810722398702e-43	1.6384116063605827e-41	0.105	True	CDS	4956.0	['chr7:100645670-100649928' 'chr7:100645670-100653654' 'chr7:100645670-100654602']
1743	ENSMUSG00000033174	Mgll	3.3021521832449576e-43	2.4893147227538906e-41	0.408	True	CDS	11882.0	['chr6:88809447-88818574' 'chr6:88813964-88818574']
1164	ENSMUSG00000021000	Mia2	6.27530016680834e-43	4.555403084053461e-41	0.476	True	CDS	4054.0	['chr12:59137787-59146847' 'chr12:59144771-59146847' 'chr12:59146363-59146847']
116	ENSMUSG00000020315	Sptbn1	1.6866985282407328e-42	1.1806889697685129e-40	0.719	True	CDS	3121.0	['chr11:30159446-30197724' 'chr11:30159446-30219579']
141	ENSMUSG00000018736	Ndel1	8.652759474805053e-42	5.848071920902724e-40	0.211	True	5' UTR	12062.0	['chr11:68845425-68852942' 'chr11:68845425-68859923']
1465	ENSMUSG00000026821	Ralgds	3.487337272303453e-41	2.278393684571589e-39	0.426	False	CDS	12014.0	['chr2:28513561-28540711' 'chr2:28528337-28540711' 'chr2:28533734-28540711']
1404	ENSMUSG00000024589	Nedd4l	3.688395458320813e-41	2.332017773647998e-39	0.557	True	CDS	1128.0	['chr18:65165647-65172275' 'chr18:65167574-65172275']
1019	ENSMUSG00000053332	Gas5	1.1458930926966505e-38	7.0185951927669834e-37	0.238	True	Non-coding	1567.0	['chr1:161036853-161037288' 'chr1:161037165-161037288']
1153	ENSMUSG00000025372	Baiap2	1.5326171784910373e-36	9.102817181340707e-35	0.355	False	CDS	4577.0	['chr11:120000587-120006359' 'chr11:120003082-120006359' 'chr11:120003086-120006359']
1036	ENSMUSG00000004207	Psap	2.772177465468221e-35	1.5980787742110925e-33	0.087	True	CDS	4546.0	['chr10:60296003-60299098' 'chr10:60297546-60299098']
1397	ENSMUSG00000054072	Iigp1	6.982104814752121e-34	3.909978696261188e-32	0.787	True	5' UTR	2582.0	['chr18:60376131-60389792' 'chr18:60382795-60389792']
